# label : detector calibration 16. 05. 2015
# y : intensity
#y5 y3 y1 y2 y4 time
-1.5896 1.1629 -1.9874 -0.2688 -1.0772 9.06
-1.746 1.1256 -1.2415 -0.011 -0.7346 9.07
-1.7877 0.9214 -0.268 0.284 -0.5772 9.08
-1.8812 0.7953 0.5606 0.5641 -0.3656 9.09
-1.9393 0.8139 1.3052 0.9065 -0.1257 9.1
-1.9014 0.66 1.4385 1.1852 0.1168 9.11
-2.1127 0.4491 1.2162 1.1642 0.3545 9.12
-2.3612 0.3668 0.6778 1.4218 0.6138 9.13
-2.2641 0.2647 -0.1145 1.4975 0.6963 9.14
-2.3769 0.134 -1.1217 1.3347 0.9357 9.15
-2.1391 0.021 -1.7958 1.2473 1.1073 9.16
-2.0888 -0.0872 -2.4134 1.236 1.1705 9.17
-2.1484 -0.1747 -2.3964 0.921 1.3852 9.18
-2.2922 -0.2699 -1.9334 0.6372 1.3225 9.19
-2.1496 -0.3161 -1.2914 0.4015 1.4414 9.2
-1.812 -0.3993 -0.4544 0.0977 1.6136 9.21
-1.9986 -0.4596 0.4916 -0.1078 1.6315 9.22
-1.7638 -0.5021 1.1078 -0.2749 1.3972 9.23
-1.9143 -0.5095 1.6162 -0.4017 1.4775 9.24
-1.568 -0.5008 1.4028 -0.3992 1.3616 9.25
-1.6032 -0.4933 1.1409 -0.3787 1.3564 9.26
-1.4425 -0.5222 0.4773 -0.2537 1.0857 9.27
-1.3025 -0.4872 -0.3515 -0.0579 1.1343 9.28
-1.1202 -0.5053 -1.1592 0.1966 1.0626 9.29
-1.0522 -0.4324 -1.6194 0.4662 0.8036 9.3
-0.8965 -0.3523 -1.9003 0.7212 0.7732 9.31
-0.8706 -0.2993 -1.5101 1.0568 0.7117 9.32
-0.6903 -0.2639 -1.2644 1.3731 0.5951 9.33
-0.5944 -0.1828 -0.5332 1.4528 0.5441 9.34
-0.5339 -0.101 0.2265 1.6243 0.5828 9.35
-0.3949 -0.0279 0.7901 1.7263 0.5598 9.36
-0.2839 0.0588 1.2473 1.8115 0.633 9.37
-0.1801 0.1417 1.3517 1.5083 0.6069 9.38
-0.115 0.2374 0.9968 1.3284 0.7926 9.39
-0.0305 0.3185 0.6781 1.0694 0.8352 9.4
0.0431 0.3421 0.1974 0.9514 1.0187 9.41
0.1013 0.4766 -0.2711 0.5524 1.0238 9.42
0.1346 0.5083 -0.5869 0.3477 1.2904 9.43
0.1976 0.5409 -0.7526 0.1174 1.4184 9.44
0.2273 0.6619 -0.7472 -0.0719 1.5361 9.45
0.2486 0.6172 -0.5484 -0.2041 1.9984 9.46
0.2153 0.6039 -0.1932 -0.2361 2.0177 9.47
0.2416 0.661 0.1868 -0.2002 2.115 9.48
0.2227 0.6405 0.5118 -0.1001 2.3375 9.49
0.1961 0.6384 0.6374 0.0841 2.3151 9.5
0.1478 0.659 0.6197 0.3001 2.6455 9.51
0.1049 0.6515 0.5985 0.6321 2.8024 9.52
0.0601 0.5617 0.4748 0.7957 2.9058 9.53
0.004 0.4638 0.407 1.1796 2.8765 9.54
-0.0542 0.4604 0.3117 1.3128 3.042 9.55
-0.1277 0.3303 0.2694 1.6224 2.7893 9.56
-0.1917 0.2169 0.3604 1.8329 3.1718 9.57
-0.2866 0.1136 0.4833 1.8437 2.7765 9.58
-0.3679 0.0069 0.4976 1.7699 2.9385 9.59
-0.4201 -0.1301 0.5338 1.5916 2.5858 9.6
-0.4965 -0.2398 0.5092 1.3853 2.6435 9.61
-0.5406 -0.3826 0.3183 1.2135 2.0999 9.62
-0.5947 -0.5735 0.1695 1.0404 2.04 9.63
-0.6142 -0.739 -0.0005 0.7753 1.7095 9.64
-0.78 -0.9183 -0.0945 0.4807 1.5898 9.65
-0.776 -1.0866 -0.0471 0.1945 1.5096 9.66
-0.843 -1.185 0.1383 0.0011 1.2817 9.67
-0.8536 -1.1813 0.4509 -0.1386 1.0839 9.68
-0.8985 -1.4958 0.9792 -0.2119 0.9034 9.69
-0.8859 -1.6065 1.2439 -0.2097 0.7237 9.7
-0.7944 -1.855 1.5639 -0.1055 0.539 9.71
-0.8486 -1.9586 1.812 0.0567 0.4254 9.72
-0.9004 -1.9832 1.6433 0.271 0.3365 9.73
-0.7762 -2.167 1.2104 0.5777 0.2578 9.74
-0.7141 -2.0535 0.6277 0.7963 0.2696 9.75
-0.6974 -2.2771 0.0321 1.154 0.2184 9.76
-0.5878 -2.1627 -0.4696 1.3453 0.2844 9.77
-0.5147 -2.2328 -0.6783 1.3989 0.2874 9.78
-0.4381 -2.1152 -0.6124 1.744 0.3931 9.79
-0.3095 -2.3298 -0.3231 1.7711 0.4475 9.8
-0.2422 -2.3457 0.2769 1.7086 0.5125 9.81
-0.11 -2.2506 1.1101 1.5248 0.64 9.82
-0.0 -2.5807 1.7393 1.319 0.7587 9.83
0.1146 -2.2207 2.4794 1.1994 0.8461 9.84
0.2635 -2.266 2.7843 0.9822 1.0258 9.85
0.3745 -2.4147 2.1751 0.6837 1.0316 9.86
0.5328 -2.0729 1.8239 0.4123 1.1413 9.87
0.6038 -2.3272 1.1238 0.1167 1.1364 9.88
0.8411 -2.2094 0.2702 -0.094 1.2329 9.89
0.875 -1.866 -0.4672 -0.255 1.1335 9.9
0.9571 -1.8816 -0.8618 -0.33 1.1599 9.91
1.2 -1.8141 -1.007 -0.3206 1.1578 9.92
1.3906 -1.7768 -0.7301 -0.2757 1.1722 9.93
1.4838 -1.4901 -0.0476 -0.1392 1.0783 9.94
1.4071 -1.6312 0.8124 0.0672 0.8944 9.95
1.5258 -1.5183 1.7739 0.3164 0.7226 9.96
1.5313 -1.4247 2.2788 0.5349 0.5097 9.97
1.6929 -1.3029 3.0007 0.8052 0.3639 9.98
1.9791 -1.2269 3.1104 1.1845 0.1261 9.99
1.9048 -1.0419 2.1916 1.2478 -0.0657 10.0
1.7656 -1.0769 1.7107 1.486 -0.2612 10.01
1.8123 -1.0822 0.7128 1.5629 -0.5266 10.02
2.1178 -1.0386 -0.0931 1.6027 -0.7439 10.03
1.8443 -0.9494 -0.7224 1.2756 -0.9495 10.04
1.7564 -1.0135 -0.8845 1.1491 -0.9759 10.05
2.0817 -0.9482 -0.7743 1.0112 -1.2857 10.06
2.0027 -0.8864 -0.2597 0.6874 -1.2967 10.07
1.7312 -0.9482 0.5849 0.4382 -1.5066 10.08
1.6606 -1.0782 1.3661 0.1262 -1.6211 10.09
1.7672 -1.0606 2.1582 -0.15 -1.4331 10.1
1.5331 -1.1491 2.5632 -0.3887 -1.4656 10.11
1.6353 -1.1143 2.56 -0.5659 -1.3526 10.12
1.3502 -1.2055 2.6847 -0.7307 -1.4656 10.13
1.2587 -1.2074 1.9595 -0.7578 -1.2075 10.14
1.3686 -1.5067 1.1201 -0.6222 -1.308 10.15
1.1416 -1.4859 0.4379 -0.4709 -1.1379 10.16
0.9955 -1.6211 -0.1228 -0.3227 -0.9894 10.17
1.0108 -1.6107 -0.4697 -0.0986 -0.7847 10.18
0.7464 -1.7204 -0.3794 0.1702 -0.5933 10.19
0.7325 -1.9418 -0.0927 0.4556 -0.3997 10.2
0.614 -2.1133 0.3793 0.645 -0.1809 10.21
0.4507 -2.1175 0.9428 0.8665 -0.0183 10.22
0.3712 -2.2092 1.5715 0.9711 0.1297 10.23
0.2981 -2.1301 1.7472 0.9948 0.296 10.24
0.2332 -2.3399 1.8873 1.171 0.3991 10.25
0.1414 -2.6078 2.1143 0.9733 0.5414 10.26
0.0738 -2.359 1.828 0.8539 0.6112 10.27
0.0165 -2.8856 1.2566 0.5904 0.5841 10.28
-0.0334 -2.5362 0.9265 0.3182 0.5888 10.29
-0.0763 -2.8534 0.5644 0.0187 0.6627 10.3
-0.1057 -2.9622 0.3421 -0.2588 0.64 10.31
-0.1224 -2.5813 0.3674 -0.5299 0.4877 10.32
-0.1277 -3.1257 0.4706 -0.8215 0.4349 10.33
-0.1231 -2.5666 0.6194 -1.0592 0.348 10.34
-0.1027 -3.0815 0.7918 -1.1457 0.2363 10.35
-0.087 -2.5985 1.0497 -1.2232 0.0963 10.36
-0.0485 -2.513 1.1004 -1.084 -0.0445 10.37
-0.0027 -2.5069 1.1671 -1.096 -0.1924 10.38
0.0452 -2.4816 0.919 -0.9165 -0.3218 10.39
0.1094 -2.4731 0.9102 -0.6427 -0.4225 10.4
0.1595 -2.4147 0.8961 -0.4058 -0.5094 10.41
0.2204 -2.3892 0.8627 -0.1533 -0.6599 10.42
0.2903 -2.1121 0.8817 0.0961 -0.7917 10.43
0.4101 -2.271 1.0939 0.2776 -0.7195 10.44
0.5086 -2.097 1.2066 0.4791 -0.7997 10.45
0.5262 -1.7833 1.3258 0.5117 -0.7952 10.46
0.5799 -1.6674 1.1071 0.5337 -0.8308 10.47
0.6537 -1.6096 1.0457 0.4751 -0.6923 10.48
0.7906 -1.3659 0.7613 0.3005 -0.6358 10.49
0.8631 -1.1407 0.3888 0.0924 -0.5492 10.5
0.8487 -1.1335 0.1129 -0.1942 -0.3976 10.51
1.0855 -1.0427 -0.0774 -0.5194 -0.2096 10.52
0.9443 -0.8913 -0.105 -0.7573 -0.0622 10.53
1.0668 -0.7254 0.075 -1.1188 0.1225 10.54
1.1481 -0.582 0.4452 -1.4205 0.2727 10.55
1.086 -0.4957 0.9162 -1.5464 0.4501 10.56
1.2611 -0.4669 1.487 -1.5495 0.6863 10.57
1.1389 -0.3314 1.934 -1.584 0.8975 10.58
1.219 -0.2814 2.0575 -1.6829 0.8978 10.59
1.1551 -0.2185 2.0304 -1.775 1.1635 10.6
1.06 -0.177 1.5838 -1.6064 1.2103 10.61
1.0264 -0.1336 0.9074 -1.3315 1.3202 10.62
0.9879 -0.1129 0.1187 -1.0275 1.4768 10.63
0.8831 -0.1013 -0.5125 -0.7463 1.3488 10.64
0.8938 -0.0908 -0.9946 -0.4673 1.3974 10.65
0.8531 -0.1033 -1.1463 -0.3055 1.3111 10.66
0.6741 -0.1392 -0.8332 -0.1232 1.2082 10.67
0.6393 -0.185 -0.2665 -0.0394 1.1828 10.68
0.4526 -0.2014 0.5329 -0.0295 0.9352 10.69
0.3656 -0.3014 1.2586 -0.0932 0.9342 10.7
0.245 -0.3224 2.0113 -0.2303 0.6865 10.71
0.1067 -0.41 2.3989 -0.4031 0.5205 10.72
-0.017 -0.454 2.1742 -0.6832 0.3105 10.73
-0.1609 -0.5093 1.9407 -0.9027 0.1148 10.74
-0.3143 -0.6912 0.9632 -1.3166 -0.0898 10.75
-0.3892 -0.7598 0.144 -1.4502 -0.2839 10.76
-0.5189 -0.739 -0.7243 -2.0141 -0.5162 10.77
-0.7118 -0.8702 -1.4491 -2.1083 -0.6418 10.78
