# label : secret experiment #1381
# y : signal strength
# x : time signal
#time y4 y2 y3 y1 y5
9.05 0.7317 -2.3084 -0.8174 1.2386 -0.8232
9.06 -0.715 -2.2342 -0.7715 1.2822 -0.8074
9.07 0.9155 -2.0839 -0.626 1.1506 -0.6357
9.08 0.8984 -2.1106 -0.5513 1.1281 -0.526
9.09 -0.6239 -2.0075 -0.3539 1.0373 -0.4487
9.1 0.9008 -1.9342 -0.2261 1.0377 -0.4209
9.11 0.9239 -1.7147 -0.0105 0.8773 -0.3112
9.12 -0.5797 -1.4493 0.1937 0.7473 -0.3007
9.13 0.995 -1.2072 0.4351 0.6917 -0.2878
9.14 0.9467 -0.9701 0.5534 0.5078 -0.2609
9.15 -0.4849 -0.6812 0.7432 0.4094 -0.2737
9.16 0.9793 -0.4405 1.0136 0.2306 -0.2908
9.17 0.9808 -0.1744 1.0658 0.1175 -0.3777
9.18 -0.3856 0.087 1.3128 -0.0264 -0.3799
9.19 1.0486 0.299 1.4703 -0.1454 -0.4654
9.2 1.0292 0.4772 1.409 -0.2602 -0.5089
9.21 -0.3777 0.7028 1.4798 -0.3638 -0.6736
9.22 1.1047 0.7955 1.5355 -0.4457 -0.706
9.23 1.0738 0.8899 1.6491 -0.5205 -0.9007
9.24 -0.2661 0.9725 1.4441 -0.468 -0.9566
9.25 1.3487 0.9355 1.3894 -0.4772 -1.0379
9.26 1.3485 0.9646 1.1946 -0.4717 -1.0345
9.27 -0.1956 0.741 1.0599 -0.3853 -1.0808
9.28 1.187 0.6443 0.9087 -0.3677 -1.163
9.29 1.2913 0.4909 0.8546 -0.2363 -1.3755
9.3 -0.1462 0.2449 0.6567 -0.1157 -1.2377
9.31 1.4337 -0.0012 0.4631 0.0202 -1.3343
9.32 1.4088 -0.2697 0.3364 0.1753 -1.5025
9.33 -0.0713 -0.5681 0.2254 0.3166 -1.449
9.34 1.2994 -0.9369 0.1397 0.4816 -1.5223
9.35 1.3694 -1.109 0.0481 0.7377 -1.3788
9.36 -0.0122 -1.4107 -0.0053 0.8152 -1.4137
9.37 1.3587 -1.5779 -0.0274 0.9214 -1.3191
9.38 1.4229 -1.9186 -0.0097 1.1872 -1.1026
9.39 0.0577 -1.9655 0.0382 1.221 -1.0995
9.4 1.6889 -2.5256 0.1223 1.5746 -0.9107
9.41 1.5164 -2.6009 0.2481 1.5131 -0.8896
9.42 0.1126 -2.3772 0.3756 1.6966 -0.722
9.43 1.6262 -2.4007 0.5805 1.7574 -0.4989
9.44 1.7554 -2.4381 0.7231 1.7408 -0.3657
9.45 0.1869 -2.5838 0.9311 1.8586 -0.207
9.46 1.5924 -2.2521 1.231 1.7869 -0.0227
9.47 1.7961 -2.0999 1.4861 1.5009 0.1685
9.48 0.228 -2.0422 1.5385 1.6745 0.3597
9.49 1.6023 -2.0196 1.8911 1.3566 0.5141
9.5 1.9583 -1.8444 2.1062 1.5 0.6725
9.51 0.3334 -1.4762 2.1607 1.2317 0.8972
9.52 1.8535 -1.3342 2.1166 1.0526 1.0481
9.53 1.8372 -1.0708 2.2102 0.9912 1.1698
9.54 0.3691 -0.746 2.6107 0.8409 1.3397
9.55 1.8487 -0.5919 2.6264 0.6425 1.3014
9.56 2.068 -0.4049 2.3099 0.498 1.5044
9.57 0.4508 -0.2219 2.4347 0.3652 1.6341
9.58 1.9003 -0.0625 2.2596 0.2045 1.8117
9.59 2.178 0.0375 2.2003 0.1002 1.609
9.6 0.522 0.1046 2.2241 -0.0024 1.8001
9.61 1.8347 0.1559 2.1121 -0.0949 1.9261
9.62 1.9652 0.1834 1.8984 -0.1413 1.7877
9.63 0.5789 0.1736 1.5429 -0.1971 1.674
9.64 1.925 0.1327 1.4819 -0.2123 1.7776
9.65 1.9177 0.0803 1.3886 -0.1823 1.6637
9.66 0.6162 0.0085 1.1967 -0.1589 1.501
9.67 2.1252 -0.0607 0.973 -0.0799 1.5738
9.68 2.1984 -0.1533 0.8858 0.0025 1.3895
9.69 0.6622 -0.2111 0.8817 0.1089 1.3577
9.7 2.0622 -0.3028 0.8151 0.2394 1.3877
9.71 2.1766 -0.319 0.8481 0.3981 1.1115
9.72 0.625 -0.3832 0.7759 0.5345 1.1076
9.73 2.1408 -0.3485 0.8779 0.6899 0.9801
9.74 2.2092 -0.355 0.8602 0.7664 0.8328
9.75 0.7602 -0.3427 0.963 1.0016 0.8857
9.76 2.0341 -0.2885 1.1698 1.2196 0.8032
9.77 2.4223 -0.2203 1.3683 1.2018 0.7171
9.78 0.7139 -0.1262 1.445 1.3484 0.6652
9.79 2.2663 -0.008 1.6155 1.5435 0.5486
9.8 2.2188 0.1195 1.9196 1.7045 0.6
9.81 0.8587 0.2551 2.2171 1.75 0.6151
9.82 2.1576 0.3903 2.0627 1.7404 0.6213
9.83 2.6106 0.5017 2.3565 1.7651 0.6278
9.84 0.8685 0.553 2.6841 1.5282 0.6171
9.85 2.2323 0.7102 2.812 1.4572 0.6816
9.86 2.198 0.7833 2.6227 1.4697 0.7796
9.87 0.7922 0.7783 3.1021 1.4973 0.9247
9.88 2.3583 0.7567 2.9053 1.297 0.9657
9.89 2.6281 0.771 2.8495 1.145 1.1778
9.9 0.9055 0.7103 2.8908 1.0162 1.2018
9.91 2.1416 0.6423 2.9658 0.79 1.3714
9.92 2.6912 0.5114 2.8886 0.6939 1.5197
9.93 0.9249 0.4441 2.5919 0.4898 1.494
9.94 2.366 0.2329 2.4508 0.3155 1.7037
9.95 2.5398 0.0329 2.1639 0.1468 2.0446
9.96 0.9848 -0.1957 1.9332 -0.0184 2.2532
9.97 2.5304 -0.3748 1.8636 -0.1702 2.1504
9.98 2.359 -0.6039 1.602 -0.316 2.1497
9.99 1.0135 -0.7759 1.4384 -0.4216 2.7151
10.0 2.2676 -0.9444 1.3005 -0.5913 2.5203
10.01 2.2878 -1.2475 1.1468 -0.5901 2.9422
10.02 0.9522 -1.3642 1.0135 -0.669 2.8624
10.03 2.2122 -1.6211 0.9476 -0.6891 2.7081
10.04 2.7612 -1.6123 0.9831 -0.689 3.03
10.05 0.8632 -1.4997 0.8273 -0.7845 2.9182
10.06 2.3151 -1.6244 0.8007 -0.7322 2.7494
10.07 2.6787 -1.6026 0.8403 -0.5974 2.7005
10.08 0.8518 -1.5704 0.9338 -0.5443 2.7054
10.09 2.1881 -1.4257 1.145 -0.403 3.0865
10.1 2.6801 -1.1432 1.1281 -0.3513 3.08
10.11 0.9722 -0.9816 1.3379 -0.2228 2.8835
10.12 2.3233 -0.6763 1.4658 -0.07 2.5245
10.13 2.6684 -0.3703 1.6722 0.0544 2.8327
10.14 0.9488 -0.0354 1.962 0.1905 2.3419
10.15 2.0878 0.2929 2.0816 0.2935 2.2197
10.16 2.7279 0.5673 2.1332 0.4152 2.1671
10.17 0.8543 1.0107 2.1284 0.516 2.3065
10.18 2.3346 1.2794 2.2996 0.5917 1.9792
10.19 2.3748 1.5937 2.2958 0.6818 1.8641
10.2 0.8368 1.693 2.3517 0.7275 1.5901
10.21 2.1833 1.9132 2.4309 0.7578 1.4837
10.22 2.3673 2.2522 2.8603 0.6985 1.3366
10.23 0.9076 2.3611 2.3961 0.6899 1.3561
10.24 2.1739 2.4435 2.44 0.557 1.2245
10.25 2.6277 2.3508 2.57 0.4967 1.0118
10.26 0.9005 2.5753 2.0963 0.3871 1.0886
10.27 2.3769 2.3928 2.2672 0.2753 0.826
10.28 2.2527 2.2094 2.0042 0.1238 0.8529
10.29 0.8654 1.9138 1.7134 -0.0362 0.742
10.3 1.9597 1.8562 1.7406 -0.238 0.7184
10.31 2.5301 1.8978 1.4294 -0.4381 0.8095
10.32 0.8537 1.4391 1.223 -0.5574 0.8223
10.33 2.1168 1.2979 0.9715 -0.7803 0.7819
10.34 2.546 0.9832 0.7874 -1.0083 0.8836
10.35 0.8405 0.8049 0.5792 -1.0759 0.9261
10.36 2.0945 0.6193 0.4527 -1.41 0.9587
10.37 2.3718 0.4062 0.3322 -1.433 0.9383
10.38 0.797 0.2828 0.2745 -1.738 1.031
10.39 2.2259 0.1171 0.1873 -1.8333 1.2564
10.4 2.2877 0.0076 0.1819 -1.8268 1.2662
10.41 0.7031 -0.0717 0.1822 -1.7739 1.2569
10.42 1.8829 -0.1193 0.2333 -1.7962 1.601
10.43 2.2679 -0.1446 0.3105 -1.9332 1.4368
10.44 0.5925 -0.1214 0.4129 -1.8284 1.7189
10.45 1.938 -0.0823 0.5652 -1.8151 1.6541
10.46 2.1957 -0.0059 0.6207 -1.757 1.8115
10.47 0.6327 0.0836 0.7374 -1.8173 2.0447
10.48 1.9606 0.1867 0.9224 -1.5512 1.9727
10.49 2.1321 0.2827 1.2276 -1.5868 2.1487
10.5 0.5655 0.4011 1.1982 -1.4159 1.9925
10.51 1.9379 0.5468 1.2739 -1.3801 2.1426
10.52 2.1386 0.7161 1.4637 -1.0706 2.2093
10.53 0.4508 0.7889 1.6909 -1.0826 2.0301
10.54 1.6636 0.7555 1.7759 -0.9478 2.2159
10.55 2.14 0.8004 1.8096 -0.7717 2.1537
10.56 0.3821 0.9646 1.6533 -0.6759 2.0534
10.57 1.6956 0.8514 1.5898 -0.5586 1.647
10.58 2.1685 0.9214 1.4044 -0.5325 1.5748
10.59 0.382 0.8226 1.4432 -0.4744 1.5962
10.6 1.5328 0.8217 1.2584 -0.4478 1.3214
10.61 1.9235 0.792 1.1281 -0.4648 1.3289
10.62 0.2801 0.6745 0.9506 -0.4826 1.2052
10.63 1.6486 0.565 0.699 -0.4955 0.9195
10.64 2.0418 0.5678 0.5113 -0.6585 0.8506
10.65 0.2214 0.4389 0.2759 -0.7555 0.653
10.66 1.5132 0.3692 0.0781 -0.8636 0.4293
10.67 1.9337 0.3463 -0.1344 -0.9447 0.2809
10.68 0.1521 0.252 -0.2983 -1.1748 0.112
10.69 1.4895 0.2823 -0.4961 -1.3598 -0.0457
10.7 1.7629 0.2513 -0.6065 -1.4276 -0.2204
10.71 0.0716 0.3119 -0.7981 -1.509 -0.341
10.72 1.416 0.3556 -0.821 -1.9192 -0.5319
10.73 1.8022 0.5248 -0.8429 -1.9216 -0.6447
10.74 0.0043 0.5573 -0.8609 -2.3251 -0.7347
10.75 1.2905 0.8292 -0.9592 -2.3867 -0.7638
10.76 1.6119 0.8765 -0.8423 -2.4431 -0.8185
10.77 -0.0731 1.1223 -0.6985 -2.6425 -0.9624
10.78 1.1959 1.4943 -0.6196 -2.9063 -0.974
10.79 1.5116 1.6562 -0.501 -2.5769 -0.9353
10.8 -0.1515 1.72 -0.3551 -2.6905 -0.954
10.81 1.1694 1.869 -0.2206 -2.7431 -1.0435
10.82 1.3391 2.423 -0.0682 -2.8474 -0.9484
10.83 -0.2046 2.5641 0.0827 -3.0033 -0.9619
10.84 0.9967 2.3291 0.2474 -2.8776 -0.8948
10.85 1.4005 2.6236 0.3651 -2.7828 -0.8041
10.86 -0.2841 2.7422 0.5197 -2.4616 -0.7908
10.87 0.9533 2.7943 0.5888 -2.25 -0.6468
10.88 1.2099 2.6691 0.654 -2.2011 -0.6177
10.89 -0.3669 2.3977 0.5856 -2.077 -0.5583
10.9 0.8831 2.4126 0.6681 -1.9255 -0.3825
10.91 1.317 2.4213 0.611 -1.877 -0.3346
10.92 -0.5087 2.365 0.5396 -1.5955 -0.2673
10.93 0.7701 2.0951 0.3821 -1.3233 -0.1577
10.94 1.1923 1.5697 0.277 -1.34 -0.0846
10.95 -0.5909 1.3953 0.1407 -1.1865 -0.0322
10.96 0.6284 1.018 -0.0485 -1.0894 0.0203
10.97 1.0655 0.824 -0.2563 -0.9057 0.0551
10.98 -0.6306 0.4693 -0.4533 -0.8642 0.0783
10.99 0.5487 0.1628 -0.6956 -0.8641 0.0899
11.0 0.9804 -0.1141 -0.811 -0.7397 0.0701
11.01 -0.6752 -0.3431 -0.9369 -0.7274 0.0517
11.02 0.5008 -0.6509 -1.2008 -0.7206 0.0063
11.03 0.8361 -0.8282 -1.2289 -0.8151 -0.056
11.04 -0.7326 -1.0193 -1.4182 -0.8548 -0.1329
11.05 0.4061 -1.0955 -1.4661 -0.9621 -0.2084
11.06 0.8386 -1.0696 -1.7013 -1.1171 -0.3203
11.07 -0.8646 -1.1005 -1.6829 -1.3211 -0.4532
11.08 0.2897 -1.1279 -1.6199 -1.2461 -0.6056
11.09 0.7822 -0.9883 -1.4964 -1.4626 -0.695
11.1 -1.0075 -0.9031 -1.4519 -1.6511 -0.9014
11.11 0.2017 -0.6805 -1.3392 -1.7445 -1.0809
11.12 0.7257 -0.4747 -1.3743 -1.7639 -1.1179
11.13 -1.0741 -0.222 -1.2094 -2.0869 -1.4621
11.14 0.1427 0.0102 -1.0158 -2.1665 -1.6409
11.15 0.6353 0.2813 -0.8176 -2.2701 -1.5011
11.16 -1.0513 0.5323 -0.6783 -2.2311 -1.7153
11.17 0.0534 0.7771 -0.4373 -2.3405 -2.0316
11.18 0.548 1.001 -0.3074 -2.3612 -2.256
11.19 -1.1418 1.1599 -0.1447 -2.3276 -2.3074
11.2 -0.0303 1.2961 -0.0109 -2.6005 -2.4138
11.21 0.5077 1.4895 0.0953 -2.5084 -2.1693
11.22 -1.2096 1.5204 0.1698 -2.1361 -2.539
11.23 -0.108 1.5395 0.2005 -2.3988 -2.3194
11.24 0.4125 1.6396 0.2079 -2.0623 -2.6582
11.25 -1.3666 1.7415 0.1766 -2.0017 -2.7282
11.26 -0.1984 1.821 0.1429 -1.8899 -2.5589
11.27 0.3703 1.5892 0.0391 -1.5565 -2.6248
11.28 -1.4737 1.6259 -0.0801 -1.2989 -2.8037
11.29 -0.2741 1.5333 -0.2313 -1.1424 -2.7085
11.3 0.2743 1.3614 -0.4002 -0.9567 -2.34
11.31 -1.4266 1.0757 -0.5467 -0.8582 -2.5138
11.32 -0.3428 1.0474 -0.6702 -0.6149 -2.3428
11.33 0.2117 0.8934 -0.8202 -0.4448 -2.1493
11.34 -1.5511 0.7152 -1.1614 -0.3073 -1.8656
11.35 -0.4073 0.6516 -1.1523 -0.1481 -1.7431
11.36 0.1599 0.5425 -1.3572 -0.0102 -1.8887
11.37 -1.4186 0.3976 -1.5708 0.089 -1.6046
11.38 -0.4522 0.3442 -1.5682 0.1855 -1.6372
11.39 0.1191 0.2961 -1.7831 0.2269 -1.2793
11.4 -1.6919 0.28 -1.8287 0.2618 -1.3128
11.41 -0.5066 0.2843 -1.7745 0.2487 -1.1456
11.42 0.0497 0.3275 -1.7083 0.2498 -0.9799
11.43 -1.6039 0.3226 -1.7278 0.1883 -1.019
11.44 -0.6419 0.3896 -1.4862 0.1472 -0.9851
11.45 0.0044 0.4889 -1.3361 0.0632 -0.8198
11.46 -1.7857 0.4642 -1.1044 -0.0348 -0.7965
11.47 -0.6639 0.5688 -1.0752 -0.1393 -0.726
11.48 -0.0425 0.6578 -0.7989 -0.2433 -0.6506
11.49 -1.7184 0.7004 -0.6408 -0.3663 -0.6631
11.5 -0.7112 0.7346 -0.4232 -0.5215 -0.7308
11.51 -0.0925 0.7401 -0.2305 -0.6056 -0.7591
11.52 -1.6633 0.679 -0.0689 -0.7054 -0.7801
11.53 -0.7919 0.6295 0.1009 -0.8346 -0.8569
11.54 -0.1398 0.5223 0.2225 -0.9234 -0.8778
11.55 -1.9857 0.4574 0.3325 -1.0 -0.9706
11.56 -0.7387 0.2885 0.4372 -0.9267 -1.1073
11.57 -0.1685 0.1206 0.4761 -0.936 -1.2202
11.58 -1.8235 -0.0643 0.4735 -0.8766 -1.2365
11.59 -0.8689 -0.2809 0.4808 -0.9986 -1.551
11.6 -0.2006 -0.5128 0.4301 -0.8758 -1.6278
11.61 -1.8655 -0.7044 0.3528 -0.7252 -1.6584
11.62 -0.8816 -0.8896 0.2944 -0.7184 -1.6376
11.63 -0.2473 -1.2001 0.1349 -0.4952 -2.0422
11.64 -1.7797 -1.1978 -0.005 -0.3345 -2.005
11.65 -0.8588 -1.3872 -0.1673 -0.1762 -2.021
11.66 -0.2781 -1.6776 -0.3583 -0.001 -1.9788
11.67 -2.1063 -1.7281 -0.4717 0.193 -2.3981
11.68 -0.875 -1.7878 -0.6381 0.4344 -2.2857
11.69 -0.2831 -1.6441 -0.7648 0.5595 -2.3795
11.7 -2.0484 -1.8743 -0.9055 0.7507 -2.3596
11.71 -0.9505 -1.6277 -1.0044 0.9538 -2.3551
11.72 -0.273 -1.5473 -1.1987 1.1516 -2.3127
11.73 -1.9178 -1.6314 -1.1749 1.3699 -2.3055
11.74 -0.9931 -1.2721 -1.1188 1.4922 -2.3492
11.75 -0.3142 -1.1189 -1.2477 1.7244 -2.1282
11.76 -2.2056 -0.9125 -1.2038 1.6352 -2.2159
11.77 -0.927 -0.6126 -1.0654 1.7125 -1.8195
11.78 -0.3408 -0.284 -0.8765 1.7806 -1.7311
11.79 -1.8975 -0.0035 -0.7215 2.0342 -1.7967
11.8 -0.9874 0.2554 -0.6164 1.9284 -1.6854
11.81 -0.3344 0.571 -0.4334 1.7091 -1.3232
11.82 -2.2633 0.7401 -0.229 1.6988 -1.4232
11.83 -1.1013 1.0078 -0.0096 1.8066 -1.1723
11.84 -0.354 1.1998 0.1921 1.805 -0.9548
11.85 -1.9279 1.3229 0.3893 1.5801 -0.8985
11.86 -0.9965 1.5496 0.5741 1.3831 -0.7031
11.87 -0.3071 1.5129 0.6986 1.3242 -0.4683
11.88 -2.2309 1.3746 0.7995 1.1014 -0.3504
11.89 -1.0188 1.4967 0.9158 0.9979 -0.1898
11.9 -0.3456 1.4004 0.9955 0.9419 -0.0747
11.91 -1.9839 1.1698 1.0827 0.913 0.0498
11.92 -0.9966 0.9564 1.2173 0.7516 0.15
11.93 -0.3619 0.7646 1.1763 0.7021 0.2345
11.94 -2.1455 0.5429 0.9774 0.6033 0.2861
11.95 -1.0189 0.2178 1.0097 0.4938 0.3655
11.96 -0.2913 -0.0554 0.8027 0.5078 0.3953
11.97 -1.9267 -0.317 0.7366 0.4831 0.4734
11.98 -0.9592 -0.5916 0.55 0.5035 0.3983
11.99 -0.2856 -0.8867 0.4113 0.6132 0.4414
12.0 -2.0515 -1.2792 0.2156 0.583 0.3652
12.01 -1.1341 -1.509 0.0409 0.727 0.3493
12.02 -0.3106 -1.5957 -0.137 0.8703 0.2994
12.03 -2.0922 -1.7986 -0.2841 0.9369 0.245
12.04 -1.0475 -2.0472 -0.4204 1.101 0.1558
12.05 -0.2572 -1.9055 -0.5304 1.3774 0.0747
12.06 -1.8532 -2.1243 -0.6598 1.3841 -0.0198
12.07 -1.0956 -2.0916 -0.7131 1.6997 -0.1267
12.08 -0.2434 -2.2802 -0.6095 1.7981 -0.2194
12.09 -1.9206 -1.9138 -0.7109 2.0618 -0.3309
12.1 -0.9321 -2.0932 -0.5655 2.1835 -0.3691
12.11 -0.2456 -2.0139 -0.5383 2.4009 -0.4749
12.12 -1.7641 -1.5943 -0.3988 2.2883 -0.5443
12.13 -1.0778 -1.7051 -0.2704 2.7453 -0.6014
12.14 -0.1902 -1.412 -0.1306 2.8174 -0.6651
12.15 -1.9938 -1.387 0.0585 2.6079 -0.7799
12.16 -0.9488 -1.2437 0.2259 3.0943 -0.8215
12.17 -0.185 -1.0408 0.4432 2.885 -0.7667
12.18 -2.0002 -1.0258 0.6202 2.8823 -0.8361
12.19 -0.8719 -0.8975 0.7987 2.9827 -0.8614
12.2 -0.1384 -0.783 0.8879 2.7369 -0.6915
12.21 -1.8065 -0.7612 1.0499 2.9092 -0.7182
12.22 -0.958 -0.6639 1.223 2.4462 -0.5839
12.23 -0.1042 -0.727 1.4077 2.5759 -0.5981
12.24 -1.6862 -0.7667 1.2852 2.5371 -0.4699
12.25 -0.9905 -0.7589 1.4812 2.0076 -0.3663
12.26 -0.0624 -0.8034 1.3374 2.2194 -0.2214
12.27 -1.8581 -1.0385 1.2708 2.0147 -0.0733
12.28 -0.904 -1.0541 1.2651 1.6576 0.073
12.29 -0.0292 -1.1343 1.1307 1.5779 0.2158
12.3 -1.6378 -1.3091 0.9405 1.4961 0.3502
12.31 -0.8531 -1.1587 0.8287 1.2129 0.4892
12.32 0.0085 -1.3584 0.5989 1.2045 0.6543
12.33 -1.8365 -1.4493 0.415 0.9802 0.9094
12.34 -0.7863 -1.2558 0.2506 1.018 0.9681
12.35 0.0475 -1.2355 0.0797 0.923 1.1156
12.36 -1.5297 -1.2548 -0.1004 0.766 1.2871
12.37 -0.8461 -1.0894 -0.2749 0.7793 1.5314
12.38 0.0844 -0.9972 -0.4051 0.7966 1.6189
12.39 -1.5886 -0.9745 -0.5259 0.8354 1.6592
12.4 -0.6959 -0.7643 -0.6395 0.922 1.6268
12.41 0.1317 -0.7016 -0.7616 1.1191 1.6474
12.42 -1.4664 -0.5089 -0.7757 1.0955 1.8377
12.43 -0.6325 -0.3062 -0.7818 1.1405 1.9839
12.44 0.164 -0.1457 -0.7006 1.3151 1.9187
12.45 -1.6703 0.0247 -0.6335 1.4228 1.8807
12.46 -0.7198 0.1774 -0.5055 1.5803 1.6734
12.47 0.2128 0.3263 -0.4386 1.8215 1.6826
12.48 -1.3769 0.4258 -0.3121 1.8335 1.9255
12.49 -0.6028 0.4387 -0.1282 2.05 1.8071
12.5 0.2896 0.4661 0.0222 2.322 1.5163
12.51 -1.3501 0.4435 0.1887 2.5233 1.6204
12.52 -0.5525 0.4201 0.3423 2.5061 1.504
12.53 0.3114 0.3579 0.4632 2.5458 1.2364
12.54 -1.5285 0.2173 0.6631 2.6219 1.2375
12.55 -0.5833 0.0368 0.7864 2.6395 1.0909
12.56 0.3701 -0.1682 0.7981 2.4268 0.8996
12.57 -1.4452 -0.4393 0.8433 2.5019 0.902
12.58 -0.4892 -0.7267 0.9713 2.6162 0.7847
12.59 0.4269 -0.994 0.8625 2.3324 0.5882
12.6 -1.1945 -1.2201 0.8997 2.2022 0.4984
12.61 -0.5104 -1.5117 0.8056 2.132 0.4536
12.62 0.4275 -1.809 0.7259 1.9549 0.3467
12.63 -1.2564 -2.0917 0.6008 1.8666 0.2661
12.64 -0.4633 -2.3678 0.425 1.4501 0.2238
12.65 0.5163 -2.5083 0.2166 1.4202 0.1787
12.66 -1.1402 -2.5255 0.022 1.2113 0.1726
12.67 -0.396 -2.5146 -0.184 0.911 0.1686
12.68 0.5645 -2.6625 -0.4263 0.7859 0.1868
12.69 -1.2516 -2.8117 -0.6132 0.5629 0.2154
12.7 -0.3504 -2.7009 -0.8843 0.4607 0.282
12.71 0.5341 -2.9262 -0.9229 0.305 0.3084
12.72 -1.1507 -2.4053 -1.0486 0.1602 0.3734
12.73 -0.3383 -2.2879 -1.344 0.0732 0.4786
12.74 0.6623 -2.3923 -1.4285 -0.0132 0.6282
12.75 -1.0476 -1.947 -1.3926 -0.0729 0.7533
12.76 -0.3298 -1.8368 -1.392 -0.1067 0.7477
12.77 0.6414 -1.5873 -1.5359 -0.1156 0.9902
12.78 -1.1412 -1.056 -1.5889 -0.0928 0.9915
12.79 -0.3066 -0.8635 -1.3941 -0.0495 1.1117
12.8 0.6899 -0.5288 -1.3423 0.0089 1.3503
12.81 -1.1245 -0.2645 -1.1368 0.0872 1.4777
12.82 -0.2372 -0.0128 -1.1495 0.1841 1.5843
12.83 0.7852 0.2227 -1.0466 0.288 1.558
12.84 -1.0721 0.4239 -0.7745 0.4525 1.8572
12.85 -0.2387 0.597 -0.6868 0.5876 2.032
12.86 0.6882 0.7944 -0.5187 0.722 1.9853
12.87 -0.9347 0.7527 -0.3972 0.7241 1.8315
12.88 -0.1815 0.8192 -0.2195 0.8418 1.988
12.89 0.7567 0.8913 -0.1436 0.9212 2.0897
12.9 -0.8522 0.8892 -0.0668 1.177 1.9603
12.91 -0.1852 0.7321 -0.0141 1.0862 1.9175
12.92 0.7349 0.5923 -0.0014 1.1911 1.8839
12.93 -0.9232 0.5635 -0.0216 1.282 1.9439
12.94 -0.1451 0.3981 -0.0729 1.3029 1.7986
12.95 0.9076 0.2215 -0.1519 1.1189 1.9883
12.96 -0.8014 0.0657 -0.2767 1.0919 1.7185
12.97 -0.1499 -0.0873 -0.3954 1.129 1.6174
12.98 0.8016 -0.2455 -0.6449 1.0 1.4719
12.99 -0.8229 -0.4035 -0.7445 0.8179 1.4514
13.0 -0.1157 -0.4821 -0.9107 0.7743 1.1445
13.01 0.9207 -0.6195 -1.0941 0.5478 1.1986
13.02 -0.7994 -0.6623 -1.5594 0.3889 0.941
13.03 -0.1151 -0.6693 -1.7704 0.2276 0.8506
13.04 0.9741 -0.6793 -1.744 0.0481 0.6703
13.05 -0.7548 -0.7152 -1.9478 -0.1323 0.5184
13.06 -0.1143 -0.7563 -2.1891 -0.3682 0.3386
13.07 1.0064 -0.5868 -2.3578 -0.4845 0.227
13.08 -0.8438 -0.5845 -2.2327 -0.7628 0.1091
13.09 -0.0899 -0.4946 -2.5105 -0.8115 0.0072
13.1 0.9424 -0.3652 -2.6233 -0.948 -0.0868
13.11 -0.8603 -0.3252 -2.4086 -1.1874 -0.1769
13.12 -0.0918 -0.197 -2.5589 -1.1077 -0.233
13.13 1.0321 -0.1259 -2.5887 -1.3488 -0.2915
13.14 -0.7855 -0.0647 -2.3504 -1.3748 -0.3096
13.15 -0.0859 -0.0104 -1.9519 -1.3847 -0.3465
13.16 0.932 0.0197 -1.9807 -1.3053 -0.3236
13.17 -0.7787 0.0256 -1.7844 -1.2501 -0.3346
13.18 -0.0856 0.0091 -1.579 -1.2686 -0.2632
13.19 1.0149 -0.0307 -1.5849 -1.1301 -0.2188
13.2 -0.7457 -0.0983 -1.2897 -1.1744 -0.1709
13.21 -0.1004 -0.1667 -1.2019 -1.0831 -0.0824
13.22 0.8903 -0.3177 -1.1022 -0.9484 0.0097
13.23 -0.8291 -0.4297 -0.8974 -0.7175 0.1001
13.24 -0.1113 -0.5551 -0.9644 -0.6472 0.2297
13.25 1.0463 -0.7191 -0.8196 -0.5397 0.3203
13.26 -0.7599 -0.8082 -0.81 -0.3649 0.4615
13.27 -0.1201 -0.8535 -0.787 -0.2094 0.5688
13.28 0.935 -0.9841 -0.9508 -0.1057 0.614
13.29 -0.8229 -1.0517 -1.0363 -0.0055 0.7094
13.3 -0.1457 -1.2666 -0.9909 0.0754 0.8547
13.31 1.0242 -1.2131 -1.1916 0.1404 1.0299
13.32 -0.8262 -1.2307 -1.4308 0.1785 1.0502
13.33 -0.1638 -1.1303 -1.4708 0.2008 1.064
13.34 0.8655 -1.1358 -1.8018 0.2129 1.0643
13.35 -0.8431 -0.8273 -1.9792 0.1763 1.2344
13.36 -0.165 -0.684 -2.2467 0.1077 1.1747
13.37 0.8246 -0.5825 -2.4136 0.0392 1.2821
13.38 -0.7554 -0.3064 -2.4849 -0.0557 1.1282
13.39 -0.1812 -0.0609 -2.7602 -0.1676 1.1748
13.4 0.9605 0.233 -3.0456 -0.3478 1.1507
13.41 -0.8579 0.544 -2.9994 -0.4809 1.0637
13.42 -0.2378 0.7768 -2.912 -0.6495 0.9956
13.43 0.8538 1.1538 -3.0982 -0.8434 0.8592
13.44 -0.8711 1.3417 -2.7396 -1.0625 0.7271
13.45 -0.2388 1.789 -2.8061 -1.0926 0.6087
13.46 0.932 1.8853 -3.1012 -1.407 0.5015
13.47 -0.8479 1.8874 -2.5918 -1.3664 0.3739
13.48 -0.3018 2.2616 -2.5034 -1.637 0.2298
13.49 0.8543 2.4278 -2.3238 -1.5529 0.0621
13.5 -0.9438 2.6157 -2.3201 -1.6594 -0.0847
13.51 -0.3165 2.2477 -2.0529 -1.761 -0.2148
13.52 0.7622 2.638 -2.0615 -1.9437 -0.4082
13.53 -0.96 2.373 -1.6209 -2.0715 -0.569
13.54 -0.3341 2.1797 -1.7287 -1.7832 -0.7035
13.55 0.7588 2.0207 -1.4255 -2.1014 -0.8286
