# label : detector calibration 16. 11. 2015
# x : time signal
#y4 time y3 y5 y2 y1
-0.3825 9.01 -1.5693 -2.4988 -0.9097 0.864
-0.2325 9.02 -1.3223 -2.6121 -0.494 0.281
-0.1206 9.03 -0.9973 -2.6223 -0.1069 0.2174
-0.0002 9.04 -0.7636 -2.7926 0.2155 0.6924
0.1171 9.05 -0.4202 -2.5007 0.4132 1.4475
0.2349 9.06 -0.1141 -2.5037 0.4445 2.1657
0.324 9.07 0.2046 -2.6733 0.299 2.2568
0.3491 9.08 0.465 -2.6349 -0.0167 1.6568
0.4708 9.09 0.6165 -2.6393 -0.4193 0.9335
0.4789 9.1 0.7036 -2.155 -0.823 0.2643
0.4893 9.11 0.6023 -2.0376 -1.2404 0.1555
0.4931 9.12 0.4626 -2.1586 -1.475 0.6446
0.4896 9.13 0.2345 -1.8346 -1.5433 1.4288
0.4358 9.14 -0.0338 -1.8097 -1.5382 1.8739
0.3286 9.15 -0.3642 -1.8363 -1.3637 1.8592
0.2689 9.16 -0.619 -1.6582 -0.9737 1.2774
0.1975 9.17 -0.9735 -1.383 -0.6247 0.4797
0.0754 9.18 -1.1245 -1.2293 -0.2235 -0.1513
-0.0226 9.19 -1.1487 -1.2179 0.0981 -0.2894
-0.1178 9.2 -1.0914 -0.9845 0.2524 0.1026
-0.254 9.21 -0.9508 -0.827 0.2668 0.7457
-0.338 9.22 -0.7377 -0.7221 0.0585 1.2426
-0.4306 9.23 -0.4373 -0.6201 -0.2496 1.3689
-0.479 9.24 -0.085 -0.4193 -0.7165 0.6748
-0.5934 9.25 0.2398 -0.342 -1.0614 -0.0973
-0.5495 9.26 0.5735 -0.2245 -1.5776 -0.7736
-0.6863 9.27 0.7408 -0.124 -1.5558 -0.9843
-0.6209 9.28 0.9499 -0.0296 -1.7458 -0.5483
-0.5729 9.29 0.9482 0.0543 -1.7854 0.1816
-0.5936 9.3 0.9807 0.1094 -1.4321 0.7033
-0.5787 9.31 0.8012 0.1769 -1.0913 0.7762
-0.4856 9.32 0.4839 0.241 -0.6112 0.2022
-0.4134 9.33 0.1964 0.2314 -0.2519 -0.6433
-0.3045 9.34 -0.1344 0.2968 0.0197 -1.2726
-0.1808 9.35 -0.4305 0.2911 0.1558 -1.4979
-0.0959 9.36 -0.6792 0.2875 0.1112 -0.903
0.0185 9.37 -0.9178 0.2563 -0.1052 -0.2291
0.1345 9.38 -0.9626 0.2231 -0.4602 0.3764
0.2275 9.39 -0.8423 0.2218 -0.9184 0.4123
0.3639 9.4 -0.7873 0.161 -1.3851 -0.0764
0.4535 9.41 -0.4751 0.1102 -1.7471 -0.8337
0.5131 9.42 -0.1894 0.0572 -1.8518 -1.5356
0.599 9.43 0.1413 -0.0081 -2.0294 -1.6127
0.5662 9.44 0.5017 -0.0715 -1.847 -0.9894
0.5795 9.45 0.7584 -0.1534 -1.368 -0.2399
0.5987 9.46 0.9698 -0.2061 -0.943 0.4527
0.6717 9.47 1.078 -0.2905 -0.5555 0.5072
0.6275 9.48 1.156 -0.3494 -0.2318 0.1093
0.604 9.49 1.0983 -0.4096 0.0236 -0.6081
0.478 9.5 0.7526 -0.553 0.1153 -1.1733
0.4667 9.51 0.5749 -0.5401 0.0531 -1.0484
0.3374 9.52 0.2243 -0.7149 -0.1839 -0.6434
0.278 9.53 -0.0796 -0.6521 -0.5024 0.2023
0.1608 9.54 -0.3508 -0.7051 -0.919 0.9484
0.0802 9.55 -0.6827 -0.871 -1.4589 0.9727
-0.0029 9.56 -0.7254 -0.9198 -1.5467 0.7192
-0.0902 9.57 -0.7848 -0.9371 -1.753 0.0019
-0.1416 9.58 -0.8448 -0.9933 -1.7756 -0.4958
-0.2254 9.59 -0.6383 -0.935 -1.637 -0.4842
-0.2579 9.6 -0.4354 -0.8417 -1.4275 0.0491
-0.2988 9.61 -0.1185 -0.9648 -0.9546 0.8444
-0.3159 9.62 0.21 -0.8814 -0.4933 1.6466
-0.3239 9.63 0.4833 -0.9693 -0.0919 1.9514
-0.2727 9.64 0.7554 -0.9341 0.1483 1.3631
-0.2823 9.65 1.0579 -0.8208 0.1868 0.6958
-0.2177 9.66 1.1058 -0.8419 0.1044 0.2092
-0.1616 9.67 1.0076 -0.7987 -0.164 0.1983
-0.077 9.68 0.9728 -0.6645 -0.5362 0.661
0.0024 9.69 0.7722 -0.629 -0.8745 1.4141
0.097 9.7 0.4685 -0.5935 -1.3949 2.1123
0.1882 9.71 0.1469 -0.4745 -1.5838 2.2035
0.291 9.72 -0.1852 -0.4484 -1.7525 1.7771
0.3889 9.73 -0.4952 -0.391 -1.5723 1.1882
0.478 9.74 -0.7397 -0.3515 -1.3982 0.7502
0.5772 9.75 -0.8413 -0.2704 -0.9891 0.5896
0.5958 9.76 -0.8826 -0.2038 -0.6511 1.218
0.6773 9.77 -0.8858 -0.1429 -0.2022 2.0359
0.7076 9.78 -0.7541 -0.1128 0.1543 2.5478
0.7759 9.79 -0.473 -0.0564 0.3493 2.5796
0.7061 9.8 -0.1894 -0.0212 0.3942 2.0523
0.7251 9.81 0.1449 0.0127 0.2607 1.5299
0.8285 9.82 0.4069 0.042 -0.0123 0.8181
0.7555 9.83 0.7116 0.054 -0.42 0.6699
0.6875 9.84 0.8025 0.0709 -0.7715 1.1265
0.6181 9.85 0.975 0.0702 -1.1172 1.788
0.5424 9.86 0.9744 0.0584 -1.2603 2.4539
0.4635 9.87 0.7642 0.0475 -1.3482 2.6412
0.4113 9.88 0.5491 0.0212 -1.3805 2.0516
0.3935 9.89 0.2718 -0.013 -1.0653 1.0058
0.2936 9.9 -0.0672 -0.0569 -0.7317 0.3933
0.2067 9.91 -0.3718 -0.0922 -0.2594 0.274
0.156 9.92 -0.7527 -0.1612 0.1725 0.6035
0.1095 9.93 -1.018 -0.2302 0.4893 1.328
0.0623 9.94 -1.185 -0.285 0.6535 1.7963
0.0305 9.95 -1.054 -0.3829 0.7411 1.8904
0.0088 9.96 -1.0355 -0.4273 0.5288 1.389
-0.0003 9.97 -0.9075 -0.5304 0.2302 0.5579
0.0051 9.98 -0.6773 -0.5262 -0.1317 -0.1827
0.0244 9.99 -0.34 -0.6917 -0.5124 -0.371
0.0584 10.0 0.0045 -0.7679 -0.7884 0.0216
0.0982 10.01 0.3352 -0.7475 -1.0094 0.6833
0.168 10.02 0.5997 -0.8782 -1.002 1.3515
0.2061 10.03 0.7443 -0.9773 -0.931 1.1973
0.3081 10.04 0.7774 -1.062 -0.6604 0.7982
0.3948 10.05 0.7866 -0.9443 -0.2153 -0.0649
0.48 10.06 0.637 -1.1633 0.2414 -0.7934
0.5279 10.07 0.3802 -1.031 0.598 -0.8554
0.5792 10.08 0.0533 -1.0591 0.9722 -0.54
0.6654 10.09 -0.2604 -1.1622 1.1391 0.2132
0.6968 10.1 -0.6315 -1.1963 0.9823 0.7817
0.7474 10.11 -0.8211 -1.0578 0.9038 0.8841
0.8746 10.12 -1.1603 -1.1793 0.5607 0.3854
0.8525 10.13 -1.2797 -0.9883 0.1843 -0.3869
0.9352 10.14 -1.2563 -0.9896 -0.1972 -0.9858
0.8796 10.15 -1.1237 -0.9445 -0.5369 -1.0287
0.8371 10.16 -0.9436 -0.8767 -0.6047 -0.6385
0.8772 10.17 -0.7601 -0.7971 -0.6786 0.0887
0.7705 10.18 -0.3975 -0.7028 -0.4939 0.7301
0.8607 10.19 -0.0846 -0.4828 -0.1198 0.7769
0.7243 10.2 0.2031 -0.3729 0.2822 0.4614
0.6902 10.21 0.4575 -0.2495 0.7516 -0.2946
0.6096 10.22 0.621 -0.082 1.0731 -0.8405
0.5639 10.23 0.6451 0.0664 1.4069 -0.9974
0.5072 10.24 0.5794 0.2466 1.6766 -0.4142
0.4558 10.25 0.497 0.3778 1.3577 0.3932
0.4045 10.26 0.2486 0.5669 1.2109 0.9999
0.4024 10.27 -0.078 0.8278 0.8882 1.2894
0.352 10.28 -0.4119 1.0287 0.5969 0.9802
0.3493 10.29 -0.6895 1.0422 0.1841 0.2513
0.3046 10.3 -1.0064 1.2344 -0.0797 -0.3183
0.2789 10.31 -1.179 1.559 -0.2118 -0.3658
0.2629 10.32 -1.2797 1.576 -0.1588 0.1898
0.2861 10.33 -1.3022 1.8516 0.0642 0.9793
0.309 10.34 -1.145 1.8461 0.4472 1.829
0.3756 10.35 -0.9689 2.1111 0.8565 1.7625
0.4042 10.36 -0.6802 2.3499 1.208 1.5895
0.4096 10.37 -0.3681 2.2966 1.712 0.8725
0.4778 10.38 -0.0215 2.3969 1.8381 0.3704
0.4863 10.39 0.2645 2.5574 2.1528 0.3484
0.6317 10.4 0.5109 2.5334 1.887 0.9153
0.7131 10.41 0.6549 3.0532 1.4982 1.54
0.7654 10.42 0.6681 2.731 1.3216 2.3899
0.7953 10.43 0.7146 3.0217 0.9598 2.7498
0.7642 10.44 0.5343 2.6542 0.5645 2.3485
0.8778 10.45 0.2929 2.7277 0.3336 1.5938
0.9483 10.46 -0.0332 2.9403 0.2089 0.844
0.995 10.47 -0.3884 3.0616 0.3182 0.9301
0.9197 10.48 -0.6285 3.0711 0.5184 1.4417
1.0147 10.49 -0.9789 2.6011 0.8783 1.9726
1.0121 10.5 -1.1404 2.7004 1.2923 2.5534
0.9272 10.51 -1.2202 2.5914 1.7083 2.6684
1.0017 10.52 -1.1551 2.5306 2.0146 2.6766
0.8918 10.53 -0.9257 2.1787 2.2866 1.7579
0.829 10.54 -0.7423 2.2287 2.3741 1.007
0.8117 10.55 -0.4554 2.2861 2.2858 1.038
0.8328 10.56 -0.1234 1.9705 1.8324 1.306
0.7707 10.57 0.2298 1.8516 1.4477 2.25
0.7485 10.58 0.4864 1.6801 1.3041 2.6982
0.7245 10.59 0.8401 1.4439 0.8463 3.0256
0.7419 10.6 0.844 1.3586 0.6193 2.2113
0.6371 10.61 1.0218 1.104 0.5537 1.4809
0.6356 10.62 0.9 1.0906 0.6468 0.7632
0.6353 10.63 0.7678 0.8643 1.0368 0.5944
0.57 10.64 0.5382 0.6281 1.2901 0.9313
0.5424 10.65 0.1994 0.4995 1.6739 1.6483
0.4968 10.66 -0.127 0.377 2.0931 2.2083
0.5077 10.67 -0.4131 0.2103 2.4256 2.3309
0.6093 10.68 -0.6739 0.0749 2.7161 1.7914
0.571 10.69 -0.7238 -0.0474 2.6155 0.9638
0.6535 10.7 -0.8888 -0.1677 2.7243 0.226
0.6208 10.71 -0.7419 -0.243 2.2998 0.0088
0.6715 10.72 -0.6095 -0.384 1.7587 0.3939
0.7139 10.73 -0.3622 -0.4129 1.5329 1.0841
0.7131 10.74 -0.062 -0.5043 1.0143 1.4944
0.8315 10.75 0.2694 -0.5834 0.899 1.6007
0.838 10.76 0.5863 -0.5923 0.8847 1.0225
0.8384 10.77 0.9854 -0.572 1.0544 0.318
0.9164 10.78 1.2073 -0.6245 1.2887 -0.3657
0.8424 10.79 1.2412 -0.6273 1.5861 -0.6606
0.9792 10.8 1.3285 -0.5921 2.0283 -0.2631
1.0066 10.81 1.3453 -0.6256 2.3032 0.4529
1.0512 10.82 1.0181 -0.5951 2.7334 1.0117
1.118 10.83 0.8295 -0.4553 2.6133 1.0221
1.0356 10.84 0.5911 -0.4757 3.0388 0.635
1.0548 10.85 0.2304 -0.3618 2.5479 -0.1253
0.9534 10.86 -0.0269 -0.3444 2.2789 -0.7388
0.9931 10.87 -0.275 -0.2695 1.6788 -0.934
0.9436 10.88 -0.4076 -0.1538 1.3601 -0.5506
0.8975 10.89 -0.4408 -0.0817 1.172 0.1884
0.9559 10.9 -0.3408 -0.0056 0.8921 0.835
0.8629 10.91 -0.1602 0.0728 0.988 1.0024
0.9068 10.92 0.0976 0.1697 1.0901 0.5936
0.9461 10.93 0.4039 0.2214 1.3005 -0.1594
0.8197 10.94 0.7516 0.31 1.8051 -0.6852
0.7649 10.95 1.0266 0.3705 2.3109 -0.9569
0.7854 10.96 1.3632 0.4876 2.5314 -0.3936
0.8472 10.97 1.6747 0.5079 2.9819 0.4177
0.7782 10.98 1.7726 0.5701 3.1083 1.1039
0.7019 10.99 1.8134 0.6736 2.7015 1.2966
0.8168 11.0 1.5344 0.6227 2.7248 0.9653
0.8252 11.01 1.6563 0.7262 2.1682 0.2424
0.8436 11.02 1.2818 0.715 1.5791 -0.3109
0.7699 11.03 1.0015 0.784 1.4064 -0.3662
0.7199 11.04 0.5899 0.8 0.9633 0.119
0.7534 11.05 0.3603 0.7239 0.8616 0.8572
0.7625 11.06 0.1427 0.7383 0.9829 1.5426
0.7879 11.07 0.0226 0.6819 1.0732 1.9402
0.954 11.08 0.0019 0.6269 1.3175 1.4719
0.8204 11.09 0.0972 0.602 1.9685 0.9732
0.8265 11.1 0.2741 0.6134 2.4103 0.3525
1.011 11.11 0.581 0.5149 2.3985 0.28
0.9367 11.12 0.8642 0.4517 2.781 0.8122
1.0415 11.13 1.3101 0.3868 2.6638 1.562
1.0511 11.14 1.7095 0.3559 2.4902 2.3361
1.0944 11.15 1.753 0.2878 2.3594 2.5515
1.1163 11.16 1.9486 0.2338 1.797 2.3239
1.092 11.17 2.1811 0.1615 1.5394 1.5898
0.9751 11.18 2.2452 0.0838 0.9768 0.8787
0.9985 11.19 2.1794 0.0165 0.7493 0.8152
0.9323 11.2 1.9696 -0.0506 0.6349 1.2421
1.0577 11.21 1.4128 -0.0958 0.7382 2.2227
1.0091 11.22 1.1435 -0.1751 0.8616 2.877
1.0697 11.23 0.9564 -0.2171 1.3776 3.148
0.9591 11.24 0.6538 -0.242 1.7558 2.6805
1.009 11.25 0.4415 -0.297 2.0253 1.9129
0.9823 11.26 0.2992 -0.3331 2.1105 1.1866
0.8793 11.27 0.2962 -0.3454 2.5469 0.9442
1.0255 11.28 0.3405 -0.3835 2.3664 1.5215
0.9172 11.29 0.5818 -0.3669 2.486 2.1239
1.0299 11.3 0.7555 -0.3408 1.8127 2.8839
0.9971 11.31 1.1392 -0.3502 1.5028 3.0672
0.964 11.32 1.4386 -0.3164 1.0318 2.2216
0.8468 11.33 1.6412 -0.3039 0.693 1.742
0.8572 11.34 2.2523 -0.2795 0.4253 1.0253
0.9017 11.35 2.3782 -0.236 0.2896 0.678
0.9704 11.36 2.2428 -0.184 0.3427 1.0702
1.0303 11.37 2.2081 -0.1304 0.6745 1.6242
0.9855 11.38 2.3111 -0.0854 0.9366 2.295
0.9908 11.39 1.8534 -0.029 1.4467 2.3955
0.9669 11.4 1.6201 0.0323 1.5705 2.1215
0.8746 11.41 1.2165 0.1058 1.8669 0.9979
0.8857 11.42 0.9364 0.1537 2.0175 0.387
0.9338 11.43 0.6502 0.2105 1.9381 0.1263
1.0349 11.44 0.4901 0.3053 1.602 0.4469
0.9909 11.45 0.3641 0.3605 1.3884 1.0566
1.0749 11.46 0.3039 0.4051 0.9958 1.6529
0.9137 11.47 0.4347 0.4737 0.4853 1.5989
1.0808 11.48 0.5521 0.5133 0.1502 1.2686
0.9055 11.49 0.9183 0.4921 -0.1051 0.3997
0.9235 11.5 1.2625 0.5884 -0.1527 -0.3098
0.9484 11.51 1.6103 0.5319 -0.0601 -0.505
1.0323 11.52 1.6747 0.5977 0.2022 -0.208
1.0286 11.53 1.9949 0.5351 0.5717 0.4579
1.054 11.54 2.0221 0.5311 0.9798 0.9917
0.9757 11.55 2.1106 0.4788 1.2671 1.2258
1.0829 11.56 1.9678 0.428 1.4178 0.7065
0.9046 11.57 1.9721 0.4243 1.4919 -0.1063
0.9891 11.58 1.8026 0.3411 1.5125 -0.819
1.0755 11.59 1.4152 0.2668 1.0972 -1.0317
0.9121 11.6 0.9903 0.1599 0.7543 -0.6512
0.9092 11.61 0.6874 0.0607 0.3426 0.0761
0.9748 11.62 0.3932 -0.0498 -0.1127 0.7502
1.044 11.63 0.1932 -0.1865 -0.4738 0.9572
0.9585 11.64 0.0555 -0.2908 -0.6969 0.5032
0.9825 11.65 0.0302 -0.4315 -0.6914 -0.2888
0.9391 11.66 0.1101 -0.6481 -0.5504 -0.8922
0.9664 11.67 0.2749 -0.7566 -0.24 -1.0731
1.0683 11.68 0.554 -0.9363 0.0937 -0.6123
1.1172 11.69 0.8302 -1.0908 0.508 0.1413
0.9828 11.7 1.2096 -1.343 0.739 0.8599
1.0937 11.71 1.4368 -1.3792 1.0704 1.0268
0.9582 11.72 1.6611 -1.6801 1.014 0.68
1.0298 11.73 1.8181 -1.8749 0.9576 0.0154
1.1204 11.74 1.9427 -1.7368 0.594 -0.5305
0.9521 11.75 1.7939 -1.8555 0.1508 -0.7153
1.0212 11.76 1.3468 -2.0381 -0.3291 -0.2011
1.0945 11.77 1.1745 -2.4916 -0.6788 0.5803
1.1067 11.78 0.8128 -2.3354 -1.1085 1.427
1.0902 11.79 0.5309 -2.8133 -1.2547 1.4786
1.0316 11.8 0.126 -2.6489 -1.2495 1.2054
1.0472 11.81 -0.1552 -2.6961 -1.0191 0.5914
0.9316 11.82 -0.4242 -2.7495 -0.7391 0.0272
0.9869 11.83 -0.496 -3.0954 -0.329 -0.076
0.8815 11.84 -0.5739 -2.8709 0.0252 0.3675
0.9372 11.85 -0.4311 -2.9113 0.2961 1.2442
0.9444 11.86 -0.2468 -2.86 0.4876 2.0595
0.8528 11.87 -0.0064 -3.0767 0.4779 2.0055
0.903 11.88 0.2981 -2.695 0.2699 1.8609
0.8443 11.89 0.5268 -2.917 -0.0396 1.215
0.8957 11.9 0.8516 -2.8831 -0.4552 0.5926
0.8482 11.91 0.9409 -2.544 -0.8607 0.5167
0.8143 11.92 1.1052 -2.5228 -1.2992 0.907
0.8583 11.93 1.0489 -2.6943 -1.5822 1.7989
0.9226 11.94 0.9802 -2.6245 -1.6246 2.393
0.9804 11.95 0.7721 -2.3372 -1.6668 2.8039
1.033 11.96 0.4729 -2.1389 -1.4194 2.3657
0.8876 11.97 0.0866 -1.9704 -1.2559 1.5797
1.0254 11.98 -0.2673 -2.0494 -0.7818 0.9272
0.9909 11.99 -0.6457 -1.5473 -0.3687 0.799
1.0088 12.0 -0.997 -1.5483 -0.0944 1.1299
1.0823 12.01 -1.1245 -1.2947 0.0287 1.8913
1.1315 12.02 -1.3048 -1.1711 -0.0076 2.6318
1.1663 12.03 -1.1919 -0.8897 -0.2176 2.9376
0.9985 12.04 -1.1753 -0.8561 -0.5156 2.3254
1.0566 12.05 -0.9731 -0.6119 -0.9321 1.386
1.0455 12.06 -0.7369 -0.4342 -1.4172 0.7259
1.0126 12.07 -0.4695 -0.2565 -1.725 0.5907
1.1066 12.08 -0.1586 -0.0643 -1.9006 0.8227
1.1807 12.09 0.0833 0.0956 -2.0927 1.6105
1.1099 12.1 0.2575 0.257 -2.2545 2.0265
1.1258 12.11 0.3125 0.3798 -1.9849 2.413
0.9336 12.12 0.3133 0.4808 -1.5063 1.8358
0.9078 12.13 0.1729 0.6378 -1.0935 0.9229
0.8873 12.14 -0.058 0.7751 -0.7153 0.2766
0.881 12.15 -0.3789 0.8525 -0.3872 -0.0177
0.9387 12.16 -0.7121 0.8661 -0.3309 0.2743
0.7897 12.17 -1.1302 0.9417 -0.3724 0.9833
0.7862 12.18 -1.4333 1.0686 -0.6313 1.4362
0.7597 12.19 -1.7935 1.0647 -0.918 1.4961
0.8502 12.2 -2.1316 1.0155 -1.3929 1.2008
0.81 12.21 -2.0237 1.1398 -1.9896 0.3263
0.7691 12.22 -1.8737 1.0742 -2.0427 -0.4132
0.7957 12.23 -1.7186 1.0481 -2.6408 -0.7986
0.7935 12.24 -1.6578 0.9691 -2.4522 -0.4036
0.7202 12.25 -1.3045 0.9786 -2.1252 0.2196
0.694 12.26 -1.1945 0.8848 -2.0831 0.7548
0.7766 12.27 -0.7935 0.9283 -1.6765 0.8537
0.7435 12.28 -0.6634 0.8064 -1.1656 0.5395
0.833 12.29 -0.4719 0.8048 -0.9508 -0.3281
0.9171 12.3 -0.3544 0.6817 -0.6141 -1.0779
0.8796 12.31 -0.4299 0.5605 -0.5736 -1.2749
0.9434 12.32 -0.5995 0.4721 -0.6831 -0.986
1.0087 12.33 -0.8438 0.3822 -0.8591 -0.2453
0.8932 12.34 -1.0253 0.2879 -1.3114 0.3984
1.0505 12.35 -1.3872 0.1942 -1.8346 0.5663
1.1307 12.36 -1.7916 0.1173 -2.2319 0.1461
1.0613 12.37 -2.0148 0.024 -2.2411 -0.5688
1.0504 12.38 -2.5576 -0.0644 -2.7985 -1.1391
1.0961 12.39 -2.7035 -0.1458 -2.8207 -1.4794
1.1886 12.4 -2.4033 -0.215 -2.3661 -1.1032
1.1779 12.41 -2.3641 -0.2917 -2.0211 -0.2999
1.0506 12.42 -2.6537 -0.3512 -1.6638 0.372
0.9971 12.43 -2.0408 -0.4188 -1.3213 0.6243
1.1503 12.44 -2.1135 -0.4414 -0.8963 0.2668
0.9644 12.45 -1.614 -0.4645 -0.7416 -0.4264
1.0976 12.46 -1.205 -0.5018 -0.6696 -1.0052
0.9061 12.47 -1.011 -0.4939 -0.7248 -1.2383
0.9404 12.48 -0.8562 -0.5068 -1.0721 -0.6891
0.7939 12.49 -0.8527 -0.5262 -1.5293 0.0385
0.8744 12.5 -0.8804 -0.5175 -1.7784 0.8419
0.7507 12.51 -0.9524 -0.4436 -2.4247 1.1432
0.6885 12.52 -1.3007 -0.4346 -2.664 0.7399
0.6166 12.53 -1.5458 -0.3802 -2.6847 0.1005
0.6251 12.54 -1.8401 -0.326 -2.3165 -0.5471
0.5791 12.55 -2.3572 -0.2964 -2.5347 -0.5853
0.5452 12.56 -2.3596 -0.2031 -2.0049 -0.1852
0.5766 12.57 -2.6298 -0.1495 -1.5422 0.6287
0.5674 12.58 -3.1586 -0.0737 -1.1804 1.3593
0.4776 12.59 -3.1042 -0.0086 -0.829 1.6817
0.5166 12.6 -3.1309 0.0593 -0.644 1.3283
0.5003 12.61 -2.6907 0.1272 -0.5298 0.6694
0.633 12.62 -2.5358 0.1977 -0.6848 0.0955
0.6284 12.63 -2.2497 0.2645 -0.9369 -0.0461
0.5971 12.64 -1.7817 0.307 -1.3354 0.4129
0.7478 12.65 -1.3311 0.4273 -1.6406 1.2131
0.706 12.66 -1.2802 0.475 -2.094 2.0491
0.7917 12.67 -1.0326 0.5089 -2.4776 2.1645
0.8316 12.68 -0.8542 0.5925 -2.5277 1.7866
0.9454 12.69 -1.0561 0.5957 -2.529 1.1128
0.8939 12.7 -1.1327 0.6816 -2.2108 0.4969
0.9042 12.71 -1.3113 0.6536 -1.5825 0.3008
1.0107 12.72 -1.609 0.7115 -1.197 0.6647
1.0443 12.73 -1.9554 0.7127 -0.907 1.5207
1.1774 12.74 -2.16 0.6787 -0.5469 1.9136
1.1003 12.75 -2.3392 0.7101 -0.371 2.2108
1.094 12.76 -2.7187 0.6519 -0.4185 1.9425
1.0719 12.77 -2.7625 0.6558 -0.5483 1.0698
0.9877 12.78 -2.7553 0.63 -0.8587 0.4179
1.0844 12.79 -2.8215 0.6198 -1.3167 0.1781
0.8935 12.8 -2.5725 0.4922 -1.5944 0.4586
0.9452 12.81 -1.992 0.4994 -1.822 1.2904
0.9014 12.82 -2.0269 0.4064 -2.3279 1.7526
0.7819 12.83 -1.4802 0.3913 -2.1328 2.0265
0.6649 12.84 -1.2805 0.3106 -2.0618 1.5641
0.5879 12.85 -0.9885 0.2982 -1.8999 0.79
0.5339 12.86 -0.7495 0.2101 -1.3877 -0.0276
0.5469 12.87 -0.6145 0.1624 -0.9236 -0.3187
0.4037 12.88 -0.6328 0.1257 -0.5271 -0.0619
0.4141 12.89 -0.8007 0.0804 -0.222 0.6125
0.3565 12.9 -0.9166 0.0293 -0.0847 1.2869
0.3326 12.91 -1.2178 -0.0085 -0.1275 1.2379
0.2855 12.92 -1.5891 -0.0432 -0.3116 0.8653
0.2515 12.93 -1.7118 -0.0595 -0.6606 0.036
0.295 12.94 -2.1502 -0.0839 -1.1031 -0.6968
0.2984 12.95 -2.1501 -0.0832 -1.3675 -0.9605
0.3302 12.96 -2.5554 -0.0803 -1.8614 -0.8536
0.3874 12.97 -2.3782 -0.0669 -2.0048 -0.1383
0.4293 12.98 -2.3129 -0.0468 -1.7744 0.4141
0.4701 12.99 -1.7667 -0.0159 -1.6187 0.5829
0.5427 13.0 -1.5581 0.0319 -1.4134 0.1757
0.5341 13.01 -1.1891 0.0862 -0.9123 -0.6964
0.6354 13.02 -0.9744 0.1518 -0.5274 -1.3757
0.744 13.03 -0.6001 0.2369 -0.1175 -1.7436
0.7496 13.04 -0.2847 0.3288 0.1574 -1.2791
0.8347 13.05 -0.0886 0.429 0.2788 -0.6659
0.9532 13.06 -0.0066 0.5328 0.202 -0.0691
1.0129 13.07 -0.0307 0.6532 -0.055 0.1102
0.884 13.08 -0.1576 0.7761 -0.3644 -0.2905
0.9975 13.09 -0.347 0.8971 -0.7928 -0.9624
1.0906 13.1 -0.6657 1.1029 -1.2466 -1.8725
1.0874 13.11 -0.835 1.2387 -1.4968 -2.1179
1.0187 13.12 -1.1792 1.2004 -1.4924 -1.5339
0.8738 13.13 -1.4238 1.5262 -1.5135 -0.8721
0.8733 13.14 -1.5778 1.5381 -1.2949 -0.1839
0.8908 13.15 -1.6033 1.8783 -0.8749 0.0569
0.8082 13.16 -1.5893 1.8435 -0.5447 -0.2763
0.7151 13.17 -1.4143 1.9882 -0.064 -1.0446
0.5694 13.18 -1.1732 2.1718 0.3042 -1.7404
0.5198 13.19 -0.7362 2.4099 0.512 -1.6734
0.4377 13.2 -0.3839 2.2324 0.5681 -1.4883
0.3378 13.21 -0.0257 2.2735 0.5174 -0.5996
0.2423 13.22 0.3074 2.6275 0.205 0.1177
0.1755 13.23 0.6354 2.6791 -0.1438 0.4071
0.1099 13.24 0.8015 2.4319 -0.5651 0.1337
0.0579 13.25 0.8822 2.9054 -0.8861 -0.5722
0.0265 13.26 0.7979 2.6282 -1.2107 -1.1879
0.001 13.27 0.683 2.7068 -1.3188 -1.3057
-0.0069 13.28 0.4284 3.029 -1.1612 -0.8618
0.0009 13.29 0.1932 3.0089 -0.905 -0.0708
0.0263 13.3 -0.09 2.7098 -0.5488 0.6805
0.0635 13.31 -0.3974 2.6222 -0.0829 1.0689
0.1231 13.32 -0.6011 2.6685 0.363 0.7968
0.1799 13.33 -0.725 2.663 0.7248 0.0923
0.2707 13.34 -0.7202 2.6305 0.8115 -0.4883
0.3056 13.35 -0.7072 2.1202 0.8111 -0.6488
0.42 13.36 -0.4453 2.2306 0.6779 -0.3069
0.4459 13.37 -0.1758 2.0612 0.397 0.5479
0.5919 13.38 0.1413 1.8399 0.0514 1.3049
0.6768 13.39 0.509 1.7979 -0.3333 1.6015
0.6568 13.4 0.9353 1.5723 -0.7473 1.2264
0.776 13.41 1.2941 1.4248 -0.9109 0.5214
0.8286 13.42 1.6238 1.0931 -1.0346 -0.0658
0.8676 13.43 1.551 0.9379 -0.8392 -0.261
0.9171 13.44 1.689 0.7938 -0.5338 0.0743
0.9316 13.45 1.6678 0.5638 -0.1964 0.7994
0.8398 13.46 1.5036 0.3973 0.2371 1.5256
0.7844 13.47 1.3648 0.2158 0.7056 1.8869
0.7129 13.48 0.9212 0.0145 1.0553 1.4125
0.6816 13.49 0.7079 -0.1648 1.1732 0.6896
0.6391 13.5 0.4622 -0.3908 1.0286 -0.008
0.5593 13.51 0.2356 -0.5034 0.9581 -0.2581
0.4492 13.52 0.0991 -0.727 0.6107 0.0239
0.3968 13.53 0.0852 -0.8447 0.1739 0.7756
0.2335 13.54 0.181 -0.9476 -0.2077 1.4118
0.1623 13.55 0.3881 -1.2217 -0.5448 1.6831
0.053 13.56 0.6537 -1.1864 -0.8071 1.1545
-0.0425 13.57 0.8885 -1.2555 -0.8352 0.383
-0.1253 13.58 1.2829 -1.5384 -0.6091 -0.3823
-0.1952 13.59 1.5455 -1.6229 -0.3188 -0.7593
