# y : intensity
#y2 y3 time y5 y4 y1
-0.3856 0.8445 9.04 1.5366 1.2861 0.1707
-0.1199 0.8714 9.05 1.9284 1.0432 0.4634
-0.2095 0.836 9.06 2.0362 0.895 0.4948
-0.6387 0.9049 9.07 2.0941 0.6764 0.3883
-1.1219 1.0509 9.08 2.0595 0.6433 0.1332
-1.5703 1.0564 9.09 1.6675 0.6167 -0.2474
-1.8138 1.0009 9.1 1.1712 0.5402 -0.6107
-2.2284 0.99 9.11 0.7511 0.6457 -1.0184
-1.6178 0.9866 9.12 0.461 0.7246 -1.182
-1.1908 0.9433 9.13 0.2198 0.9342 -1.421
-0.6293 0.809 9.14 0.2304 0.9697 -1.2854
-0.1599 0.7596 9.15 0.4408 1.2575 -1.124
-0.0055 0.6109 9.16 0.8238 1.4607 -0.7279
-0.1836 0.413 9.17 1.2471 1.7159 -0.2701
-0.6522 0.3081 9.18 1.704 1.9727 0.1802
-1.1381 0.1169 9.19 1.9041 1.8884 0.4808
-1.5775 -0.054 9.2 1.952 2.1991 0.7018
-1.9754 -0.2542 9.21 1.981 2.4747 0.6702
-1.9315 -0.4681 9.22 1.4569 2.3179 0.4999
-1.4085 -0.5617 9.23 1.099 2.5596 0.1262
-0.9443 -0.7965 9.24 0.6902 2.3675 -0.2538
-0.3006 -0.9012 9.25 0.218 2.6334 -0.6923
0.0732 -1.0737 9.26 -0.0693 2.2897 -1.0211
0.1516 -1.3984 9.27 -0.1438 2.1012 -1.272
-0.0723 -1.3206 9.28 0.001 2.0383 -1.2652
-0.5263 -1.4809 9.29 0.3462 1.8777 -1.0485
-1.0789 -1.7094 9.3 0.7829 1.3578 -0.6804
-1.5183 -1.8652 9.31 1.0586 1.1965 -0.3548
-1.6351 -1.9133 9.32 1.3925 1.0252 0.0951
-1.5448 -1.8902 9.33 1.7618 0.8244 0.5087
-1.123 -1.9218 9.34 1.5778 0.5889 0.7365
-0.4955 -1.7085 9.35 1.2871 0.4771 0.7733
0.043 -1.8371 9.36 0.8416 0.3115 0.692
0.3952 -1.7333 9.37 0.383 0.3022 0.4971
0.4226 -1.5692 9.38 -0.0924 0.2573 0.1109
0.0801 -1.4048 9.39 -0.4263 0.3346 -0.3255
-0.4588 -1.2823 9.4 -0.5368 0.3744 -0.6724
-0.8826 -0.9966 9.41 -0.4875 0.5468 -0.9027
-1.384 -0.9258 9.42 -0.1978 0.647 -1.172
-1.3504 -0.6936 9.43 0.1976 0.9465 -1.0024
-1.2815 -0.4755 9.44 0.6744 1.0087 -0.8579
-0.6311 -0.2418 9.45 1.0138 1.3325 -0.4008
-0.0643 -0.0028 9.46 1.2659 1.5259 -0.0125
0.4263 0.2106 9.47 1.3244 1.7021 0.4369
0.749 0.4221 9.48 1.043 1.6654 0.7552
0.6458 0.5942 9.49 0.6085 1.8456 0.9248
0.2922 0.7819 9.5 0.1328 1.9178 0.866
-0.2575 1.0 9.51 -0.3309 2.0616 0.7993
-0.7633 1.2909 9.52 -0.7847 1.8804 0.4387
-1.0711 1.4951 9.53 -0.9301 1.8472 0.0219
-1.1672 1.4269 9.54 -0.9488 1.8156 -0.4021
-0.7817 1.5966 9.55 -0.6191 1.3949 -0.7058
-0.1872 1.8621 9.56 -0.2408 1.2476 -1.0614
0.4022 1.819 9.57 0.1886 1.0046 -1.0639
0.8605 1.8593 9.58 0.6136 0.8959 -0.8157
1.0191 1.9844 9.59 0.8491 0.5336 -0.5309
0.8935 1.9569 9.6 0.9432 0.3486 -0.1794
0.5123 1.7233 9.61 0.7813 0.1138 0.2363
-0.0625 1.6727 9.62 0.4321 -0.0792 0.5853
-0.5244 1.7307 9.63 0.0024 -0.2365 0.8809
-0.7368 1.475 9.64 -0.4772 -0.3464 1.0005
-0.6478 1.3545 9.65 -0.9468 -0.4134 0.9659
-0.2809 1.401 9.66 -1.049 -0.3955 0.6715
0.3221 1.3998 9.67 -1.0803 -0.3575 0.3147
0.9676 1.0601 9.68 -0.9583 -0.2283 -0.1309
1.3875 0.9731 9.69 -0.6029 -0.1141 -0.5865
1.305 0.9254 9.7 -0.0875 0.0442 -0.792
1.058 0.8177 9.71 0.3651 0.2538 -1.0091
0.6272 0.686 9.72 0.6138 0.434 -0.9116
0.1565 0.55 9.73 0.8958 0.6331 -0.6897
-0.2505 0.5528 9.74 0.803 0.8217 -0.3825
-0.4597 0.3936 9.75 0.5161 0.935 0.0144
-0.2546 0.3643 9.76 0.0669 1.1001 0.4185
0.2262 0.3074 9.77 -0.3776 1.1426 0.8236
0.7425 0.3012 9.78 -0.8846 1.3332 1.0144
1.4181 0.2691 9.79 -1.1682 1.3439 0.9187
1.6263 0.314 9.8 -1.0542 1.1621 0.8231
1.6512 0.3073 9.81 -1.0466 1.0732 0.5194
1.4165 0.3394 9.82 -0.6039 0.9356 0.0815
0.8745 0.3818 9.83 -0.1794 0.8049 -0.3656
0.3361 0.4489 9.84 0.302 0.5606 -0.6634
-0.0089 0.4736 9.85 0.626 0.3692 -0.94
-0.0867 0.5314 9.86 0.8584 0.14 -1.0752
0.1751 0.5846 9.87 0.9208 -0.0947 -0.9914
0.6845 0.7406 9.88 0.741 -0.3015 -0.7282
1.4117 0.7895 9.89 0.3366 -0.537 -0.2796
1.7058 0.8402 9.9 -0.0856 -0.7021 0.1473
2.0575 0.8286 9.91 -0.5313 -0.8928 0.5027
1.9686 1.0048 9.92 -0.7425 -0.8491 0.8118
1.5475 0.9207 9.93 -0.8319 -0.9958 0.9203
1.1338 0.9463 9.94 -0.7669 -0.8294 0.906
0.495 1.0078 9.95 -0.519 -0.8815 0.5653
0.2106 0.9675 9.96 -0.0442 -0.6814 0.2011
0.221 1.0914 9.97 0.4747 -0.5615 -0.2095
0.6031 1.0473 9.98 0.9641 -0.3968 -0.5815
1.0192 0.9841 9.99 1.1487 -0.1679 -0.9834
1.5695 0.8103 10.0 1.2256 0.0482 -1.0428
2.1008 0.8537 10.01 1.072 0.284 -1.2203
2.3871 0.6739 10.02 0.8204 0.4535 -0.8545
2.2907 0.5982 10.03 0.3843 0.6206 -0.6643
1.8797 0.4215 10.04 -0.0208 0.7738 -0.2065
1.2219 0.3427 10.05 -0.3766 0.9708 0.1807
0.7158 0.187 10.06 -0.5548 1.053 0.5045
0.4655 0.0185 10.07 -0.4795 0.9598 0.7565
0.5089 -0.1243 10.08 -0.17 0.8585 0.8
0.8706 -0.3052 10.09 0.2371 0.9308 0.5971
1.5737 -0.4571 10.1 0.782 0.6591 0.3203
2.1155 -0.5972 10.11 1.1774 0.5306 -0.1129
2.3238 -0.6395 10.12 1.5396 0.3783 -0.5966
2.6012 -0.8714 10.13 1.7753 0.1376 -0.8673
2.089 -0.9169 10.14 1.725 -0.0716 -1.223
1.9168 -0.971 10.15 1.3166 -0.266 -1.3035
1.1061 -1.1098 10.16 1.078 -0.4898 -1.3295
0.7431 -1.1659 10.17 0.5743 -0.6125 -0.896
0.5283 -1.1087 10.18 0.2107 -0.845 -0.6531
0.6771 -1.1601 10.19 0.0169 -0.9323 -0.208
1.1656 -0.9719 10.2 0.0151 -0.9141 0.1882
1.7644 -0.9583 10.21 0.2463 -0.9328 0.4855
2.2803 -0.7898 10.22 0.5647 -0.9289 0.635
2.6409 -0.7226 10.23 1.0389 -0.8451 0.5521
2.4665 -0.6784 10.24 1.6983 -0.6565 0.2868
2.1967 -0.4159 10.25 2.1883 -0.424 -0.0685
1.7499 -0.2715 10.26 2.4091 -0.2488 -0.4812
1.0454 -0.0836 10.27 2.3389 -0.0042 -0.9307
0.6912 0.1381 10.28 2.0457 0.2408 -1.3578
0.7352 0.3751 10.29 1.771 0.4417 -1.5356
0.9862 0.6036 10.3 1.1912 0.6943 -1.6204
1.3262 0.7553 10.31 0.8305 0.8395 -1.2039
1.8639 1.049 10.32 0.5585 1.0042 -0.9216
2.2697 1.3176 10.33 0.4857 1.2764 -0.6286
2.4541 1.5179 10.34 0.6716 1.1163 -0.1897
2.67 1.7581 10.35 0.9073 1.2117 0.1408
2.1321 1.9972 10.36 1.3207 1.3329 0.3475
1.544 1.8466 10.37 1.987 1.0686 0.3982
0.9695 2.3465 10.38 2.5262 1.1044 0.2516
0.7801 2.5604 10.39 2.4821 0.8831 -0.0464
0.6617 2.3891 10.4 2.8174 0.6341 -0.4612
0.9898 2.6942 10.41 2.3804 0.4797 -0.9764
1.5501 2.3448 10.42 2.3786 0.2765 -1.3441
2.2334 2.7941 10.43 1.6252 0.1115 -1.5959
2.4266 2.3976 10.44 1.3857 -0.0684 -1.8154
2.4069 2.8457 10.45 0.9173 -0.2415 -1.6707
2.4648 2.4318 10.46 0.8949 -0.3623 -1.3624
1.774 2.5673 10.47 0.8415 -0.3676 -0.9908
1.2806 2.2943 10.48 1.1036 -0.4618 -0.6397
0.8109 2.2686 10.49 1.6386 -0.3639 -0.2184
0.6234 2.2955 10.5 2.1782 -0.2814 0.0676
0.7023 1.9637 10.51 2.4743 -0.1857 0.188
1.0182 1.8615 10.52 2.7867 -0.0109 0.183
1.5703 1.8935 10.53 3.1688 0.1849 -0.0441
2.1423 1.4511 10.54 2.6251 0.4392 -0.4343
2.6122 1.5427 10.55 2.4068 0.6723 -0.8955
2.7039 1.2106 10.56 2.227 0.9388 -1.2479
2.0225 1.0922 10.57 1.5849 1.1425 -1.7499
1.641 0.8582 10.58 1.1238 1.5161 -1.746
1.1788 0.8248 10.59 1.0123 1.5332 -1.8871
0.6941 0.7363 10.6 0.9269 1.935 -1.5713
0.4856 0.5565 10.61 1.2636 2.0448 -1.5572
0.5625 0.5029 10.62 1.6406 2.0407 -1.055
1.0417 0.4026 10.63 2.1148 2.0216 -0.6481
1.5528 0.3477 10.64 2.7179 1.8679 -0.2587
2.1577 0.262 10.65 3.0454 1.6851 -0.0134
2.2875 0.2599 10.66 2.7031 1.76 0.0563
2.4811 0.2321 10.67 2.7545 1.6712 -0.0633
1.9346 0.2609 10.68 2.7871 1.5087 -0.354
1.3373 0.2702 10.69 1.9761 1.2797 -0.8
0.8174 0.3497 10.7 1.7118 1.0136 -1.1597
0.3954 0.4136 10.71 1.2781 0.8234 -1.5835
0.2487 0.4517 10.72 1.0779 0.6807 -1.7444
0.4354 0.4617 10.73 0.9083 0.4839 -2.0705
0.8998 0.5898 10.74 1.0194 0.3691 -1.9769
1.5984 0.6225 10.75 1.2464 0.3432 -1.6099
1.7643 0.6631 10.76 1.7393 0.3085 -1.4768
1.9579 0.7933 10.77 2.0298 0.3879 -1.0281
1.8336 0.8156 10.78 2.7518 0.4884 -0.5747
1.6961 0.86 10.79 2.9661 0.5688 -0.2505
0.8906 0.9306 10.8 2.6333 0.745 -0.0653
0.4486 1.0007 10.81 2.4963 0.9832 -0.0863
0.0758 1.0428 10.82 1.8719 1.1572 -0.2642
0.043 0.9452 10.83 1.6919 1.4771 -0.5734
0.344 1.0129 10.84 1.0127 1.596 -1.1096
0.9093 1.0443 10.85 0.7952 1.9722 -1.3555
1.256 0.9758 10.86 0.6292 2.1544 -1.6843
1.8811 0.8224 10.87 0.6265 2.2491 -2.0653
2.0377 0.7766 10.88 0.8517 2.2457 -1.9008
1.5219 0.7215 10.89 1.2573 2.5958 -1.8777
1.1473 0.6487 10.9 1.8254 2.8041 -1.7683
0.5543 0.5222 10.91 2.2282 2.3897 -1.3528
0.0576 0.4412 10.92 2.2913 2.6926 -0.8485
-0.2002 0.3739 10.93 2.1808 2.6097 -0.4611
-0.1479 0.2271 10.94 2.1265 2.4715 -0.1856
0.2192 0.1082 10.95 1.9136 1.9869 -0.0796
0.679 0.0047 10.96 1.2534 1.7785 -0.1911
1.3507 -0.0998 10.97 0.7773 1.6982 -0.4771
1.6272 -0.2037 10.98 0.3686 1.3797 -0.8335
1.4535 -0.2654 10.99 0.1453 1.3048 -1.3311
1.2808 -0.3342 11.0 0.1244 1.0353 -1.6754
0.7627 -0.3949 11.01 0.349 0.9611 -1.8085
0.1672 -0.3742 11.02 0.7127 0.836 -2.0222
-0.2609 -0.3801 11.03 1.1092 0.7763 -2.2037
-0.4749 -0.3816 11.04 1.5327 0.807 -1.7299
-0.347 -0.3358 11.05 1.8499 0.7711 -1.4476
0.0953 -0.2745 11.06 1.9147 0.9946 -1.1238
0.699 -0.2139 11.07 1.867 1.0723 -0.6374
1.0338 -0.097 11.08 1.3151 1.222 -0.2903
1.3858 0.0305 11.09 0.8278 1.3261 -0.0655
1.2261 0.188 11.1 0.4048 1.6963 -0.0544
1.0498 0.314 11.11 -0.0445 1.8058 -0.2334
0.3803 0.5035 11.12 -0.328 1.9358 -0.5562
-0.1653 0.6544 11.13 -0.3808 2.1165 -0.9406
-0.5738 0.8594 11.14 -0.2886 2.6614 -1.2206
-0.6541 1.0263 11.15 0.0453 2.4783 -1.8643
-0.4519 1.2586 11.16 0.4817 2.5666 -1.7752
0.0303 1.6051 11.17 0.9291 2.6518 -2.0977
0.5964 1.6974 11.18 1.2152 2.9787 -1.8349
1.0002 1.9644 11.19 1.3735 2.6305 -1.6416
1.1315 1.9576 11.2 1.25 2.4547 -1.1338
0.9774 2.5327 11.21 0.9554 2.4799 -0.659
0.6678 2.4034 11.22 0.5308 2.5464 -0.3205
0.0674 2.5856 11.23 0.062 1.9736 -0.0204
-0.4347 2.6932 11.24 -0.371 1.8234 0.1127
-0.7339 2.9447 11.25 -0.7447 1.5519 0.0509
-0.7525 2.7872 11.26 -0.9385 1.5954 -0.18
-0.4827 2.6824 11.27 -0.7633 1.1423 -0.5135
0.015 2.8238 11.28 -0.4799 0.957 -0.9345
0.5205 3.0516 11.29 -0.0875 0.8243 -1.3298
1.0597 3.0532 11.3 0.3785 0.724 -1.4765
1.005 3.1177 11.31 0.6745 0.7129 -1.7524
0.8872 2.7496 11.32 0.9808 0.6703 -1.5863
0.3602 2.4034 11.33 1.03 0.6839 -1.562
-0.2002 2.2786 11.34 0.7683 0.7047 -1.1495
-0.6827 2.4239 11.35 0.3514 0.7869 -0.7314
-0.9786 2.0792 11.36 -0.1318 0.9324 -0.2754
-0.7913 1.8439 11.37 -0.5994 1.2095 0.0651
-0.436 1.9945 11.38 -1.0118 1.4284 0.3147
0.0741 1.6721 11.39 -1.0983 1.5447 0.3166
0.5532 1.2983 11.4 -1.0862 1.7435 0.2067
1.0301 1.3282 11.41 -0.9423 1.7584 -0.0838
1.0605 0.9312 11.42 -0.4938 1.9509 -0.4924
0.6681 0.7846 11.43 -0.0017 2.2346 -0.8491
0.1852 0.6125 11.44 0.4489 2.2879 -1.3252
-0.4401 0.512 11.45 0.7219 2.2318 -1.3537
-0.8657 0.3339 11.46 0.8508 2.4253 -1.5568
-1.0724 0.2124 11.47 0.6012 2.1022 -1.4093
-0.7815 0.0933 11.48 0.2957 2.2117 -1.0023
-0.3634 0.002 11.49 -0.1239 1.7816 -0.7044
0.1937 -0.0696 11.5 -0.5978 1.8538 -0.2298
0.6866 -0.1244 11.51 -0.978 1.5299 0.1793
1.03 -0.1384 11.52 -1.1866 1.3415 0.5075
0.8532 -0.1501 11.53 -1.133 0.9137 0.6414
0.5427 -0.1525 11.54 -1.0056 0.7891 0.5977
0.0325 -0.1235 11.55 -0.5971 0.4749 0.4121
-0.4925 -0.07 11.56 -0.1525 0.2967 0.09
-0.8285 -0.008 11.57 0.309 0.109 -0.2941
-0.9331 0.0684 11.58 0.6439 -0.0229 -0.6557
-0.652 0.1452 11.59 0.882 -0.097 -1.0697
-0.1876 0.2173 11.6 0.6936 -0.1381 -1.1383
0.4122 0.3224 11.61 0.4877 -0.1258 -1.1682
0.8206 0.4272 11.62 0.0876 -0.0609 -0.8651
1.1386 0.4969 11.63 -0.3529 0.0457 -0.6022
0.9393 0.5942 11.64 -0.7516 0.205 -0.134
0.5443 0.6518 11.65 -0.9614 0.3869 0.3319
-0.0229 0.8027 11.66 -1.0767 0.5118 0.7126
-0.5399 0.8025 11.67 -0.9575 0.6825 0.9162
-0.7624 0.9817 11.68 -0.5474 0.8328 1.1024
-0.8509 1.0082 11.69 -0.0888 0.9727 0.9605
-0.5099 0.9639 11.7 0.3794 1.1472 0.6153
