# label : secret experiment #3760
# x : elapsed time
# y : intensity
#y2 y5 time y3 y6 y4 y1
-0.3931 -0.1805 7.69 0.2613 2.305 -1.4251 1.2628
-0.4826 -0.4443 7.7 0.4979 1.7004 -1.192 1.3294
-0.6039 -0.1272 7.71 0.8056 1.1855 -0.6566 0.9462
-0.7048 0.6566 7.72 0.8594 0.7469 -0.1444 0.5031
-0.8077 1.3607 7.73 0.8129 0.3317 0.2404 0.0283
-0.8627 1.736 7.74 0.8633 0.2574 0.4352 -0.3874
-0.857 1.492 7.75 0.5623 0.4428 0.2663 -0.6353
-0.8143 0.6907 7.76 0.3136 0.8083 -0.1162 -0.6072
-0.9672 0.0098 7.77 -0.0477 1.3839 -0.694 -0.432
-0.8757 -0.1833 7.78 -0.3955 2.1305 -1.2841 -0.0181
-0.8155 0.2213 7.79 -0.7546 2.4311 -1.4705 0.4322
-0.7459 1.051 7.8 -1.0363 2.2022 -1.7668 0.9551
-0.6704 1.7734 7.81 -1.4048 2.0063 -1.4198 1.1486
-0.6036 1.9648 7.82 -1.5839 1.2703 -0.9654 1.249
-0.5844 1.536 7.83 -1.3856 0.8801 -0.4117 1.207
-0.4934 0.8576 7.84 -1.2321 0.3781 0.0367 0.7231
-0.3839 0.1961 7.85 -1.1025 0.2691 0.321 0.2374
-0.3182 0.087 7.86 -1.0105 0.4326 0.2928 -0.2686
-0.2008 0.5514 7.87 -0.648 0.8548 -0.0366 -0.6041
-0.0894 1.4504 7.88 -0.4101 1.4701 -0.5657 -0.8872
0.0002 2.1281 7.89 -0.1319 2.0382 -1.1282 -0.8569
0.0914 2.2628 7.9 0.0362 2.3045 -1.3968 -0.551
0.179 1.7842 7.91 0.1028 2.2835 -1.7542 -0.1746
0.2389 0.9603 7.92 0.0818 1.8347 -1.4474 0.2925
0.3136 0.3748 7.93 -0.0578 1.3231 -1.1993 0.73
0.33 0.3733 7.94 -0.2896 0.7523 -0.7012 0.9391
0.3254 0.8631 7.95 -0.6359 0.4359 -0.1324 0.9869
0.3374 1.8248 7.96 -1.011 0.2126 0.2151 0.6931
0.3535 2.0847 7.97 -1.3694 0.3395 0.3129 0.2403
0.3217 2.2876 7.98 -1.8469 0.7465 0.0804 -0.2327
0.2786 1.9921 7.99 -2.1152 1.4054 -0.3291 -0.8064
0.1934 1.1526 8.0 -2.1111 1.8316 -0.9772 -1.1691
0.122 0.5438 8.01 -2.0472 1.9541 -1.4784 -1.389
0.0247 0.5312 8.02 -2.2583 1.9826 -1.596 -1.1397
-0.098 1.2347 8.03 -2.1148 1.8028 -1.6483 -1.001
-0.1969 1.9518 8.04 -1.8306 1.2682 -1.434 -0.5481
-0.3319 2.4663 8.05 -1.475 0.8358 -0.7734 -0.0629
-0.5445 2.6639 8.06 -1.2298 0.3241 -0.2478 0.3132
-0.6484 2.0396 8.07 -0.91 0.0973 0.1683 0.4485
-0.8988 1.1952 8.08 -0.6177 0.1846 0.36 0.4092
-0.9129 0.6727 8.09 -0.5343 0.5294 0.2838 0.1528
-1.1712 0.7834 8.1 -0.4246 1.0823 -0.1078 -0.3242
-1.2693 1.386 8.11 -0.424 1.7601 -0.6423 -0.8725
-1.5996 2.2076 8.12 -0.5671 2.0758 -1.1189 -1.3462
-1.52 2.4408 8.13 -0.7587 1.8648 -1.4398 -1.7393
-1.8869 2.3509 8.14 -1.0175 1.8603 -1.4597 -1.875
-1.793 1.7924 8.15 -1.3084 1.2087 -1.4074 -1.5772
-2.1345 1.285 8.16 -1.771 0.6915 -0.781 -1.2972
-2.1828 0.8705 8.17 -1.8504 0.172 -0.2723 -0.8538
-2.1846 1.0166 8.18 -2.3078 -0.0703 0.191 -0.3935
-2.2859 1.6332 8.19 -2.4294 0.0011 0.4673 -0.0632
-2.2458 2.2674 8.2 -2.36 0.3362 0.496 0.0747
-2.2022 3.0616 8.21 -2.1149 0.783 0.2253 -0.0296
-2.1502 2.4655 8.22 -1.9971 1.2764 -0.2391 -0.318
-2.393 2.0959 8.23 -1.667 1.7329 -0.8314 -0.7989
-2.493 1.1177 8.24 -1.1943 1.9761 -1.2136 -1.4233
-2.4387 0.8886 8.25 -0.7711 1.5845 -1.472 -1.9377
-2.1544 1.0071 8.26 -0.4295 1.064 -1.1403 -1.9751
-2.2111 1.6498 8.27 -0.1079 0.52 -0.7451 -2.0318
-1.9473 2.4458 8.28 0.1144 0.0078 -0.2602 -1.7499
-1.8821 3.063 8.29 0.2689 -0.2485 0.273 -1.43
-1.7714 2.714 8.3 0.2565 -0.2408 0.6941 -0.9841
-1.703 1.8667 8.31 0.1862 0.0875 0.8377 -0.557
-1.617 1.1644 8.32 0.0233 0.6026 0.6171 -0.2433
-1.3875 0.8229 8.33 -0.2033 1.053 0.1843 -0.17
-1.3448 1.24 8.34 -0.4257 1.3668 -0.3639 -0.3104
-1.2238 1.8491 8.35 -0.6542 1.6542 -0.846 -0.5951
-1.0934 2.5694 8.36 -0.9375 1.3442 -0.9992 -1.1179
-1.0042 2.5871 8.37 -0.9433 0.9695 -0.9977 -1.7465
-0.9499 2.6214 8.38 -1.0315 0.3688 -0.6658 -2.0674
-0.9364 1.71 8.39 -0.9537 -0.1695 -0.1536 -2.1674
-0.8801 1.1025 8.4 -0.714 -0.5216 0.3834 -2.2905
-0.7667 0.8138 8.41 -0.4424 -0.4612 0.8642 -2.0108
-0.6846 1.1358 8.42 -0.0852 -0.1614 1.164 -1.3779
-0.6717 2.0179 8.43 0.3024 0.3185 1.1014 -0.8969
-0.7592 2.6748 8.44 0.7523 0.8805 0.6878 -0.462
-0.7204 3.0687 8.45 1.1839 1.162 0.184 -0.2138
-0.8224 2.5384 8.46 1.4955 1.3725 -0.3387 -0.1434
-0.8022 1.5906 8.47 1.5768 1.1176 -0.7018 -0.3203
-0.9253 0.8631 8.48 1.6467 0.7113 -0.7242 -0.6258
-0.9902 0.8269 8.49 1.8527 0.1661 -0.4329 -1.2031
-1.134 1.2623 8.5 1.6728 -0.3407 0.0088 -1.6318
-1.2403 1.7924 8.51 1.4868 -0.6378 0.6319 -1.9076
-1.3104 2.5194 8.52 1.256 -0.6626 1.0985 -1.8859
-1.4072 2.7342 8.53 1.0125 -0.4517 1.4149 -1.9479
-1.509 2.1859 8.54 0.8435 0.0686 1.4843 -1.4153
-1.826 1.5155 8.55 0.639 0.5597 1.1926 -1.0296
-1.8752 0.8209 8.56 0.5093 1.0233 0.8 -0.5724
-1.8977 0.7339 8.57 0.4285 1.2081 0.2212 -0.1071
-2.2098 1.1914 8.58 0.5338 1.0 -0.1822 0.1424
-2.1116 1.8975 8.59 0.7026 0.6697 -0.3523 0.1936
-2.239 2.4359 8.6 1.1042 0.0468 -0.177 -0.009
-2.501 2.5367 8.61 1.4153 -0.4659 0.1974 -0.3807
-2.68 1.8025 8.62 1.7582 -0.9055 0.8202 -0.8396
-2.7948 1.1982 8.63 2.1831 -0.8597 1.2816 -1.2785
-2.8755 0.5961 8.64 2.454 -0.5628 1.5899 -1.5727
-2.5168 0.5546 8.65 2.9146 -0.1353 2.0218 -1.6669
-2.599 1.1131 8.66 2.5895 0.4237 1.7405 -1.3003
-2.7042 1.9561 8.67 2.7577 0.7902 1.2953 -0.9449
-2.971 2.0833 8.68 3.0842 0.994 0.7757 -0.4222
-2.5483 2.1829 8.69 2.4891 0.8332 0.3021 0.092
-2.8268 1.6017 8.7 2.4717 0.5043 0.0725 0.5041
-2.6601 0.8357 8.71 2.1891 -0.0256 0.1101 0.7978
-2.5878 0.2897 8.72 1.6226 -0.5243 0.3947 0.6516
-2.1597 0.3067 8.73 1.3204 -0.9183 0.8667 0.5282
-2.2165 0.9496 8.74 1.068 -0.9071 1.6225 0.104
-2.1036 1.5906 8.75 1.0982 -0.7231 1.9439 -0.3477
-2.0956 2.2318 8.76 0.9953 -0.3255 2.2465 -0.7575
-1.8185 2.0141 8.77 0.9082 0.24 2.1124 -0.982
-1.6747 1.1963 8.78 1.1659 0.7489 1.8215 -0.8962
-1.4016 0.537 8.79 1.3862 0.9225 1.3897 -0.6617
-1.3715 0.0126 8.8 1.6548 0.7767 0.8522 -0.2331
-1.1202 0.1069 8.81 1.9401 0.4491 0.4514 0.3196
-1.1672 0.6646 8.82 2.0543 -0.0422 0.4221 0.7573
-0.9196 1.5489 8.83 2.5277 -0.5654 0.5587 1.2061
-0.8423 1.7139 8.84 2.5044 -0.9355 1.173 1.2865
-0.6668 1.7288 8.85 2.6043 -1.1081 1.7054 1.212
-0.6181 0.8845 8.86 2.4647 -0.8863 2.3387 1.059
-0.5492 0.1309 8.87 2.4271 -0.4213 2.6574 0.6537
-0.4316 -0.311 8.88 2.0562 0.1728 2.5596 0.1753
-0.3959 -0.1144 8.89 1.6149 0.6872 2.1491 -0.1561
-0.3695 0.5709 8.9 1.3341 0.9609 1.6014 -0.3371
-0.364 1.3101 8.91 0.9063 0.9097 1.3191 -0.2336
-0.3761 1.4097 8.92 0.5803 0.5636 0.865 0.0426
-0.3462 1.2886 8.93 0.2798 0.0192 0.6735 0.5018
-0.3762 0.475 8.94 0.1076 -0.5682 0.7426 1.0831
-0.4804 -0.2603 8.95 0.0174 -0.978 1.0438 1.4296
-0.5277 -0.6674 8.96 0.0342 -0.9393 1.729 1.76
-0.5411 -0.354 8.97 0.1572 -0.9204 2.404 1.9338
-0.7327 0.3032 8.98 0.3327 -0.4033 2.5142 1.6957
-0.7191 1.0329 8.99 0.6026 0.1503 2.7411 1.5238
-0.8748 1.2342 9.0 0.8077 0.6232 2.8136 0.9955
-0.9142 0.8545 9.01 1.0808 0.9526 1.9898 0.6514
-1.1489 0.0799 9.02 1.1392 0.8943 1.728 0.2948
-1.0866 -0.6995 9.03 1.2909 0.6035 1.1544 0.138
-1.2765 -1.0001 9.04 1.3052 0.1463 0.897 0.276
-1.2776 -0.602 9.05 1.2313 -0.4101 0.9042 0.5759
-1.4178 0.068 9.06 0.8771 -0.7502 1.1638 1.1202
-1.6397 0.7042 9.07 0.6417 -0.8933 1.4759 1.4402
-1.6101 0.8686 9.08 0.2603 -0.8119 2.2986 1.9791
-1.7959 0.454 9.09 -0.1332 -0.3329 2.86 2.2637
-1.7668 -0.3741 9.1 -0.5304 0.2337 2.9338 2.0706
-1.6684 -1.1488 9.11 -0.918 0.7854 2.4922 2.2363
-1.6846 -1.2368 9.12 -1.0454 1.048 2.2691 1.7446
-1.6206 -0.8407 9.13 -1.3328 1.0747 1.7792 1.136
-1.6538 -0.1632 9.14 -1.3386 0.8118 1.2982 0.7074
-1.4915 0.4231 9.15 -1.1639 0.3554 1.0436 0.4522
-1.5357 0.5196 9.16 -1.1144 -0.1849 0.8916 0.3333
-1.38 0.0382 9.17 -0.8613 -0.6493 1.0768 0.5024
-1.3573 -0.6939 9.18 -0.5549 -0.7877 1.5098 0.7561
-1.2323 -1.5581 9.19 -0.2751 -0.6024 2.003 1.2122
-1.1255 -1.4611 9.2 -0.0482 -0.2052 2.4765 1.7117
-0.9705 -1.0921 9.21 0.1345 0.3418 2.8548 2.3022
-0.7731 -0.3972 9.22 0.2386 0.8846 2.6971 2.2952
-0.5917 0.1695 9.23 0.2539 1.3896 2.4625 2.086
-0.4597 0.1894 9.24 0.1209 1.4555 1.9237 2.1886
-0.3382 -0.3575 9.25 -0.0847 1.0986 1.4657 1.4265
-0.1394 -1.0806 9.26 -0.3996 0.6286 0.9447 1.1057
0.0181 -1.876 9.27 -0.7412 0.0875 0.7427 0.6811
0.1922 -1.922 9.28 -1.082 -0.3573 0.9164 0.3135
0.3278 -1.4412 9.29 -1.2869 -0.5388 1.2383 0.2712
0.4486 -0.5496 9.3 -1.8025 -0.4389 1.8239 0.4672
0.6163 -0.0811 9.31 -1.9827 -0.0105 2.1742 0.8166
0.7224 -0.1286 9.32 -1.959 0.5853 2.6792 1.2661
0.8387 -0.8089 9.33 -1.732 1.0923 2.8034 1.7464
0.9077 -1.537 9.34 -1.7609 1.6212 2.6552 1.9353
0.9374 -2.1702 9.35 -1.3675 1.5259 2.1677 2.2529
1.0216 -2.2824 9.36 -1.1984 1.3997 1.517 1.8335
1.0059 -1.5298 9.37 -0.8711 0.8814 0.9303 1.8185
1.2101 -0.7498 9.38 -0.4307 0.4269 0.5553 1.2474
1.032 -0.3312 9.39 -0.1584 -0.0514 0.5193 0.6506
1.1077 -0.461 9.4 0.05 -0.2387 0.8108 0.2365
1.0709 -1.0396 9.41 0.1766 -0.168 1.3225 -0.0257
0.9913 -1.9101 9.42 0.2063 0.2072 1.7678 -0.0486
0.9222 -2.5383 9.43 0.1156 0.7049 2.1717 0.1486
0.8426 -2.3533 9.44 -0.0586 1.4288 2.5679 0.5387
0.8038 -1.6149 9.45 -0.3055 1.7862 2.3812 0.8942
0.6907 -0.8487 9.46 -0.6554 1.971 1.6901 1.3933
0.5983 -0.5232 9.47 -0.9799 1.5304 1.2391 1.7394
0.4312 -0.768 9.48 -1.0678 1.323 0.6889 1.7279
0.335 -1.2809 9.49 -1.2996 0.6573 0.3448 1.6593
0.2925 -2.34 9.5 -1.5125 0.2604 0.1936 1.0726
0.1731 -2.7776 9.51 -1.5578 0.0228 0.2994 0.6602
0.0915 -2.3023 9.52 -1.2788 0.0846 0.7246 0.1048
0.0058 -1.7034 9.53 -1.1401 0.4441 1.2476 -0.3244
-0.0573 -1.0734 9.54 -0.9556 1.0832 1.7044 -0.4815
-0.1083 -0.7126 9.55 -0.5031 1.6029 2.136 -0.5305
-0.163 -0.9095 9.56 -0.174 2.1092 2.0915 -0.2384
-0.174 -1.7714 9.57 0.1878 2.267 1.7698 0.1705
-0.2093 -2.5973 9.58 0.4336 2.1561 1.0263 0.6298
-0.1663 -2.6226 9.59 0.7276 1.4316 0.47 0.954
-0.1479 -2.3064 9.6 0.7191 1.0754 0.0251 1.123
-0.0977 -1.6674 9.61 0.7852 0.5401 -0.2306 1.1785
-0.0434 -1.084 9.62 0.72 0.3263 -0.1972 0.9728
0.0404 -0.7969 9.63 0.4863 0.3084 0.133 0.5395
0.1466 -1.1755 9.64 0.2209 0.7183 0.6589 0.0434
0.268 -2.0752 9.65 -0.1014 1.1035 1.1725 -0.4054
0.3519 -2.8544 9.66 -0.4262 1.8527 1.4728 -0.7466
0.4864 -2.9646 9.67 -0.6424 2.4042 1.5374 -0.904
0.6653 -2.4637 9.68 -0.876 2.4004 1.1891 -0.8321
0.8798 -1.9471 9.69 -1.0092 2.3601 0.7801 -0.6031
1.0433 -1.1062 9.7 -0.9741 1.8259 0.2381 -0.1131
1.2241 -0.8723 9.71 -0.8774 1.4699 -0.3277 0.3644
1.3638 -1.2182 9.72 -0.617 0.7701 -0.6186 0.7087
1.5183 -2.1595 9.73 -0.4123 0.5123 -0.6799 0.9684
1.628 -2.8097 9.74 -0.0692 0.5569 -0.5223 0.9143
1.7133 -2.7274 9.75 0.2528 0.8937 -0.0748 0.514
2.0091 -2.7096 9.76 0.5457 1.2563 0.4386 0.1235
1.8719 -1.8233 9.77 0.7751 1.8951 0.8972 -0.3786
1.9338 -1.246 9.78 0.9453 2.545 1.0076 -0.7816
2.4054 -0.9694 9.79 0.9969 2.5219 0.859 -1.051
2.3172 -1.3836 9.8 0.912 2.5448 0.5105 -1.3151
2.4074 -2.3657 9.81 0.6942 1.9511 -0.0735 -1.0283
2.4986 -2.5902 9.82 0.4324 1.6289 -0.6997 -0.6447
2.5433 -2.7536 9.83 0.1386 1.1596 -1.1138 -0.2029
2.4289 -2.6871 9.84 -0.2241 0.7093 -1.2818 0.2372
2.1703 -1.6814 9.85 -0.6067 0.7332 -1.0966 0.6633
2.3227 -0.9982 9.86 -0.7985 0.8885 -0.7608 0.8157
2.276 -0.9843 9.87 -1.001 1.4443 -0.2585 0.6572
2.1091 -1.6476 9.88 -1.1148 2.1799 0.1996 0.3802
2.1974 -2.1428 9.89 -1.1388 2.3844 0.4835 -0.0564
2.1283 -2.7613 9.9 -1.1148 2.7278 0.4516 -0.4891
1.8885 -2.6618 9.91 -0.9333 2.6276 0.1494 -0.9479
1.798 -2.5155 9.92 -0.7783 2.1805 -0.3344 -1.2407
1.6549 -1.5773 9.93 -0.4047 1.9157 -0.8833 -1.141
1.5334 -1.0407 9.94 -0.1435 1.1467 -1.3973 -0.8982
1.3717 -0.8668 9.95 0.1304 0.9523 -1.7077 -0.4878
1.3851 -1.6396 9.96 0.2894 0.7425 -1.6511 0.0067
1.2498 -2.0637 9.97 0.4074 1.1192 -1.4198 0.525
1.0636 -2.9774 9.98 0.3644 1.6517 -0.9604 0.76
0.9774 -2.5059 9.99 0.2551 2.137 -0.4232 0.8835
0.9983 -1.9899 10.0 0.0069 2.6402 -0.0464 0.8243
0.8249 -1.2942 10.01 -0.3003 2.5905 0.0426 0.4975
0.868 -0.8856 10.02 -0.6287 2.474 -0.1723 0.0644
0.7371 -0.7961 10.03 -1.0447 2.2428 -0.6298 -0.4073
0.6396 -1.4082 10.04 -1.4715 1.8705 -1.2598 -0.7477
0.7222 -2.1375 10.05 -1.8122 1.249 -1.7321 -0.8963
0.644 -2.8469 10.06 -1.9775 0.8673 -2.1563 -0.8267
0.7007 -2.5851 10.07 -1.9994 0.8574 -2.0803 -0.5341
0.6632 -1.6989 10.08 -1.843 0.9282 -2.0152 -0.0295
0.7856 -1.1067 10.09 -1.9596 1.3926 -1.6008 0.5207
0.8936 -0.6593 10.1 -1.6441 1.8922 -0.984 0.9826
1.0011 -0.7072 10.11 -1.3293 2.2558 -0.5831 1.2816
1.0086 -1.3947 10.12 -1.1003 2.6879 -0.303 1.4096
1.0115 -2.1678 10.13 -0.734 2.7567 -0.4051 1.1091
1.1575 -2.697 10.14 -0.5313 2.2521 -0.7812 0.8248
1.2441 -2.1529 10.15 -0.3453 1.9106 -1.4216 0.4154
1.5398 -1.4959 10.16 -0.248 1.2419 -1.8708 -0.0005
1.6021 -0.7847 10.17 -0.308 0.9048 -2.449 -0.2661
1.9095 -0.3556 10.18 -0.3854 0.6633 -2.6207 -0.4173
1.9773 -0.5438 10.19 -0.5845 0.9432 -2.2044 -0.234
1.9796 -1.3264 10.2 -0.9816 1.3338 -2.1078 0.12
1.9722 -1.843 10.21 -1.3238 1.7266 -1.3711 0.5954
2.2944 -2.3513 10.22 -1.6689 2.3779 -0.977 1.1538
2.2849 -1.8676 10.23 -1.7852 2.806 -0.6042 1.6807
2.3523 -1.3214 10.24 -2.0175 2.7186 -0.6287 1.7354
2.6699 -0.4368 10.25 -2.2002 2.0964 -0.8216 1.9905
2.4022 -0.1274 10.26 -2.3066 1.894 -1.3994 1.5318
2.7783 -0.3595 10.27 -2.1832 1.1985 -2.1427 1.2109
2.6796 -1.1573 10.28 -1.8061 0.6964 -2.3756 0.8429
2.5578 -1.6405 10.29 -1.5666 0.515 -2.4177 0.4929
2.6221 -2.1383 10.3 -1.2723 0.7488 -2.5103 0.2377
2.4339 -1.6755 10.31 -0.9926 1.1265 -2.1256 0.2051
2.5154 -0.8917 10.32 -0.5832 1.4631 -1.9517 0.4162
2.345 -0.1204 10.33 -0.2498 2.114 -1.2466 0.8646
2.3987 0.1508 10.34 -0.048 2.2887 -0.9392 1.3384
2.3374 -0.1698 10.35 0.0843 2.4472 -0.7131 1.9301
1.8979 -0.8653 10.36 0.1012 2.1842 -0.9442 2.4527
1.8237 -1.5831 10.37 0.0086 1.5865 -1.384 2.5739
1.8881 -1.7785 10.38 -0.1732 1.0356 -1.8923 2.3513
1.5908 -1.2824 10.39 -0.3829 0.5317 -2.4501 1.9528
1.6157 -0.4074 10.4 -0.6882 0.328 -2.9521 1.9165
1.3179 0.2306 10.41 -0.9527 0.4186 -2.6111 1.3028
1.2806 0.4344 10.42 -1.0319 0.7417 -2.2881 1.0198
0.9761 0.0379 10.43 -1.1763 1.235 -2.0209 0.7347
0.7976 -0.6772 10.44 -1.2129 1.9058 -1.611 0.7854
0.7865 -1.3539 10.45 -1.1833 2.1529 -1.0386 0.948
0.6689 -1.3715 10.46 -1.0699 2.1678 -0.7788 1.2892
0.4901 -0.789 10.47 -0.8614 2.0182 -0.9078 1.8151
0.4422 -0.0466 10.48 -0.431 1.4625 -1.1462 2.2814
0.2937 0.553 10.49 -0.0233 0.7919 -1.5643 2.897
0.2475 0.7496 10.5 0.3686 0.2903 -2.0073 2.8867
0.1827 0.2354 10.51 0.7379 0.0139 -2.5536 2.6827
0.1584 -0.5082 10.52 1.0711 0.071 -2.5761 2.4942
0.1499 -0.9506 10.53 1.2358 0.4347 -2.4841 1.9674
0.1467 -1.043 10.54 1.4152 0.997 -2.0209 1.5211
0.1502 -0.447 10.55 1.3518 1.4523 -1.7313 1.259
0.1988 0.3865 10.56 1.3793 1.9309 -0.9985 1.02
0.2643 0.8772 10.57 1.1218 1.7798 -0.7482 1.0778
0.2825 1.0126 10.58 1.0434 1.5796 -0.7123 1.4101
0.381 0.4775 10.59 0.7325 0.9636 -0.8958 1.8385
0.5156 -0.2607 10.6 0.5396 0.4406 -1.2794 2.1238
0.5855 -0.7047 10.61 0.306 -0.0504 -1.9686 2.8046
0.7009 -0.6501 10.62 0.2014 -0.3449 -2.5113 3.1589
0.6986 -0.0733 10.63 0.1876 -0.3078 -2.7784 2.8865
0.8081 0.7816 10.64 0.2929 0.0056 -2.5714 2.9263
0.9462 1.1628 10.65 0.5413 0.5117 -2.1205 2.6111
1.0756 1.3303 10.66 0.806 1.0111 -1.5348 2.0547
1.0764 0.6253 10.67 1.1438 1.3355 -0.9693 1.4742
1.395 -0.0482 10.68 1.4879 1.3828 -0.6274 1.1231
1.3525 -0.4717 10.69 1.7858 1.2716 -0.4065 0.8947
1.3967 -0.3689 10.7 2.3504 0.7266 -0.5351 1.0109
1.5298 0.3432 10.71 2.5689 0.1471 -1.0193 1.2223
1.4149 1.2166 10.72 2.6317 -0.3864 -1.5729 1.9019
1.6185 1.6604 10.73 2.7507 -0.6544 -2.0752 2.2063
1.4713 1.4442 10.74 2.9069 -0.6526 -2.1257 2.6666
1.3563 0.7899 10.75 2.6756 -0.4326 -2.051 2.8888
1.5555 0.1411 10.76 2.5396 0.069 -1.9019 2.608
1.2663 -0.2234 10.77 2.1445 0.6011 -1.4723 2.6308
1.2267 -0.0232 10.78 1.5608 1.0513 -0.9045 2.1788
1.2818 0.7302 10.79 1.3212 0.9872 -0.4545 1.6471
1.0734 1.5457 10.8 1.2158 0.8669 -0.1731 0.9827
1.0199 1.7415 10.81 0.9631 0.4259 -0.1862 0.7989
0.9443 1.7703 10.82 1.0829 -0.1624 -0.5258 0.6756
0.7259 1.0862 10.83 1.1371 -0.7411 -0.9565 0.8006
0.5795 0.3111 10.84 1.2565 -1.037 -1.5305 1.083
0.3879 -0.0074 10.85 1.3667 -1.0283 -1.9222 1.4195
0.2378 0.2854 10.86 1.8462 -0.8117 -2.0051 1.7333
0.0706 1.0559 10.87 2.1367 -0.3193 -1.7214 2.2729
-0.0932 1.6467 10.88 2.4625 0.1716 -1.3325 2.4472
-0.2466 2.1428 10.89 2.5316 0.6202 -0.7866 2.4264
-0.4355 1.6541 10.9 2.9695 0.7393 -0.231 1.8407
-0.619 1.18 10.91 3.069 0.5382 0.1234 1.399
-0.7023 0.4884 10.92 2.8468 0.1035 0.2144 0.94
-0.7756 0.1917 10.93 2.5473 -0.4615 -0.016 0.4696
-0.9472 0.501 10.94 2.4418 -0.9721 -0.4075 0.2191
-1.126 1.2553 10.95 1.9944 -1.2791 -0.8913 0.1297
-1.092 1.9931 10.96 1.7558 -1.3125 -1.3947 0.2804
-1.1749 2.276 10.97 1.2474 -1.2993 -1.4915 0.661
-1.2096 1.8727 10.98 0.8403 -0.6706 -1.6372 1.1633
-1.3081 1.2599 10.99 0.564 -0.1951 -1.0818 1.4796
-1.3653 0.5719 11.0 0.3701 0.2169 -0.5897 1.6343
-1.3636 0.3823 11.01 0.3207 0.374 -0.0574 1.6659
-1.1493 0.7582 11.02 0.3521 0.2583 0.3981 1.7528
-1.2881 1.5628 11.03 0.4335 -0.1327 0.5149 1.3979
-1.2442 2.2747 11.04 0.5846 -0.6672 0.4493 0.7739
-1.0931 2.3091 11.05 0.9631 -1.3146 0.0697 0.3245
-1.0511 1.8232 11.06 1.1546 -1.5842 -0.4738 -0.1215
-0.9317 1.2673 11.07 1.3981 -1.8622 -0.9128 -0.3488
-0.8016 0.6588 11.08 1.574 -1.573 -1.2419 -0.4418
-0.7744 0.5423 11.09 1.531 -1.0938 -1.2846 -0.1825
-0.6082 0.9011 11.1 1.7558 -0.5466 -0.9488 0.1777
-0.4829 1.9283 11.11 1.3915 -0.0646 -0.4423 0.618
-0.3816 2.3982 11.12 1.3924 0.1538 0.1001 0.9934
-0.3154 2.6792 11.13 0.9366 0.0416 0.6215 1.3976
-0.2143 1.8473 11.14 0.5527 -0.3527 0.8783 1.4452
-0.1407 1.1471 11.15 0.1838 -0.9288 0.8192 1.1401
-0.075 0.686 11.16 -0.2145 -1.3858 0.5611 0.693
-0.0133 0.6567 11.17 -0.5634 -1.7477 0.0647 0.2369
0.0292 1.1233 11.18 -0.8757 -1.9619 -0.4616 -0.2986
0.0568 1.8941 11.19 -1.0733 -1.7188 -0.828 -0.664
0.0658 2.5193 11.2 -1.2247 -1.365 -0.9956 -0.9071
0.0531 2.4828 11.21 -1.134 -0.7922 -0.743 -0.8794
0.03 2.0896 11.22 -0.9552 -0.2813 -0.367 -0.5199
-0.0143 1.2975 11.23 -0.7777 -0.0418 0.1899 -0.1061
-0.0752 0.7193 11.24 -0.4832 -0.1035 0.7343 0.3204
-0.1612 0.7225 11.25 -0.2039 -0.4661 0.9926 0.6849
-0.2622 1.2323 11.26 0.0547 -0.9411 1.1755 0.9806
-0.3354 2.1493 11.27 0.2453 -1.6812 0.9008 1.005
-0.4621 2.5965 11.28 0.3574 -1.9829 0.5503 0.799
-0.6198 2.5011 11.29 0.3278 -2.2763 -0.0087 0.3553
-0.7032 2.0487 11.3 0.2115 -1.8998 -0.418 -0.1721
-0.8579 1.049 11.31 -0.0138 -1.4066 -0.6865 -0.6632
-1.1572 0.6291 11.32 -0.3054 -0.9931 -0.6042 -0.9758
-1.2847 0.7682 11.33 -0.6173 -0.4361 -0.3143 -1.1149
-1.5046 1.3828 11.34 -0.9997 -0.1391 0.25 -0.9431
-1.3934 2.0491 11.35 -1.3692 -0.1583 0.8401 -0.6447
-1.8297 2.4259 11.36 -1.5991 -0.4671 1.1759 -0.1289
-1.9483 2.4124 11.37 -1.7695 -1.0547 1.4546 0.363
-1.8402 1.8534 11.38 -1.8192 -1.535 1.3209 0.767
-1.9087 1.0199 11.39 -2.1536 -2.0627 0.7994 0.9179
-2.221 0.4966 11.4 -1.9949 -2.2436 0.3919 0.9719
-2.3446 0.7022 11.41 -1.4863 -1.823 -0.1313 0.607
-2.2149 1.4484 11.42 -1.3577 -1.4982 -0.434 0.2228
-2.4075 2.1775 11.43 -0.9983 -0.9014 -0.4959 -0.2557
-2.3589 2.4112 11.44 -0.6155 -0.5078 -0.2743 -0.708
-2.4231 2.0937 11.45 -0.4162 -0.182 0.2126 -0.8504
-2.3237 1.475 11.46 -0.1627 -0.1551 0.7272 -0.9345
-2.4773 0.8274 11.47 -0.03 -0.4503 1.3101 -0.7639
-2.1474 0.3926 11.48 -0.0044 -0.8984 1.4053 -0.3709
-2.3076 0.6116 11.49 -0.0912 -1.3777 1.4194 0.1201
-2.3073 1.2151 11.5 -0.2467 -1.8919 1.073 0.5995
-2.3471 2.2101 11.51 -0.474 -2.0751 0.6941 0.8903
-2.066 2.157 11.52 -0.8157 -1.84 0.1075 1.1032
-1.9939 2.0914 11.53 -1.2195 -1.4288 -0.2902 1.0888
-1.6794 1.2797 11.54 -1.4741 -1.0722 -0.4918 0.8166
-1.5644 0.5703 11.55 -1.5045 -0.5061 -0.345 0.3499
