# x : time signal
# y : intensity
#y1 y2 time y3
-0.2687 0.4798 13.87 1.5289
-0.3381 0.2348 13.88 1.4269
-0.4176 0.0188 13.89 1.8947
-0.5742 -0.1915 13.9 1.9323
-0.5868 -0.3487 13.91 1.9182
-0.6734 -0.5056 13.92 2.071
-0.7854 -0.7475 13.93 2.2753
-0.9019 -0.8142 13.94 2.2742
-1.008 -0.8862 13.95 2.4387
-0.9669 -0.9402 13.96 2.3234
-0.9726 -0.8972 13.97 2.6309
-1.0791 -0.9075 13.98 2.2346
-1.1339 -0.8023 13.99 2.3521
-1.1321 -0.7599 14.0 1.9304
-1.1405 -0.6028 14.01 2.0897
-0.9742 -0.5394 14.02 1.8015
-0.952 -0.3351 14.03 1.3758
-0.9835 -0.1499 14.04 1.2229
-0.9884 0.0301 14.05 0.8876
-0.891 0.2072 14.06 0.7036
-0.8145 0.3812 14.07 0.5658
-0.6432 0.5351 14.08 0.3385
-0.6138 0.7263 14.09 0.1554
-0.5044 0.7514 14.1 0.0091
-0.356 0.8275 14.11 -0.085
-0.2602 0.9969 14.12 -0.1414
-0.1106 0.9499 14.13 -0.1597
0.0091 0.9113 14.14 -0.1528
0.1544 0.988 14.15 -0.0771
0.2932 0.7847 14.16 0.0144
0.4488 0.7069 14.17 0.1339
0.5215 0.6834 14.18 0.2726
0.7058 0.5525 14.19 0.4573
0.8308 0.3776 14.2 0.5671
1.0414 0.2095 14.21 0.7723
1.123 0.0489 14.22 0.8887
1.2375 -0.1032 14.23 0.9496
1.4165 -0.2336 14.24 1.0536
1.5257 -0.3234 14.25 1.2477
1.4925 -0.426 14.26 1.2176
1.6753 -0.502 14.27 1.251
1.5672 -0.4777 14.28 1.1194
1.55 -0.5493 14.29 1.0111
1.7602 -0.4788 14.3 0.9712
1.734 -0.3496 14.31 0.7596
1.7688 -0.2441 14.32 0.6858
1.8547 -0.1223 14.33 0.4145
1.7169 0.0545 14.34 0.2227
1.9052 0.2512 14.35 0.0158
1.7912 0.4481 14.36 -0.196
1.8124 0.7246 14.37 -0.438
1.7285 0.9868 14.38 -0.6226
1.5484 1.1467 14.39 -0.6899
1.4395 1.4881 14.4 -0.7828
1.3536 1.747 14.41 -0.9659
1.2175 1.8111 14.42 -1.0758
1.048 2.0581 14.43 -1.0749
0.9542 2.302 14.44 -0.9669
0.8732 2.4154 14.45 -0.852
0.8156 2.1015 14.46 -0.736
0.6887 2.0974 14.47 -0.608
0.4674 2.47 14.48 -0.4204
0.4115 2.3081 14.49 -0.201
0.2438 2.3893 14.5 0.0231
0.1116 2.1514 14.51 0.2601
-0.0139 1.893 14.52 0.4812
-0.1526 1.877 14.53 0.6307
-0.2502 1.5415 14.54 0.9323
-0.3374 1.5392 14.55 1.1316
-0.4368 1.4374 14.56 1.2424
-0.5293 1.1472 14.57 1.1765
-0.6226 1.1957 14.58 1.4177
-0.7121 0.9504 14.59 1.2266
-0.7639 0.8175 14.6 1.2895
-0.912 0.7236 14.61 1.1907
-0.8663 0.8258 14.62 1.0908
-1.0525 0.8063 14.63 1.0418
-1.0687 0.8052 14.64 0.9673
-1.0397 0.8302 14.65 0.842
-1.0982 0.9771 14.66 0.6533
-1.0499 1.0625 14.67 0.4353
-1.0501 1.2222 14.68 0.3547
-1.0412 1.3442 14.69 0.2042
-1.0351 1.4569 14.7 0.1088
-1.0461 1.7231 14.71 0.0563
-0.9332 1.7511 14.72 0.0222
-0.9896 1.9805 14.73 0.0316
-0.9428 2.0429 14.74 0.0836
-0.7871 2.0699 14.75 0.1902
-0.8152 2.32 14.76 0.2836
-0.7631 2.2842 14.77 0.4848
-0.6859 2.6295 14.78 0.6889
-0.622 2.4048 14.79 0.9533
-0.6587 2.3087 14.8 1.1425
-0.6083 2.1683 14.81 1.2945
-0.4914 2.0578 14.82 1.5128
-0.5354 2.1389 14.83 1.9855
-0.4894 1.9862 14.84 2.1989
-0.5194 1.7079 14.85 2.1712
-0.4723 1.5931 14.86 2.2216
-0.4544 1.2213 14.87 2.6326
-0.4956 1.0555 14.88 2.8095
-0.4947 0.7749 14.89 2.6012
-0.5566 0.5275 14.9 2.9833
-0.6113 0.2785 14.91 2.4934
-0.5423 0.0744 14.92 2.4685
-0.6981 -0.1259 14.93 2.4281
-0.7404 -0.3103 14.94 2.3455
-0.7839 -0.4423 14.95 2.1405
-0.8221 -0.4858 14.96 2.0859
-1.0056 -0.6106 14.97 1.7632
-1.1239 -0.597 14.98 1.6076
-1.0917 -0.5929 14.99 1.5249
-1.2714 -0.638 15.0 1.3656
-1.3896 -0.5362 15.01 1.0984
-1.4705 -0.4612 15.02 1.0595
-1.5694 -0.3396 15.03 1.0112
-1.8156 -0.2419 15.04 0.9729
-1.8501 -0.1066 15.05 0.9069
-1.9415 0.0073 15.06 0.9747
-1.8956 0.1232 15.07 1.0309
-2.3619 0.2107 15.08 1.0707
-2.1223 0.3049 15.09 1.2549
-2.5527 0.3819 15.1 1.3928
-2.581 0.3396 15.11 1.4644
-2.7057 0.3519 15.12 1.7688
-2.7169 0.3504 15.13 1.9479
-2.5957 0.2849 15.14 2.1872
-2.4796 0.1588 15.15 2.1273
-2.5254 0.0279 15.16 2.3009
-2.6956 -0.1327 15.17 2.6407
-2.5379 -0.3499 15.18 2.6403
-2.7881 -0.5176 15.19 2.3019
-2.8856 -0.7265 15.2 2.43
-2.6386 -1.0188 15.21 2.3877
-2.5944 -1.144 15.22 2.3817
-2.6321 -1.3982 15.23 2.2858
-2.8209 -1.5663 15.24 1.7353
-2.5567 -1.8437 15.25 1.7325
-2.4298 -1.8454 15.26 1.5786
-2.2188 -2.0278 15.27 1.1063
-2.3612 -2.1848 15.28 0.9899
-1.9532 -2.3474 15.29 0.7431
-2.0368 -2.5262 15.3 0.4363
-1.8907 -2.3669 15.31 0.2222
-1.8031 -2.2912 15.32 0.0215
-1.4477 -2.3394 15.33 -0.139
-1.4001 -2.2139 15.34 -0.2527
-1.1828 -1.863 15.35 -0.3427
-1.0876 -1.6698 15.36 -0.3638
-0.9686 -1.4429 15.37 -0.4222
-0.6959 -1.413 15.38 -0.3657
-0.6315 -1.2795 15.39 -0.3015
-0.4994 -1.0684 15.4 -0.1975
-0.2824 -0.7999 15.41 -0.0825
-0.1779 -0.6979 15.42 0.0608
-0.0451 -0.5507 15.43 0.2292
0.0777 -0.3935 15.44 0.3761
0.1836 -0.2771 15.45 0.5433
0.2702 -0.2469 15.46 0.6379
0.3971 -0.2143 15.47 0.7666
0.4526 -0.2188 15.48 0.7735
0.561 -0.2485 15.49 0.7851
0.5761 -0.3343 15.5 0.9065
0.629 -0.3764 15.51 0.853
0.6918 -0.5193 15.52 0.8022
0.6977 -0.6988 15.53 0.6815
0.7268 -0.7572 15.54 0.5196
0.6822 -0.9539 15.55 0.3061
0.6529 -1.0012 15.56 0.1162
0.5977 -1.2957 15.57 -0.1064
0.5909 -1.3221 15.58 -0.316
0.5244 -1.462 15.59 -0.5997
0.4538 -1.4052 15.6 -0.7222
0.4386 -1.664 15.61 -1.0509
0.3802 -1.5286 15.62 -1.2117
0.2595 -1.6899 15.63 -1.3697
0.1834 -1.4912 15.64 -1.5129
0.1013 -1.3792 15.65 -1.4042
0.0216 -1.3238 15.66 -1.5004
-0.0585 -1.3249 15.67 -1.4078
-0.1474 -1.0048 15.68 -1.3848
-0.2117 -0.9393 15.69 -1.4045
-0.3434 -0.682 15.7 -1.1726
-0.418 -0.4077 15.71 -1.0732
-0.4897 -0.231 15.72 -0.7995
-0.5796 0.0068 15.73 -0.6121
-0.5514 0.2043 15.74 -0.4303
-0.5894 0.4119 15.75 -0.2044
-0.6876 0.585 15.76 0.0108
-0.7125 0.7352 15.77 0.2076
-0.694 0.7951 15.78 0.3813
-0.7588 0.9275 15.79 0.4843
-0.7442 1.0254 15.8 0.5974
-0.8687 0.9558 15.81 0.6355
-0.7739 0.871 15.82 0.7767
-0.8202 0.8511 15.83 0.6769
-0.7734 0.6549 15.84 0.6742
-0.669 0.5948 15.85 0.5655
-0.7159 0.419 15.86 0.4989
-0.5899 0.2833 15.87 0.322
-0.5884 0.0828 15.88 0.1999
-0.4877 -0.0989 15.89 0.0192
-0.4583 -0.3155 15.9 -0.1481
-0.3572 -0.5114 15.91 -0.2994
-0.2737 -0.5758 15.92 -0.4635
-0.2311 -0.8429 15.93 -0.5593
-0.153 -0.8355 15.94 -0.5932
-0.0722 -0.9942 15.95 -0.6292
-0.0002 -1.0448 15.96 -0.7371
0.0651 -0.9884 15.97 -0.7242
0.1468 -0.9878 15.98 -0.5907
0.189 -1.0551 15.99 -0.476
0.2354 -0.994 16.0 -0.4022
0.3302 -0.9549 16.01 -0.1971
0.3594 -0.8328 16.02 -0.0004
0.4095 -0.6165 16.03 0.2409
0.4009 -0.4824 16.04 0.4777
0.41 -0.3099 16.05 0.6371
0.439 -0.1899 16.06 0.8556
0.3967 -0.0337 16.07 1.0521
0.4519 0.0901 16.08 1.4102
0.4205 0.1872 16.09 1.4552
0.3661 0.3043 16.1 1.6005
0.304 0.3675 16.11 1.8623
0.2526 0.3855 16.12 1.6896
0.1888 0.3686 16.13 1.7548
0.1093 0.3272 16.14 1.8079
0.0312 0.2139 16.15 1.6823
-0.0559 0.116 16.16 1.7774
-0.1697 -0.0288 16.17 1.5879
-0.2546 -0.2027 16.18 1.46
-0.3582 -0.3975 16.19 1.0946
-0.495 -0.5835 16.2 0.9193
-0.6226 -0.8194 16.21 0.6806
-0.7705 -1.1358 16.22 0.505
-0.7817 -1.3181 16.23 0.4131
-0.8951 -1.6524 16.24 0.2115
-1.1475 -1.8124 16.25 0.0758
-1.0992 -1.7632 16.26 -0.0148
-1.1749 -2.1399 16.27 -0.0872
-1.3466 -2.0688 16.28 -0.1096
-1.3417 -2.4813 16.29 -0.088
-1.4301 -2.5078 16.3 -0.0402
-1.5181 -2.5187 16.31 0.0398
-1.6734 -2.493 16.32 0.1483
-1.6061 -2.3375 16.33 0.2935
-1.8412 -2.3353 16.34 0.4873
-1.6866 -1.9803 16.35 0.6714
-1.707 -2.0278 16.36 0.8267
-1.9583 -1.9411 16.37 0.9022
-1.8886 -1.6292 16.38 1.1677
-1.9291 -1.5941 16.39 1.3057
-1.6561 -1.3962 16.4 1.1988
-1.7116 -1.0473 16.41 1.3944
-1.7596 -0.9292 16.42 1.5405
-1.4918 -0.801 16.43 1.5185
-1.5664 -0.6733 16.44 1.3175
-1.564 -0.6706 16.45 1.3257
-1.3551 -0.6024 16.46 1.1163
-1.2663 -0.5456 16.47 0.822
-1.1736 -0.5953 16.48 0.7042
-0.9291 -0.5791 16.49 0.4851
-0.8811 -0.7074 16.5 0.1972
-0.6441 -0.8747 16.51 -0.0684
-0.4816 -0.8425 16.52 -0.3161
-0.3419 -1.0866 16.53 -0.6314
-0.199 -1.2646 16.54 -0.8462
-0.0227 -1.4149 16.55 -1.1294
