# y : intensity
#y4 y2 y1 y5 time y3
1.1569 -0.4501 -1.0451 -0.6099 9.08 -0.7303
1.1354 -0.5073 -1.1017 0.2099 9.09 -0.6266
0.6 -0.4941 -1.1173 1.1957 9.1 -0.6378
-0.3153 -0.5174 -1.0159 1.1767 9.11 -0.4439
-0.8597 -0.5749 -0.9099 0.3556 9.12 -0.2586
-0.9101 -0.5991 -0.749 -0.5952 9.13 -0.0163
-0.3129 -0.4952 -0.6981 -0.6511 9.14 0.232
0.25 -0.4948 -0.5325 0.1849 9.15 0.4965
0.3327 -0.4682 -0.347 0.9542 9.16 0.6785
-0.1826 -0.349 -0.1269 0.9739 9.17 0.9691
-1.2292 -0.2461 0.0789 0.1887 9.18 1.079
-2.2825 -0.1664 0.307 -0.6853 9.19 1.3194
-2.4118 -0.0706 0.483 -0.7844 9.2 1.4742
-2.2188 0.0343 0.819 0.1504 9.21 1.6026
-1.4729 0.1344 0.9451 1.0726 9.22 1.5347
-0.9723 0.2585 1.2088 0.9699 9.23 1.6566
-1.0803 0.3042 1.3719 0.0451 9.24 1.4556
-1.6637 0.3829 1.4701 -0.7279 9.25 1.3105
-2.6941 0.4637 1.8996 -0.728 9.26 1.0789
-2.8219 0.446 1.7411 0.1526 9.27 0.9419
-2.5929 0.5312 2.1703 0.9579 9.28 0.6918
-1.5026 0.5029 2.285 0.8878 9.29 0.4455
-0.8261 0.425 2.2049 -0.075 9.3 0.2201
-0.3484 0.36 2.3196 -0.824 9.31 0.0139
-0.5751 0.2989 2.2497 -0.7545 9.32 -0.1751
-1.2447 0.162 2.4323 0.1726 9.33 -0.2843
-1.7389 0.007 2.2977 1.0209 9.34 -0.3738
-1.5719 -0.161 2.0764 0.7367 9.35 -0.4015
-0.8441 -0.3715 2.1151 -0.1777 9.36 -0.454
0.1656 -0.5337 2.2254 -1.0202 9.37 -0.3726
0.8026 -0.6679 2.1077 -0.8188 9.38 -0.2666
0.6912 -0.8381 1.9738 0.1917 9.39 -0.0941
0.0803 -1.0711 1.8133 0.9911 9.4 0.0791
-0.7283 -1.3577 1.722 0.6849 9.41 0.2879
-0.971 -1.323 1.33 -0.2657 9.42 0.4926
-0.7164 -1.5253 1.3745 -1.0042 9.43 0.6162
-0.011 -1.5849 1.2489 -0.8077 9.44 0.9065
0.5344 -1.8725 1.075 0.2506 9.45 0.9677
0.5757 -1.9329 0.9768 1.0265 9.46 1.0863
-0.1177 -1.9908 0.7746 0.6072 9.47 1.1472
-1.0604 -1.7602 0.6931 -0.3038 9.48 1.1001
-1.9516 -1.6895 0.5944 -1.0642 9.49 1.0633
-1.9861 -1.5517 0.5203 -0.6468 9.5 0.9383
-1.5517 -1.5732 0.5225 0.3044 9.51 0.8536
-0.8262 -1.3817 0.4521 1.0417 9.52 0.661
-0.6038 -1.1509 0.4293 0.6379 9.53 0.4367
-1.0522 -0.8154 0.4351 -0.3789 9.54 0.1741
-1.8278 -0.4892 0.4209 -1.0176 9.55 -0.1109
-2.8826 -0.249 0.4401 -0.5528 9.56 -0.4048
-3.1149 0.0517 0.4968 0.3568 9.57 -0.7064
-2.4567 0.3433 0.5121 1.0556 9.58 -0.993
-1.6914 0.6765 0.5899 0.59 9.59 -1.1682
-0.8067 0.9953 0.5945 -0.3678 9.6 -1.2506
-0.6168 1.1093 0.6136 -1.0271 9.61 -1.4059
-0.996 1.54 0.7209 -0.5231 9.62 -1.6362
-1.7729 1.7906 0.7193 0.5006 9.63 -1.5074
-1.9607 1.9308 0.7749 1.056 9.64 -1.4838
-1.7068 2.0895 0.8232 0.653 9.65 -1.4431
-0.7539 1.9045 1.0074 -0.3584 9.66 -1.1644
0.2471 2.2667 1.0135 -0.9727 9.67 -1.1122
0.7617 1.9812 1.0502 -0.4084 9.68 -0.9033
0.5549 2.0507 1.0408 0.5764 9.69 -0.8064
-0.0659 2.0959 0.9288 1.0516 9.7 -0.5665
-0.7003 1.9703 0.8976 0.6816 9.71 -0.371
-0.6935 1.8448 0.9461 -0.3737 9.72 -0.2678
-0.1335 1.5854 0.8657 -0.8346 9.73 -0.1504
0.73 1.4272 0.9825 -0.2931 9.74 -0.0757
1.242 1.0477 0.8008 0.7956 9.75 -0.0536
1.2018 0.8435 0.8353 1.1189 9.76 -0.0799
0.3871 0.6319 0.7996 0.6326 9.77 -0.1631
-0.565 0.3396 0.7094 -0.3047 9.78 -0.3098
-1.074 0.0641 0.6147 -0.727 9.79 -0.4395
-1.0516 -0.1689 0.5824 -0.1285 9.8 -0.6551
-0.492 -0.3811 0.5206 0.8601 9.81 -0.8554
0.1305 -0.6428 0.5086 1.2281 9.82 -1.2032
0.1884 -0.7219 0.4294 0.7087 9.83 -1.2775
-0.4022 -0.8931 0.43 -0.2529 9.84 -1.5803
-1.2968 -0.9806 0.4019 -0.6559 9.85 -1.7229
-2.2409 -1.0722 0.4262 0.0298 9.86 -1.7348
-2.0324 -1.148 0.452 1.0579 9.87 -1.8518
-1.7153 -1.0581 0.4253 1.2824 9.88 -2.1885
-0.8169 -1.0402 0.5354 0.7906 9.89 -2.1951
-0.3371 -0.9709 0.5813 -0.2199 9.9 -1.9175
-0.4204 -0.8355 0.602 -0.459 9.91 -1.7115
-1.0868 -0.8298 0.6716 0.2176 9.92 -1.722
-1.5489 -0.6049 0.8917 1.1904 9.93 -1.5574
-1.8828 -0.4514 0.9285 1.547 9.94 -1.1299
-1.2561 -0.2544 0.99 0.7423 9.95 -0.9481
-0.2962 -0.0839 1.2913 -0.15 9.96 -0.7306
0.5975 0.1036 1.3199 -0.375 9.97 -0.3682
0.9351 0.2856 1.4547 0.4064 9.98 -0.1213
0.625 0.4475 1.7598 1.4119 9.99 0.1018
0.0596 0.6839 1.9173 1.6623 10.0 0.2938
-0.3647 0.736 1.9314 0.9197 10.01 0.4874
-0.1344 0.9328 1.8575 -0.0624 10.02 0.6295
0.6117 1.0772 2.1705 -0.2225 10.03 0.6105
1.6427 1.0475 2.0832 0.5158 10.04 0.6562
2.0811 1.246 2.2035 1.6077 10.05 0.5882
1.8649 1.2072 2.304 1.8667 10.06 0.5275
1.1634 1.2821 2.3266 1.0016 10.07 0.3492
0.2552 1.2246 2.3532 0.0122 10.08 0.2425
-0.0707 1.0691 2.3107 -0.1059 10.09 0.0801
0.2217 1.1567 2.3415 0.7791 10.1 -0.0705
0.9971 1.0377 2.4327 1.6844 10.11 -0.1962
1.5205 1.0317 1.9721 1.9056 10.12 -0.3091
1.2943 0.9319 2.0618 0.9144 10.13 -0.3891
0.4941 0.923 1.7736 0.0829 10.14 -0.4215
-0.417 0.8517 1.6391 0.0379 10.15 -0.4478
-1.2135 0.8536 1.3595 0.8343 10.16 -0.3386
-1.0849 0.8208 1.3278 1.7279 10.17 -0.2198
-0.5757 0.7831 1.1574 1.8277 10.18 -0.0734
0.1635 0.799 0.939 0.9328 10.19 0.1516
0.4643 0.7505 0.6532 0.1439 10.2 0.3765
0.1134 0.8293 0.3989 0.16 10.21 0.6257
-0.6266 0.7425 0.192 1.1494 10.22 1.0397
-1.2021 0.8462 -0.0366 1.8469 10.23 1.2312
-1.2886 0.9397 -0.2224 2.0366 10.24 1.5697
-0.7903 1.0208 -0.4337 1.0579 10.25 1.7536
0.2589 1.129 -0.529 0.2414 10.26 1.9867
1.0226 1.3179 -0.7917 0.3081 10.27 2.4289
1.1638 1.273 -0.7647 1.1478 10.28 2.2934
0.7414 1.5033 -1.0079 2.0555 10.29 2.4961
0.1437 1.5839 -0.9539 1.892 10.3 2.5391
-0.0704 1.4492 -0.9333 1.136 10.31 2.3201
0.3955 1.7188 -0.8907 0.2741 10.32 2.5037
1.391 1.7895 -0.9133 0.3764 10.33 2.2265
2.2279 1.7828 -0.846 1.2425 10.34 1.8758
2.5558 1.7524 -0.6936 2.3474 10.35 1.6221
2.188 1.5471 -0.6311 1.9252 10.36 1.594
1.5814 1.6206 -0.469 0.9839 10.37 1.3924
0.8973 1.4872 -0.2717 0.3059 10.38 1.0602
0.7715 1.3935 -0.037 0.5396 10.39 0.96
1.4188 1.3328 0.21 1.4003 10.4 0.7862
1.9147 1.1234 0.4052 2.2722 10.41 0.6282
2.5406 0.8876 0.6257 2.0491 10.42 0.5329
2.1859 0.7453 0.8746 1.121 10.43 0.485
1.3048 0.5455 1.1604 0.3326 10.44 0.5004
0.3801 0.3184 1.4329 0.6191 10.45 0.559
-0.1774 0.1104 1.6624 1.4876 10.46 0.6993
-0.0366 -0.0811 1.9073 2.0664 10.47 0.7519
0.5657 -0.2696 2.264 2.1547 10.48 0.9179
1.1749 -0.4335 2.1087 1.0366 10.49 1.0804
1.264 -0.5144 2.5075 0.34 10.5 1.3014
0.5067 -0.6828 2.7928 0.6019 10.51 1.4484
-0.3535 -0.6539 2.5108 1.5279 10.52 1.4994
-1.0244 -0.7493 2.6059 2.4709 10.53 1.868
-1.0061 -0.749 2.9529 1.8649 10.54 1.6994
-0.2692 -0.6728 2.6856 1.0824 10.55 1.8193
0.5774 -0.6072 2.9923 0.3587 10.56 1.6354
1.1639 -0.4382 2.5766 0.7267 10.57 1.5298
1.1386 -0.3181 2.535 1.58 10.58 1.5106
0.5353 -0.0995 2.2513 2.104 10.59 1.2333
-0.0741 0.1343 2.3505 2.0504 10.6 0.8763
-0.1373 0.3555 2.0167 0.9641 10.61 0.6826
0.4178 0.6128 1.7485 0.308 10.62 0.3702
1.5764 1.028 1.8069 0.7941 10.63 0.0303
2.3662 1.2139 1.4049 1.7299 10.64 -0.3145
2.6609 1.4572 1.2501 2.4617 10.65 -0.6719
1.981 1.7257 0.9789 2.0413 10.66 -0.9126
1.4019 2.178 0.8346 0.8156 10.67 -1.1391
0.8992 2.2637 0.5512 0.3071 10.68 -1.2163
1.0621 2.3766 0.3399 0.7301 10.69 -1.3684
1.9692 2.5003 0.1257 1.768 10.7 -1.5625
2.7496 2.879 -0.0625 2.4255 10.71 -1.5106
2.7243 2.8495 -0.2304 1.7062 10.72 -1.5311
2.2736 3.1216 -0.4002 0.7179 10.73 -1.6912
1.7149 2.7849 -0.5522 0.2188 10.74 -1.3923
0.754 2.7597 -0.6761 0.6751 10.75 -1.4656
0.3468 3.1584 -0.6374 1.8535 10.76 -1.3147
0.6473 2.5227 -0.7771 2.2264 10.77 -0.9495
1.3462 2.8298 -0.7004 1.7032 10.78 -0.8861
1.7156 2.3605 -0.6992 0.5537 10.79 -0.7898
1.3931 2.3481 -0.6987 0.146 10.8 -0.73
0.5605 1.8032 -0.6453 0.7345 10.81 -0.5751
-0.3271 1.8378 -0.6209 1.6558 10.82 -0.621
-0.8851 1.3003 -0.463 2.0659 10.83 -0.5905
-0.863 1.0902 -0.4235 1.4912 10.84 -0.6757
-0.1411 0.9099 -0.272 0.4739 10.85 -0.8871
0.6009 0.5325 -0.1355 0.0427 10.86 -1.0021
0.797 0.3452 0.0204 0.6663 10.87 -1.1646
0.4981 0.0969 0.183 1.6443 10.88 -1.3777
-0.2082 -0.1018 0.3221 1.7902 10.89 -1.5257
-0.8035 -0.2641 0.4383 1.3118 10.9 -2.0532
-0.6692 -0.398 0.5563 0.2656 10.91 -2.3849
0.0308 -0.4689 0.6867 -0.0687 10.92 -2.4844
1.1155 -0.5639 0.9031 0.56 10.93 -2.4308
1.6497 -0.6356 0.975 1.4246 10.94 -2.8868
1.6693 -0.5775 0.9693 1.7541 10.95 -3.0687
1.1871 -0.5353 1.174 1.1301 10.96 -3.1074
0.6086 -0.4864 1.2086 0.0795 10.97 -2.9782
0.3659 -0.3423 1.2702 -0.2231 10.98 -2.4999
0.8684 -0.2413 1.242 0.4816 10.99 -2.6552
1.7259 -0.0665 1.1993 1.3936 11.0 -2.519
2.6072 0.103 1.2899 1.4935 11.01 -2.1939
2.3798 0.2622 1.1623 0.9183 11.02 -1.9114
2.2147 0.4363 1.1029 -0.1157 11.03 -1.6616
1.157 0.6035 1.2285 -0.3174 11.04 -1.2891
0.4701 0.8385 1.1253 0.3676 11.05 -1.0667
0.3264 0.9845 1.1037 1.1816 11.06 -0.6621
0.7349 1.0885 1.0122 1.3088 11.07 -0.4757
1.472 1.1795 0.8374 0.6676 11.08 -0.2985
1.8069 1.2596 0.8996 -0.3406 11.09 -0.1288
1.3021 1.4389 0.8243 -0.5365 11.1 -0.0104
0.2434 1.3332 0.7102 0.2882 11.11 0.0512
-0.7657 1.592 0.642 1.0973 11.12 0.0567
-1.2908 1.5047 0.587 1.2963 11.13 0.0203
-0.8943 1.3878 0.5759 0.3887 11.14 -0.0488
-0.2954 1.531 0.5423 -0.5984 11.15 -0.1632
0.2241 1.2762 0.5118 -0.672 11.16 -0.2544
0.248 1.3088 0.4572 0.1447 11.17 -0.4336
-0.3492 1.2844 0.423 0.983 11.18 -0.48
-1.201 1.2183 0.4761 1.0506 11.19 -0.6237
-1.8496 1.0369 0.4461 0.13 11.2 -0.6375
-1.4399 0.9449 0.4797 -0.7702 11.21 -0.7094
-0.6897 0.9461 0.5232 -0.8251 11.22 -0.7664
0.197 0.8811 0.5648 0.0012 11.23 -0.6713
0.7353 0.7884 0.6068 0.803 11.24 -0.5501
0.5297 0.741 0.6888 0.8326 11.25 -0.3601
-0.0394 0.7529 0.7132 -0.1299 11.26 -0.1422
-0.6014 0.7011 0.6878 -0.9938 11.27 0.1245
-0.6669 0.762 0.827 -0.9474 11.28 0.3812
0.0048 0.8286 0.779 -0.1235 11.29 0.6774
0.9527 0.9215 0.764 0.7354 11.3 1.015
1.8107 0.8392 0.763 0.518 11.31 1.379
1.8431 0.9949 0.7859 -0.3816 11.32 1.7213
1.1733 1.0363 0.7842 -1.1453 11.33 1.9698
0.3408 1.0893 0.7495 -1.159 11.34 2.2207
-0.1597 1.3304 0.7704 -0.2959 11.35 2.49
-0.0378 1.2584 0.6968 0.4486 11.36 2.7167
0.5408 1.3093 0.6211 0.3593 11.37 2.6894
1.3043 1.4462 0.464 -0.5964 11.38 2.5079
1.2328 1.4487 0.4445 -1.4532 11.39 2.8125
0.7262 1.338 0.3019 -1.1977 11.4 2.58
-0.297 1.5276 0.1603 -0.4091 11.41 2.2448
-1.1904 1.5169 0.0341 0.3083 11.42 2.3089
-1.4019 1.2838 -0.106 0.1019 11.43 2.226
-1.0913 1.158 -0.2231 -0.943 11.44 1.7926
-0.5405 1.0793 -0.3936 -1.6602 11.45 1.786
-0.143 0.8697 -0.4908 -1.4735 11.46 1.5468
-0.4268 0.757 -0.5947 -0.5885 11.47 1.1903
-1.1062 0.5753 -0.7856 0.165 11.48 1.1992
-2.1937 0.4453 -0.8686 -0.1427 11.49 1.1262
-2.2835 0.226 -0.8814 -1.1447 11.5 0.9215
-2.0254 0.0045 -1.0918 -1.8815 11.51 1.0343
-1.3457 -0.2227 -0.9924 -1.6439 11.52 1.0234
-0.5899 -0.3783 -1.0372 -0.6875 11.53 1.1735
-0.3562 -0.5697 -1.0104 -0.0093 11.54 1.2225
-0.6931 -0.7732 -1.1231 -0.3696 11.55 1.3289
-1.431 -0.9912 -0.9815 -1.4831 11.56 1.6418
-1.8152 -1.0343 -0.9613 -2.1719 11.57 1.7858
-1.559 -1.1859 -0.7948 -1.6044 11.58 2.0023
-0.8762 -1.1555 -0.6898 -0.786 11.59 2.2039
0.121 -1.1172 -0.5644 -0.166 11.6 2.079
0.7456 -1.1442 -0.4658 -0.5416 11.61 2.2246
0.7131 -1.2548 -0.2749 -1.6452 11.62 2.4669
0.0854 -1.0338 -0.0809 -2.0586 11.63 2.1458
-0.5634 -0.8683 0.1189 -1.6893 11.64 2.3331
-0.8809 -0.7493 0.3112 -0.8183 11.65 2.2407
-0.448 -0.5388 0.4883 -0.3112 11.66 2.0765
0.3675 -0.3316 0.7743 -0.7577 11.67 1.5578
0.9863 -0.0764 0.8731 -1.7789 11.68 1.247
1.0267 0.1793 1.225 -2.5804 11.69 1.0511
0.3047 0.449 1.1754 -1.764 11.7 0.7098
-0.6142 0.7018 1.5792 -0.9267 11.71 0.3636
-1.4128 1.0252 1.552 -0.4082 11.72 0.0572
-1.4485 1.2955 1.8322 -0.9844 11.73 -0.2377
-1.109 1.4653 1.7077 -2.0005 11.74 -0.5596
-0.4621 1.8529 1.7758 -2.4755 11.75 -0.8392
-0.2455 2.0283 1.8823 -1.9008 11.76 -0.9777
-0.7783 1.9497 1.9174 -1.0685 11.77 -1.1789
-1.7289 2.2665 2.0169 -0.5632 11.78 -1.3439
-2.6863 2.2243 1.8455 -1.1244 11.79 -1.1438
-2.8211 2.1474 1.6831 -1.9398 11.8 -1.2318
-2.4806 2.2621 1.6288 -2.3494 11.81 -1.1873
-1.6986 2.054 1.3567 -2.1507 11.82 -0.9943
-1.122 2.1403 1.1235 -0.9974 11.83 -0.8898
-1.0272 1.9107 1.0963 -0.6547 11.84 -0.8537
-1.4944 1.7403 0.7314 -1.2254 11.85 -0.7418
-2.3509 1.4683 0.5352 -2.3499 11.86 -0.6383
-2.3932 1.2391 0.254 -2.8429 11.87 -0.4972
-2.3575 0.7967 0.0128 -1.8371 11.88 -0.4594
-1.2901 0.5688 -0.2413 -0.9752 11.89 -0.3956
-0.3968 0.2539 -0.5214 -0.6634 11.9 -0.426
0.0967 -0.0146 -0.7104 -1.4624 11.91 -0.4726
-0.0743 -0.3093 -1.058 -2.5555 11.92 -0.6055
-0.6366 -0.6015 -1.2823 -2.8285 11.93 -0.7973
-1.2716 -0.8682 -1.5626 -1.9459 11.94 -0.9241
-1.1157 -1.0266 -1.7716 -1.0447 11.95 -1.1707
-0.4999 -1.2796 -1.7169 -0.7933 11.96 -1.6092
0.3944 -1.5128 -2.0458 -1.4461 11.97 -1.6207
1.0049 -1.5092 -1.8825 -2.5516 11.98 -1.9002
0.835 -1.6421 -2.1898 -2.9437 11.99 -2.2622
0.1603 -1.7234 -2.2237 -1.9987 12.0 -2.3279
-0.7396 -1.7439 -2.2932 -1.0267 12.01 -2.6376
-1.1632 -1.6058 -2.0566 -0.7773 12.02 -2.8483
-1.1271 -1.6203 -1.853 -1.4083 12.03 -3.0542
-0.4637 -1.4117 -1.9084 -2.6545 12.04 -3.0645
0.1433 -1.4433 -1.7525 -2.7336 12.05 -3.0493
0.1544 -1.2138 -1.5697 -2.1021 12.06 -2.5361
-0.4472 -0.9786 -1.5904 -0.9108 12.07 -2.5088
-1.4448 -0.9265 -1.1713 -0.7043 12.08 -2.2625
-2.1361 -0.6636 -1.0038 -1.6126 12.09 -2.4551
-2.4623 -0.6111 -0.9161 -2.4945 12.1 -1.9035
-2.1431 -0.4255 -0.6205 -2.6354 12.11 -1.8412
-1.1547 -0.2051 -0.4007 -1.9078 12.12 -1.4577
-0.8853 -0.0863 -0.1667 -0.9716 12.13 -1.206
-1.0275 0.0551 0.0713 -0.7582 12.14 -0.9164
-1.7907 0.1709 0.3031 -1.4691 12.15 -0.7182
-2.4028 0.2542 0.4905 -2.2598 12.16 -0.5508
-2.5531 0.2896 0.6206 -2.7248 12.17 -0.4075
-2.0162 0.3158 0.7571 -1.8515 12.18 -0.3261
-1.2595 0.3277 0.9633 -0.8787 12.19 -0.2856
-0.4243 0.3261 0.995 -0.7278 12.2 -0.3365
-0.0782 0.2975 1.1935 -1.4569 12.21 -0.3862
-0.4258 0.2559 1.1594 -2.4409 12.22 -0.5286
-0.9182 0.2121 1.2025 -2.5138 12.23 -0.6423
-1.288 0.1188 1.2343 -1.7235 12.24 -0.669
-1.1468 0.0327 1.259 -0.6694 12.25 -0.8171
-0.2439 -0.0569 1.15 -0.6696 12.26 -0.967
0.7957 -0.1337 1.028 -1.5501 12.27 -1.1145
1.1794 -0.2525 0.9126 -2.5338 12.28 -1.1047
1.0384 -0.296 0.903 -2.5204 12.29 -1.2743
0.4044 -0.3656 0.6486 -1.5539 12.3 -1.2602
-0.3251 -0.4417 0.5462 -0.5847 12.31 -1.0037
-0.4899 -0.4433 0.3591 -0.592 12.32 -0.99
-0.1392 -0.5279 0.2041 -1.6072 12.33 -0.735
0.5678 -0.4541 0.0454 -2.2941 12.34 -0.5188
1.0138 -0.5005 -0.1224 -2.0123 12.35 -0.2664
1.0653 -0.4183 -0.2975 -1.223 12.36 0.0455
0.2539 -0.3778 -0.5158 -0.467 12.37 0.3839
-0.6617 -0.3354 -0.5728 -0.572 12.38 0.7228
-1.49 -0.2539 -0.7483 -1.3394 12.39 1.0693
-1.2854 -0.1821 -0.8746 -2.1986 12.4 1.3142
-0.7819 -0.1226 -0.9536 -2.2541 12.41 1.6631
-0.2067 -0.0651 -1.1236 -1.1429 12.42 1.8302
-0.0008 -0.0001 -1.1676 -0.3314 12.43 1.8625
-0.4407 0.0483 -1.1628 -0.4978 12.44 2.0102
-1.2254 0.0798 -1.1791 -1.4646 12.45 2.1687
-1.9377 0.1079 -1.3001 -2.2549 12.46 2.3642
-1.9687 0.0962 -1.2138 -2.0117 12.47 2.2588
-1.6527 0.0739 -1.2692 -0.8676 12.48 2.0502
-0.6299 0.0194 -1.3187 -0.1593 12.49 2.1035
0.0538 -0.0534 -1.3533 -0.3675 12.5 1.7298
0.1379 -0.1561 -1.0972 -1.3714 12.51 1.4179
-0.3787 -0.2833 -1.2133 -2.0246 12.52 1.3089
-0.9939 -0.4057 -1.0208 -1.6721 12.53 1.2841
-1.1352 -0.62 -1.1111 -0.7269 12.54 1.1125
-0.671 -0.7849 -0.9674 -0.0125 12.55 0.8291
0.3494 -0.9961 -0.8867 -0.3027 12.56 0.767
1.1719 -1.0789 -0.8683 -1.3346 12.57 0.6517
1.5413 -1.3359 -0.7311 -1.7874 12.58 0.7551
1.4339 -1.5996 -0.657 -1.4823 12.59 0.6685
0.7614 -1.7527 -0.6753 -0.5804 12.6 0.9062
0.2217 -1.8293 -0.621 0.1365 12.61 0.8676
0.276 -2.1128 -0.5749 -0.1846 12.62 1.1862
0.8268 -2.3652 -0.6081 -1.2385 12.63 1.1783
1.6124 -2.2211 -0.5491 -1.9159 12.64 1.4342
1.9813 -2.2085 -0.5191 -1.3222 12.65 1.669
1.9917 -2.6274 -0.5932 -0.3472 12.66 1.971
1.0952 -2.3837 -0.6429 0.3007 12.67 2.133
0.2113 -2.1799 -0.6783 -0.124 12.68 2.2513
-0.2399 -2.1994 -0.6929 -1.0554 12.69 2.0921
-0.0729 -2.2616 -0.6935 -1.8032 12.7 2.4129
0.5546 -1.8612 -0.7894 -1.2885 12.71 2.2305
1.134 -1.727 -0.8058 -0.1561 12.72 2.2123
1.053 -1.4571 -0.9469 0.4493 12.73 2.0759
0.3641 -1.2356 -0.9528 -0.034 12.74 2.0311
-0.5283 -1.1909 -1.0318 -0.9259 12.75 1.6649
-1.2234 -0.7763 -1.0055 -1.5838 12.76 1.3134
-1.3329 -0.5665 -0.9864 -0.9357 12.77 1.1009
-0.6132 -0.2506 -1.012 0.0415 12.78 0.8185
0.1668 -0.0075 -1.1413 0.5468 12.79 0.5195
0.6417 0.2172 -1.0883 0.039 12.8 0.2427
0.493 0.4266 -1.0654 -1.0283 12.81 -0.0541
-0.1912 0.6973 -0.8855 -1.2644 12.82 -0.3283
-0.7291 0.7428 -0.9293 -0.7987 12.83 -0.4841
-0.8796 0.929 -0.8871 0.1904 12.84 -0.6971
-0.242 0.9841 -0.7239 0.6821 12.85 -0.8076
0.8483 1.0107 -0.6614 0.0933 12.86 -0.7898
1.5613 1.1039 -0.6016 -0.8426 12.87 -0.7643
1.8822 0.9589 -0.5135 -1.3921 12.88 -0.7264
1.42 0.8949 -0.3994 -0.6905 12.89 -0.6329
0.7995 0.7436 -0.2558 0.3787 12.9 -0.5271
0.5777 0.5488 -0.1593 0.7495 12.91 -0.355
0.8707 0.3767 -0.0416 0.1318 12.92 -0.2189
1.6945 0.1543 0.057 -0.8837 12.93 -0.0875
2.5419 -0.1077 0.1618 -1.0596 12.94 0.0446
3.1255 -0.3691 0.2445 -0.5133 12.95 0.1433
2.6443 -0.6492 0.2754 0.4603 12.96 0.2078
1.6337 -0.8966 0.3373 0.89 12.97 0.2429
0.941 -1.1767 0.4008 0.1818 12.98 0.2251
0.6376 -1.4262 0.3959 -0.7792 12.99 0.1437
0.9417 -1.7321 0.3332 -1.1547 13.0 0.0037
1.7677 -1.8774 0.3431 -0.3731 13.01 -0.171
2.1225 -2.2487 0.2536 0.661 13.02 -0.3576
1.8752 -2.426 0.1633 0.8539 13.03 -0.6658
0.9058 -2.4642 0.0653 0.1859 13.04 -0.8254
0.0183 -2.4785 -0.0526 -0.78 13.05 -1.0766
-0.5836 -2.8511 -0.2247 -0.9029 13.06 -1.4821
-0.4802 -2.754 -0.3811 -0.2521 13.07 -1.7215
0.163 -2.3799 -0.5981 0.7991 13.08 -1.9287
0.7463 -2.6279 -0.7908 0.8847 13.09 -2.0351
0.9599 -2.4285 -0.9746 0.1935 13.1 -2.2118
0.6061 -2.1361 -1.0871 -0.6959 13.11 -2.3103
-0.2557 -1.9684 -1.3923 -0.8561 13.12 -2.3583
-0.7573 -2.1372 -1.643 -0.1249 13.13 -2.4654
-0.789 -1.988 -1.9385 0.8351 13.14 -2.038
-0.0766 -1.6655 -1.8299 0.8672 13.15 -2.1556
0.8374 -1.4465 -2.0974 0.1646 13.16 -1.9526
1.4088 -1.1867 -2.1607 -0.7579 13.17 -1.7644
1.5248 -0.9708 -2.4752 -0.9578 13.18 -1.4277
1.1788 -0.821 -2.6315 -0.0476 13.19 -1.0818
0.4759 -0.7771 -2.5848 0.9337 13.2 -0.8025
0.3508 -0.5712 -2.8587 1.0309 13.21 -0.6188
0.9328 -0.4964 -2.7625 0.1082 13.22 -0.4718
1.6628 -0.357 -2.8557 -0.7516 13.23 -0.257
2.7577 -0.3553 -2.5844 -0.7795 13.24 -0.1446
2.5943 -0.2666 -2.7156 0.0158 13.25 -0.0679
2.3528 -0.2624 -2.4361 0.953 13.26 -0.0539
1.5717 -0.2963 -2.4355 0.9876 13.27 -0.0804
1.0039 -0.3143 -2.366 0.0366 13.28 -0.1438
0.9878 -0.3557 -2.1959 -0.7699 13.29 -0.2571
1.6525 -0.4205 -1.7484 -0.8835 13.3 -0.4551
2.411 -0.4683 -1.5705 0.0641 13.31 -0.5856
2.5178 -0.5595 -1.2799 0.8323 13.32 -0.7702
1.9 -0.6658 -1.1138 0.8561 13.33 -0.9796
1.1717 -0.7265 -0.8235 -0.0486 13.34 -1.0869
0.1991 -0.7184 -0.6781 -0.9826 13.35 -1.2871
-0.2653 -0.8944 -0.4047 -0.8391 13.36 -1.2947
-0.0396 -0.8677 -0.1588 0.0851 13.37 -1.2323
0.5381 -0.8489 0.075 0.8246 13.38 -1.293
0.9536 -0.9853 0.2717 0.7061 13.39 -1.4162
0.9802 -0.9313 0.5087 -0.1576 13.4 -1.0954
0.2562 -0.8359 0.5811 -0.9185 13.41 -1.0926
-0.5841 -0.8064 0.7679 -0.7536 13.42 -0.776
-1.1268 -0.7762 0.8289 0.0895 13.43 -0.6036
-1.0536 -0.8408 1.0052 0.9349 13.44 -0.2898
-0.3133 -0.676 1.0077 0.6716 13.45 0.0041
0.5612 -0.6015 1.0726 -0.3001 13.46 0.2815
0.9926 -0.5258 0.9574 -1.1236 13.47 0.575
0.6962 -0.4602 0.9389 -0.8272 13.48 0.8155
0.1167 -0.375 0.8563 0.0783 13.49 1.0117
-0.4543 -0.3303 0.694 0.7361 13.5 1.1411
-0.4239 -0.239 0.6272 0.5202 13.51 1.4954
0.2992 -0.1943 0.387 -0.416 13.52 1.5285
1.3397 -0.2019 0.2037 -1.2153 13.53 1.4628
2.2063 -0.1996 -0.0088 -0.8131 13.54 1.3747
2.2073 -0.1952 -0.2344 0.0641 13.55 1.445
1.5827 -0.2329 -0.4331 0.6776 13.56 1.2504
0.8282 -0.3015 -0.6639 0.4048 13.57 0.968
0.4629 -0.4533 -1.0549 -0.5794 13.58 0.8974
