#y3 time y5 y2 y1 y4 y6
1.5979 7.75 -0.3894 0.9416 0.061 -0.5891 2.0989
0.6622 7.76 -0.3301 0.9289 -0.455 -0.7622 2.2898
-0.3286 7.77 0.766 0.9356 -0.7121 -0.7411 2.0287
0.0336 7.78 0.6894 0.8133 -0.6288 -0.8028 1.8417
-1.7336 7.79 -0.7131 0.7355 -0.4356 -0.7019 2.0756
0.1783 7.8 -1.3318 0.694 -0.041 -0.764 1.9122
-1.4634 7.81 -0.4205 0.6494 0.3675 -0.7233 1.6823
1.1887 7.82 0.4054 0.6299 0.7011 -0.6982 1.8996
0.0744 7.83 -0.3366 0.4934 0.9103 -0.6178 1.627
1.3187 7.84 -1.4257 0.4608 0.821 -0.5838 1.5113
0.7347 7.85 -1.079 0.4483 0.4909 -0.5339 1.6215
-0.0564 7.86 0.3726 0.3799 -0.0122 -0.4464 1.3877
0.1709 7.87 0.474 0.4247 -0.4892 -0.4489 1.3529
-1.7954 7.88 -0.6293 0.4123 -0.9589 -0.3153 1.3279
-0.2272 7.89 -0.9501 0.4135 -1.1458 -0.2583 1.2409
-2.1806 7.9 0.3823 0.432 -1.1571 -0.1545 1.1609
0.4182 7.91 1.2977 0.441 -0.8137 -0.0537 1.0187
-0.6388 7.92 0.5292 0.4686 -0.3313 0.0379 0.9526
1.0123 7.93 -0.3282 0.6018 0.2439 0.1367 0.8022
0.5849 7.94 0.276 0.6397 0.8073 0.2155 0.7133
0.1562 7.95 1.6016 0.7024 0.9825 0.312 0.6383
0.3543 7.96 1.5857 0.846 1.1741 0.4573 0.6355
-1.7356 7.97 0.3041 0.919 0.9484 0.4883 0.6035
-0.3256 7.98 -0.0141 1.2501 0.6198 0.6203 0.484
-2.3286 7.99 1.1339 1.1853 0.1651 0.6089 0.5041
-0.2381 8.0 1.5858 1.5815 -0.1668 0.7634 0.4956
-1.4658 8.01 0.6354 1.4642 -0.3697 0.7852 0.4808
0.4705 8.02 -0.5895 1.8277 -0.264 0.8401 0.4344
0.2208 8.03 -0.0947 2.0139 0.0867 0.7791 0.4337
0.1973 8.04 0.9709 2.2179 0.5747 0.8533 0.4439
0.5943 8.05 0.4246 1.9806 1.1996 0.907 0.4235
-1.3793 8.06 -1.1805 2.3423 1.6785 0.8848 0.3812
-0.2589 8.07 -1.6086 2.3736 2.2111 0.8097 0.438
-2.7537 8.08 -0.4916 2.5347 2.283 0.8629 0.4358
-0.6986 8.09 -0.1185 2.4925 2.1583 0.771 0.4295
-1.9195 8.1 -1.4842 2.4936 1.7724 0.7962 0.4772
-0.1906 8.11 -2.6372 2.7598 1.5582 0.731 0.5598
-0.3148 8.12 -1.691 2.432 1.0499 0.548 0.5797
0.0493 8.13 -0.7132 2.51 0.8732 0.508 0.5606
0.6104 8.14 -1.1973 2.3576 0.7757 0.4272 0.6161
-0.9719 8.15 -2.2662 2.5352 1.0587 0.3364 0.677
0.0173 8.16 -2.2196 2.584 1.52 0.2422 0.6445
-2.7205 8.17 -0.9719 2.3824 2.0575 0.1449 0.7402
-0.8027 8.18 -0.4542 1.926 2.5332 0.0214 0.7626
-2.3702 8.19 -1.4618 2.1441 2.7777 -0.0955 0.73
-0.7256 8.2 -1.8961 1.7232 2.9733 -0.2034 0.7262
-0.8775 8.21 -1.0195 1.6218 2.8534 -0.3451 0.7395
-0.2874 8.22 0.2188 1.3613 2.1609 -0.4645 0.7566
0.4731 8.23 -0.1479 1.1829 1.8359 -0.5292 0.83
-0.789 8.24 -1.2356 0.9756 1.3234 -0.6992 0.7416
0.3275 8.25 -0.8891 0.7814 0.9572 -0.8059 0.7727
-2.1679 8.26 0.4965 0.4554 0.6472 -0.7765 0.6671
-0.7922 8.27 0.8425 0.2894 0.7275 -0.8683 0.6937
-2.9839 8.28 -0.2664 0.0594 1.0042 -1.0217 0.6532
-1.1143 8.29 -0.9448 -0.1383 1.4004 -1.1133 0.5453
-1.6971 8.3 0.0275 -0.353 1.7492 -1.1265 0.481
-0.6584 8.31 0.9137 -0.5006 2.1222 -1.2122 0.432
0.2261 8.32 0.2498 -0.6296 2.4027 -1.1773 0.3735
-0.7162 8.33 -1.1526 -0.854 2.1718 -1.3598 0.2375
0.7161 8.34 -0.8887 -0.9818 1.6904 -1.303 0.1549
-1.8751 8.35 0.1353 -1.0263 1.0413 -1.1861 0.0331
-0.4346 8.36 0.112 -1.183 0.3917 -1.1823 -0.0863
-2.549 8.37 -1.2777 -1.1637 -0.1063 -1.1436 -0.2161
-1.4717 8.38 -2.1927 -1.3083 -0.346 -1.072 -0.327
-2.2101 8.39 -1.2486 -1.1155 -0.4002 -1.0968 -0.4938
-1.1273 8.4 -0.5364 -1.2498 -0.1347 -1.002 -0.6559
-0.1971 8.41 -1.4677 -1.0863 0.2846 -1.0169 -0.8272
-0.7947 8.42 -2.7514 -1.1248 0.7239 -0.8872 -0.9007
0.8109 8.43 -2.2706 -0.9344 0.9801 -0.7502 -1.1824
-1.2178 8.44 -1.2082 -0.8893 1.2433 -0.7572 -1.2896
0.0947 8.45 -1.3022 -0.7677 1.1175 -0.617 -1.3436
-2.5023 8.46 -2.4882 -0.533 0.7468 -0.5059 -1.6315
-1.2382 8.47 -3.0219 -0.4138 0.2017 -0.3661 -1.686
-2.1828 8.48 -1.721 -0.2728 -0.3413 -0.2325 -1.8015
-1.5249 8.49 -0.6197 -0.1036 -0.8329 -0.1415 -2.1307
-0.6071 8.5 -1.4237 0.0563 -0.897 -0.0255 -2.1698
-0.9831 8.51 -2.3738 0.2349 -0.8873 0.0982 -2.1221
0.8583 8.52 -1.7061 0.3731 -0.6192 0.191 -2.3898
-1.0285 8.53 -0.0993 0.5149 -0.1535 0.3165 -2.6306
0.6004 8.54 0.0102 0.6728 0.3659 0.3992 -2.6939
-1.9549 8.55 -1.0301 0.8555 0.8638 0.4771 -2.4125
-0.8808 8.56 -1.0645 0.9542 1.2293 0.6412 -2.5564
-2.1984 8.57 0.1913 1.0228 1.2974 0.7249 -2.5513
-1.8181 8.58 1.105 1.0782 1.0742 0.7181 -2.7755
-1.0733 8.59 0.1944 1.2682 0.6406 0.7357 -3.0408
-1.3423 8.6 -0.7097 1.2536 0.1963 0.8169 -3.0136
0.7043 8.61 -0.0382 1.4171 -0.1341 0.7995 -3.0141
-0.8143 8.62 1.1702 1.3945 -0.2789 0.8274 -2.9979
1.057 8.63 0.9673 1.4279 -0.2269 0.8676 -3.0301
-1.2369 8.64 -0.4571 1.3616 0.1371 0.9429 -3.2399
-0.2205 8.65 -0.6624 1.1965 0.6388 0.8541 -3.1211
-1.946 8.66 0.375 1.1848 1.3216 0.9142 -2.9977
-1.5726 8.67 0.9041 1.156 1.7817 0.8823 -2.8344
-1.2499 8.68 -0.3699 1.0699 2.2726 0.8208 -2.7379
-1.4678 8.69 -1.5237 1.1252 2.2714 0.6573 -2.7516
0.4711 8.7 -0.931 0.9562 2.3763 0.677 -2.5214
-0.7205 8.71 0.1239 0.8631 1.7712 0.5376 -2.5049
1.3797 8.72 -0.384 0.8596 1.3236 0.5063 -2.3017
-0.6507 8.73 -1.8374 0.7147 1.1336 0.3875 -2.3595
0.5164 8.74 -2.0004 0.6227 0.8688 0.3128 -2.1237
-1.2593 8.75 -0.6771 0.5756 0.7897 0.2176 -1.8283
-1.2353 8.76 -0.2706 0.447 1.0284 0.1051 -1.8629
-1.3953 8.77 -1.3064 0.4317 1.5918 0.0066 -1.538
-1.672 8.78 -2.0669 0.3788 2.1545 -0.1009 -1.4784
0.119 8.79 -1.2336 0.3217 2.4948 -0.2023 -1.458
-0.9976 8.8 0.0432 0.3202 2.9746 -0.2744 -1.2084
1.6491 8.81 -0.3138 0.3144 3.2003 -0.366 -1.0926
-0.2721 8.82 -1.2904 0.3145 2.7595 -0.5039 -0.8273
1.1445 8.83 -0.9848 0.2927 2.2309 -0.5247 -0.7806
-0.6864 8.84 0.4705 0.3202 1.9468 -0.6334 -0.5902
-0.5356 8.85 1.0293 0.3863 1.2861 -0.7083 -0.4093
-1.0524 8.86 0.0605 0.467 0.8618 -0.7886 -0.2535
-1.6162 8.87 -0.4059 0.4683 0.7852 -0.7231 -0.1395
-0.1007 8.88 0.745 0.5424 0.8347 -0.8549 -0.0023
-1.1446 8.89 1.7716 0.6537 1.1287 -0.7659 0.1111
1.5036 8.9 1.4329 0.6932 1.4197 -0.8764 0.226
-0.111 8.91 0.3362 0.7929 1.8407 -0.883 0.3247
1.7836 8.92 0.7493 0.8359 2.4495 -0.7721 0.4615
0.0141 8.93 2.1785 0.971 2.0502 -0.7279 0.5056
0.2443 8.94 2.2853 1.1194 1.9464 -0.7266 0.5652
-0.5207 8.95 0.8995 1.0342 1.5793 -0.6507 0.6428
-1.4021 8.96 0.2942 1.2378 1.0147 -0.5516 0.8118
-0.1643 8.97 1.2438 1.2564 0.3855 -0.5546 0.8118
-1.4422 8.98 2.0659 1.21 -0.1006 -0.4629 0.8185
1.1945 8.99 1.1892 1.2424 -0.337 -0.3184 0.8103
-0.1494 9.0 -0.2084 1.0626 -0.3318 -0.2315 0.9207
2.1832 9.01 -0.0217 1.1812 -0.0963 -0.1322 0.978
0.498 9.02 1.1346 0.9861 0.2939 -0.0228 1.0183
0.9831 9.03 0.9047 1.0358 0.7365 0.0911 0.8586
0.1982 9.04 -0.4081 0.9037 1.0745 0.2118 0.925
-0.8197 9.05 -1.0879 0.8766 1.1818 0.329 0.951
0.0138 9.06 0.0388 0.6316 0.9075 0.4427 0.8487
-1.3918 9.07 0.7915 0.5686 0.5571 0.6015 0.9001
0.9907 9.08 -0.0709 0.354 0.0794 0.6264 0.8412
-0.3943 9.09 -1.1404 0.2078 -0.4963 0.8653 0.7793
2.1552 9.1 -0.562 0.0257 -0.8531 0.8352 0.7733
0.8057 9.11 0.7575 -0.1771 -1.0229 1.0454 0.8126
1.7582 9.12 0.8079 -0.3651 -1.1511 1.1542 0.774
0.8722 9.13 -0.3211 -0.5822 -0.778 1.2813 0.6695
-0.1019 9.14 -0.4548 -0.7053 -0.2783 1.3632 0.6333
0.3908 9.15 0.9794 -0.9475 0.2425 1.2249 0.6189
-1.3489 9.16 1.8018 -1.0838 0.7281 1.4083 0.6644
0.8054 9.17 1.1831 -1.4262 0.9298 1.4839 0.5789
-0.5917 9.18 0.2634 -1.4478 1.0239 1.3999 0.6182
1.82 9.19 1.013 -1.7131 0.8039 1.3443 0.593
0.7738 9.2 2.2831 -1.9291 0.3947 1.3121 0.5587
1.9258 9.21 2.2488 -1.7428 -0.0377 1.3867 0.5301
1.4385 9.22 1.1537 -1.8635 -0.4094 1.5486 0.6372
0.6779 9.23 1.1501 -2.0964 -0.5014 1.4036 0.5485
0.9947 9.24 2.5896 -2.279 -0.4388 1.422 0.6753
-0.8796 9.25 3.0024 -1.9759 -0.1169 1.1501 0.7058
0.7919 9.26 2.0287 -2.0064 0.4349 1.1268 0.6661
-0.8379 9.27 0.9044 -1.975 1.0152 1.1681 0.7555
1.6303 9.28 1.5867 -2.0235 1.6536 1.0831 0.7535
0.5738 9.29 2.542 -1.7697 2.0817 0.9923 0.8779
1.9619 9.3 2.0214 -1.8276 2.2265 0.8185 0.9843
1.7582 9.31 0.5382 -1.8376 1.8707 0.7883 1.0321
1.2692 9.32 0.209 -1.494 1.6309 0.6038 1.1144
1.5234 9.33 1.2427 -1.2298 1.1963 0.5674 1.0794
-0.4479 9.34 1.5105 -1.2262 0.6835 0.4211 1.0916
0.9794 9.35 0.2789 -1.0897 0.5745 0.321 1.181
-0.9833 9.36 -0.7418 -0.7584 0.5634 0.2273 1.2483
1.2 9.37 -0.0317 -0.6193 0.8539 0.1095 1.4467
0.2226 9.38 0.9277 -0.3486 1.2379 0.0184 1.4327
2.1851 9.39 0.4031 -0.1834 1.8935 -0.0661 1.5914
1.6483 9.4 -0.9904 0.0233 2.3138 -0.1667 1.6215
1.6806 9.41 -0.9025 0.2267 2.6229 -0.239 1.7502
1.9682 9.42 0.4593 0.3822 2.615 -0.2857 1.9183
0.1002 9.43 0.9506 0.5789 2.5569 -0.3855 2.0056
1.2325 9.44 -0.1615 0.7234 2.1921 -0.4443 2.118
-1.0603 9.45 -0.7783 0.816 1.4228 -0.4311 1.9588
1.1166 9.46 0.3777 0.898 1.0512 -0.4543 2.1865
-0.2225 9.47 1.5624 1.1528 0.6729 -0.452 2.0229
1.4948 9.48 1.1811 1.1077 0.5574 -0.5259 2.1169
1.5417 9.49 0.0476 1.2677 0.6283 -0.5071 2.1799
1.8391 9.5 0.413 1.1904 1.0 -0.446 2.2957
2.5821 9.51 1.8659 1.1353 1.4133 -0.3848 2.0673
0.599 9.52 2.118 1.1618 1.7306 -0.3976 2.4305
1.7215 9.53 1.1347 1.0687 2.1008 -0.3429 2.4146
-0.7148 9.54 0.5481 1.1337 1.8922 -0.2584 1.9734
0.9195 9.55 1.7215 1.0573 1.8138 -0.197 2.0318
-0.6008 9.56 2.5537 0.9607 1.3263 -0.1159 2.1404
1.1 9.57 1.5484 0.8379 0.7402 -0.0197 1.8471
1.1196 9.58 0.4811 0.6523 0.1086 0.0694 1.9427
1.6612 9.59 0.6672 0.6003 -0.3538 0.1816 1.7171
2.3018 9.6 1.675 0.3738 -0.5759 0.253 1.7326
1.0091 9.61 1.7103 0.2417 -0.56 0.3469 1.5807
1.9688 9.62 0.194 0.1145 -0.3728 0.4575 1.4715
-0.4278 9.63 -0.499 -0.0319 0.0277 0.6282 1.466
1.1088 9.64 0.381 -0.1887 0.4737 0.7277 1.2673
-0.8597 9.65 0.8921 -0.3256 0.6827 0.7329 1.1569
0.6781 9.66 -0.0973 -0.4293 0.7318 0.8536 0.9873
0.4246 9.67 -1.496 -0.5873 0.6513 1.0411 0.8638
1.2973 9.68 -1.1215 -0.6535 0.244 0.9267 0.7001
2.0641 9.69 0.006 -0.6766 -0.2803 1.0091 0.6166
1.028 9.7 -0.1664 -0.8787 -0.8169 1.069 0.3907
2.6509 9.71 -1.5416 -0.861 -1.3557 1.255 0.2202
-0.0666 9.72 -1.8532 -0.9677 -1.5464 1.3267 0.0797
1.3527 9.73 -0.7677 -1.0465 -1.4807 1.1866 -0.0898
-1.0617 9.74 -0.0091 -0.9803 -1.1619 1.2798 -0.2518
0.4046 9.75 -0.8816 -0.9589 -0.6529 1.3159 -0.3942
-0.1892 9.76 -1.9643 -0.8881 -0.1588 1.1587 -0.6022
0.5985 9.77 -1.0259 -1.0284 0.2662 1.202 -0.704
1.7726 9.78 0.2688 -0.8562 0.5253 1.1963 -0.8652
1.0411 9.79 0.2271 -0.896 0.5116 1.2608 -1.0741
2.5998 9.8 -0.8207 -0.8872 0.2963 1.1631 -1.2127
0.2404 9.81 -0.8483 -0.7861 -0.1078 1.0381 -1.1219
1.4128 9.82 0.4094 -0.7643 -0.5135 0.9572 -1.304
-0.8646 9.83 1.2948 -0.6027 -0.8617 0.8071 -1.4656
0.2546 9.84 0.2876 -0.6106 -1.1603 0.7565 -1.4649
-0.7609 9.85 -0.5946 -0.5227 -1.0009 0.668 -1.4596
0.0302 9.86 0.1905 -0.5526 -0.5907 0.5233 -1.563
0.884 9.87 1.2672 -0.5123 -0.0693 0.4204 -1.6058
0.538 9.88 1.0768 -0.4929 0.5105 0.2933 -1.8161
2.3864 9.89 -0.3496 -0.4951 1.0357 0.1512 -1.8221
0.3498 9.9 -0.5994 -0.4527 1.4866 0.0359 -1.8802
1.7054 9.91 0.5592 -0.499 1.6241 -0.1013 -1.7044
-0.6698 9.92 0.8838 -0.5138 1.2935 -0.2043 -1.8648
0.2761 9.93 -0.419 -0.568 0.9318 -0.3403 -1.9113
-0.9554 9.94 -1.584 -0.6588 0.5663 -0.4871 -1.7292
-0.5012 9.95 -0.9036 -0.677 0.2116 -0.6382 -1.7419
0.208 9.96 0.0419 -0.8983 -0.0013 -0.7035 -1.7579
-0.1008 9.97 -0.6612 -0.8976 0.0272 -0.7378 -1.7339
1.8732 9.98 -2.2018 -1.1169 0.3064 -0.8187 -1.5524
0.2152 9.99 -2.4168 -1.0938 0.7093 -0.9881 -1.3264
1.9314 10.0 -1.0813 -1.2735 1.2482 -1.0117 -1.4117
-0.4587 10.01 -0.8969 -1.4992 1.7047 -1.0367 -1.2378
0.4558 10.02 -2.2154 -1.399 2.0534 -1.1983 -1.2942
-1.1549 10.03 -2.9677 -1.64 2.0547 -1.1971 -1.0577
-0.7768 10.04 -1.9238 -1.8197 2.0203 -1.116 -1.066
-0.4841 10.05 -0.8925 -2.0124 1.73 -1.156 -0.8989
-0.7738 10.06 -1.3177 -2.2133 0.9843 -1.2322 -0.8121
1.1819 10.07 -2.7729 -2.229 0.6069 -1.2149 -0.7384
-0.1635 10.08 -2.1297 -2.1623 0.2005 -1.1247 -0.6187
2.0227 10.09 -0.7182 -2.354 0.0717 -1.2622 -0.5096
-0.2836 10.1 -0.3373 -2.35 0.184 -1.2167 -0.4623
0.743 10.11 -1.4367 -2.1291 0.4659 -1.0603 -0.3551
-1.2018 10.12 -1.66 -2.1755 0.8851 -0.9414 -0.2633
-1.0162 10.13 -0.5533 -2.5538 1.4614 -1.056 -0.217
-1.039 10.14 0.5092 -2.5194 1.7149 -0.9579 -0.125
-1.4325 10.15 -0.0359 -2.3898 1.5233 -0.7564 -0.0731
0.3823 10.16 -1.0106 -2.1841 1.2334 -0.7895 -0.0226
-0.6974 10.17 -0.6199 -2.1454 0.8096 -0.6297 0.0229
1.714 10.18 0.6677 -1.768 0.2816 -0.5696 0.0633
-0.363 10.19 0.8458 -1.7995 -0.3211 -0.4663 0.0827
1.0306 10.2 -0.4411 -1.7872 -0.8147 -0.3961 0.1046
-0.8594 10.21 -0.9091 -1.4512 -1.139 -0.3129 0.1283
-0.9229 10.22 0.0162 -1.1872 -1.069 -0.2375 0.1253
-1.1896 10.23 0.7563 -1.1596 -0.7906 -0.1499 0.111
-1.7622 10.24 -0.2119 -0.8249 -0.3943 -0.0894 0.1068
-0.3171 10.25 -1.5024 -0.6367 -0.0048 -0.0218 0.0686
-1.3804 10.26 -1.3132 -0.5115 0.2939 0.0291 0.0495
1.0974 10.27 -0.1147 -0.2793 0.3523 0.0669 0.009
-0.5233 10.28 -0.3407 -0.0625 0.1702 0.0977 -0.0376
1.1221 10.29 -1.8377 0.1201 -0.2284 0.1198 -0.079
-0.6386 10.3 -2.4738 0.3285 -0.8606 0.1389 -0.1371
-0.5085 10.31 -1.3274 0.5157 -1.4866 0.1447 -0.1859
-1.2702 10.32 -0.6627 0.581 -1.846 0.1242 -0.2627
-2.1053 10.33 -1.6239 0.7634 -1.9611 0.0861 -0.3024
-0.7907 10.34 -2.7348 0.8001 -1.9982 0.0556 -0.3526
-2.2289 10.35 -2.3337 0.9289 -1.5218 0.0047 -0.4603
0.4093 10.36 -0.8107 0.9244 -1.2287 -0.0612 -0.4666
-1.0153 10.37 -0.991 1.0941 -0.6585 -0.1188 -0.5884
0.9447 10.38 -2.0893 0.9545 -0.2695 -0.2029 -0.6353
-0.5087 10.39 -2.1248 0.9203 -0.0434 -0.3097 -0.6823
-0.209 10.4 -0.7761 0.9714 -0.0651 -0.4112 -0.7192
-1.057 10.41 0.0288 0.8116 -0.2992 -0.5372 -0.7931
-2.2467 10.42 -0.7229 0.8028 -0.68 -0.5902 -0.8735
-1.2442 10.43 -1.51 0.6388 -1.224 -0.7576 -0.861
-2.4297 10.44 -0.5265 0.5719 -1.5653 -0.8114 -0.8857
-0.1767 10.45 0.7912 0.3708 -1.8092 -0.9416 -1.0124
-1.4799 10.46 0.7832 0.231 -1.5805 -1.2606 -0.9147
0.7348 10.47 -0.3825 0.0345 -1.1023 -1.1632 -0.9569
-0.5323 10.48 -0.3048 -0.1527 -0.7422 -1.4534 -1.0311
0.1447 10.49 1.0108 -0.3585 -0.0775 -1.5992 -0.9302
-0.7323 10.5 1.6992 -0.5725 0.4334 -1.6671 -0.9632
-1.8034 10.51 0.533 -0.7121 0.8379 -1.9276 -1.0292
-1.291 10.52 -0.2912 -1.0052 0.888 -2.0622 -0.9469
-2.8485 10.53 0.5322 -1.1301 0.683 -1.899 -0.8499
-0.6852 10.54 1.5792 -1.3485 0.3912 -2.1863 -0.8414
-2.2602 10.55 0.9057 -1.5164 -0.0648 -2.2421 -0.6806
0.3472 10.56 -0.4226 -1.7575 -0.4591 -2.1076 -0.7501
-0.6965 10.57 -0.4776 -1.9273 -0.6521 -2.4854 -0.5842
0.3577 10.58 0.5921 -1.8525 -0.5306 -2.5121 -0.5355
-0.3722 10.59 0.8896 -2.1596 -0.3021 -2.3504 -0.4147
-1.2851 10.6 -0.4703 -2.045 0.1939 -2.6529 -0.3371
-0.9706 10.61 -1.2961 -2.2234 0.6813 -2.5122 -0.2595
-3.0629 10.62 -0.6597 -2.1213 1.3232 -2.5432 -0.1867
-1.0248 10.63 0.3425 -2.3642 1.6337 -2.6289 -0.068
-2.8155 10.64 -0.2934 -2.0963 1.6942 -2.2585 0.0339
-0.1096 10.65 -1.6634 -2.1616 1.3924 -2.4693 0.1418
-1.0855 10.66 -1.3575 -1.9961 1.1018 -2.1631 0.2193
0.3523 10.67 -0.0909 -1.982 0.4985 -2.4271 0.3413
-0.109 10.68 0.2119 -1.9427 0.0154 -2.2945 0.4475
-0.6541 10.69 -0.9178 -1.7798 -0.3306 -2.2145 0.5266
-0.4208 10.7 -1.4638 -1.7815 -0.4831 -2.2758 0.6458
-2.5964 10.71 -0.1835 -1.8888 -0.2839 -2.0922 0.7212
-1.028 10.72 0.9697 -1.6188 0.0291 -2.0871 0.7077
-2.917 10.73 0.5254 -1.4416 0.4394 -1.8626 0.7989
-0.5339 10.74 -0.4726 -1.6234 0.9354 -1.7492 0.8965
-1.428 10.75 0.0695 -1.4159 1.0627 -1.7583 0.9619
0.2357 10.76 1.4755 -1.294 1.2237 -1.6716 1.0728
-0.026 10.77 1.8562 -1.1166 0.7941 -1.3724 1.0424
-0.28 10.78 0.8001 -1.141 0.3946 -1.413 1.11
0.0725 10.79 0.4391 -1.0212 -0.2052 -1.307 1.2047
-1.8521 10.8 1.7881 -0.9602 -0.7377 -1.2289 1.0946
-0.6058 10.81 2.4425 -1.0635 -1.3689 -1.0163 1.0907
-2.5833 10.82 1.7461 -1.0324 -1.4965 -1.0524 1.1792
-0.7727 10.83 0.7832 -1.0107 -1.5858 -1.0913 1.0779
-1.9996 10.84 1.1858 -0.9794 -1.2611 -0.8653 1.0474
-0.0238 10.85 2.4569 -0.9183 -0.7721 -0.9861 0.9931
-0.1197 10.86 2.2389 -1.0327 -0.4899 -0.7877 0.9544
0.0498 10.87 0.8689 -0.9574 -0.1905 -0.9135 0.9515
0.5669 10.88 0.3621 -0.9605 -0.1283 -0.7638 0.8337
-1.2402 10.89 1.4157 -1.0979 -0.3468 -0.9063 0.7507
-0.1248 10.9 1.8438 -1.1518 -0.789 -0.7752 0.6999
-2.785 10.91 0.886 -1.3383 -1.191 -0.9445 0.5364
-0.7241 10.92 -0.4296 -1.1804 -1.7129 -0.8981 0.4342
-2.3122 10.93 0.0009 -1.4796 -2.3111 -0.921 0.3795
-0.2693 10.94 1.0658 -1.4288 -2.7429 -0.9629 0.2558
-0.3675 10.95 0.8346 -1.3683 -2.6151 -1.0967 0.1484
0.1698 10.96 -0.5809 -1.3955 -2.1773 -1.1274 0.0315
0.8804 10.97 -0.8102 -1.4966 -1.8278 -1.1804 -0.0765
-0.6193 10.98 0.3283 -1.7149 -1.2066 -1.2069 -0.1856
0.5899 10.99 0.9787 -1.5781 -0.7174 -1.4 -0.2865
-2.0119 11.0 0.0481 -1.4686 -0.5234 -1.4712 -0.4414
-0.4482 11.01 -0.8714 -1.7515 -0.5687 -1.5157 -0.4613
-2.0514 11.02 -0.0148 -1.607 -0.8502 -1.9281 -0.6079
-0.4737 11.03 1.2882 -1.5383 -1.2186 -1.7036 -0.6637
-0.6103 11.04 1.1069 -1.4905 -1.6478 -2.0302 -0.8098
0.1033 11.05 0.1046 -1.3032 -2.2813 -2.2045 -0.8244
0.9545 11.06 0.1723 -1.3966 -2.2045 -1.9973 -0.8487
-0.0571 11.07 1.6265 -1.0961 -2.1338 -2.1895 -0.9332
1.1814 11.08 2.4442 -1.0248 -1.9492 -2.5344 -1.1062
-1.1652 11.09 1.3567 -0.9447 -1.1563 -2.4872 -1.1043
0.1456 11.1 0.6475 -0.815 -0.6033 -2.7016 -1.1965
-2.0129 11.11 1.6689 -0.6268 -0.1146 -2.7151 -1.0328
-0.4836 11.12 2.8804 -0.4677 0.2043 -2.708 -1.2038
-0.9823 11.13 2.4029 -0.2536 0.2929 -2.9073 -1.082
-0.0605 11.14 1.1502 -0.1025 0.1265 -2.6482 -1.1529
1.0631 11.15 1.2404 0.0664 -0.2354 -2.7097 -1.1158
0.2382 11.16 2.4883 0.2102 -0.6891 -3.0545 -1.1694
1.8215 11.17 2.8363 0.3701 -0.9504 -2.9128 -1.0761
-0.5573 11.18 1.3658 0.5102 -1.2764 -3.0242 -1.0144
0.8589 11.19 0.3586 0.603 -1.212 -2.5965 -0.9294
-1.4869 11.2 1.1401 0.7161 -0.8546 -2.6262 -0.7444
-0.2896 11.21 2.0334 0.8486 -0.2775 -2.7173 -0.6794
-1.0966 11.22 1.0634 0.9478 0.2666 -2.6743 -0.6491
-0.2313 11.23 -0.3272 0.9653 0.7192 -2.5751 -0.52
0.7029 11.24 -0.3432 1.0406 1.161 -2.2777 -0.4269
0.3121 11.25 0.7635 1.019 1.2135 -2.5576 -0.3062
2.2152 11.26 0.9014 1.0823 1.0124 -2.0856 -0.187
0.1016 11.27 -0.5338 0.9171 0.5338 -2.1354 -0.0728
1.4338 11.28 -1.1781 0.9434 0.0464 -2.0545 0.0503
-0.9369 11.29 -0.3647 0.8552 -0.432 -2.0543 0.1741
0.1846 11.3 0.586 0.6837 -0.8147 -1.7835 0.3319
-1.0728 11.31 -0.1036 0.5864 -0.88 -1.6166 0.4607
