#y1 time y3 y4 y2 y5
1.4873 9.08 0.5194 1.9152 -0.8317 0.4451
1.0995 9.09 0.1389 2.4342 -0.9445 1.0529
0.845 9.1 -0.2228 2.9212 -0.9375 1.5899
0.379 9.11 -0.5127 2.5976 -1.099 1.6785
0.0151 9.12 -0.7615 2.1295 -1.1405 1.7817
-0.3373 9.13 -0.7583 1.3174 -1.124 1.6214
-0.7705 9.14 -0.5709 0.6132 -0.986 1.0102
-1.0171 9.15 -0.2321 0.1169 -0.8935 0.6275
-1.4337 9.16 0.1507 -0.1355 -0.8843 0.1985
-1.5311 9.17 0.5373 -0.0471 -0.6874 0.0784
-1.6932 9.18 1.0522 0.2657 -0.6618 0.2399
-1.8821 9.19 1.3312 0.5856 -0.4151 0.6942
-2.016 9.2 1.3759 0.8961 -0.2376 1.1931
-1.8078 9.21 1.3684 0.8189 -0.0487 1.8433
-1.6418 9.22 1.1165 0.3949 0.1437 2.3062
-1.4442 9.23 0.8017 -0.197 0.356 2.3591
-1.3029 9.24 0.419 -0.8449 0.5049 2.1605
-0.9381 9.25 0.0015 -1.2503 0.7928 1.5531
-0.633 9.26 -0.3136 -1.3371 0.9027 1.1128
-0.2522 9.27 -0.5287 -0.8951 1.0314 0.6355
0.0743 9.28 -0.5508 -0.2651 1.2428 0.3526
0.4026 9.29 -0.342 0.5726 1.3008 0.4679
0.7037 9.3 -0.046 1.2112 1.34 0.8769
1.0717 9.31 0.3671 1.7185 1.4614 1.2315
1.3036 9.32 0.7923 1.855 1.3587 2.0547
1.3412 9.33 1.2295 1.604 1.5088 2.2639
1.6247 9.34 1.5641 1.1804 1.3434 2.334
1.5728 9.35 1.6717 0.7156 1.25 2.1418
1.5395 9.36 1.5854 0.5307 1.251 1.6569
1.5901 9.37 1.3702 0.5595 1.0832 1.386
1.3737 9.38 0.9212 0.8691 0.8489 0.8297
1.1775 9.39 0.5467 1.2118 0.7265 0.5663
0.9177 9.4 0.1365 1.7319 0.6318 0.493
0.764 9.41 -0.1935 1.9305 0.4968 0.7494
0.4111 9.42 -0.3819 1.7112 0.3169 1.2412
0.1801 9.43 -0.4045 1.1518 0.1878 1.8739
-0.0985 9.44 -0.234 0.3831 0.083 2.149
-0.3684 9.45 0.042 -0.4518 -0.0052 2.6112
-0.6779 9.46 0.4591 -1.0158 -0.0736 2.5502
-0.7776 9.47 0.8233 -1.3218 -0.0982 1.8489
-1.0137 9.48 1.1821 -1.2505 -0.1259 1.5054
-1.0538 9.49 1.4939 -0.8313 -0.101 0.7889
-1.133 9.5 1.447 -0.3058 -0.0404 0.5223
-1.3872 9.51 1.67 0.1811 0.0397 0.4043
-1.2973 9.52 1.2418 0.4151 0.1546 0.5956
-1.3071 9.53 0.989 0.4393 0.2618 1.15
-1.2377 9.54 0.5238 0.1286 0.4393 1.5469
-1.08 9.55 0.1586 -0.257 0.6191 2.0029
-0.8426 9.56 -0.1684 -0.556 0.7481 2.4577
-0.7746 9.57 -0.3515 -0.5551 0.9325 2.1915
-0.7026 9.58 -0.4088 -0.2772 1.063 1.8681
-0.4444 9.59 -0.2825 0.3317 1.3495 1.4166
-0.3344 9.6 0.0137 0.9872 1.5553 0.7849
-0.2073 9.61 0.3727 1.5866 1.5426 0.3282
-0.1226 9.62 0.8356 2.3565 1.7158 0.1662
-0.0419 9.63 1.0976 2.0715 1.975 0.2896
0.0145 9.64 1.4758 1.6841 1.8837 0.689
0.0443 9.65 1.4871 1.1968 1.9365 1.278
0.0452 9.66 1.3732 0.5403 1.8295 1.6585
0.021 9.67 1.1469 -0.0637 2.0742 1.9986
-0.0194 9.68 1.0012 -0.3313 1.7377 2.0144
-0.0764 9.69 0.5568 -0.289 1.7772 1.7349
-0.1443 9.7 0.0917 -0.0214 1.4979 1.0315
-0.1967 9.71 -0.2407 0.3343 1.5543 0.4935
-0.3089 9.72 -0.5004 0.5914 1.3488 -0.0157
-0.3659 9.73 -0.4916 0.4541 1.0276 -0.2526
-0.3774 9.74 -0.3714 0.1272 0.8366 -0.1942
-0.3958 9.75 -0.1048 -0.5088 0.6282 0.1482
-0.4136 9.76 0.2586 -1.0789 0.4358 0.6262
-0.4416 9.77 0.6243 -1.8012 0.288 1.1579
-0.4541 9.78 1.0289 -1.8538 0.0771 1.3921
-0.3737 9.79 1.3184 -1.7088 -0.1218 1.4835
-0.3332 9.8 1.3797 -1.104 -0.2805 1.1652
-0.279 9.81 1.3827 -0.2963 -0.4355 0.7019
-0.2211 9.82 1.2348 0.4493 -0.5247 0.0757
-0.1578 9.83 0.8069 1.0444 -0.6666 -0.4934
-0.1148 9.84 0.3587 1.2114 -0.697 -0.7348
-0.0697 9.85 -0.0595 1.0703 -0.7756 -0.7397
-0.0384 9.86 -0.3894 0.5836 -0.7536 -0.5365
-0.0361 9.87 -0.6793 0.2186 -0.74 -0.0334
-0.0615 9.88 -0.7339 -0.0346 -0.6477 0.4695
-0.115 9.89 -0.5763 0.0106 -0.5589 0.8152
-0.2109 9.9 -0.2895 0.3428 -0.5027 0.8334
-0.2812 9.91 0.0715 0.8219 -0.3513 0.7434
-0.4387 9.92 0.5024 1.2759 -0.2785 0.2336
-0.5425 9.93 0.7717 1.471 -0.1557 -0.4057
-0.7644 9.94 1.2008 1.4636 -0.0294 -0.9092
-1.003 9.95 1.1632 1.047 0.0816 -1.1914
-1.1734 9.96 1.0694 0.2824 0.1883 -1.2478
-1.2265 9.97 1.0294 -0.5657 0.2578 -1.0831
-1.6057 9.98 0.5998 -1.1704 0.2866 -0.6837
-1.4777 9.99 0.1679 -1.7197 0.3198 -0.204
-1.8904 10.0 -0.2253 -1.7636 0.3618 0.1591
-1.7115 10.01 -0.5681 -1.3914 0.3393 0.3132
-2.0037 10.02 -0.8369 -0.8667 0.2857 0.1714
-1.6904 10.03 -0.7958 -0.4088 0.1609 -0.2237
-1.882 10.04 -0.7279 -0.1242 0.0517 -0.8803
-1.6453 10.05 -0.5569 -0.1708 -0.084 -1.3651
-1.4549 10.06 -0.1548 -0.5021 -0.2564 -1.8375
-1.3875 10.07 0.235 -0.8399 -0.4168 -1.7961
-1.1064 10.08 0.6629 -1.1218 -0.6186 -1.7535
-0.8446 10.09 0.965 -1.3154 -0.9634 -1.4488
-0.5231 10.1 0.9242 -1.0289 -1.0046 -0.908
-0.2275 10.11 1.0233 -0.4928 -1.4578 -0.4424
0.0573 10.12 0.7223 0.2713 -1.6552 -0.187
0.3351 10.13 0.4283 0.9536 -1.6652 -0.2373
0.5535 10.14 -0.0189 1.3732 -2.0304 -0.65
0.7177 10.15 -0.4515 1.718 -2.3205 -1.0779
0.9094 10.16 -0.7516 1.5116 -2.4118 -1.767
0.9159 10.17 -0.9531 0.8756 -2.2522 -2.1633
0.9 10.18 -1.1217 0.2442 -2.4319 -2.4795
0.8605 10.19 -0.9171 -0.3382 -2.8642 -2.25
0.6919 10.2 -0.6537 -0.6395 -2.8567 -1.7473
0.6253 10.21 -0.3201 -0.6399 -2.7979 -1.4838
0.3252 10.22 0.0604 -0.3638 -2.5642 -0.9016
0.0424 10.23 0.4489 0.0106 -2.6468 -0.582
-0.3071 10.24 0.7659 0.2542 -2.5662 -0.629
-0.6289 10.25 0.8409 0.2373 -2.4734 -0.8695
-0.9255 10.26 0.7805 -0.1305 -2.3456 -1.3511
-1.3146 10.27 0.6002 -0.8136 -2.1707 -2.1004
-1.8369 10.28 0.2618 -1.5683 -1.8462 -2.5346
-1.9191 10.29 -0.1605 -2.1785 -1.9027 -2.7658
-2.0972 10.3 -0.5533 -2.2401 -1.5305 -2.3595
-2.5236 10.31 -0.9159 -2.1328 -1.3403 -2.0515
-2.925 10.32 -1.1717 -1.8172 -1.3153 -1.8935
-2.9044 10.33 -1.2345 -1.1483 -1.165 -1.1418
-2.9743 10.34 -1.1957 -0.3189 -1.1528 -0.8662
-2.7467 10.35 -0.8519 0.2071 -1.0246 -0.7732
-2.7813 10.36 -0.5131 0.4095 -0.8901 -0.9568
-2.3559 10.37 -0.0755 0.3466 -0.915 -1.3696
-2.1339 10.38 0.2736 -0.0023 -0.9946 -1.95
-1.8082 10.39 0.5329 -0.3573 -0.8856 -2.3638
-1.4324 10.4 0.7477 -0.6526 -1.0054 -2.7983
-1.2437 10.41 0.6728 -0.5386 -1.0507 -2.4807
-0.8019 10.42 0.4337 -0.2496 -1.2647 -2.1891
-0.4555 10.43 0.1406 0.3031 -1.3562 -2.0722
-0.0829 10.44 -0.2538 0.9248 -1.6345 -1.3526
0.2447 10.45 -0.7242 1.2276 -1.5543 -0.8351
0.4884 10.46 -0.9684 1.1278 -1.813 -0.7743
0.7378 10.47 -1.3416 0.8449 -1.8531 -0.8661
0.8613 10.48 -1.2115 0.1759 -2.0158 -1.1979
1.0158 10.49 -1.2109 -0.6733 -2.1995 -1.9108
1.0098 10.5 -0.9916 -1.3783 -2.203 -2.2271
1.0191 10.51 -0.5538 -1.8872 -2.2153 -2.3854
0.8591 10.52 -0.1487 -2.1296 -2.5741 -2.7575
0.6877 10.53 0.233 -1.5968 -2.754 -2.4329
0.3683 10.54 0.4739 -1.2857 -2.491 -1.86
0.0945 10.55 0.6366 -0.8275 -2.7179 -1.2851
-0.2301 10.56 0.6881 -0.6085 -2.2398 -0.8129
-0.6202 10.57 0.484 -0.6744 -2.4011 -0.5009
-0.9005 10.58 0.1235 -0.9352 -2.0345 -0.4752
-1.287 10.59 -0.3034 -1.3319 -1.9992 -0.8029
-1.48 10.6 -0.6596 -1.7148 -1.8941 -1.2334
-2.0284 10.61 -0.9962 -2.1605 -1.6552 -1.8016
-2.2841 10.62 -1.3027 -1.7446 -1.3253 -2.1115
-2.2905 10.63 -1.2098 -1.3781 -1.2852 -2.0603
-2.7436 10.64 -1.0889 -0.586 -1.0644 -1.8427
-2.4747 10.65 -0.9903 0.2631 -0.8497 -1.6532
-2.3954 10.66 -0.5792 0.7889 -0.5625 -0.978
-2.6756 10.67 -0.1633 1.1429 -0.376 -0.3882
-2.6557 10.68 0.2423 0.948 -0.1788 -0.093
-2.4573 10.69 0.5637 0.5537 -0.0248 -0.0403
-2.2229 10.7 0.6738 -0.0386 0.1087 -0.2984
-1.7612 10.71 0.6264 -0.5246 0.2281 -0.735
-1.7153 10.72 0.5001 -0.9219 0.3125 -1.3251
-1.4231 10.73 0.1694 -0.893 0.3705 -1.6538
-1.1302 10.74 -0.2574 -0.653 0.3808 -1.9154
-0.8636 10.75 -0.7035 -0.2211 0.3725 -1.445
-0.5992 10.76 -0.9407 0.0429 0.3058 -1.2238
-0.391 10.77 -1.131 0.0666 0.2341 -0.5466
-0.188 10.78 -1.1697 -0.2399 0.1413 0.0424
-0.0591 10.79 -1.048 -0.9218 0.0432 0.4131
0.0236 10.8 -0.9308 -1.7768 -0.0875 0.6243
0.0684 10.81 -0.5301 -2.25 -0.2292 0.4196
0.0697 10.82 -0.0938 -2.8849 -0.367 -0.0098
0.0266 10.83 0.2811 -2.9343 -0.4527 -0.4611
-0.0509 10.84 0.6166 -2.364 -0.6501 -0.9101
-0.1629 10.85 0.8128 -1.634 -0.7772 -1.0984
-0.2697 10.86 0.7214 -0.96 -0.8642 -0.9973
-0.4105 10.87 0.5186 -0.4565 -0.9013 -0.6516
-0.5703 10.88 0.2423 -0.1789 -0.8733 -0.0196
-0.7073 10.89 -0.1421 -0.2539 -0.9968 0.6309
-0.9238 10.9 -0.5838 -0.5013 -1.005 1.0036
-0.9949 10.91 -0.898 -0.929 -0.8696 1.1986
-1.1058 10.92 -1.2208 -1.0303 -0.8639 1.0675
-1.2926 10.93 -1.2918 -1.1279 -0.8228 0.8061
-1.3426 10.94 -1.1305 -0.6908 -0.6076 0.2941
-1.2664 10.95 -0.8533 -0.2047 -0.5506 -0.1719
-1.466 10.96 -0.4397 0.3987 -0.3489 -0.4019
-1.4558 10.97 -0.0165 0.9089 -0.1808 -0.3635
-1.3191 10.98 0.4055 1.1319 0.0142 -0.0409
-1.3503 10.99 0.6839 0.7786 0.2012 0.4888
-1.3386 11.0 0.8648 0.166 0.3728 1.1273
-1.1052 11.01 0.8497 -0.6562 0.6005 1.6507
