# label : secret experiment #3557
#y6 y1 time y2 y4 y5 y3
0.2706 -0.9191 7.72 1.6421 0.2685 0.8942 -0.6575
0.2167 -0.6093 7.73 1.8111 0.3218 2.1627 -0.6964
0.1392 -0.4715 7.74 1.5688 0.2121 0.7884 -0.6718
0.052 -0.3719 7.75 1.2971 0.0249 2.2373 -0.6365
-0.0399 -0.2431 7.76 1.1884 -0.2897 0.864 -0.7085
-0.1449 -0.2339 7.77 1.0855 -0.7099 2.4692 -0.7248
-0.2057 -0.232 7.78 1.1793 -0.9741 0.8464 -0.6779
-0.2986 -0.319 7.79 1.0807 -1.2676 2.1345 -0.6472
-0.4478 -0.4262 7.8 0.9017 -1.589 0.8224 -0.6437
-0.4933 -0.5852 7.81 0.8517 -1.7778 1.9724 -0.6558
-0.5488 -0.8609 7.82 0.7992 -1.6094 0.7354 -0.5412
-0.6032 -1.0217 7.83 0.7256 -1.6937 2.1301 -0.5244
-0.7468 -1.4353 7.84 0.6313 -1.2991 0.6379 -0.4775
-0.6471 -1.4924 7.85 0.6127 -0.8529 1.9623 -0.4238
-0.737 -2.0709 7.86 0.5271 -0.4895 0.6818 -0.2874
-0.7473 -2.0555 7.87 0.6079 -0.0495 2.0342 -0.2565
-0.7971 -2.1149 7.88 0.6052 0.3557 0.6751 -0.1425
-0.7819 -2.5259 7.89 0.6128 0.687 1.8439 -0.0507
-0.7248 -2.6713 7.9 0.5973 0.7804 0.554 0.0464
-0.557 -2.6001 7.91 0.6298 0.9202 1.8671 0.134
-0.4728 -2.5191 7.92 0.6814 0.7748 0.5074 0.2775
-0.4347 -2.3141 7.93 0.6683 0.5923 2.0321 0.3292
-0.304 -2.0671 7.94 0.7026 0.3428 0.4622 0.517
-0.18 -1.9527 7.95 0.7653 0.0604 1.7774 0.5942
-0.0609 -1.8764 7.96 0.9269 -0.1443 0.3912 0.7581
0.095 -1.5675 7.97 1.003 -0.277 1.5988 0.8721
0.2684 -1.3929 7.98 0.945 -0.3022 0.3919 0.9308
0.3799 -1.0461 7.99 1.0294 -0.1357 1.5827 0.9709
0.5664 -0.9411 8.0 1.2772 0.115 0.3077 1.0469
0.7635 -0.8067 8.01 1.3937 0.4527 1.6826 1.2793
0.9262 -0.7073 8.02 1.4631 0.8522 0.2176 1.2333
1.0967 -0.6965 8.03 1.5345 1.343 1.61 1.2409
1.2734 -0.7668 8.04 1.6258 1.6821 0.1728 1.4227
1.3697 -0.7396 8.05 1.6197 2.341 1.5295 1.4788
1.4199 -0.881 8.06 1.7628 2.6271 0.1114 1.6352
1.5605 -1.0512 8.07 1.8087 2.5859 1.2741 1.6217
1.7016 -1.3344 8.08 1.5845 2.5051 0.0436 1.452
1.7926 -1.6816 8.09 1.678 2.2419 1.3946 1.5484
1.8898 -1.8067 8.1 1.8583 1.8723 -0.0341 1.4634
2.046 -1.8767 8.11 1.8304 1.6372 1.3461 1.7032
1.9701 -2.4753 8.12 1.8286 1.3187 -0.1079 1.6819
2.1737 -2.4569 8.13 1.6525 0.8668 1.2308 1.4494
2.1516 -2.5343 8.14 1.8188 0.6359 -0.1907 1.5329
1.9776 -2.4945 8.15 1.7283 0.5939 1.0746 1.2739
1.9778 -2.9538 8.16 1.7669 0.6082 -0.2525 1.3249
1.9357 -2.7811 8.17 1.5573 0.8003 0.9391 1.2863
1.8084 -2.7713 8.18 1.5478 1.0262 -0.3343 1.1935
1.9432 -2.6739 8.19 1.6732 1.1712 0.8982 0.9201
1.7488 -2.1746 8.2 1.3669 1.4534 -0.4169 0.919
1.6537 -2.0648 8.21 1.3032 1.7328 0.743 0.6617
1.4677 -1.8174 8.22 1.2361 2.1748 -0.5036 0.6444
1.6363 -1.6362 8.23 1.1148 1.9345 0.6523 0.4708
1.313 -1.3681 8.24 0.9529 1.7883 -0.5625 0.2935
1.3592 -1.3102 8.25 0.8948 1.5673 0.6135 0.1578
1.1871 -0.9826 8.26 0.782 1.3514 -0.6147 0.0266
0.996 -0.8372 8.27 0.6577 0.8571 0.5564 -0.1193
0.9255 -0.7739 8.28 0.5018 0.4384 -0.7735 -0.2446
0.9085 -0.8378 8.29 0.4058 0.0301 0.4634 -0.3824
0.8263 -0.8502 8.3 0.2571 -0.3297 -0.7518 -0.4959
0.7284 -0.9239 8.31 0.1064 -0.5672 0.3389 -0.6486
0.6172 -1.0077 8.32 -0.0283 -0.7611 -0.8902 -0.7351
0.6203 -1.3289 8.33 -0.1528 -0.6752 0.2472 -0.7748
0.5234 -1.2882 8.34 -0.2964 -0.5867 -0.9127 -0.9205
0.4953 -1.6797 8.35 -0.4197 -0.2844 0.1734 -1.0019
0.6037 -1.7993 8.36 -0.541 0.0321 -1.0102 -1.0334
0.6106 -2.018 8.37 -0.6484 0.3659 0.091 -1.0757
0.638 -2.3697 8.38 -0.6562 0.6247 -1.0979 -1.1642
0.6344 -2.2544 8.39 -0.821 0.7686 0.0032 -1.1649
0.7849 -2.5772 8.4 -0.8133 0.8776 -1.1157 -1.0056
0.779 -2.5235 8.41 -0.8046 0.8419 -0.0835 -1.1842
0.827 -2.4627 8.42 -0.9937 0.7101 -1.2657 -1.1308
0.9717 -2.4048 8.43 -1.0436 0.4347 -0.1571 -0.9069
1.1898 -2.7359 8.44 -0.873 0.1041 -1.2307 -0.9251
1.3325 -2.4062 8.45 -0.8787 -0.2096 -0.2595 -0.8435
1.4226 -2.0727 8.46 -0.9889 -0.5657 -1.4313 -0.734
1.5668 -1.9439 8.47 -1.025 -0.7232 -0.3416 -0.61
1.7352 -1.8439 8.48 -0.8501 -0.7842 -1.4026 -0.4947
1.6439 -1.4845 8.49 -0.7983 -0.7485 -0.4184 -0.2946
1.8688 -1.2912 8.5 -0.8473 -0.5486 -1.7317 -0.1389
1.967 -0.966 8.51 -0.7121 -0.1812 -0.5384 0.0275
2.1152 -0.7019 8.52 -0.6999 0.2398 -1.7824 0.2109
2.1928 -0.6309 8.53 -0.5879 0.7117 -0.5795 0.4285
2.1507 -0.5071 8.54 -0.4739 1.0914 -1.8127 0.5346
2.4794 -0.4922 8.55 -0.4679 1.7265 -0.6687 0.7665
2.6537 -0.5833 8.56 -0.34 1.9127 -1.7941 0.9995
2.7777 -0.5865 8.57 -0.2314 2.106 -0.6769 1.2723
2.7853 -0.8001 8.58 -0.1506 1.8531 -1.9199 1.2673
2.4852 -1.0313 8.59 -0.0397 1.9853 -0.7437 1.5055
2.8594 -1.1564 8.6 0.0493 1.6567 -1.9168 1.5843
2.8026 -1.4883 8.61 0.1424 1.354 -0.8782 1.7371
2.3373 -1.7441 8.62 0.2178 1.2201 -2.0395 1.884
2.4944 -1.8009 8.63 0.3205 0.9088 -0.9026 2.0191
2.3543 -2.1608 8.64 0.4268 0.8119 -2.1882 2.383
2.3929 -2.2931 8.65 0.4379 0.6986 -0.9914 2.5584
2.0687 -2.2357 8.66 0.5009 0.9304 -2.2119 2.8564
1.9587 -2.3226 8.67 0.5277 1.0561 -1.0542 2.7134
1.832 -2.0538 8.68 0.6603 1.4236 -2.0894 2.6275
1.9448 -2.175 8.69 0.716 1.9352 -1.0507 2.8191
1.6175 -2.2466 8.7 0.7296 2.2136 -2.1439 2.7875
1.6846 -1.8255 8.71 0.7531 2.5796 -1.2088 2.7452
1.5004 -1.5645 8.72 0.7554 2.7628 -2.1568 2.7303
1.3765 -1.3932 8.73 0.6652 2.9189 -1.3442 3.0965
1.0815 -1.0908 8.74 0.6755 3.0508 -2.4635 3.1016
1.0033 -0.8708 8.75 0.6323 2.7931 -1.192 2.9279
0.9341 -0.6069 8.76 0.5747 2.4865 -2.4335 2.5967
0.776 -0.3663 8.77 0.5508 2.1966 -1.2822 2.6512
0.7022 -0.2278 8.78 0.4396 1.7523 -2.4378 2.7288
0.562 -0.0859 8.79 0.3892 1.2184 -1.3943 2.3579
0.5056 -0.0152 8.8 0.3205 0.8827 -2.2302 2.5439
0.4473 0.0018 8.81 0.2267 0.6167 -1.3673 2.2717
0.3896 -0.0377 8.82 0.1293 0.4573 -2.2266 2.0296
0.3598 -0.1335 8.83 0.0208 0.4839 -1.5129 1.7986
0.347 -0.3 8.84 -0.0754 0.508 -2.1672 1.9222
0.3305 -0.5046 8.85 -0.1786 0.8105 -1.3887 1.6406
0.3649 -0.6525 8.86 -0.293 1.0959 -2.5801 1.3342
0.4178 -0.9361 8.87 -0.3801 1.1635 -1.3516 1.3499
0.3893 -1.0122 8.88 -0.4473 1.619 -2.4603 1.1398
0.5036 -1.2511 8.89 -0.6362 1.5141 -1.3694 0.838
0.5282 -1.5183 8.9 -0.621 1.7524 -2.4213 0.6908
0.6778 -1.6238 8.91 -0.7456 1.4756 -1.3984 0.4903
0.7579 -1.583 8.92 -0.8036 1.2795 -2.6325 0.3733
0.8722 -1.601 8.93 -0.8755 0.7972 -1.6093 0.1882
1.0031 -1.7413 8.94 -1.0659 0.441 -2.3202 0.0554
1.1436 -1.5781 8.95 -1.1486 -0.0127 -1.423 -0.0816
1.2957 -1.308 8.96 -1.0704 -0.3963 -2.5748 -0.2154
1.397 -1.2951 8.97 -1.2004 -0.7222 -1.4699 -0.3063
1.4976 -0.8713 8.98 -1.1476 -0.9466 -2.1723 -0.4482
1.5569 -0.7036 8.99 -1.2645 -1.0426 -1.5659 -0.5741
1.5545 -0.4387 9.0 -1.1062 -1.0337 -2.2242 -0.6157
1.6871 -0.1845 9.01 -1.1776 -0.77 -1.5688 -0.6983
1.7996 0.0817 9.02 -1.1745 -0.5035 -2.476 -0.7489
1.612 0.3066 9.03 -1.0073 -0.1404 -1.5816 -0.8051
1.7158 0.4637 9.04 -1.0494 0.2168 -2.5639 -0.7583
1.913 0.5515 9.05 -0.9751 0.5651 -1.6478 -0.802
1.8909 0.6377 9.06 -0.8952 0.7751 -2.4653 -0.6558
1.7345 0.6665 9.07 -0.7314 0.9299 -1.6179 -0.6244
1.6909 0.529 9.08 -0.7099 0.8233 -2.246 -0.6948
1.8027 0.4983 9.09 -0.5796 0.7513 -1.3298 -0.5331
1.7609 0.2748 9.1 -0.491 0.4921 -2.1514 -0.5072
1.6271 0.1047 9.11 -0.3591 0.1699 -1.3423 -0.415
1.4371 -0.1128 9.12 -0.2547 -0.1105 -2.3535 -0.2964
1.2077 -0.354 9.13 -0.135 -0.3818 -1.3409 -0.2066
1.1729 -0.5669 9.14 -0.0088 -0.5875 -2.0852 -0.0825
1.0301 -0.7317 9.15 0.1146 -0.6225 -1.4492 0.0411
0.9503 -0.9718 9.16 0.2571 -0.4821 -1.9701 0.1528
0.686 -0.9959 9.17 0.3328 -0.2174 -1.37 0.2904
0.5438 -1.0665 9.18 0.4501 0.1252 -2.1997 0.3949
0.3957 -1.0072 9.19 0.5722 0.5709 -1.1776 0.5402
0.2665 -0.9864 9.2 0.7157 1.0584 -2.234 0.6509
0.0946 -0.9452 9.21 0.8056 1.5486 -1.3187 0.8409
-0.0414 -0.7826 9.22 0.9956 1.991 -2.0135 0.8566
-0.1898 -0.5593 9.23 0.9802 2.2346 -1.1067 0.9796
-0.3433 -0.2832 9.24 1.027 2.3112 -2.0155 1.2797
-0.4709 -0.0172 9.25 1.0641 2.0943 -1.1485 1.1657
-0.5161 0.2528 9.26 1.2253 1.9206 -1.8261 1.5075
-0.6992 0.5302 9.27 1.2437 1.6816 -0.9988 1.4092
-0.7455 0.6682 9.28 1.2637 1.3278 -1.6938 1.69
-0.731 0.8449 9.29 1.3283 1.1426 -0.9646 1.5966
-0.8422 1.1268 9.3 1.3626 0.7563 -1.6142 1.6573
-0.878 1.1833 9.31 1.3007 0.5612 -0.9739 1.6455
-0.8665 1.2827 9.32 1.27 0.4337 -1.5241 1.7262
-0.898 1.0974 9.33 1.3438 0.4568 -1.0008 1.9533
-0.8402 1.1933 9.34 1.3664 0.6493 -1.4622 1.6533
-0.7153 0.9305 9.35 1.2924 0.9825 -0.8866 1.7077
-0.7427 0.7812 9.36 1.1656 1.1866 -1.3704 1.8328
-0.6306 0.5501 9.37 0.98 1.6136 -0.7477 1.7699
-0.5302 0.3427 9.38 0.9711 1.853 -1.3042 1.6573
-0.4191 0.1533 9.39 0.962 2.1673 -0.6755 1.5404
-0.3528 -0.0723 9.4 0.8991 2.2688 -1.3175 1.755
-0.2123 -0.2741 9.41 0.7507 2.1916 -0.6727 1.6168
-0.1185 -0.4121 9.42 0.6115 1.8561 -1.1662 1.3939
-0.0068 -0.5263 9.43 0.5604 1.4387 -0.6113 1.2969
0.1109 -0.559 9.44 0.4529 0.9134 -1.0345 1.4242
0.2172 -0.5758 9.45 0.3914 0.4679 -0.4523 1.1935
0.2821 -0.4947 9.46 0.2649 0.018 -1.0679 1.1701
0.4019 -0.3777 9.47 0.1636 -0.372 -0.3683 1.0559
0.5241 -0.2154 9.48 0.0919 -0.6384 -0.9628 0.9139
0.5751 0.0114 9.49 0.01 -0.8069 -0.3334 0.9962
0.6349 0.2337 9.5 -0.0581 -0.8613 -0.9341 0.8096
0.6753 0.5548 9.51 -0.1384 -0.8363 -0.2402 0.7033
0.698 0.8221 9.52 -0.1877 -0.6195 -0.7939 0.6817
0.6385 0.9839 9.53 -0.2429 -0.3485 -0.1553 0.5771
0.6922 1.2499 9.54 -0.2612 -0.0641 -0.6411 0.4603
0.636 1.4792 9.55 -0.3155 0.1602 -0.0855 0.4161
0.5947 1.5973 9.56 -0.3392 0.2642 -0.5387 0.4009
0.5508 1.5276 9.57 -0.3394 0.3038 0.005 0.3196
0.4901 1.5664 9.58 -0.2797 0.1753 -0.4865 0.2583
0.3634 1.4455 9.59 -0.2847 -0.0593 0.0951 0.2317
0.2471 1.5171 9.6 -0.2553 -0.3712 -0.405 0.1799
0.1399 1.3673 9.61 -0.1993 -0.8378 0.1633 0.1424
0.021 1.1012 9.62 -0.1676 -1.2727 -0.2993 0.1227
-0.1094 0.9329 9.63 -0.101 -1.5405 0.2718 0.1038
-0.2294 0.5666 9.64 -0.0346 -1.7996 -0.2074 0.0919
-0.3832 0.426 9.65 0.045 -1.9385 0.3771 0.0852
-0.5156 0.1632 9.66 0.1348 -1.915 -0.0988 0.0749
-0.6399 -0.0124 9.67 0.2148 -1.888 0.4058 0.0833
-0.8586 -0.1612 9.68 0.3486 -1.7428 -0.0041 0.0897
-1.0361 -0.2726 9.69 0.4265 -1.2898 0.5446 0.1006
-1.1189 -0.2928 9.7 0.4819 -0.9051 0.0828 0.1111
-1.224 -0.318 9.71 0.6772 -0.3957 0.6125 0.1302
-1.3806 -0.2216 9.72 0.704 -0.0748 0.1864 0.1434
-1.3432 -0.0984 9.73 0.7862 0.1903 0.7368 0.1373
-1.4263 0.0825 9.74 0.865 0.3277 0.2717 0.1724
-1.5101 0.3157 9.75 1.004 0.2866 0.7748 0.1796
-1.4941 0.5835 9.76 1.251 0.1812 0.3842 0.195
-1.6959 0.8432 9.77 1.3416 -0.0425 0.8428 0.1947
-1.5228 0.9619 9.78 1.355 -0.345 0.4601 0.1933
-1.6382 1.3599 9.79 1.4401 -0.6333 0.8678 0.2112
-1.4822 1.3985 9.8 1.407 -0.7608 0.5671 0.1679
-1.4211 1.5207 9.81 1.4145 -1.0541 1.089 0.187
-1.4946 1.6985 9.82 1.435 -0.9485 0.6568 0.1722
-1.4852 1.6949 9.83 1.4519 -0.9062 0.997 0.1241
-1.3264 1.5507 9.84 1.612 -0.708 0.7166 0.1057
-1.2816 1.6828 9.85 1.7198 -0.291 1.2398 0.0702
-1.1239 1.4764 9.86 1.6358 0.0952 0.7436 0.0366
-0.9982 1.4416 9.87 1.4816 0.5558 1.1064 -0.0088
-0.8353 1.1438 9.88 1.6491 0.9909 0.8939 -0.0591
-0.7127 0.9342 9.89 1.5394 1.1319 1.3413 -0.1199
-0.5886 0.5889 9.9 1.3548 1.4246 0.8754 -0.1742
-0.4463 0.4099 9.91 1.4807 1.4883 1.2882 -0.2514
-0.3048 0.1661 9.92 1.3277 1.4917 0.9479 -0.3152
-0.1844 -0.0222 9.93 1.2962 1.1461 1.4909 -0.3906
-0.0563 -0.1799 9.94 1.0378 0.8015 1.151 -0.4651
0.049 -0.234 9.95 1.0438 0.3965 1.6105 -0.5545
0.1348 -0.2663 9.96 0.8995 0.0319 1.1412 -0.6357
0.2208 -0.2786 9.97 0.8376 -0.3333 1.5511 -0.6213
0.2784 -0.2013 9.98 0.7143 -0.5463 1.2772 -0.7899
0.3193 -0.0575 9.99 0.5167 -0.7337 1.7212 -0.8739
0.3405 0.1233 10.0 0.3874 -0.7383 1.3268 -0.8411
0.3343 0.334 10.01 0.3011 -0.6169 1.7932 -0.9017
0.3905 0.5438 10.02 0.1337 -0.3535 1.2625 -0.96
0.3233 0.7589 10.03 0.0145 -0.066 1.7535 -1.1315
0.3069 1.0071 10.04 -0.1139 0.2086 1.5181 -1.0953
0.229 1.18 10.05 -0.2396 0.4035 1.8534 -1.1359
0.1764 1.2744 10.06 -0.3551 0.5481 1.4558 -1.1194
0.095 1.4817 10.07 -0.4605 0.5957 1.7717 -1.1201
0.008 1.7584 10.08 -0.5146 0.4769 1.5098 -1.2589
-0.092 1.6522 10.09 -0.6277 0.1676 1.9762 -1.2376
-0.1976 1.6234 10.1 -0.7846 -0.2074 1.4942 -1.2663
-0.363 1.3907 10.11 -0.8916 -0.6448 1.9925 -1.1975
-0.4286 1.322 10.12 -0.8406 -1.1295 1.5558 -1.1729
-0.5342 1.1992 10.13 -0.9271 -1.5723 1.8027 -0.9657
-0.6781 0.944 10.14 -0.9985 -1.8375 1.7347 -1.0051
-0.784 0.6736 10.15 -1.0044 -2.0954 1.9239 -0.8773
-0.9831 0.3788 10.16 -0.9504 -2.3563 1.5505 -0.9319
-1.0984 0.1623 10.17 -1.0848 -2.2897 1.7992 -0.8356
-1.1428 -0.049 10.18 -1.0729 -2.2181 1.7692 -0.7124
-1.3455 -0.2145 10.19 -0.9374 -1.928 1.8941 -0.5804
-1.2508 -0.3475 10.2 -1.0768 -1.5536 1.5961 -0.4718
-1.3801 -0.4773 10.21 -1.0373 -1.4094 2.131 -0.4056
-1.5328 -0.4421 10.22 -0.8776 -1.0575 1.8066 -0.2774
-1.4797 -0.4725 10.23 -0.8733 -0.9959 2.0154 -0.1831
-1.3817 -0.3417 10.24 -0.8776 -0.7957 1.8573 -0.0798
-1.3961 -0.2224 10.25 -0.6714 -0.9296 1.902 0.0295
-1.4526 -0.0251 10.26 -0.7268 -1.1692 1.713 0.1235
-1.2847 0.1937 10.27 -0.6237 -1.3215 2.1203 0.2174
-1.4269 0.4102 10.28 -0.5144 -1.6245 1.8056 0.3633
-1.3163 0.6158 10.29 -0.4211 -1.9726 2.0568 0.4466
-1.2394 0.8379 10.3 -0.3501 -2.2657 1.9893 0.4884
-1.0327 0.9757 10.31 -0.2969 -2.5821 1.8729 0.6343
-1.0167 1.2107 10.32 -0.2253 -2.5735 2.0139 0.7357
-0.7456 1.3687 10.33 -0.1386 -2.6817 1.8015 0.7253
-0.6175 1.4503 10.34 -0.0783 -2.2958 2.0055 0.7112
-0.515 1.3992 10.35 -0.0326 -2.0016 1.9127 0.8522
-0.3959 1.4399 10.36 0.0204 -1.7264 1.958 0.8593
-0.2208 1.2698 10.37 0.0628 -1.0234 1.7444 0.7883
-0.0901 1.0002 10.38 0.0841 -0.7004 1.7989 0.8415
0.0379 0.8988 10.39 0.108 -0.3076 2.0189 0.833
0.1759 0.6031 10.4 0.1259 -0.0167 1.9086 0.7534
0.2925 0.343 10.41 0.13 0.1174 1.9587 0.7127
0.4495 0.0823 10.42 0.1054 0.1198 1.9326 0.6004
0.506 -0.1667 10.43 0.0853 -0.0005 1.7496 0.5116
0.6033 -0.3997 10.44 0.0444 -0.2256 1.8128 0.4841
0.7011 -0.5684 10.45 -0.0018 -0.4662 1.685 0.3643
0.7108 -0.6793 10.46 -0.0656 -0.8321 1.6827 0.2259
0.8474 -0.6667 10.47 -0.132 -1.0923 1.7617 0.108
0.8289 -0.7778 10.48 -0.231 -1.216 1.6799 -0.0415
0.739 -0.705 10.49 -0.2846 -1.2111 1.6579 -0.2102
0.8482 -0.5687 10.5 -0.4424 -1.1615 1.7557 -0.3973
0.8153 -0.4208 10.51 -0.4902 -0.8998 1.7878 -0.5529
0.6707 -0.2494 10.52 -0.6351 -0.4907 1.5968 -0.68
0.68 -0.0076 10.53 -0.729 -0.1534 1.5425 -0.9098
0.5393 0.2103 10.54 -0.8058 0.2523 1.5291 -1.1011
0.4913 0.4427 10.55 -1.059 0.5482 1.6447 -1.1642
0.3853 0.6535 10.56 -1.2404 0.8064 1.583 -1.4471
0.2532 0.8971 10.57 -1.2581 0.9007 1.5324 -1.47
0.1542 0.9523 10.58 -1.5301 1.002 1.6034 -1.7778
0.0207 1.1447 10.59 -1.6311 0.7827 1.5314 -1.9785
-0.105 1.0625 10.6 -1.5611 0.52 1.5155 -1.994
-0.2536 1.0234 10.61 -1.8295 0.1007 1.4942 -2.3888
-0.3285 0.9651 10.62 -2.1034 -0.3038 1.4935 -2.3226
-0.4307 0.8881 10.63 -2.2519 -0.7459 1.3424 -2.3588
-0.5523 0.7952 10.64 -2.3786 -1.1629 1.4429 -2.4049
-0.7235 0.5389 10.65 -2.384 -1.3522 1.1641 -2.6241
-0.7184 0.2445 10.66 -2.3645 -1.404 1.3531 -2.6382
-0.78 0.0192 10.67 -2.3654 -1.4943 1.083 -2.5761
-0.9104 -0.22 10.68 -2.7067 -1.4456 1.2959 -2.7224
-0.9188 -0.4154 10.69 -2.4248 -1.3079 1.172 -2.8944
-1.0906 -0.6198 10.7 -2.8299 -1.0025 1.2768 -3.0827
-1.0317 -0.8484 10.71 -2.5415 -0.6655 0.9467 -2.7904
-0.9965 -0.8854 10.72 -2.5489 -0.4656 1.2043 -2.6151
-0.9525 -0.9498 10.73 -2.9347 -0.3357 1.0717 -2.9026
-0.9123 -0.8945 10.74 -2.6716 -0.3224 1.0387 -2.8828
-0.8643 -0.8295 10.75 -2.5502 -0.455 0.8942 -2.502
-0.7748 -0.7068 10.76 -2.6473 -0.6222 1.1077 -2.5239
-0.7594 -0.5873 10.77 -2.7128 -0.9598 0.8864 -2.265
-0.631 -0.3833 10.78 -2.5538 -1.404 1.0456 -2.2594
-0.5466 -0.1308 10.79 -2.2982 -1.8425 0.6721 -2.3596
-0.4789 0.1238 10.8 -2.261 -2.1771 0.869 -2.214
-0.332 0.3825 10.81 -2.3436 -2.7726 0.6779 -1.7623
-0.1952 0.5497 10.82 -2.5192 -2.8757 0.7637 -1.8752
-0.0597 0.7731 10.83 -2.3869 -2.786 0.6353 -1.5997
0.0845 0.9442 10.84 -2.2445 -2.6903 0.7867 -1.2378
0.2283 0.9288 10.85 -1.971 -2.5208 0.4469 -1.0946
0.3472 0.9792 10.86 -2.1215 -2.1888 0.7466 -0.9993
0.4291 0.9671 10.87 -1.7279 -1.9379 0.3808 -0.8394
0.6157 0.9489 10.88 -1.608 -1.2976 0.6352 -0.6007
0.6129 0.7185 10.89 -1.6277 -1.083 0.3404 -0.3647
0.7525 0.5017 10.9 -1.4598 -0.8553 0.5432 -0.226
0.8824 0.3052 10.91 -1.5344 -0.6591 0.2598 -0.0472
0.8269 0.0936 10.92 -1.316 -0.7402 0.4643 0.1112
1.0009 -0.1516 10.93 -1.3089 -0.8176 0.1668 0.2862
0.9702 -0.3689 10.94 -1.185 -1.1402 0.3591 0.4353
0.9744 -0.6551 10.95 -1.125 -1.3 0.0731 0.5576
0.8991 -0.7282 10.96 -1.006 -1.651 0.3345 0.6058
0.9644 -0.9844 10.97 -1.0198 -1.9054 -0.0129 0.7152
0.8794 -0.9153 10.98 -1.1301 -1.9249 0.2234 0.8725
0.7931 -1.0274 10.99 -0.9998 -2.1708 -0.1058 0.956
0.7347 -0.9263 11.0 -0.9781 -1.7838 0.1781 0.8356
0.7194 -0.8778 11.01 -1.004 -1.6249 -0.1942 0.9027
0.6043 -0.7977 11.02 -1.0995 -1.326 0.1066 0.9228
0.4331 -0.5544 11.03 -0.972 -0.8149 -0.2441 0.9026
0.3814 -0.2879 11.04 -1.0949 -0.271 0.0251 0.8497
0.23 -0.0777 11.05 -1.023 0.1954 -0.3772 0.9232
0.0835 0.1727 11.06 -1.0878 0.6016 -0.0404 0.7916
-0.0536 0.401 11.07 -1.1374 0.765 -0.4195 0.7102
-0.1946 0.6808 11.08 -1.3677 0.8643 -0.1043 0.6944
-0.3584 0.7439 11.09 -1.23 0.9037 -0.5128 0.5124
-0.4877 0.9781 11.1 -1.5346 0.6963 -0.1807 0.4731
-0.5929 1.0836 11.11 -1.4198 0.4789 -0.6313 0.3561
-0.7403 1.0818 11.12 -1.4881 0.217 -0.2672 0.1828
-0.8232 1.0054 11.13 -1.6527 -0.1053 -0.6492 0.0439
-0.876 0.9465 11.14 -1.6921 -0.3735 -0.2816 -0.1168
-0.9902 0.7638 11.15 -2.0807 -0.4871 -0.7266 -0.2698
-1.0505 0.514 11.16 -1.9491 -0.6216 -0.3913 -0.4063
-1.052 0.3549 11.17 -2.2828 -0.5342 -0.7714 -0.5691
-1.1543 0.1013 11.18 -2.0786 -0.3414 -0.4502 -0.7172
-1.2197 -0.1391 11.19 -2.4451 -0.02 -0.9682 -0.8271
-1.0925 -0.3391 11.2 -2.2573 0.3458 -0.518 -1.0726
-1.235 -0.5406 11.21 -2.5501 0.7019 -0.9656 -1.1488
-1.1985 -0.6892 11.22 -2.4394 0.9025 -0.5001 -1.2628
-1.1054 -0.7842 11.23 -2.7869 1.2174 -1.082 -1.5098
-1.08 -0.8508 11.24 -2.5719 1.2397 -0.6502 -1.7126
-0.9453 -0.9547 11.25 -2.5455 1.1663 -1.0571 -1.6607
-0.8862 -0.8952 11.26 -2.891 1.0388 -0.6432 -1.7732
-0.7006 -0.745 11.27 -2.6354 0.623 -1.0812 -1.9568
-0.5653 -0.5152 11.28 -2.8419 0.2117 -0.7417 -1.9047
-0.4896 -0.3139 11.29 -2.6999 -0.2574 -1.2433 -2.1692
-0.3736 -0.0759 11.3 -2.4033 -0.7352 -0.685 -1.9274
-0.2758 0.1893 11.31 -2.6118 -1.1238 -1.3055 -2.1448
-0.1355 0.4535 11.32 -2.2448 -1.2858 -0.7761 -2.1307
-0.0251 0.621 11.33 -2.5677 -1.4069 -1.2587 -2.2499
0.0841 0.7917 11.34 -2.2673 -1.4901 -0.8067 -2.0466
0.194 1.1023 11.35 -2.4087 -1.3826 -1.342 -1.9822
0.2894 1.1481 11.36 -2.3512 -1.0039 -0.9044 -1.9378
0.37 1.3367 11.37 -2.2366 -0.8206 -1.2872 -1.9894
0.4285 1.1248 11.38 -2.0081 -0.4549 -0.9692 -1.8623
0.5139 1.2507 11.39 -1.6582 -0.2002 -1.6055 -1.9333
0.546 0.9983 11.4 -1.8279 -0.0545 -0.9773 -1.8676
0.5611 1.0088 11.41 -1.4266 -0.0189 -1.4384 -1.8295
0.5447 0.7343 11.42 -1.3848 -0.1028 -0.9435 -1.6331
0.4808 0.5486 11.43 -1.372 -0.312 -1.4978 -1.5737
0.4943 0.3004 11.44 -1.209 -0.6246 -0.9109 -1.4263
0.4643 0.0449 11.45 -0.9229 -1.0954 -1.4989 -1.3096
0.3628 -0.1623 11.46 -0.8815 -1.5099 -1.0424 -1.1252
0.2909 -0.3717 11.47 -0.6832 -1.7127 -1.5961 -0.9641
0.1785 -0.4752 11.48 -0.547 -2.017 -0.9757 -0.8711
0.0872 -0.5743 11.49 -0.4642 -2.1518 -1.6813 -0.8736
-0.0374 -0.5501 11.5 -0.3516 -2.0032 -1.0586 -0.7284
-0.173 -0.5855 11.51 -0.2306 -1.6915 -1.6091 -0.5492
-0.327 -0.5327 11.52 -0.1466 -1.3884 -1.0928 -0.4175
-0.4495 -0.3454 11.53 -0.0613 -1.2036 -1.6364 -0.3069
