# label : secret experiment #4647
# y : intensity
# x : time signal
#y1 y2 time
-0.8826 2.3104 18.92
-0.8694 2.3999 18.93
-0.7993 2.4923 18.94
-0.7705 2.3648 18.95
-0.7296 2.6244 18.96
-0.5708 2.2184 18.97
-0.6336 1.9754 18.98
-0.5833 1.9089 18.99
-0.512 1.885 19.0
-0.5158 1.7553 19.01
-0.6174 1.4824 19.02
-0.5593 1.1985 19.03
-0.6546 1.1363 19.04
-0.6144 0.9351 19.05
-0.7479 0.7926 19.06
-0.7596 0.6337 19.07
-0.9281 0.4849 19.08
-0.8804 0.4882 19.09
-1.1028 0.4002 19.1
-1.0891 0.3896 19.11
-1.2045 0.3366 19.12
-1.3669 0.3675 19.13
-1.5229 0.4053 19.14
-1.5445 0.4514 19.15
-1.8608 0.4674 19.16
-1.8132 0.5217 19.17
-1.8058 0.5822 19.18
-2.2381 0.6537 19.19
-1.9301 0.693 19.2
-2.2733 0.7005 19.21
-2.1135 0.7503 19.22
-2.5885 0.6865 19.23
-2.5386 0.6433 19.24
-2.2634 0.634 19.25
-2.6118 0.5132 19.26
-2.3387 0.3661 19.27
