# x : time signal
# y : signal strength
#time y5 y4 y2 y6 y1 y3
7.7 0.689 1.2625 -0.9657 -0.2432 -2.0276 0.8072
7.71 0.9216 1.5553 -1.0173 -0.0718 -1.6679 0.88
7.72 0.9796 1.8029 -1.0043 0.2834 -1.72 0.7892
7.73 1.0443 1.8897 -1.1225 0.8477 -1.4005 0.7483
7.74 1.1056 2.2076 -1.1424 1.2562 -1.0601 0.6643
7.75 1.3156 2.3038 -1.2634 1.6529 -0.8855 0.571
7.76 1.5447 2.1593 -1.0523 1.9726 -0.8083 0.381
7.77 1.4367 2.3848 -1.2213 2.2582 -0.5443 0.0944
7.78 1.8011 2.0709 -1.0628 2.2282 -0.462 -0.2006
7.79 1.8711 2.3045 -0.9983 1.7531 -0.2899 -0.4839
7.8 1.6811 1.9956 -0.8376 1.1892 -0.1841 -0.8523
7.81 1.9666 1.7226 -0.8241 0.986 -0.092 -1.1149
7.82 1.8882 1.6247 -0.6485 0.5579 -0.0205 -1.5033
7.83 1.6123 1.3027 -0.5534 0.4951 0.0147 -1.7586
7.84 1.8785 1.0018 -0.3562 0.5958 0.0191 -1.9404
7.85 1.4866 0.7287 -0.1721 0.8884 -0.0029 -2.2816
7.86 1.3559 0.4067 -0.0096 1.4807 -0.0467 -2.0597
7.87 1.3566 0.1377 0.1695 1.8727 -0.1329 -2.0485
7.88 1.2093 -0.1583 0.3654 2.4275 -0.2028 -1.9994
7.89 0.8932 -0.4325 0.5692 2.7176 -0.2977 -2.0955
7.9 0.7687 -0.701 0.6855 2.6608 -0.4573 -1.8795
7.91 0.486 -0.9382 0.9051 2.4756 -0.5926 -1.314
7.92 0.2464 -1.0785 1.0103 2.3576 -0.7088 -1.1678
7.93 0.0116 -1.2906 1.1193 1.9971 -0.7625 -0.6531
7.94 -0.2524 -1.4149 1.5108 1.4216 -1.0092 -0.3097
7.95 -0.4381 -1.4148 1.4919 1.1525 -1.0355 0.0468
7.96 -0.7427 -1.3368 1.463 0.9326 -1.1454 0.3811
7.97 -0.8483 -1.3336 1.8441 1.0125 -1.2795 0.7748
7.98 -0.9571 -1.2157 1.9095 1.2851 -1.4061 0.9819
7.99 -1.1812 -0.852 1.8186 1.7317 -1.4379 1.2179
8.0 -1.1687 -0.7638 1.9693 2.3371 -1.4265 1.3204
8.01 -1.422 -0.4717 1.9239 2.5894 -1.3046 1.4748
8.02 -1.3672 -0.1531 1.763 2.8939 -1.2356 1.573
8.03 -1.3595 0.1501 1.7231 3.0588 -1.2152 1.4343
8.04 -1.355 0.4574 1.6044 2.9342 -1.153 1.3276
8.05 -1.3966 0.7657 1.6772 2.6192 -0.8957 1.0487
8.06 -1.2917 1.1377 1.4564 2.068 -0.8611 0.9748
8.07 -1.2467 1.3121 1.4635 1.3141 -0.6511 0.7585
8.08 -1.0351 1.706 1.398 0.9613 -0.4479 0.4655
8.09 -0.8814 1.7669 1.2712 0.8316 -0.2397 0.2964
8.1 -0.6559 2.0147 1.1978 0.763 -0.0573 0.0837
8.11 -0.6147 2.1856 1.1439 1.0897 0.1488 -0.0895
8.12 -0.4013 2.3024 0.9653 1.2513 0.3107 -0.2385
8.13 -0.2633 2.7057 0.8165 1.9712 0.5045 -0.2861
8.14 -0.1374 2.6415 0.7858 2.2375 0.6367 -0.3577
8.15 -0.0117 2.5808 0.6089 2.545 0.8467 -0.3729
8.16 0.0805 2.4934 0.592 2.3789 0.97 -0.2793
8.17 0.1595 2.4607 0.4705 2.4044 1.056 -0.2247
8.18 0.2098 2.2629 0.4093 1.9258 1.0727 -0.121
8.19 0.2146 2.0393 0.4538 1.5639 1.1122 -0.0222
8.2 0.2246 1.7365 0.4428 1.0264 1.2908 0.0815
8.21 0.1645 1.6682 0.4398 0.529 1.1724 0.1733
8.22 0.1224 1.4987 0.3981 0.2217 1.1024 0.2833
8.23 0.0234 1.2973 0.482 0.1637 1.0323 0.3268
8.24 -0.079 0.8505 0.5366 0.3436 0.9435 0.3337
8.25 -0.2222 0.6765 0.6662 0.6835 0.9472 0.2523
8.26 -0.3202 0.4784 0.681 1.0801 0.7974 0.1746
8.27 -0.5083 0.3492 0.784 1.3991 0.5495 0.0762
8.28 -0.586 0.1511 0.8815 1.6708 0.4638 -0.0922
8.29 -0.7378 0.0295 0.9978 1.721 0.2733 -0.2846
8.3 -0.967 -0.0714 1.3394 1.6654 0.1458 -0.4361
8.31 -1.0149 -0.1381 1.4594 1.3951 0.0018 -0.7429
8.32 -1.1366 -0.1575 1.598 0.7497 -0.1231 -0.7999
8.33 -1.0741 -0.15 1.6206 0.2817 -0.234 -0.9623
8.34 -1.2484 -0.1137 1.681 -0.1708 -0.3476 -1.2855
8.35 -1.3481 -0.0415 1.7446 -0.4858 -0.4754 -1.2672
8.36 -1.2821 0.0472 1.9691 -0.5438 -0.4782 -1.1945
8.37 -1.0808 0.1624 1.9812 -0.39 -0.5089 -1.3641
8.38 -1.1979 0.2657 2.0858 -0.0595 -0.53 -1.3061
8.39 -1.0747 0.4095 2.1474 0.3789 -0.4374 -1.0347
8.4 -0.7787 0.5853 2.5266 0.7137 -0.4055 -0.8554
8.41 -0.7287 0.7637 2.4245 1.106 -0.3363 -0.5255
8.42 -0.5233 0.8384 2.6767 1.2422 -0.254 -0.1867
8.43 -0.3022 1.0447 2.292 1.1391 -0.0995 0.1663
8.44 -0.0765 1.1636 2.293 0.7953 0.0388 0.508
8.45 0.1388 1.2802 2.5933 0.2966 0.1925 0.9829
8.46 0.3964 1.2268 2.3147 -0.1844 0.3965 1.202
8.47 0.5986 1.339 2.1381 -0.6809 0.5823 1.6219
8.48 0.7231 1.4067 1.9203 -0.978 0.7152 1.9873
8.49 0.8875 1.4315 1.83 -1.0389 0.8481 2.0251
8.5 1.0895 1.4014 1.9665 -0.8138 1.0643 2.3891
8.51 1.192 1.3941 1.7421 -0.4371 1.1655 2.0443
8.52 1.4964 1.1654 1.703 0.0007 1.3819 2.2806
8.53 1.5627 1.3363 1.3747 0.4159 1.4594 2.229
8.54 1.5246 1.2569 1.3579 0.8287 1.2846 2.0981
8.55 1.6696 1.2377 0.9963 0.9804 1.4596 1.7955
8.56 1.6287 1.0689 1.0227 0.9331 1.5146 1.5565
8.57 1.5338 0.9888 0.8537 0.6873 1.4078 1.0246
8.58 1.3964 1.0502 0.6089 0.304 1.4946 0.8497
8.59 1.3557 0.9104 0.4957 -0.1922 1.3372 0.4367
8.6 1.1237 0.8677 0.4051 -0.546 1.2266 0.0998
8.61 0.9717 0.9094 0.252 -0.8634 1.0464 -0.2156
8.62 0.7689 0.9322 0.1804 -0.845 0.8559 -0.4806
8.63 0.587 1.0187 0.1207 -0.7626 0.8291 -0.7096
8.64 0.4946 1.0751 0.0719 -0.3239 0.5945 -0.7522
8.65 0.3134 1.1362 0.035 0.1455 0.4448 -0.8032
8.66 0.1218 1.1578 0.0297 0.5908 0.2621 -0.8575
8.67 -0.0368 1.1495 0.041 0.9605 0.0632 -0.838
8.68 -0.1829 1.2112 0.0713 1.3161 -0.1129 -0.7373
8.69 -0.2929 1.331 0.1079 1.3654 -0.2632 -0.6341
8.7 -0.3976 1.5372 0.1726 1.184 -0.4093 -0.4646
8.71 -0.4172 1.5056 0.2692 0.7177 -0.5943 -0.312
8.72 -0.4402 1.63 0.3197 0.2897 -0.697 -0.0963
8.73 -0.4904 1.512 0.4327 -0.0772 -0.6916 0.0962
8.74 -0.4516 1.6433 0.5299 -0.357 -0.8045 0.2777
8.75 -0.401 1.6824 0.7085 -0.4004 -0.8079 0.3901
8.76 -0.3322 1.5061 0.8372 -0.1979 -0.7129 0.4469
8.77 -0.2684 1.5312 0.8959 0.1817 -0.6564 0.5386
8.78 -0.1675 1.5075 1.1058 0.6484 -0.5976 0.5981
8.79 -0.0429 1.3246 1.1832 1.1447 -0.6217 0.5551
8.8 0.0815 1.212 1.2014 1.5639 -0.5025 0.4969
8.81 0.1861 0.9453 1.4012 2.011 -0.3298 0.374
8.82 0.2969 0.7458 1.2413 1.8353 -0.1925 0.3254
8.83 0.411 0.5575 1.3265 1.8253 -0.0446 0.2063
8.84 0.5181 0.3413 1.3395 1.4959 0.102 0.1115
8.85 0.6327 0.1828 1.6016 1.0848 0.2447 0.0336
8.86 0.575 -0.0204 1.5346 0.6457 0.4153 -0.0144
8.87 0.6465 -0.2069 1.5483 0.3406 0.5864 -0.0237
8.88 0.6255 -0.3306 1.4033 0.3111 0.6555 0.0089
8.89 0.6083 -0.5198 1.278 0.4942 0.7163 0.0989
8.9 0.565 -0.5566 1.3706 0.7541 0.8689 0.2213
8.91 0.4559 -0.6198 1.0565 1.2782 0.7985 0.4172
8.92 0.2872 -0.6876 1.01 1.8093 0.98 0.6022
8.93 0.1217 -0.642 0.9169 2.1364 0.9841 0.8518
8.94 -0.0709 -0.6053 0.7092 2.6074 0.9178 1.151
8.95 -0.2494 -0.5318 0.5696 2.8264 0.758 1.478
8.96 -0.5437 -0.384 0.439 2.3619 0.6832 1.7784
8.97 -0.7289 -0.238 0.2897 1.9927 0.6475 2.053
8.98 -1.0351 -0.0473 0.1342 1.6414 0.5162 2.019
8.99 -1.1894 0.2001 -0.0305 1.2203 0.3175 2.3076
9.0 -1.5713 0.3932 -0.1995 0.9632 0.1667 2.2954
9.01 -1.8362 0.7354 -0.3309 0.7594 -0.0193 2.1233
9.02 -1.7516 0.871 -0.4623 0.878 -0.2144 2.4545
9.03 -2.2071 1.1861 -0.6471 1.154 -0.3742 2.343
9.04 -2.1729 1.5754 -0.6586 1.541 -0.5337 1.9588
9.05 -2.5005 1.6708 -0.7278 1.9939 -0.7435 1.6369
9.06 -2.5982 2.1072 -0.9561 2.5571 -0.8166 1.3709
9.07 -2.7283 1.9505 -0.9853 2.5832 -1.0436 1.1034
9.08 -2.6194 2.044 -0.8982 2.718 -1.0974 0.6627
9.09 -2.4068 2.3448 -0.9079 2.5598 -1.2493 0.2731
9.1 -2.674 2.5741 -0.9172 2.1547 -1.1939 -0.1222
9.11 -2.4321 2.2825 -0.9395 1.5992 -1.2377 -0.4497
9.12 -2.0976 2.4966 -0.9921 1.1761 -1.3248 -0.7443
9.13 -2.1131 2.1998 -0.918 0.9519 -1.3073 -0.985
9.14 -2.0043 1.9858 -0.6814 0.7413 -1.1473 -1.1419
9.15 -2.0637 1.7157 -0.6268 0.7079 -1.0716 -1.1304
9.16 -1.6503 1.6902 -0.5882 1.0147 -1.0301 -1.2286
9.17 -1.6011 1.1999 -0.4135 1.4694 -0.9046 -1.1278
9.18 -1.5534 0.8975 -0.2587 1.695 -0.733 -0.9347
9.19 -1.2789 0.666 -0.1548 2.2784 -0.6231 -0.8826
9.2 -1.1023 0.3127 -0.0072 2.2078 -0.448 -0.5048
9.21 -1.0771 -0.0242 0.1283 2.4303 -0.2459 -0.2705
9.22 -0.8644 -0.3808 0.2623 2.1433 -0.0878 0.0628
9.23 -0.785 -0.6553 0.3861 1.9511 0.0748 0.3684
9.24 -0.7583 -0.9463 0.5571 1.2576 0.257 0.6805
9.25 -0.7311 -1.1491 0.6801 0.7835 0.374 0.9532
9.26 -0.8587 -1.462 0.7799 0.4482 0.5153 1.2943
9.27 -0.7788 -1.7553 0.7582 0.1703 0.5496 1.4858
9.28 -0.9481 -1.7882 0.7983 0.1531 0.6916 1.4471
9.29 -0.9973 -1.706 0.9172 0.3701 0.749 1.7535
9.3 -0.9904 -1.7937 0.9039 0.6906 0.7123 1.6537
9.31 -1.3057 -1.7148 0.9016 1.1905 0.6796 1.8468
9.32 -1.2821 -1.7382 0.888 1.5801 0.608 1.6315
9.33 -1.4626 -1.4433 0.927 1.6519 0.6217 1.5715
9.34 -1.5146 -1.2365 0.88 1.5897 0.54 1.3905
9.35 -1.8587 -0.9844 0.7843 1.6387 0.4056 1.2386
9.36 -1.881 -0.9116 0.6359 1.1811 0.2764 1.1429
9.37 -1.8184 -0.542 0.5714 0.5846 0.1344 1.082
9.38 -2.1517 -0.2627 0.4595 0.1006 -0.0159 0.9291
9.39 -2.1227 0.0171 0.3058 -0.3465 -0.1718 0.9012
9.4 -2.22 0.3039 0.1973 -0.5713 -0.3083 0.8562
9.41 -1.9477 0.5474 0.0624 -0.7258 -0.4567 0.9028
9.42 -2.1832 0.82 -0.0773 -0.5231 -0.5697 0.8602
9.43 -2.1709 0.9695 -0.216 -0.1894 -0.7436 0.8502
9.44 -1.9259 1.1255 -0.3317 0.2181 -0.7547 1.1325
9.45 -1.7294 1.4749 -0.4618 0.6212 -0.8459 1.2734
9.46 -1.6146 1.4554 -0.5962 0.8865 -0.8919 1.3236
9.47 -1.3506 1.5997 -0.5828 0.9454 -1.0603 1.5252
9.48 -1.2059 1.6147 -0.6964 0.8331 -0.9627 1.6818
9.49 -0.9474 1.6275 -0.7196 0.4285 -0.9113 1.5469
9.5 -0.8052 1.4802 -0.8902 -0.0758 -0.8981 1.8272
9.51 -0.5631 1.4337 -0.7951 -0.6091 -0.8085 1.7785
9.52 -0.3579 1.0594 -0.7572 -1.022 -0.7148 1.8654
9.53 -0.1415 1.0513 -0.7412 -1.2118 -0.4898 1.7278
9.54 0.0657 0.7266 -0.8204 -1.2505 -0.3384 1.4071
9.55 0.2523 0.5189 -0.75 -1.228 -0.1785 1.3677
9.56 0.4195 0.2492 -0.6445 -0.8411 0.0124 1.1257
9.57 0.6029 0.0252 -0.5536 -0.3724 0.2117 0.8383
9.58 0.6293 -0.2239 -0.4459 0.012 0.3878 0.4734
9.59 0.826 -0.4559 -0.3047 0.3277 0.5685 0.1646
9.6 0.8749 -0.7365 -0.1408 0.4298 0.7971 -0.1411
9.61 0.8354 -0.8081 0.0082 0.3427 1.0335 -0.4143
9.62 0.7743 -1.0424 0.1703 0.0347 1.1451 -0.6593
9.63 0.7948 -1.2252 0.3523 -0.3927 1.1516 -0.8227
9.64 0.6132 -1.351 0.4996 -0.9744 1.2732 -1.0098
9.65 0.5524 -1.3589 0.6394 -1.264 1.3815 -0.9393
9.66 0.3856 -1.439 0.7924 -1.6684 1.4515 -0.8845
9.67 0.2714 -1.5511 0.857 -1.7288 1.5721 -0.7973
9.68 0.0884 -1.4865 1.1497 -1.3029 1.701 -0.6338
9.69 -0.0909 -1.3861 1.2092 -0.9414 1.4857 -0.4295
9.7 -0.263 -1.2661 1.2117 -0.6233 1.6666 -0.1079
9.71 -0.3817 -1.1168 1.491 -0.0917 1.5863 0.2463
9.72 -0.6042 -1.1817 1.5414 0.2693 1.3665 0.6255
9.73 -0.7894 -1.084 1.3874 0.4417 1.2138 1.0487
9.74 -0.7828 -0.9883 1.4576 0.4169 1.1182 1.5191
9.75 -0.9803 -0.8392 1.6806 0.1576 0.9326 1.7862
9.76 -0.9779 -0.643 1.4014 -0.2055 0.8852 1.9014
9.77 -1.12 -0.642 1.4242 -0.6358 0.6499 2.4887
9.78 -1.1386 -0.5146 1.5153 -1.0108 0.5608 2.355
9.79 -1.0146 -0.4202 1.4814 -1.1752 0.4874 2.5737
9.8 -1.0274 -0.4125 1.3029 -1.417 0.3382 2.6078
9.81 -0.9775 -0.382 1.3016 -1.11 0.2539 2.7609
9.82 -0.8975 -0.3866 1.0024 -0.7123 0.216 2.6188
9.83 -0.8482 -0.4002 1.0285 -0.2295 0.1769 2.3527
9.84 -0.7261 -0.4301 0.8676 0.248 0.1686 2.1513
9.85 -0.5003 -0.4532 0.7303 0.7003 0.1733 1.9704
9.86 -0.3633 -0.516 0.5973 0.8834 0.2195 1.7887
9.87 -0.2814 -0.4907 0.5077 0.8701 0.3041 1.4446
9.88 -0.157 -0.6326 0.3073 0.6807 0.4125 1.1904
9.89 -0.0322 -0.694 0.2131 0.3403 0.48 1.0508
9.9 0.0606 -0.7806 0.1123 -0.0778 0.7343 0.7051
9.91 0.1473 -0.7297 0.0161 -0.4987 0.8265 0.6007
9.92 0.1788 -0.7735 -0.0627 -0.6611 1.0488 0.4747
9.93 0.2253 -0.9058 -0.1216 -0.754 1.324 0.3672
9.94 0.2017 -0.838 -0.1618 -0.5244 1.4807 0.3557
9.95 0.1672 -0.8781 -0.2219 -0.1984 1.5629 0.3936
9.96 0.0787 -0.8361 -0.2365 0.3341 1.9416 0.3921
9.97 -0.0182 -0.7587 -0.2154 0.8662 2.1635 0.4671
9.98 -0.156 -0.7726 -0.1833 1.2014 1.9732 0.6663
9.99 -0.2845 -0.6559 -0.1408 1.5238 2.3309 0.7571
10.0 -0.4506 -0.5683 -0.0658 1.5075 2.4851 0.8324
10.01 -0.6666 -0.4904 0.0216 1.2741 2.5983 0.9316
10.02 -0.9045 -0.4027 0.1274 1.0069 2.7295 1.0294
10.03 -1.1736 -0.3026 0.2457 0.5205 2.8216 1.0935
10.04 -1.399 -0.2539 0.3513 0.1333 2.8962 0.9885
10.05 -1.6385 -0.1954 0.4587 -0.1611 2.7506 1.0285
10.06 -2.0054 -0.1376 0.5625 -0.2493 2.765 0.9558
10.07 -1.987 -0.1098 0.7538 -0.0962 2.6905 0.7954
10.08 -2.352 -0.1067 0.8874 0.2552 2.2952 0.6078
10.09 -2.3765 -0.1248 1.0463 0.7081 2.1837 0.4736
10.1 -2.4143 -0.1765 1.0751 1.1245 2.1487 0.3333
10.11 -2.7107 -0.2549 1.213 1.645 1.9284 0.1434
10.12 -2.5032 -0.3268 1.2534 1.7557 1.7715 0.0045
10.13 -2.4627 -0.5095 1.388 2.0293 1.6377 -0.1113
10.14 -2.69 -0.6184 1.6606 1.6103 1.4967 -0.1785
10.15 -2.6932 -0.8409 1.6397 1.3815 1.4781 -0.2355
10.16 -2.5424 -1.0346 1.6877 0.8383 1.2257 -0.192
10.17 -2.5818 -1.102 1.7177 0.3825 1.1147 -0.0818
10.18 -2.5347 -1.3985 1.7398 0.0348 0.9622 0.0695
10.19 -2.2675 -1.754 1.6251 -0.1113 0.9839 0.2586
10.2 -2.0578 -1.7935 1.4486 -0.0393 0.7991 0.6065
10.21 -1.9957 -2.1594 1.486 0.2456 0.8331 0.7923
10.22 -1.7022 -2.0361 1.4451 0.5999 0.7504 1.1272
10.23 -1.5591 -2.3249 1.3305 1.2103 0.8825 1.4982
10.24 -1.5026 -2.2349 1.1757 1.5292 0.9706 1.8009
10.25 -1.2775 -2.2946 1.0721 1.5734 1.059 2.0809
10.26 -0.9994 -2.6512 0.7812 1.7341 1.1399 2.6712
10.27 -1.0051 -2.5349 0.6376 1.372 1.2095 2.9198
10.28 -0.8865 -2.436 0.5538 1.1066 1.2758 2.7742
10.29 -0.7832 -2.3755 0.3584 0.5642 1.4292 2.9901
10.3 -0.6618 -1.9619 0.1748 0.0925 1.6732 3.1198
10.31 -0.6458 -2.1568 -0.0059 -0.3122 1.6424 2.6362
10.32 -0.756 -1.8326 -0.1769 -0.558 1.9474 2.7207
10.33 -0.6687 -1.4662 -0.2982 -0.4893 1.8986 2.3944
10.34 -0.7937 -1.2627 -0.4298 -0.2757 2.0874 2.3381
10.35 -0.8813 -0.9023 -0.6567 0.0904 2.2809 1.8384
10.36 -0.9999 -0.6421 -0.7713 0.4892 2.4224 1.4605
10.37 -1.1409 -0.3959 -0.7569 0.8005 2.6352 1.1662
10.38 -1.0954 -0.1029 -0.9469 1.0614 2.3354 0.8156
10.39 -1.2913 0.1611 -0.9199 1.1792 2.6556 0.4752
10.4 -1.541 0.3503 -0.9455 0.8964 2.4707 0.1768
10.41 -1.6677 0.539 -1.0871 0.4212 2.4599 -0.0969
10.42 -1.5238 0.8124 -1.0027 -0.0751 2.2793 -0.2804
10.43 -1.8858 0.8526 -0.9633 -0.6057 2.4305 -0.4403
10.44 -1.9742 0.8351 -1.0242 -0.9819 2.4787 -0.5349
10.45 -1.7761 0.849 -0.8951 -1.2 2.0178 -0.5189
10.46 -1.6935 0.9668 -0.8406 -1.2816 2.1743 -0.4673
10.47 -1.777 0.8048 -0.7502 -1.1073 1.6621 -0.4194
10.48 -1.6777 0.6375 -0.6491 -0.8171 1.6596 -0.2638
10.49 -1.5684 0.5185 -0.6092 -0.342 1.4166 -0.0551
10.5 -1.3988 0.2629 -0.4886 -0.0035 1.2096 0.1596
10.51 -1.2651 -0.0155 -0.4077 0.2178 1.0299 0.3721
10.52 -1.2286 -0.299 -0.3243 0.2317 0.8775 0.614
10.53 -0.9289 -0.581 -0.2026 0.0471 0.6229 0.8937
10.54 -0.8716 -0.8616 -0.1112 -0.3329 0.5458 1.0438
10.55 -0.5331 -1.3111 -0.0276 -0.7776 0.334 1.232
10.56 -0.3249 -1.6998 0.0457 -1.3078 0.2386 1.1649
10.57 -0.0816 -1.9381 0.1044 -1.7659 0.1224 1.2072
10.58 0.1536 -2.0973 0.1569 -2.2071 0.0651 1.1924
10.59 0.3717 -2.4038 0.1836 -2.2073 0.0223 1.2417
10.6 0.6395 -2.3092 0.1756 -2.0736 0.0074 1.1192
10.61 0.8247 -2.6385 0.1591 -1.4295 0.0184 1.1845
10.62 0.8927 -2.6988 0.113 -1.1056 0.0605 0.8912
10.63 1.0668 -2.8529 0.0652 -0.7493 0.1317 0.9469
10.64 1.2192 -2.8139 -0.004 -0.5013 0.1871 0.7063
10.65 1.1611 -2.6786 -0.0968 -0.3934 0.2993 0.765
10.66 1.3056 -2.8809 -0.2245 -0.5436 0.4495 0.6568
10.67 1.2739 -2.5738 -0.3598 -0.9599 0.597 0.6771
10.68 1.1791 -2.2376 -0.4906 -1.3025 0.6944 0.7249
10.69 1.3134 -2.0624 -0.6597 -1.9485 0.7736 0.7817
10.7 1.058 -1.7995 -0.7334 -2.0942 0.9844 0.8333
10.71 1.1372 -1.5548 -0.8919 -2.4668 1.1211 1.1531
10.72 0.8417 -1.1498 -1.2448 -2.5265 1.0628 1.1616
10.73 0.8154 -0.8101 -1.205 -2.2112 1.1965 1.5626
10.74 0.6631 -0.517 -1.6153 -1.9466 1.2629 1.8193
10.75 0.4905 -0.249 -1.6531 -1.6014 1.2617 1.9551
10.76 0.2939 0.005 -1.7945 -1.1268 1.3675 1.9262
10.77 0.1359 0.2331 -2.2037 -0.6526 1.1252 2.466
10.78 -0.008 0.5128 -2.1029 -0.6045 1.1203 2.1211
10.79 -0.1463 0.6935 -2.0751 -0.6855 1.0839 2.5078
10.8 -0.2549 0.7333 -2.2288 -0.9151 0.9373 2.5873
10.81 -0.2994 0.9131 -2.5087 -1.3134 0.8291 2.1552
10.82 -0.4157 0.8472 -2.649 -1.9586 0.686 2.2203
10.83 -0.3808 0.8238 -2.56 -2.0305 0.4728 1.9302
10.84 -0.4527 0.9009 -2.4886 -2.233 0.3014 1.6471
10.85 -0.3547 0.7438 -2.8663 -2.49 0.0704 1.2227
10.86 -0.2984 0.6527 -2.6502 -2.1108 -0.1358 0.9509
10.87 -0.2433 0.522 -2.5058 -1.6592 -0.3546 0.6185
10.88 -0.1671 0.3392 -2.7334 -1.3717 -0.5177 0.2442
10.89 -0.0321 0.1109 -2.3853 -0.7763 -0.7262 -0.1369
10.9 0.0953 -0.0783 -2.3436 -0.4767 -0.889 -0.4329
10.91 0.2391 -0.2675 -2.0696 -0.2696 -1.1828 -0.7572
10.92 0.38 -0.4856 -2.1948 -0.265 -1.3366 -1.0129
10.93 0.4755 -0.6721 -1.9923 -0.4786 -1.2879 -1.1149
10.94 0.6298 -0.9068 -1.8864 -0.9285 -1.4932 -1.0626
10.95 0.7703 -1.1035 -1.9053 -1.2037 -1.5368 -1.2048
10.96 0.9023 -1.2183 -1.6316 -1.69 -1.7431 -0.9956
10.97 0.8495 -1.2033 -1.5033 -1.885 -1.7353 -0.9414
10.98 1.0418 -1.2511 -1.487 -1.8629 -1.7168 -0.6428
10.99 1.0024 -1.5427 -1.3462 -1.7979 -1.6081 -0.4039
11.0 0.9203 -1.5585 -1.1211 -1.2825 -1.588 -0.0552
11.01 0.9531 -1.3927 -1.1248 -0.7611 -1.4302 0.2895
11.02 0.9343 -1.2332 -0.9914 -0.2454 -1.1856 0.6089
11.03 0.7934 -1.4177 -1.1204 0.1561 -1.2168 0.9576
11.04 0.6107 -1.1617 -0.9075 0.3742 -1.0935 1.1728
11.05 0.4407 -1.098 -0.9125 0.3921 -0.809 1.6357
11.06 0.2556 -0.9701 -0.9522 0.1556 -0.7091 1.8212
11.07 0.0764 -0.7888 -0.9886 -0.1925 -0.6477 1.8688
11.08 -0.1478 -0.7119 -1.0481 -0.6665 -0.5381 1.8163
11.09 -0.3765 -0.5451 -0.9869 -1.0424 -0.4449 2.0801
11.1 -0.5759 -0.4613 -1.2573 -1.1734 -0.2909 1.889
11.11 -0.7361 -0.3295 -1.1964 -1.2457 -0.276 2.0355
11.12 -0.9419 -0.2519 -1.219 -1.0935 -0.215 1.8682
11.13 -1.2613 -0.173 -1.4138 -0.6781 -0.215 1.7263
11.14 -1.2355 -0.1006 -1.7414 -0.2511 -0.2068 1.3379
11.15 -1.5289 -0.0544 -1.6116 0.2963 -0.2475 1.2131
11.16 -1.5669 -0.0324 -1.6808 0.6215 -0.3376 1.0025
11.17 -1.6199 -0.0185 -1.9039 0.9199 -0.4023 0.9219
11.18 -1.7102 -0.0182 -2.0992 0.8903 -0.5476 0.7193
11.19 -1.8124 -0.0341 -2.2111 0.6643 -0.678 0.74
11.2 -1.7257 -0.0619 -2.5102 0.3454 -0.8278 0.61
11.21 -1.8215 -0.0817 -2.4299 -0.1082 -1.0755 0.5798
11.22 -1.7399 -0.1256 -2.4732 -0.515 -1.2342 0.6642
11.23 -1.4974 -0.1574 -2.4315 -0.8864 -1.4226 0.6541
11.24 -1.3409 -0.1758 -2.8621 -0.8313 -1.4735 0.7362
11.25 -1.1539 -0.1736 -2.7537 -0.8713 -1.7408 0.8121
11.26 -1.0498 -0.1806 -2.8954 -0.5105 -2.119 0.9746
11.27 -0.7934 -0.1602 -2.948 -0.024 -1.9052 1.1769
11.28 -0.6041 -0.1557 -2.475 0.4648 -2.0953 1.1932
11.29 -0.4842 -0.0991 -2.8648 0.8555 -2.5068 1.2381
11.3 -0.2655 -0.0389 -2.7028 1.0248 -2.3401 1.326
11.31 -0.1154 0.0397 -2.3971 1.1063 -2.5061 1.3109
11.32 0.0217 0.1516 -2.5178 0.7733 -2.4443 1.1989
11.33 0.1356 0.2454 -2.1529 0.4272 -2.6339 0.914
11.34 0.2395 0.3655 -1.983 -0.067 -2.2967 0.7654
11.35 0.3029 0.4479 -2.0837 -0.5909 -2.5242 0.6721
11.36 0.3812 0.5479 -1.9416 -0.8189 -2.3549 0.3488
11.37 0.3564 0.7293 -1.6663 -1.0504 -2.0199 0.1073
11.38 0.3464 0.8624 -1.5491 -0.984 -2.2838 -0.1895
11.39 0.3682 0.8396 -1.1882 -0.7298 -1.9526 -0.3994
11.4 0.3066 1.0381 -1.1294 -0.3153 -1.7718 -0.6539
11.41 0.2057 1.1268 -0.9291 0.1159 -1.7266 -0.9393
11.42 0.1109 0.9751 -0.7769 0.5174 -1.2959 -0.9945
11.43 -0.0054 1.1216 -0.567 0.6708 -1.1585 -1.0667
11.44 -0.1156 1.138 -0.4029 0.6022 -1.0358 -1.1644
11.45 -0.2264 0.9611 -0.2972 0.4351 -1.0224 -1.137
11.46 -0.3545 0.8219 -0.1682 -0.0027 -0.7418 -1.0316
11.47 -0.4801 0.8506 -0.0785 -0.5522 -0.6433 -0.8726
11.48 -0.5548 0.6737 -0.0041 -1.0891 -0.5761 -0.5075
11.49 -0.5919 0.4445 0.0616 -1.451 -0.5012 -0.221
11.5 -0.6735 0.3244 0.0904 -1.6558 -0.4594 0.1031
11.51 -0.6318 0.1153 0.106 -1.6969 -0.4409 0.4287
11.52 -0.634 -0.0853 0.1158 -1.4968 -0.4485 0.7842
11.53 -0.6572 -0.2806 0.0966 -0.9563 -0.5113 1.2495
11.54 -0.6244 -0.4452 0.0648 -0.6383 -0.6069 1.6159
