# label : secret experiment #2528
#y5 y3 y1 y2 time y4
-1.1914 2.6009 -1.028 1.3376 9.07 2.4806
-1.031 2.725 -0.327 1.1642 9.08 2.1235
-1.0475 2.6223 0.8891 0.9115 9.09 1.496
-0.9363 2.7668 -0.2549 0.6154 9.1 0.8529
-0.7685 2.8645 -1.2383 0.3221 9.11 0.2137
-0.6961 2.5702 0.1435 0.0364 9.12 -0.3781
-0.5427 2.9009 0.7332 -0.2792 9.13 -0.7503
-0.4048 2.3748 -0.8017 -0.551 9.14 -1.0574
-0.2259 2.3733 -0.904 -0.9167 9.15 -1.2783
-0.0492 2.2089 0.5478 -0.9775 9.16 -1.3965
0.1014 2.3742 0.2159 -1.1894 9.17 -1.1599
0.2598 1.8633 -1.0991 -1.477 9.18 -0.7585
0.383 1.7774 -0.5754 -1.6354 9.19 -0.2715
0.5473 1.5431 0.6614 -1.5756 9.2 0.2291
0.6203 1.4383 -0.3652 -1.5422 9.21 0.7663
0.813 1.0511 -1.4087 -1.3952 9.22 1.2595
0.8339 0.79 -0.119 -1.5481 9.23 1.7315
0.9213 0.5592 0.4965 -1.1872 9.24 1.7929
1.0442 0.3377 -0.9641 -1.1594 9.25 1.7749
0.969 0.1021 -1.2482 -0.9439 9.26 1.8828
1.0438 -0.1001 0.2919 -0.7332 9.27 1.5231
1.083 -0.315 0.1338 -0.4226 9.28 1.3155
1.0179 -0.5408 -1.3641 -0.2452 9.29 0.9676
0.9839 -0.6043 -0.8162 -0.0703 9.3 0.526
0.8925 -0.7178 0.5125 0.093 9.31 0.2252
0.6945 -0.8661 -0.3827 0.2334 9.32 -0.0684
0.6541 -1.071 -1.6596 0.3182 9.33 -0.2528
0.4772 -1.0783 -0.3794 0.3031 9.34 -0.4071
0.366 -0.9578 0.4081 0.3543 9.35 -0.3727
0.2091 -1.0639 -1.0615 0.2677 9.36 -0.305
0.0309 -0.9808 -1.3324 0.1807 9.37 -0.1918
-0.1457 -0.9619 0.0864 0.0659 9.38 -0.0283
-0.3106 -0.7801 0.0819 -0.0784 9.39 0.1329
-0.448 -0.6854 -1.5201 -0.2608 9.4 0.27
-0.6958 -0.5195 -1.1316 -0.3722 9.41 0.3338
-0.7694 -0.3907 0.3365 -0.5231 9.42 0.3597
-0.8574 -0.1637 -0.4434 -0.635 9.43 0.3615
-0.9831 0.0421 -1.6704 -0.7384 9.44 0.2982
-1.2274 0.2863 -0.5054 -0.9358 9.45 0.2123
-1.2277 0.5296 0.364 -0.9267 9.46 0.1213
-1.3912 0.792 -1.0745 -0.8757 9.47 0.0534
-1.4736 0.9232 -1.577 -0.9425 9.48 0.0249
-1.4839 1.3165 -0.067 -0.7961 9.49 0.0528
-1.4593 1.5022 0.0718 -0.6227 9.5 0.1419
-1.4923 1.8033 -1.518 -0.4009 9.51 0.2891
-1.3769 1.6828 -1.1026 -0.2219 9.52 0.5444
-1.569 1.8481 0.2353 0.0369 9.53 0.7078
-1.3977 2.1264 -0.3693 0.2764 9.54 0.8238
-1.4397 2.3625 -1.5659 0.5817 9.55 0.9792
-1.3051 2.5044 -0.6548 0.8824 9.56 1.0287
-1.2303 2.3627 0.3506 0.9816 9.57 0.9714
-1.0002 2.6913 -0.9526 1.3255 9.58 0.8931
-0.8886 2.5229 -1.6295 1.2847 9.59 0.6382
-0.8911 2.6618 -0.156 1.5275 9.6 0.334
-0.8028 2.6763 0.1314 1.7143 9.61 -0.0853
-0.6672 2.7751 -1.4471 1.5166 9.62 -0.469
-0.5145 2.3695 -1.1336 1.5598 9.63 -0.8157
-0.4094 2.6368 0.2049 1.427 9.64 -1.2097
-0.3329 2.4309 -0.2655 1.2643 9.65 -1.3631
-0.2425 2.3014 -1.5671 1.0899 9.66 -1.6136
-0.2084 2.0766 -0.7294 0.9706 9.67 -1.2565
-0.136 2.0327 0.3651 0.6856 9.68 -1.0662
-0.1126 1.6404 -0.8703 0.3398 9.69 -0.6826
-0.1044 1.5918 -1.5634 0.1041 9.7 -0.2463
-0.1193 1.2559 -0.2073 -0.1606 9.71 0.3343
-0.145 1.2502 0.2071 -0.3927 9.72 0.8226
-0.1932 0.9919 -1.3426 -0.6312 9.73 1.3979
-0.2222 0.829 -1.3568 -0.8002 9.74 1.5843
-0.2931 0.6077 0.2198 -0.8933 9.75 1.8487
-0.3862 0.4267 -0.146 -1.0248 9.76 2.0515
-0.5646 0.2649 -1.4526 -1.0344 9.77 1.6745
-0.6225 0.1246 -0.7893 -0.9346 9.78 1.4147
-0.7008 0.0114 0.4273 -1.0631 9.79 0.8301
-0.8932 -0.0911 -0.607 -0.9516 9.8 0.2253
-0.9882 -0.1742 -1.6016 -0.7359 9.81 -0.3613
-1.1288 -0.2349 -0.1585 -0.7079 9.82 -1.0872
-1.2381 -0.2398 0.385 -0.5028 9.83 -1.4732
-1.2856 -0.2865 -1.1277 -0.4108 9.84 -1.8742
-1.5155 -0.2488 -1.2909 -0.2787 9.85 -1.8795
-1.7158 -0.2659 0.3384 -0.2176 9.86 -2.0878
-1.7911 -0.1995 0.0914 -0.1335 9.87 -1.7014
-1.7759 -0.1267 -1.3851 -0.111 9.88 -1.5134
-2.0018 -0.0584 -0.6292 -0.1417 9.89 -0.9298
-1.9488 0.0332 0.5686 -0.2319 9.9 -0.431
-2.0422 0.1471 -0.3354 -0.3683 9.91 0.1243
-1.9851 0.2791 -1.2719 -0.4917 9.92 0.6989
-1.9735 0.4043 -0.0569 -0.6852 9.93 1.1464
-1.7086 0.4678 0.6752 -0.9724 9.94 1.2498
-1.81 0.7036 -0.79 -1.1307 9.95 1.5979
-1.6772 0.7168 -1.025 -1.3581 9.96 1.3021
-1.5423 0.9883 0.4503 -1.7614 9.97 1.1913
-1.4178 0.9801 0.3726 -1.8498 9.98 0.8383
-1.1479 1.046 -1.0581 -2.2051 9.99 0.4201
-1.0301 1.3743 -0.5039 -2.4746 10.0 -0.0267
-0.7256 1.3148 0.7716 -2.7322 10.01 -0.4842
-0.5862 1.3517 -0.0323 -2.6243 10.02 -0.8913
-0.4353 1.5155 -1.1526 -2.7685 10.03 -1.0881
-0.214 1.4984 0.0954 -2.6499 10.04 -1.3809
-0.0086 1.7969 0.9103 -3.1097 10.05 -1.3515
0.1736 1.5099 -0.4149 -2.8325 10.06 -1.5021
0.4005 1.8005 -0.8699 -2.7118 10.07 -1.1953
0.5401 1.7584 0.7299 -2.3196 10.08 -1.0809
0.6853 1.7005 0.7211 -2.1505 10.09 -0.7277
0.961 1.7602 -0.8235 -1.8384 10.1 -0.4491
1.0098 1.5969 -0.3462 -1.8581 10.11 -0.2254
1.1721 1.7616 1.0314 -1.5281 10.12 -0.0714
1.1931 1.4017 0.3066 -1.233 10.13 0.0174
1.2614 1.382 -0.8803 -0.9492 10.14 0.0391
1.3591 1.412 0.3104 -0.7164 10.15 -0.0017
1.4366 1.358 1.1678 -0.6141 10.16 -0.0923
1.5355 1.1899 -0.0873 -0.4907 10.17 -0.198
1.5659 1.282 -0.5556 -0.3609 10.18 -0.2833
1.5992 1.0693 0.8226 -0.367 10.19 -0.3765
1.3122 1.0637 1.0266 -0.3419 10.2 -0.4682
1.402 1.1198 -0.4148 -0.4061 10.21 -0.4217
1.4228 0.9493 -0.1243 -0.4523 10.22 -0.3442
1.2384 1.0336 1.3087 -0.6429 10.23 -0.288
1.2277 0.8874 0.771 -0.6785 10.24 -0.1746
1.1403 0.8461 -0.5382 -0.9074 10.25 -0.0537
0.9584 0.929 0.4932 -1.0312 10.26 0.0135
0.862 0.8922 1.5387 -1.2005 10.27 0.0274
0.8199 0.9074 0.3168 -1.4055 10.28 -0.034
0.7287 0.7831 -0.3435 -1.3491 10.29 -0.1898
0.6598 0.7749 1.0383 -1.421 10.3 -0.3689
0.622 0.9169 1.5331 -1.3842 10.31 -0.7103
0.5636 0.8962 -0.0365 -1.4558 10.32 -1.0698
0.5436 0.8755 0.1297 -1.2066 10.33 -1.3613
0.5723 0.8857 1.4752 -1.1794 10.34 -1.4795
0.6044 0.9563 1.2166 -1.0001 10.35 -1.7966
0.6405 0.9574 -0.1877 -0.762 10.36 -1.9354
0.674 1.0384 0.7618 -0.4678 10.37 -1.7341
0.6775 1.0246 1.8523 -0.2847 10.38 -1.5501
0.8039 0.963 0.6696 -0.0135 10.39 -1.3341
0.9566 1.0933 -0.0403 0.2259 10.4 -0.8316
0.9294 1.1342 1.4675 0.4875 10.41 -0.3686
1.241 0.9623 1.9284 0.6223 10.42 0.1025
1.322 0.9591 0.3317 0.8277 10.43 0.5548
1.4503 1.0496 0.4035 0.9801 10.44 0.813
1.4374 1.0581 1.9648 1.0633 10.45 1.0838
1.8167 0.937 1.6723 0.9999 10.46 1.1894
1.9887 0.8903 0.1627 0.8617 10.47 0.9045
2.1371 0.8188 0.9835 0.881 10.48 0.6481
2.3695 0.8973 2.2591 0.7263 10.49 0.1948
2.4066 0.7627 1.0025 0.4453 10.5 -0.3785
2.4054 0.6611 0.262 0.2516 10.51 -0.9691
2.4474 0.6347 1.5941 0.0009 10.52 -1.688
2.7803 0.6262 2.1148 -0.2931 10.53 -2.2346
2.7409 0.5717 0.6852 -0.5736 10.54 -2.6673
3.0333 0.4489 0.5548 -0.89 10.55 -2.9397
2.936 0.3877 2.2077 -1.0135 10.56 -2.9497
2.9519 0.3297 2.0041 -1.2888 10.57 -2.7449
2.7999 0.2981 0.4704 -1.4173 10.58 -2.3001
2.5972 0.2323 1.0985 -1.5775 10.59 -1.5129
2.5273 0.186 2.3229 -1.543 10.6 -1.1366
2.4302 0.1597 1.3235 -1.6169 10.61 -0.4729
2.3844 0.1577 0.5139 -1.6586 10.62 0.1285
2.3266 0.1592 1.786 -1.5998 10.63 0.5712
2.1477 0.1596 2.2864 -1.6461 10.64 0.8759
2.323 0.2136 1.0058 -1.4895 10.65 1.0641
2.0111 0.2424 0.8536 -1.2283 10.66 1.0371
1.9331 0.3165 2.149 -1.135 10.67 0.8723
1.6869 0.3633 2.2383 -1.0539 10.68 0.5159
1.4869 0.4306 0.741 -0.8259 10.69 0.0248
1.4216 0.5623 1.3686 -0.7474 10.7 -0.5442
1.0545 0.5818 2.4197 -0.6902 10.71 -1.0823
1.014 0.7589 1.8707 -0.5231 10.72 -1.7047
0.7534 0.8854 0.6564 -0.4915 10.73 -1.9456
0.5729 0.9819 1.7605 -0.5482 10.74 -2.3475
0.4585 1.1333 2.7673 -0.6794 10.75 -2.3668
0.3157 1.3318 1.3934 -0.7061 10.76 -2.481
0.1994 1.2973 0.9207 -0.8689 10.77 -2.1034
0.1079 1.3954 2.501 -1.1246 10.78 -1.8805
0.0339 1.6827 2.4396 -1.2226 10.79 -1.3462
-0.0246 1.8028 0.9697 -1.4193 10.8 -0.9706
-0.0659 1.6185 1.2938 -1.8361 10.81 -0.705
-0.0868 1.7577 2.9801 -1.7519 10.82 -0.4361
-0.0932 1.7685 1.8687 -2.0014 10.83 -0.1883
-0.069 1.8403 0.832 -2.1539 10.84 -0.0698
-0.0294 1.9061 2.0506 -2.2138 10.85 -0.0648
0.0178 1.8206 2.784 -2.7216 10.86 -0.1438
0.0885 2.0797 1.6642 -2.7439 10.87 -0.2907
0.158 1.9851 0.9614 -2.6581 10.88 -0.4474
0.2632 1.9136 2.407 -2.2446 10.89 -0.652
0.3585 1.7873 2.7178 -2.1773 10.9 -0.7813
0.4434 1.5698 1.0836 -2.0895 10.91 -0.9826
0.4721 1.4621 1.4808 -1.9985 10.92 -1.0475
0.6604 1.5137 2.5685 -1.7712 10.93 -1.085
0.6545 1.2846 2.0299 -1.4067 10.94 -1.0132
0.7903 1.2217 0.9025 -1.1249 10.95 -0.9021
0.8749 0.9274 1.7594 -0.7155 10.96 -0.7892
0.8804 0.7777 2.9448 -0.4615 10.97 -0.7794
0.8717 0.5322 1.6248 -0.144 10.98 -0.8419
1.0267 0.3534 1.0561 0.0941 10.99 -0.8047
0.9542 0.1738 2.2498 0.2759 11.0 -0.9163
1.0119 -0.0156 2.6501 0.5179 11.01 -1.0952
0.91 -0.2166 1.3196 0.5845 11.02 -1.1635
0.9139 -0.4035 1.4264 0.6966 11.03 -1.4919
0.8074 -0.5626 2.7893 0.7561 11.04 -1.691
0.7211 -0.7435 2.481 0.6015 11.05 -1.8551
0.6898 -0.8046 0.9645 0.6397 11.06 -1.6633
0.4824 -0.9556 1.9884 0.5232 11.07 -1.8001
0.3762 -0.9337 2.7483 0.3697 11.08 -1.5877
0.2709 -1.0512 1.9145 0.2662 11.09 -1.4444
0.1035 -1.1123 0.9167 0.1143 11.1 -1.2814
-0.0484 -1.0369 2.4078 -0.0282 11.11 -0.8628
-0.1948 -1.1092 2.7108 -0.1477 11.12 -0.4361
-0.364 -1.145 1.3506 -0.2518 11.13 -0.0475
-0.4981 -0.9548 1.3062 -0.314 11.14 0.2739
-0.6937 -0.8685 2.7322 -0.3297 11.15 0.4699
-0.867 -0.7464 2.4001 -0.2562 11.16 0.4705
-0.8488 -0.6352 0.8728 -0.1978 11.17 0.3999
-0.9791 -0.4029 1.5728 -0.1016 11.18 0.1923
-1.098 -0.2494 3.0485 0.0494 11.19 -0.2143
-1.2554 -0.0351 1.7973 0.2593 11.2 -0.743
-1.3627 0.1827 0.8241 0.4467 11.21 -1.2344
-1.3649 0.3966 2.3489 0.6448 11.22 -1.683
-1.208 0.6226 2.7252 0.9005 11.23 -2.2783
-1.3205 0.886 1.2252 1.0234 11.24 -2.6745
-1.3626 1.1199 0.9751 1.397 11.25 -2.7639
-1.2182 1.2506 2.7906 1.5164 11.26 -3.1117
-1.1507 1.3656 2.4674 1.6353 11.27 -2.8507
-1.1213 1.6191 0.7706 1.7819 11.28 -2.2106
-0.9378 1.7442 1.4155 1.7169 11.29 -1.8506
-0.7399 1.983 2.7441 1.9226 11.3 -1.2507
-0.624 2.322 1.6876 1.7102 11.31 -0.7374
-0.4398 2.3444 0.7374 1.525 11.32 -0.1277
-0.3067 2.217 2.0856 1.4967 11.33 0.359
-0.139 2.5023 2.312 1.3424 11.34 0.7379
0.0204 2.4357 1.094 1.1488 11.35 0.9456
0.177 2.4215 0.8649 0.7665 11.36 1.0387
0.3786 2.0953 2.4939 0.5309 11.37 0.8513
0.5117 2.3552 1.9409 0.2745 11.38 0.3761
0.6465 2.1127 0.6124 -0.0195 11.39 -0.0876
0.7881 1.8685 1.2283 -0.2579 11.4 -0.5927
0.9736 1.793 2.5088 -0.5305 11.41 -1.1901
1.0832 1.7622 1.6058 -0.6805 11.42 -1.9113
1.1414 1.5442 0.4798 -0.7621 11.43 -2.2544
1.2315 1.2048 1.702 -0.9593 11.44 -2.4045
1.2027 0.937 2.3937 -0.9921 11.45 -2.8732
1.1737 0.6604 0.9311 -0.9377 11.46 -2.5824
1.3383 0.4388 0.5318 -0.9756 11.47 -2.7514
1.3049 0.1891 1.8895 -0.7365 11.48 -2.2283
1.179 -0.0765 2.0516 -0.6806 11.49 -1.7639
1.253 -0.3487 0.4432 -0.4847 11.5 -1.3275
1.1643 -0.5321 0.8788 -0.3622 11.51 -0.8157
1.0819 -0.7613 2.2787 -0.1656 11.52 -0.3927
0.8653 -1.0303 1.3712 0.0203 11.53 -0.0472
0.7308 -1.1904 0.2205 0.1971 11.54 0.1604
0.6358 -1.3948 1.402 0.2973 11.55 0.205
0.5905 -1.5633 2.1064 0.3947 11.56 0.1789
0.4103 -1.7606 0.8426 0.5413 11.57 0.0068
0.3426 -1.5615 0.244 0.5658 11.58 -0.2444
0.2172 -1.7667 1.702 0.4716 11.59 -0.4979
0.088 -1.842 1.8893 0.4586 11.6 -0.8234
-0.0157 -1.6269 0.268 0.3299 11.61 -1.1166
-0.1133 -1.7467 0.5209 0.2259 11.62 -1.1921
-0.1763 -1.7199 1.832 0.0546 11.63 -1.3624
-0.2639 -1.5419 1.2195 -0.1196 11.64 -1.5552
-0.2975 -1.4596 -0.0599 -0.2777 11.65 -1.5468
-0.3139 -1.1468 0.9176 -0.5036 11.66 -1.3832
-0.3094 -0.9479 1.7825 -0.6665 11.67 -1.3406
-0.3094 -0.8784 0.5525 -0.7955 11.68 -1.096
-0.2843 -0.6043 -0.0885 -0.936 11.69 -0.9552
-0.246 -0.3689 1.3898 -1.0381 11.7 -0.8925
-0.2257 -0.1868 1.4671 -0.9605 11.71 -0.8746
-0.135 0.0585 0.0316 -1.0065 11.72 -0.8919
