# label : secret experiment #3450
# x : time signal
# y : intensity
#y3 time y1 y2 y4 y5
1.9815 9.07 0.6626 -0.0073 0.6209 1.5845
2.0003 9.08 0.6814 0.0843 0.4009 1.6767
2.4276 9.09 0.8686 0.1791 0.1909 1.439
2.4392 9.1 0.9539 0.2532 -0.0219 1.4841
2.3094 9.11 1.2027 0.3604 -0.169 1.2667
2.4874 9.12 1.5029 0.3954 -0.3104 1.1383
2.0704 9.13 1.6791 0.5351 -0.326 0.7743
2.1133 9.14 1.9441 0.647 -0.3929 0.6041
1.943 9.15 1.8714 0.73 -0.2875 0.3412
1.806 9.16 1.9479 0.7804 -0.2128 0.0831
1.4547 9.17 2.3057 0.7591 -0.0672 -0.1901
1.1024 9.18 2.3776 0.8667 0.0981 -0.4279
0.9059 9.19 2.1189 0.8845 0.284 -0.7096
0.7541 9.2 2.042 1.0121 0.5039 -0.9165
0.6828 9.21 2.0699 1.0339 0.7446 -1.086
0.5637 9.22 1.8844 0.9336 0.9237 -1.2967
0.6283 9.23 1.7588 0.9525 1.0904 -1.5549
0.6772 9.24 1.704 0.9928 1.1551 -1.7333
0.8134 9.25 1.4762 1.0948 1.2314 -1.8628
1.113 9.26 1.0453 1.0405 1.4557 -1.8161
1.2384 9.27 0.8141 0.9183 1.2791 -1.7923
1.4682 9.28 0.6062 1.0306 1.3241 -1.8349
1.8914 9.29 0.3367 0.8418 1.1355 -1.7386
1.8956 9.3 0.1501 0.9001 0.8735 -1.5902
2.3253 9.31 -0.011 0.7408 0.6133 -1.4696
2.3902 9.32 -0.1391 0.7747 0.4191 -1.3093
2.5379 9.33 -0.2161 0.5861 0.1191 -1.1234
2.3776 9.34 -0.2383 0.555 -0.134 -0.8509
2.1675 9.35 -0.2062 0.4725 -0.4353 -0.6907
2.2803 9.36 -0.1204 0.4183 -0.6381 -0.4422
1.9575 9.37 -0.0043 0.3093 -0.842 -0.2391
1.7226 9.38 0.1324 0.1844 -1.0291 -0.0015
1.5746 9.39 0.2997 0.0867 -0.9434 0.2285
1.0794 9.4 0.4761 -0.0226 -1.0825 0.404
0.7505 9.41 0.7226 -0.1167 -1.1264 0.5845
0.5652 9.42 0.875 -0.2181 -1.044 0.7311
0.2849 9.43 0.9267 -0.3009 -0.7934 0.8773
0.1055 9.44 1.1141 -0.4272 -0.6646 0.8808
-0.0272 9.45 1.242 -0.5482 -0.5094 0.9437
-0.0722 9.46 1.1713 -0.6095 -0.3036 0.8396
-0.0645 9.47 1.1892 -0.629 -0.0753 0.7989
0.0212 9.48 1.1016 -0.7885 0.1297 0.7787
0.1608 9.49 1.1142 -0.7267 0.2807 0.6084
0.316 9.5 0.8917 -0.7826 0.4201 0.4736
0.5603 9.51 0.7984 -0.9074 0.5563 0.2356
0.74 9.52 0.549 -0.9808 0.5517 -0.0182
0.9034 9.53 0.2404 -0.9177 0.5295 -0.2624
1.1927 9.54 -0.0085 -0.9192 0.4553 -0.5593
1.2244 9.55 -0.2629 -0.8601 0.3884 -0.8767
1.287 9.56 -0.5625 -0.8691 0.1947 -1.0698
1.0872 9.57 -0.8128 -0.8959 -0.0022 -1.4225
1.0097 9.58 -0.9346 -0.895 -0.2149 -1.7649
0.9515 9.59 -0.9937 -0.811 -0.4568 -1.8443
0.6661 9.6 -1.2999 -0.7367 -0.7974 -2.1115
0.3814 9.61 -1.1294 -0.6364 -0.9912 -2.3787
0.0844 9.62 -1.3018 -0.5414 -1.3233 -2.4856
-0.2711 9.63 -1.2533 -0.447 -1.4762 -2.4756
-0.604 9.64 -1.124 -0.4017 -1.4552 -3.0147
-0.9371 9.65 -0.9984 -0.3279 -1.6974 -2.9632
-1.1355 9.66 -0.7416 -0.1835 -1.6469 -3.0263
-1.3444 9.67 -0.5999 -0.0749 -1.7766 -2.87
-1.4743 9.68 -0.4034 0.03 -1.4686 -2.872
-1.5872 9.69 -0.1962 0.1615 -1.3483 -2.6518
-1.7642 9.7 -0.0184 0.2883 -1.1613 -2.3093
-1.4791 9.71 0.1345 0.3723 -1.0835 -2.0507
-1.5572 9.72 0.2403 0.5046 -0.7514 -1.9147
-1.3964 9.73 0.3427 0.5902 -0.552 -1.5033
-1.0386 9.74 0.4 0.6807 -0.3437 -1.2886
-0.912 9.75 0.3854 0.9074 -0.1053 -0.9005
-0.6614 9.76 0.2812 0.8668 0.0809 -0.6337
-0.4996 9.77 0.1832 1.0124 0.2139 -0.2896
-0.3892 9.78 0.0235 1.1587 0.3036 -0.0
-0.2946 9.79 -0.1535 1.2689 0.318 0.2677
-0.3058 9.8 -0.4189 1.205 0.3364 0.484
-0.3828 9.81 -0.6393 1.3741 0.2225 0.7005
-0.4803 9.82 -0.944 1.4828 0.111 0.8839
-0.7914 9.83 -1.1097 1.4189 -0.0481 0.8897
-1.0395 9.84 -1.2462 1.5366 -0.2319 1.0197
-1.1822 9.85 -1.3973 1.6788 -0.4276 0.9755
-1.4892 9.86 -1.5943 1.6839 -0.7144 0.9037
-1.9595 9.87 -1.6772 1.4298 -0.9771 0.8553
-2.1009 9.88 -1.9643 1.6073 -1.063 0.866
-2.6355 9.89 -1.8106 1.4434 -1.2633 0.5832
-2.4484 9.9 -1.9314 1.6188 -1.4601 0.4221
-2.5856 9.91 -1.8354 1.4002 -1.4929 0.1848
-2.5562 9.92 -1.5213 1.3873 -1.3677 -0.0667
-2.8605 9.93 -1.3235 1.4762 -1.5176 -0.3806
-2.6296 9.94 -1.1644 1.4118 -1.3144 -0.6783
-2.4561 9.95 -1.0537 1.2629 -1.1196 -0.9596
-2.2369 9.96 -0.7978 1.119 -0.8896 -1.2618
-1.8146 9.97 -0.6151 1.139 -0.6866 -1.4851
-1.7254 9.98 -0.4219 1.0275 -0.4109 -1.5776
-1.4552 9.99 -0.228 1.0475 -0.199 -1.8857
-1.2004 10.0 -0.0952 0.8781 0.0785 -2.0654
-1.1085 10.01 -0.0086 0.8267 0.3507 -2.2417
-0.9417 10.02 0.0316 0.6979 0.5201 -2.2039
-0.7775 10.03 0.0241 0.7123 0.6673 -2.5056
-0.8486 10.04 -0.0337 0.6206 0.8378 -2.3244
-0.8626 10.05 -0.1522 0.4824 1.0259 -2.4834
-0.9548 10.06 -0.2933 0.4518 1.0346 -2.2728
-1.2722 10.07 -0.4978 0.4134 0.9746 -1.9533
-1.4198 10.08 -0.7373 0.3464 0.7787 -1.9087
-1.5247 10.09 -0.975 0.2626 0.7804 -1.6579
-1.8828 10.1 -1.0988 0.2442 0.5886 -1.494
-2.0546 10.11 -1.365 0.2222 0.4143 -1.0151
-2.1874 10.12 -1.6643 0.1722 0.1755 -0.727
-2.3488 10.13 -1.5692 0.189 -0.0137 -0.3883
-2.6981 10.14 -1.7303 0.1809 -0.1909 -0.0572
-2.6967 10.15 -2.0369 0.1724 -0.3746 0.2842
-2.3042 10.16 -1.9689 0.2025 -0.416 0.6708
-2.2047 10.17 -1.8003 0.2343 -0.4752 0.9887
-2.0138 10.18 -1.6473 0.2541 -0.5709 1.1228
-1.9424 10.19 -1.6236 0.3263 -0.5037 1.5351
-1.5143 10.2 -1.5433 0.4036 -0.3618 1.7356
-1.2966 10.21 -1.235 0.3977 -0.1978 1.9406
-0.9377 10.22 -1.044 0.5453 -0.012 2.0848
-0.6809 10.23 -0.7768 0.5549 0.2519 2.0128
-0.4119 10.24 -0.5754 0.6255 0.4503 2.3077
-0.1652 10.25 -0.3109 0.733 0.7578 2.0772
-0.0504 10.26 -0.1341 0.8532 1.0033 1.881
0.0146 10.27 0.0491 0.9489 1.2288 1.8018
0.0049 10.28 0.1907 1.0308 1.5719 1.8438
-0.0712 10.29 0.2638 1.1919 1.8015 1.527
-0.1942 10.3 0.3202 1.3962 2.0709 1.2764
-0.3576 10.31 0.3102 1.4447 2.1116 1.0149
-0.5846 10.32 0.2269 1.5423 2.0324 0.8293
-0.8157 10.33 0.1401 1.6626 2.1759 0.4617
-0.9483 10.34 0.0026 1.8078 1.9777 0.1733
-1.1715 10.35 -0.1647 2.0994 1.8475 -0.0987
-1.3399 10.36 -0.3453 2.0271 1.6569 -0.3819
-1.4392 10.37 -0.5179 2.0512 1.5179 -0.6584
-1.5231 10.38 -0.7917 2.2996 1.2223 -0.8736
-1.2379 10.39 -0.9303 2.4466 1.0376 -1.1195
-1.171 10.4 -1.0919 2.404 0.8337 -1.1934
-0.9714 10.41 -1.3077 2.4021 0.7949 -1.3392
-0.7323 10.42 -1.4644 2.6573 0.6 -1.3574
-0.4224 10.43 -1.5348 2.5416 0.5298 -1.2379
-0.1391 10.44 -1.2884 2.3662 0.4531 -1.1536
0.1554 10.45 -1.471 2.3422 0.4964 -1.0809
0.4405 10.46 -1.3375 2.316 0.5467 -0.9837
0.6776 10.47 -1.0024 2.7269 0.6693 -0.8064
0.9601 10.48 -0.9338 2.791 0.8206 -0.5716
0.9644 10.49 -0.7046 2.4519 1.1621 -0.3019
1.074 10.5 -0.4554 2.5939 1.2592 -0.0145
1.0163 10.51 -0.1675 2.1947 1.6054 0.2856
1.0538 10.52 0.063 2.3585 1.7739 0.6231
0.833 10.53 0.2987 2.2902 2.0804 0.9568
0.6645 10.54 0.5366 2.1742 2.3997 1.2677
0.3995 10.55 0.6416 2.1203 2.5589 1.6905
0.1848 10.56 0.7526 2.1043 2.6171 1.8692
-0.053 10.57 0.7792 1.871 2.71 2.2658
-0.2477 10.58 0.8253 2.0581 2.4748 2.6617
-0.4046 10.59 0.8059 1.8508 2.4657 2.8471
-0.5897 10.6 0.7829 1.5363 2.6073 2.6278
-0.563 10.61 0.6107 1.5058 2.4024 2.8615
-0.6095 10.62 0.4762 1.5454 2.366 2.9445
-0.4901 10.63 0.328 1.3746 2.2418 2.6672
-0.4011 10.64 0.1211 1.2098 1.9013 3.1173
-0.1655 10.65 -0.0935 1.1116 1.6433 2.6774
0.0701 10.66 -0.308 1.1224 1.3046 2.7664
0.3413 10.67 -0.4682 0.9034 1.113 2.4443
0.6187 10.68 -0.7024 0.798 0.9528 2.2972
0.9068 10.69 -0.8195 0.6998 0.9844 1.8386
1.1161 10.7 -0.8099 0.6624 0.882 1.76
1.1551 10.71 -0.931 0.6122 0.7997 1.3012
1.3976 10.72 -0.8995 0.5308 0.8544 1.1384
1.3609 10.73 -0.8221 0.5392 0.7945 0.6882
1.4083 10.74 -0.7111 0.4398 1.1051 0.4128
1.309 10.75 -0.5008 0.3792 1.2725 0.1333
1.0405 10.76 -0.3607 0.4187 1.4887 -0.1295
0.886 10.77 -0.117 0.4011 1.612 -0.4067
0.5779 10.78 0.1152 0.4096 1.669 -0.6316
0.2783 10.79 0.3746 0.4112 2.228 -0.8292
-0.0306 10.8 0.6117 0.3827 2.1042 -0.8552
-0.3107 10.81 0.7785 0.4569 2.3218 -0.9608
-0.4697 10.82 0.9778 0.5052 2.6808 -1.0002
-0.7146 10.83 1.1013 0.5534 2.4147 -0.9375
-0.7433 10.84 1.0749 0.5453 2.3755 -0.9295
-0.8081 10.85 1.1538 0.6737 2.6243 -0.7845
-0.8186 10.86 1.2781 0.6732 2.6711 -0.6379
-0.7061 10.87 1.0572 0.7498 2.5058 -0.415
-0.5362 10.88 0.9501 0.8007 1.9927 -0.2233
-0.3254 10.89 0.8772 0.8809 1.8895 0.0433
-0.0871 10.9 0.6852 0.9559 1.6471 0.3427
0.147 10.91 0.451 1.0869 1.3184 0.6436
0.4086 10.92 0.2607 1.212 1.0024 0.9621
0.595 10.93 0.0467 1.3146 0.8147 1.0865
0.7725 10.94 -0.1579 1.2802 0.5469 1.3749
0.8613 10.95 -0.3428 1.2773 0.4461 1.7096
0.8777 10.96 -0.5226 1.4855 0.2844 1.9891
0.8101 10.97 -0.7211 1.5075 0.2405 2.0539
0.6841 10.98 -0.7616 1.4505 0.2126 2.4242
0.5837 10.99 -0.7486 1.4725 0.2613 2.2146
0.3103 11.0 -0.8617 1.7259 0.3159 2.4312
0.0535 11.01 -0.7058 1.7625 0.4315 2.216
-0.2222 11.02 -0.6296 1.7944 0.6701 2.5234
-0.4993 11.03 -0.4721 1.8154 0.8158 2.4052
-0.7299 11.04 -0.2723 1.7475 1.0722 2.3223
-0.9606 11.05 -0.0943 1.6465 1.2996 1.8824
-1.2151 11.06 0.1129 1.7054 1.4766 1.9025
-1.2116 11.07 0.3186 1.6148 1.6351 1.4687
-1.2843 11.08 0.5386 1.4738 1.6055 1.1481
-1.2096 11.09 0.6697 1.6064 1.6002 1.0045
-1.1266 11.1 0.8484 1.4943 1.923 0.6979
-1.0665 11.11 0.9268 1.5617 1.7038 0.3805
-0.8675 11.12 1.0342 1.2161 1.6704 0.0297
-0.603 11.13 1.0152 1.2477 1.3728 -0.2888
-0.304 11.14 1.0275 1.1043 1.2959 -0.5428
-0.0352 11.15 0.8895 1.1361 0.9889 -0.8369
0.2107 11.16 0.6927 0.9322 0.8204 -1.1474
0.4397 11.17 0.5396 0.7877 0.5883 -1.2352
0.5338 11.18 0.3048 0.6703 0.2738 -1.5825
0.59 11.19 0.0642 0.5894 0.02 -1.5302
0.5737 11.2 -0.184 0.4339 -0.225 -1.6428
0.5982 11.21 -0.4728 0.2949 -0.3988 -1.7961
0.4306 11.22 -0.6797 0.1398 -0.5423 -1.5671
0.2666 11.23 -0.8576 0.0025 -0.5831 -1.8568
0.0343 11.24 -1.1243 -0.1318 -0.644 -1.6153
-0.2004 11.25 -1.2524 -0.2776 -0.6818 -1.5199
-0.4646 11.26 -1.2572 -0.3711 -0.4877 -1.357
-0.65 11.27 -1.4261 -0.4764 -0.3935 -1.0752
-0.8675 11.28 -1.2996 -0.6775 -0.2376 -0.9259
-1.1062 11.29 -1.2708 -0.6991 -0.0392 -0.6606
-1.1793 11.3 -1.2244 -0.7772 0.1604 -0.4553
-1.1996 11.31 -1.07 -0.8911 0.4178 -0.2159
-1.0499 11.32 -0.8273 -0.9653 0.612 0.0265
-0.8969 11.33 -0.6558 -1.2033 0.7838 0.2595
-0.691 11.34 -0.4605 -1.1144 0.9715 0.4713
-0.4701 11.35 -0.2819 -1.154 0.98 0.6398
-0.1574 11.36 -0.0847 -1.3729 1.1162 0.8386
0.1297 11.37 0.0635 -1.429 0.9707 1.011
0.4715 11.38 0.1818 -1.3688 0.9317 1.0329
0.7367 11.39 0.2485 -1.4844 0.848 0.9562
0.9334 11.4 0.2669 -1.3908 0.663 1.1058
1.0785 11.41 0.2447 -1.3024 0.5689 0.9568
1.3934 11.42 0.1659 -1.251 0.2998 0.8635
1.4117 11.43 0.0421 -1.3659 0.0646 0.8282
1.2833 11.44 -0.1325 -1.3114 -0.1711 0.6827
1.1744 11.45 -0.3381 -1.3029 -0.4288 0.4557
1.1921 11.46 -0.5231 -1.3015 -0.5624 0.2482
0.9387 11.47 -0.8887 -1.1343 -0.7722 0.0376
0.8123 11.48 -1.0062 -0.9795 -0.9997 -0.2151
0.553 11.49 -1.2924 -0.924 -0.9851 -0.4423
0.359 11.5 -1.5407 -0.9986 -0.9475 -0.814
0.1583 11.51 -1.8262 -0.9017 -0.9127 -0.9607
0.023 11.52 -1.9126 -0.7233 -0.8916 -1.1766
-0.0513 11.53 -1.9738 -0.7294 -0.7101 -1.5565
-0.0567 11.54 -2.3005 -0.6086 -0.4806 -1.692
0.0112 11.55 -2.1441 -0.6097 -0.2866 -2.1115
0.1381 11.56 -2.2156 -0.4858 -0.0505 -1.8916
0.3387 11.57 -2.0345 -0.429 0.2163 -2.1684
0.6142 11.58 -1.8471 -0.3818 0.4396 -2.5376
0.9735 11.59 -1.9784 -0.3146 0.6138 -2.274
1.2767 11.6 -1.5264 -0.2476 0.7851 -2.2145
1.6666 11.61 -1.4608 -0.198 1.0566 -2.3178
1.6531 11.62 -1.206 -0.1831 1.0758 -2.4718
2.0278 11.63 -1.0677 -0.1423 1.1231 -2.3105
2.4013 11.64 -0.8631 -0.1291 1.1908 -1.9178
2.3516 11.65 -0.6709 -0.14 1.0206 -2.0378
2.6002 11.66 -0.6793 -0.1438 1.0191 -1.6988
2.5111 11.67 -0.5836 -0.1413 0.7232 -1.5401
2.621 11.68 -0.5548 -0.1891 0.6223 -1.3131
2.3712 11.69 -0.6123 -0.2079 0.4252 -1.0331
1.974 11.7 -0.6362 -0.2619 0.1771 -1.0086
2.0014 11.71 -0.8661 -0.2861 -0.0184 -0.6478
1.7049 11.72 -1.0294 -0.3792 -0.1942 -0.4738
1.4673 11.73 -1.2465 -0.4422 -0.343 -0.3325
1.1834 11.74 -1.3431 -0.5282 -0.4821 -0.1245
1.0352 11.75 -1.6909 -0.5585 -0.5693 0.0135
0.9357 11.76 -1.8075 -0.6403 -0.5144 0.1241
0.7605 11.77 -2.091 -0.7419 -0.5098 0.2118
0.7603 11.78 -2.2668 -0.9577 -0.3931 0.2756
0.8865 11.79 -2.6793 -0.976 -0.1809 0.3133
1.1345 11.8 -2.5214 -1.1685 0.0093 0.3147
1.1993 11.81 -2.5781 -1.1361 0.2617 0.2669
1.5921 11.82 -2.8411 -1.3261 0.4729 0.19
1.7915 11.83 -3.1074 -1.6148 0.7616 0.1039
1.9331 11.84 -2.5759 -1.6859 0.974 -0.0145
2.4788 11.85 -2.4912 -1.7797 1.2943 -0.151
2.5778 11.86 -2.3795 -1.7517 1.383 -0.3099
2.556 11.87 -2.3556 -1.8921 1.8358 -0.5263
2.603 11.88 -2.191 -1.8296 1.6563 -0.619
2.5592 11.89 -2.0708 -2.009 1.7647 -0.7658
2.8956 11.9 -1.5657 -2.0137 1.9106 -1.0123
2.6866 11.91 -1.6055 -2.3337 1.7308 -1.1781
2.1879 11.92 -1.2419 -2.2427 1.686 -1.3211
2.1386 11.93 -1.2194 -2.5344 1.5996 -1.3368
1.8145 11.94 -0.9932 -2.2767 1.62 -1.6922
1.5319 11.95 -1.0052 -2.3391 1.4126 -1.5996
1.2134 11.96 -0.8896 -2.6296 1.1095 -1.7939
1.0619 11.97 -0.9499 -2.6929 0.8615 -1.9441
0.7558 11.98 -1.0741 -2.2637 0.7565 -1.6669
0.4939 11.99 -1.2928 -2.2388 0.6055 -1.9225
0.4191 12.0 -1.4899 -2.562 0.4962 -1.8585
0.3601 12.01 -1.6537 -2.6085 0.3926 -1.5269
0.3541 12.02 -1.7712 -2.5073 0.3385 -1.5425
0.4459 12.03 -2.0291 -2.5319 0.4226 -1.4109
0.5507 12.04 -2.2268 -2.3468 0.4534 -1.2647
0.761 12.05 -2.4549 -2.3342 0.6207 -0.9981
0.867 12.06 -2.7806 -1.9471 0.8514 -0.8981
1.2485 12.07 -2.6061 -2.0606 1.0164 -0.7936
1.3494 12.08 -2.9666 -1.8429 1.3453 -0.5487
1.4033 12.09 -3.1424 -1.8739 1.5462 -0.3599
1.4921 12.1 -2.851 -1.8298 1.7011 -0.1648
1.8366 12.11 -2.86 -1.6246 2.0687 0.0064
1.815 12.12 -2.6881 -1.597 2.1139 0.1783
1.7318 12.13 -2.4179 -1.5358 2.549 0.2872
1.436 12.14 -2.5679 -1.3794 2.7349 0.419
1.1828 12.15 -2.0341 -1.2732 2.5418 0.6097
0.9842 12.16 -2.0014 -1.0908 2.9411 0.6376
0.6064 12.17 -1.815 -0.9639 2.6547 0.6976
0.2663 12.18 -1.4616 -0.9282 2.5472 0.7503
-0.0612 12.19 -1.2048 -0.7488 2.2621 0.7072
-0.3848 12.2 -1.0492 -0.6358 2.1906 0.7645
-0.6598 12.21 -0.7933 -0.593 2.1089 0.7431
-0.8647 12.22 -0.6616 -0.5525 1.9525 0.6812
-1.1284 12.23 -0.6809 -0.4929 1.6763 0.6844
-1.0519 12.24 -0.6734 -0.4269 1.4751 0.5629
-1.2804 12.25 -0.5964 -0.3357 1.2091 0.4587
-1.1877 12.26 -0.7069 -0.3276 1.1356 0.3657
-1.0351 12.27 -0.8643 -0.2718 0.9286 0.2518
-0.9338 12.28 -0.9575 -0.2455 0.8889 0.1674
-0.7005 12.29 -1.1599 -0.2383 0.8929 0.0753
-0.4967 12.3 -1.4357 -0.2351 0.8971 -0.0082
-0.2994 12.31 -1.5559 -0.256 1.1382 -0.083
-0.1082 12.32 -1.7961 -0.2969 1.2308 -0.168
0.015 12.33 -1.9704 -0.3233 1.3244 -0.1937
0.0944 12.34 -1.9517 -0.339 1.5693 -0.2291
0.1121 12.35 -2.209 -0.4042 1.7449 -0.2748
0.0493 12.36 -2.3938 -0.4689 1.904 -0.2724
-0.0828 12.37 -2.3185 -0.5082 2.3276 -0.2341
-0.253 12.38 -2.2949 -0.6118 2.2654 -0.2134
-0.4843 12.39 -2.1601 -0.6383 2.5508 -0.1897
-0.8929 12.4 -2.0261 -0.79 2.6349 -0.1163
-1.2092 12.41 -1.6933 -0.8092 2.8738 -0.029
-1.5623 12.42 -1.4417 -1.0008 2.8298 0.0645
-1.6736 12.43 -1.2531 -1.0745 2.517 0.1606
-2.0803 12.44 -1.0584 -1.0783 2.8485 0.2877
-2.205 12.45 -0.7675 -1.2365 2.3681 0.3908
-2.3886 12.46 -0.5392 -1.3235 2.3101 0.5396
-2.4924 12.47 -0.3165 -1.4392 2.0583 0.567
-2.4488 12.48 -0.1229 -1.3739 1.6448 0.6822
-2.3997 12.49 0.0482 -1.4752 1.5288 0.8398
-2.3334 12.5 0.1508 -1.4985 1.242 0.8673
-1.9865 12.51 0.2306 -1.6981 1.064 1.0127
-1.942 12.52 0.2811 -1.6817 0.8322 1.0337
-1.6528 12.53 0.2077 -1.5288 0.7228 1.297
-1.2452 12.54 0.138 -1.6655 0.5116 1.1146
-1.1051 12.55 0.0297 -1.8439 0.5142 1.1908
-0.8866 12.56 -0.1341 -1.6368 0.453 1.2802
-0.7624 12.57 -0.2688 -1.8655 0.5129 1.322
-0.5646 12.58 -0.5058 -1.6484 0.6998 1.3429
-0.6332 12.59 -0.6665 -1.8012 0.8251 1.382
-0.685 12.6 -0.8545 -1.7013 1.0066 1.2857
-0.8096 12.61 -1.0391 -1.7032 1.203 1.2331
-1.0485 12.62 -1.1732 -1.4822 1.2838 1.11
-1.1507 12.63 -1.2458 -1.6045 1.7221 1.1616
-1.3022 12.64 -1.3625 -1.4491 1.7693 1.1197
-1.7158 12.65 -1.1293 -1.4121 1.8645 1.1701
-2.011 12.66 -1.2161 -1.3165 2.1884 1.1069
-2.0636 12.67 -1.1151 -1.0735 1.9368 0.9842
-2.5421 12.68 -0.9048 -1.0381 2.0903 1.0046
-2.3707 12.69 -0.7702 -0.8793 1.8784 0.9602
-2.5719 12.7 -0.4595 -0.8195 1.8207 0.8348
-2.1878 12.71 -0.27 -0.6904 1.6668 0.7789
-2.3435 12.72 0.0118 -0.5725 1.392 0.7804
-2.2485 12.73 0.2575 -0.3803 1.1713 0.8169
-1.8145 12.74 0.4815 -0.324 0.9272 0.845
-1.7365 12.75 0.728 -0.1716 0.6698 0.7505
-1.1589 12.76 1.0116 -0.0632 0.3938 0.7457
-0.9597 12.77 1.1715 0.0597 0.1246 0.7752
-0.6982 12.78 1.2104 0.1784 -0.0904 0.78
-0.4297 12.79 1.1786 0.2655 -0.2909 0.7527
-0.2274 12.8 1.2496 0.3638 -0.4298 0.8824
-0.1008 12.81 1.1353 0.4402 -0.4642 0.846
-0.0257 12.82 1.035 0.5872 -0.5143 0.9064
-0.0273 12.83 0.9822 0.6272 -0.5199 0.8726
-0.1025 12.84 0.7672 0.6586 -0.404 0.8417
-0.2412 12.85 0.5102 0.7001 -0.2688 0.9046
-0.449 12.86 0.3675 0.8011 -0.1198 0.9645
-0.6048 12.87 0.14 0.7413 0.0625 0.9779
-0.8936 12.88 -0.0419 0.8755 0.2815 1.0081
-1.1574 12.89 -0.2073 0.9213 0.4196 0.8753
-1.1802 12.9 -0.3096 0.8049 0.6715 0.9283
-1.5428 12.91 -0.4054 0.8903 0.8634 0.9471
-1.3944 12.92 -0.4943 0.7612 0.9556 0.8473
-1.4897 12.93 -0.4396 0.7533 0.9738 0.8241
-1.4468 12.94 -0.3461 0.7843 1.0223 0.8933
-1.3625 12.95 -0.263 0.733 0.9153 0.7639
-1.2362 12.96 -0.1076 0.6487 0.9268 0.7594
-0.9136 12.97 0.0751 0.5523 0.7161 0.6693
-0.6431 12.98 0.3089 0.4725 0.4774 0.6858
-0.3712 12.99 0.5482 0.4178 0.2661 0.728
-0.0681 13.0 0.8422 0.3455 0.0289 0.6971
0.1965 13.01 0.9157 0.22 -0.2152 0.649
0.4767 13.02 1.3013 0.1351 -0.4949 0.563
0.6182 13.03 1.3319 0.0319 -0.7469 0.5754
0.7759 13.04 1.6368 -0.0671 -0.9851 0.6064
0.8909 13.05 1.5138 -0.1759 -1.0779 0.5092
0.8851 13.06 1.5617 -0.2487 -1.2099 0.5558
0.8013 13.07 1.6004 -0.365 -1.4636 0.4905
0.7416 13.08 1.5471 -0.4449 -1.3048 0.5877
0.5168 13.09 1.6502 -0.5014 -1.2838 0.5164
0.2379 13.1 1.5894 -0.604 -1.1579 0.5866
0.0117 13.11 1.3384 -0.6887 -1.0865 0.4993
-0.2168 13.12 1.1143 -0.7099 -0.9593 0.5909
-0.4239 13.13 0.871 -0.8762 -0.7348 0.5589
-0.6731 13.14 0.6246 -0.8591 -0.5054 0.5151
-0.8386 13.15 0.3997 -0.877 -0.2448 0.5019
-0.9194 13.16 0.2224 -0.8749 -0.0551 0.5288
-0.9354 13.17 0.0393 -0.9982 0.1288 0.4561
-0.7739 13.18 -0.0863 -0.9613 0.2686 0.4632
-0.613 13.19 -0.1909 -0.9488 0.3743 0.4088
-0.5223 13.2 -0.2493 -0.9496 0.46 0.391
-0.2536 13.21 -0.237 -1.029 0.4652 0.3025
0.0105 13.22 -0.1654 -0.9005 0.457 0.2852
0.2709 13.23 -0.0631 -0.9207 0.3365 0.1743
0.5197 13.24 0.0824 -0.9119 0.1716 0.1145
0.7877 13.25 0.2393 -0.8286 -0.0238 0.0247
0.8585 13.26 0.5003 -0.7413 -0.2443 -0.059
1.0839 13.27 0.715 -0.6822 -0.4692 -0.144
1.1014 13.28 0.9801 -0.6851 -0.7422 -0.2369
1.0756 13.29 1.2012 -0.5779 -0.9459 -0.328
0.9336 13.3 1.2895 -0.4322 -1.0589 -0.4821
0.7987 13.31 1.3596 -0.3501 -1.2428 -0.5187
0.6181 13.32 1.538 -0.2819 -1.302 -0.6032
0.2918 13.33 1.5553 -0.2245 -1.4483 -0.6907
0.0176 13.34 1.6042 -0.1227 -1.416 -0.6808
-0.2703 13.35 1.7419 -0.0208 -1.3425 -0.8065
-0.5507 13.36 1.5379 0.0692 -1.3702 -0.8063
-0.7357 13.37 1.4606 0.1535 -1.1554 -0.9377
-0.9147 13.38 1.3069 0.2582 -0.9376 -0.8921
-1.0108 13.39 1.0102 0.3372 -0.637 -0.8685
-1.084 13.4 0.8514 0.3654 -0.463 -0.8302
-1.1872 13.41 0.5585 0.4435 -0.1556 -0.8133
-1.0835 13.42 0.2922 0.4848 0.0784 -0.7314
-0.9508 13.43 0.0701 0.5137 0.3074 -0.6914
-0.6949 13.44 -0.1526 0.5952 0.5058 -0.6495
-0.4721 13.45 -0.2962 0.6158 0.676 -0.5825
-0.199 13.46 -0.4456 0.6326 0.8252 -0.5472
0.0194 13.47 -0.5452 0.6436 0.8643 -0.4036
0.2211 13.48 -0.5935 0.61 0.7694 -0.3563
0.4322 13.49 -0.643 0.684 0.8139 -0.268
0.5073 13.5 -0.5283 0.5721 0.6332 -0.2197
0.5658 13.51 -0.4141 0.6035 0.4966 -0.1707
0.5523 13.52 -0.2968 0.5311 0.3223 -0.1397
0.4414 13.53 -0.1005 0.4624 0.0879 -0.0961
0.2594 13.54 0.0877 0.3906 -0.1058 -0.0845
0.0374 13.55 0.3141 0.3503 -0.3294 -0.0956
-0.2397 13.56 0.4711 0.2781 -0.4857 -0.1021
-0.5305 13.57 0.6524 0.1927 -0.6148 -0.1406
