# y : intensity
# x : time signal
#y3 y1 y4 y2 y5 time
0.1066 0.4415 0.0961 -1.4032 2.0243 9.06
0.1763 0.5218 0.7047 -1.4613 1.7423 9.07
0.2624 0.7372 1.9182 -1.682 0.6014 9.08
0.3584 0.9451 2.3713 -1.8822 1.7732 9.09
0.418 1.1779 2.1947 -1.8281 1.7801 9.1
0.5429 1.4626 1.2337 -2.0165 -0.4459 9.11
0.6618 1.6825 0.7617 -2.1537 -0.7912 9.12
0.7317 2.1858 1.0336 -2.0573 0.3978 9.13
0.7816 2.3658 1.9463 -2.1091 -0.1673 9.14
0.8012 2.295 3.1121 -1.8836 -1.065 9.15
0.9902 2.3406 2.5716 -2.2027 0.6226 9.16
1.0523 2.0171 1.6685 -1.9168 1.9172 9.17
1.0998 2.1093 1.0058 -1.9563 0.8353 9.18
1.0274 1.6018 1.0412 -1.8159 0.6403 9.19
1.0788 1.2851 1.8295 -1.8644 1.8983 9.2
1.2382 0.9887 2.6341 -1.8085 0.8874 9.21
1.2258 0.7234 2.4964 -1.5485 -1.0784 9.22
1.245 0.4984 1.5752 -1.506 -0.487 9.23
1.3609 0.3081 0.4766 -1.4134 0.2442 9.24
1.3034 0.248 0.3516 -1.2724 -0.9508 9.25
1.2316 0.2519 0.9407 -1.2367 -1.1225 9.26
1.1199 0.4058 1.7236 -1.1053 0.9645 9.27
1.1718 0.5548 1.5782 -0.8888 1.2882 9.28
1.0016 0.873 0.9035 -0.8689 0.1427 9.29
0.9123 1.0796 -0.2337 -0.6805 0.8475 9.3
0.9766 1.4637 -0.6 -0.6659 1.7403 9.31
0.8733 1.5417 0.0301 -0.5974 0.1581 9.32
0.7162 2.0204 0.8537 -0.441 -1.1211 9.33
0.6062 1.9899 1.0759 -0.4463 -0.168 9.34
0.476 1.9841 0.3155 -0.3543 -0.2591 9.35
0.3156 2.1391 -0.7366 -0.3055 -1.8916 9.36
0.2007 1.783 -1.134 -0.3043 -0.9172 9.37
0.0629 1.6039 -0.6081 -0.2893 0.9382 9.38
-0.0793 1.4171 0.384 -0.2972 0.487 9.39
-0.2092 1.0238 0.8955 -0.3903 -0.165 9.4
-0.3468 0.778 0.341 -0.393 1.1932 9.41
-0.4774 0.4395 -0.5588 -0.4586 1.5253 9.42
-0.6558 0.1733 -1.1503 -0.4887 -0.5945 9.43
-0.772 0.016 -0.5479 -0.5641 -0.9896 9.44
-0.8348 -0.0562 0.5529 -0.6661 -0.0335 9.45
-0.9597 -0.0256 1.2603 -0.9015 -1.04 9.46
-1.0566 0.0921 0.9351 -0.9474 -2.302 9.47
-1.2529 0.2813 0.1413 -1.0128 -0.6006 9.48
-1.2099 0.5818 -0.3743 -1.0908 0.6023 9.49
-1.3088 0.8019 0.0128 -1.4268 -0.3634 9.5
-1.451 1.1847 1.0621 -1.5505 -0.1104 9.51
-1.4811 1.5011 1.772 -1.5918 1.4867 9.52
-1.4412 1.6422 1.7397 -1.7967 0.6984 9.53
-1.5994 1.8379 1.1764 -1.7748 -1.0902 9.54
-1.623 1.6166 0.3782 -1.9708 -0.6658 9.55
-1.5606 1.7078 0.5537 -1.9927 -0.2446 9.56
-1.5769 1.4402 1.619 -2.0482 -1.9081 9.57
-1.4176 1.308 2.4023 -2.1557 -2.0994 9.58
-1.5106 0.8968 2.447 -2.1948 -0.3525 9.59
-1.382 0.6614 1.831 -2.146 -0.0866 9.6
-1.3358 0.3209 0.8844 -2.4951 -0.9105 9.61
-1.3504 0.0129 0.8318 -2.2654 0.2007 9.62
-1.1833 -0.2334 1.6072 -2.2736 1.4579 9.63
-1.2672 -0.4032 2.4917 -2.4271 -0.1286 9.64
-1.0005 -0.4537 2.6259 -2.2982 -1.187 9.65
-0.9498 -0.3616 1.5753 -1.9608 -0.2884 9.66
-0.8093 -0.2375 0.6901 -2.2013 -0.7748 9.67
-0.8248 -0.0137 0.3099 -2.0194 -2.7595 9.68
-0.6627 0.2561 0.8272 -1.935 -2.0209 9.69
-0.5068 0.5404 1.5536 -1.8715 -0.3198 9.7
-0.4476 0.8963 1.6829 -1.5633 -0.9284 9.71
-0.2852 1.0054 1.2034 -1.5373 -1.0912 9.72
-0.1976 1.2113 -0.004 -1.3517 0.5638 9.73
-0.1096 1.3872 -0.5361 -1.1693 0.9991 9.74
-0.0166 1.5153 -0.1707 -0.9805 -0.758 9.75
0.065 1.4307 0.6482 -0.8443 -0.978 9.76
0.1368 1.0499 1.091 -0.7463 -0.091 9.77
0.2365 0.817 0.433 -0.6008 -1.4259 9.78
0.301 0.5615 -0.5738 -0.5236 -3.0434 9.79
0.3419 0.2428 -1.3363 -0.4063 -1.492 9.8
0.4152 -0.0982 -0.8791 -0.3007 -0.6548 9.81
0.4233 -0.3795 -0.0595 -0.1983 -1.6768 9.82
0.4559 -0.5975 0.5666 -0.0892 -1.0966 9.83
0.4064 -0.7325 0.2017 -0.0213 0.8898 9.84
0.4243 -0.7195 -0.7857 0.0349 0.2987 9.85
0.3892 -0.7219 -1.5649 0.0825 -1.0128 9.86
0.425 -0.5255 -1.268 0.1081 -0.4035 9.87
0.353 -0.3003 -0.1699 0.1239 -0.203 9.88
0.3449 0.0109 0.6656 0.1042 -2.2944 9.89
0.2679 0.34 0.5513 0.0872 -2.7483 9.9
0.2193 0.6299 -0.2065 0.0529 -1.0266 9.91
0.1712 0.7901 -0.9343 0.0085 -1.1715 9.92
0.0964 1.026 -0.7738 -0.0498 -2.0361 9.93
0.0327 1.1289 0.2614 -0.1362 -0.5535 9.94
-0.0416 1.0837 1.1969 -0.1944 0.8527 9.95
-0.1234 0.9462 1.5104 -0.2802 -0.3275 9.96
-0.1923 0.7683 0.6435 -0.3831 -1.0533 9.97
-0.2921 0.5816 -0.0596 -0.4515 0.0803 9.98
-0.3622 0.2493 -0.0613 -0.6235 -0.6633 9.99
-0.4124 -0.0879 0.819 -0.7058 -2.6934 10.0
-0.4503 -0.3603 1.7766 -0.8216 -2.023 10.01
-0.5303 -0.7073 1.9682 -0.9362 -0.9618 10.02
-0.5905 -0.8235 1.3819 -1.0219 -1.6528 10.03
-0.6715 -0.8988 0.6119 -0.9926 -2.0972 10.04
-0.6093 -0.9332 0.3256 -1.1028 0.0133 10.05
-0.6634 -0.8031 1.0811 -1.1594 0.5591 10.06
-0.6505 -0.6494 2.024 -1.1879 -0.7644 10.07
-0.7065 -0.4438 2.2417 -1.2845 -0.5297 10.08
-0.7581 -0.1023 1.79 -1.1828 0.3646 10.09
-0.7113 0.2096 0.6755 -1.2692 -1.0702 10.1
-0.709 0.5262 0.1482 -1.2141 -2.5234 10.11
-0.5871 0.6735 0.587 -1.19 -1.5129 10.12
-0.5259 0.8411 1.4881 -1.1585 -1.1756 10.13
-0.5185 1.0755 1.7206 -1.0118 -2.5667 10.14
-0.4174 1.0419 1.2125 -0.9246 -1.7222 10.15
-0.317 0.9361 0.1606 -0.8962 0.4537 10.16
-0.1809 0.698 -0.5789 -0.7559 0.0614 10.17
-0.0922 0.3675 -0.408 -0.6257 -0.842 10.18
0.0398 0.0691 0.4517 -0.418 0.1399 10.19
0.1752 -0.2353 1.007 -0.3169 0.397 10.2
0.3033 -0.5424 0.5153 -0.1429 -1.5883 10.21
0.4687 -0.7737 -0.5658 0.0101 -2.3987 10.22
0.6262 -1.006 -1.4789 0.1894 -0.9416 10.23
0.7052 -1.0187 -1.4094 0.3622 -1.6253 10.24
0.8364 -1.0279 -0.5144 0.514 -2.6485 10.25
1.0186 -0.8031 0.2067 0.6369 -0.9261 10.26
1.291 -0.6319 0.0373 0.7469 0.5542 10.27
1.3611 -0.3533 -0.8595 0.8705 -0.4507 10.28
1.4469 -0.0463 -1.8696 1.1763 -0.5856 10.29
1.5008 0.2584 -1.6975 1.3055 0.8101 10.3
1.7594 0.5899 -0.8961 1.2558 0.1332 10.31
1.7016 0.7553 0.01 1.4608 -1.9719 10.32
2.0378 0.9725 0.1216 1.6206 -1.6001 10.33
2.2104 0.9916 -0.5441 1.4319 -0.6625 10.34
2.2172 1.0875 -1.4328 1.6765 -2.0684 10.35
2.1665 0.8103 -1.5154 1.8196 -2.343 10.36
2.2305 0.6425 -0.6659 1.541 -0.2389 10.37
2.6145 0.402 0.4219 1.6912 0.3537 10.38
2.4345 0.0909 0.7756 1.5237 -0.7013 10.39
2.4656 -0.1895 0.2248 1.4875 0.0751 10.4
2.5607 -0.4454 -0.5887 1.4561 1.1161 10.41
2.2607 -0.7488 -0.8085 1.5588 -0.2498 10.42
2.5712 -0.8946 -0.0584 1.5834 -1.5395 10.43
2.3038 -0.8395 1.1333 1.2826 -0.7263 10.44
2.3296 -0.8407 1.5075 1.425 -0.6737 10.45
2.284 -0.6594 1.0411 1.2781 -2.3378 10.46
2.2647 -0.413 0.2047 1.1157 -1.666 10.47
2.4458 -0.1155 -0.1981 1.0723 0.2932 10.48
2.2666 0.2168 0.3085 0.9088 -0.0243 10.49
2.1395 0.4909 1.3775 0.7909 -0.6515 10.5
1.9795 0.8731 1.9145 0.7821 0.93 10.51
2.0279 1.0058 1.6723 0.6813 1.2252 10.52
1.7072 1.0849 0.5704 0.6032 -0.6331 10.53
1.7207 1.346 -0.0955 0.5509 -0.9924 10.54
1.6262 1.1539 0.1459 0.4212 -0.0411 10.55
1.6602 1.0404 1.0594 0.4214 -0.9223 10.56
1.4313 0.8499 1.7451 0.4204 -2.2644 10.57
1.3682 0.5656 1.3457 0.4261 -0.8726 10.58
1.2902 0.2679 0.2432 0.3657 0.4523 10.59
1.1791 -0.002 -0.6623 0.4142 -0.3814 10.6
1.1557 -0.2793 -0.6609 0.4708 -0.1295 10.61
0.9866 -0.4214 0.1434 0.4701 1.5472 10.62
1.002 -0.6064 0.7978 0.6026 1.0246 10.63
0.886 -0.6309 0.6328 0.7245 -0.6307 10.64
0.8423 -0.4634 -0.4117 0.684 -0.1982 10.65
0.8051 -0.28 -1.4319 0.86 0.3361 10.66
0.7713 -0.0453 -1.5741 1.0255 -1.4113 10.67
0.8169 0.2712 -0.8017 1.0402 -1.834 10.68
0.6814 0.6418 -0.1051 1.2681 -0.0251 10.69
0.7573 0.8779 -0.0954 1.2786 0.3658 10.7
0.7837 1.1702 -0.9721 1.5359 -0.5236 10.71
0.7354 1.3454 -1.7765 1.6551 0.6647 10.72
0.9101 1.5285 -2.2335 1.8139 2.0953 10.73
0.9419 1.5834 -1.4426 1.8237 0.819 10.74
0.9482 1.5191 -0.5756 2.0387 -0.2973 10.75
0.9718 1.4079 -0.3092 2.4353 0.6435 10.76
0.9806 1.2542 -0.9407 2.573 0.3118 10.77
1.1484 0.8695 -1.9307 2.5813 -1.5001 10.78
1.1993 0.5667 -2.0981 2.5782 -1.1309 10.79
1.2711 0.3135 -1.3783 2.7604 0.4713 10.8
1.434 0.0764 -0.4043 2.7174 0.0031 10.81
1.603 -0.0928 0.145 2.9165 -0.3795 10.82
1.5732 -0.1844 -0.2718 2.9074 1.5681 10.83
1.5011 -0.1713 -1.1197 3.1501 1.958 10.84
1.6609 -0.071 -1.4437 3.1149 0.521 10.85
1.7828 0.141 -1.0121 3.1051 0.3982 10.86
2.0415 0.4285 0.1711 2.6891 1.3767 10.87
1.9038 0.724 0.8736 2.5907 0.0138 10.88
1.8675 1.139 0.6957 2.9428 -1.5763 10.89
2.1759 1.455 -0.2026 2.8473 -0.2999 10.9
2.1 1.6208 -0.7903 2.7779 0.6628 10.91
2.0197 1.9932 -0.3534 2.3116 -0.3895 10.92
2.2925 2.05 0.6423 2.2093 0.167 10.93
1.9494 1.8679 1.3964 2.2897 2.2963 10.94
2.0686 1.8129 1.2109 2.3547 1.8169 10.95
2.0879 1.8691 0.3778 2.0744 0.4652 10.96
2.2015 1.4828 -0.3527 1.9471 1.321 10.97
1.8322 1.1153 -0.2704 1.87 1.4851 10.98
1.968 0.9252 0.5998 1.7462 -0.372 10.99
1.9939 0.6241 1.2055 1.4516 -1.0699 11.0
1.8914 0.4131 1.1578 1.4738 0.4755 11.01
1.8562 0.2888 0.305 1.3451 0.4547 11.02
1.4975 0.2151 -0.669 1.2057 -0.5118 11.03
1.4039 0.2443 -0.7408 1.0813 0.8958 11.04
1.3752 0.3462 -0.1654 1.0241 2.6115 11.05
1.2531 0.5464 0.6295 0.9655 1.3695 11.06
1.1459 0.8665 0.6826 0.9027 0.8635 11.07
1.0109 1.2959 -0.2669 1.0573 2.1598 11.08
0.902 1.5749 -1.3884 1.0014 1.4083 11.09
0.7867 1.7853 -1.7432 0.9343 -0.5552 11.1
0.6295 2.208 -1.1616 1.0065 -0.3685 11.11
0.4048 2.2359 -0.367 1.0039 0.8839 11.12
0.2741 2.5302 -0.152 1.0299 -0.0213 11.13
0.1411 2.5726 -0.9574 1.0686 -0.3508 11.14
0.0227 2.3361 -1.986 1.1207 1.7692 11.15
-0.0971 2.1703 -2.3228 1.2128 2.2838 11.16
-0.2359 1.8194 -1.8809 1.4897 1.1925 11.17
-0.3121 1.3818 -1.012 1.4277 1.3822 11.18
-0.4562 1.3122 -0.5903 1.4891 2.3833 11.19
-0.5313 0.9817 -1.094 1.6588 0.9838 11.2
-0.6352 0.7478 -2.2016 1.8745 -0.5824 11.21
-0.7067 0.5312 -2.635 1.9842 0.3503 11.22
-0.7401 0.489 -2.382 2.2435 0.8205 11.23
-0.734 0.5145 -1.144 2.1384 -0.4659 11.24
-0.8478 0.7213 -0.4123 2.081 0.0481 11.25
-0.7942 0.9634 -0.6957 2.485 1.9469 11.26
-0.8359 1.2312 -1.3601 2.5014 1.817 11.27
-0.889 1.5205 -1.9456 2.7333 0.9039 11.28
-0.8505 1.9609 -1.5745 2.675 2.2025 11.29
-0.7154 1.9644 -0.7338 2.7041 2.7545 11.3
-0.7643 2.4944 0.2058 2.6445 0.5094 11.31
-0.675 2.4096 0.1821 2.7275 -0.2374 11.32
-0.5734 2.8496 -0.5494 2.611 0.8831 11.33
-0.526 2.7254 -1.2074 2.4548 0.3807 11.34
-0.4171 2.272 -1.0547 2.6141 -0.705 11.35
-0.3352 2.281 -0.1077 2.381 0.6115 11.36
-0.2583 1.9081 0.9146 2.5575 2.1294 11.37
-0.1588 1.6682 1.0011 2.5032 1.4448 11.38
-0.0393 1.3651 0.213 2.1099 1.1008 11.39
0.0702 0.9756 -0.625 1.8678 2.679 11.4
0.1593 0.8219 -0.781 2.063 2.341 11.41
0.2599 0.7476 0.069 1.8389 0.1473 11.42
0.3891 0.6161 0.9394 1.5322 0.3391 11.43
0.4716 0.7218 1.249 1.3526 1.1692 11.44
0.6186 0.8356 0.4114 1.4077 -0.2361 11.45
0.6723 1.0027 -0.6459 1.2689 -0.6789 11.46
0.7409 1.278 -1.0321 0.987 1.1865 11.47
0.7627 1.8278 -0.4268 0.9218 1.8745 11.48
0.881 1.8628 0.446 0.7636 0.8593 11.49
0.8708 2.2162 0.7018 0.614 1.6255 11.5
1.0172 2.452 -0.0142 0.4023 2.8038 11.51
1.0705 2.7755 -1.0523 0.3408 1.4967 11.52
1.0372 2.6576 -1.7899 0.2113 0.0392 11.53
1.0639 2.3558 -1.2983 0.1408 0.8344 11.54
1.0728 2.3487 -0.5346 0.0536 0.8291 11.55
1.0595 2.0225 -0.1257 -0.0057 -0.856 11.56
1.1636 1.9772 -0.6673 -0.0473 -0.4335 11.57
0.9646 1.6663 -1.9197 -0.0791 1.4104 11.58
0.9084 1.3178 -2.7244 -0.0968 1.1602 11.59
0.9645 0.93 -2.3522 -0.0851 0.5621 11.6
0.9746 0.7272 -1.4344 -0.0689 1.8486 11.61
0.9074 0.6297 -0.8439 -0.0312 2.6443 11.62
0.8195 0.6292 -1.2256 0.0183 0.8283 11.63
0.6887 0.6339 -2.095 0.0806 0.2352 11.64
0.614 0.8832 -2.8574 0.1382 1.2449 11.65
0.5187 1.1162 -2.4307 0.2274 0.2553 11.66
0.4561 1.3518 -1.7828 0.3147 -1.1757 11.67
0.3791 1.4939 -0.9249 0.3749 -0.0286 11.68
0.2876 2.1239 -0.8526 0.5275 1.2387 11.69
0.2041 2.1198 -1.7501 0.5674 0.3939 11.7
0.1347 2.2984 -2.6088 0.6876 0.5582 11.71
0.0779 2.4655 -2.1726 0.7452 2.1672 11.72
0.0098 2.3028 -1.3327 0.9183 1.9639 11.73
-0.0427 2.3378 -0.3959 0.8912 0.3161 11.74
-0.1008 2.1941 -0.2167 1.0995 0.6587 11.75
-0.1346 2.121 -0.8067 1.0821 1.1879 11.76
-0.156 1.7192 -1.6401 1.0694 -0.5014 11.77
-0.1901 1.3483 -1.6511 1.2687 -1.2343 11.78
-0.1784 1.0519 -0.7735 1.2845 0.3583 11.79
-0.1728 0.7161 0.2428 1.1522 0.7605 11.8
-0.1893 0.4394 0.5847 1.2612 -0.2282 11.81
-0.1497 0.3419 0.036 1.0463 0.8078 11.82
-0.0964 0.3275 -0.7661 1.066 2.2847 11.83
-0.058 0.3823 -1.0265 0.9685 1.2711 11.84
0.0104 0.5892 -0.4388 0.9907 0.1105 11.85
0.0899 0.8195 0.6596 0.8381 1.0326 11.86
0.1777 1.1174 1.0718 0.7705 0.6664 11.87
0.275 1.2515 0.5214 0.6981 -1.1678 11.88
0.3871 1.6067 -0.4879 0.4698 -1.0156 11.89
0.4989 1.7466 -1.0557 0.3389 0.3848 11.9
0.6443 2.1189 -0.5442 0.2405 -0.0864 11.91
0.7218 2.3033 0.3303 0.0692 -0.6584 11.92
0.959 2.1223 0.8433 -0.0839 1.2323 11.93
0.9363 1.8407 0.2695 -0.2647 1.9372 11.94
1.1939 1.6546 -0.7425 -0.378 0.5091 11.95
1.399 1.3689 -1.4583 -0.5269 0.2256 11.96
1.4861 1.1109 -1.3496 -0.6824 1.1649 11.97
1.5436 0.7835 -0.5292 -0.8156 -0.0282 11.98
1.8753 0.478 -0.0033 -0.9094 -1.8647 11.99
1.7665 0.2095 -0.364 -1.0868 -0.7913 12.0
2.036 -0.003 -1.3871 -1.3022 0.1246 12.01
2.3003 -0.1115 -2.3371 -1.3957 -0.8616 12.02
2.0958 -0.1223 -2.2457 -1.5045 -0.5771 12.03
2.4654 -0.038 -1.4502 -1.4921 1.426 12.04
2.6465 0.1262 -0.8297 -1.6215 1.3988 12.05
2.4093 0.3448 -0.8712 -1.6614 -0.0701 12.06
2.6814 0.5955 -1.9738 -1.6925 0.5278 12.07
2.8792 1.0164 -2.6602 -1.6694 1.0537 12.08
2.5634 1.2935 -2.7059 -1.5978 -0.7891 12.09
2.9197 1.4191 -1.9631 -1.4386 -1.6459 12.1
2.628 1.445 -1.1793 -1.4726 -0.4719 12.11
3.0217 1.5907 -1.0067 -1.4266 -0.5542 12.12
2.8568 1.6219 -1.7777 -1.3146 -1.5566 12.13
2.8067 1.4886 -2.8769 -1.1723 -0.3509 12.14
2.84 1.1236 -2.6783 -1.0869 1.3364 12.15
2.7082 0.8813 -2.0199 -1.0204 0.4044 12.16
2.7804 0.4815 -0.8553 -0.9217 -0.2749 12.17
2.3729 0.1813 -0.5284 -0.839 0.9655 12.18
2.2621 -0.1384 -0.9788 -0.7657 0.5762 12.19
2.5003 -0.4465 -1.8715 -0.5897 -1.5749 12.2
2.099 -0.6523 -2.1059 -0.4478 -1.4644 12.21
2.0639 -0.6519 -1.3371 -0.3821 -0.4034 12.22
2.1601 -0.6388 -0.2921 -0.2843 -1.4125 12.23
1.9988 -0.5347 0.2934 -0.2223 -1.9496 12.24
1.6997 -0.3706 -0.0737 -0.1187 -0.0259 12.25
1.8906 -0.1419 -0.9218 -0.0655 0.8954 12.26
1.5112 0.1383 -1.3966 -0.0175 -0.3529 12.27
1.5139 0.4307 -0.8106 0.0185 -0.102 12.28
1.5766 0.6096 0.2363 0.0349 1.1752 12.29
1.2975 0.8525 0.9694 0.0421 -0.2083 12.3
1.3609 0.9668 0.5903 0.029 -2.0553 12.31
1.2069 1.0246 -0.294 -0.0022 -1.1937 12.32
1.1554 0.9906 -0.9609 -0.0482 -0.7849 12.33
1.0734 0.7447 -0.6591 -0.1121 -1.9515 12.34
0.8432 0.5329 0.192 -0.1859 -1.9938 12.35
0.9452 0.1721 0.9465 -0.279 0.2116 12.36
0.7955 -0.1613 0.6512 -0.3428 0.1826 12.37
0.7846 -0.5249 -0.3657 -0.4335 -0.7938 12.38
0.7905 -0.7748 -1.3185 -0.535 0.2823 12.39
0.7266 -1.1266 -1.2821 -0.6567 1.0081 12.4
0.6765 -1.2047 -0.4482 -0.9236 -0.9742 12.41
0.8056 -1.2455 0.207 -1.029 -1.9476 12.42
0.7471 -1.1614 0.0728 -1.0345 -0.8786 12.43
0.8292 -1.1072 -0.8248 -1.2 -1.3338 12.44
0.795 -0.89 -1.9376 -1.482 -2.6236 12.45
0.9238 -0.7125 -1.9127 -1.3405 -1.4396 12.46
0.8981 -0.3762 -1.5318 -1.4748 0.1668 12.47
0.9655 -0.1241 -0.7246 -1.7161 -0.6311 12.48
1.0099 0.1351 -0.6531 -1.9397 -0.931 12.49
1.2315 0.2986 -1.444 -2.0573 0.7777 12.5
1.1974 0.4427 -2.4051 -1.7859 0.511 12.51
1.2185 0.4536 -2.6589 -1.9162 -1.5145 12.52
1.2711 0.335 -2.2906 -1.9025 -1.6347 12.53
1.3154 0.1292 -1.363 -2.1976 -0.7674 12.54
1.6237 -0.136 -0.9699 -2.1031 -1.8394 12.55
1.4519 -0.4332 -1.466 -2.0637 -2.5307 12.56
1.5299 -0.8521 -2.7361 -2.0031 -1.012 12.57
1.8751 -1.1053 -3.0297 -2.141 -0.1996 12.58
1.9097 -1.5027 -2.0867 -1.7097 -1.3139 12.59
1.631 -1.6111 -1.3328 -1.8447 -0.5618 12.6
1.9818 -1.8408 -0.6293 -1.6238 0.8928 12.61
1.7674 -1.8553 -1.0759 -1.5799 -0.1491 12.62
1.9171 -1.9446 -1.7876 -1.5054 -1.8291 12.63
1.7581 -1.4842 -2.5057 -1.3633 -0.8954 12.64
2.0315 -1.4028 -1.9723 -1.341 -0.8515 12.65
2.0682 -1.2058 -0.7146 -1.1521 -2.4921 12.66
1.7911 -0.8356 0.0772 -1.0404 -2.5434 12.67
1.9303 -0.5772 -0.0891 -0.8396 -0.653 12.68
1.9247 -0.3261 -0.9706 -0.6694 -0.842 12.69
1.5619 -0.1286 -1.3351 -0.5766 -1.4715 12.7
1.5674 -0.0348 -1.186 -0.4131 0.0504 12.71
1.4942 -0.0464 -0.0606 -0.3379 0.8588 12.72
1.3828 -0.1453 0.8633 -0.2176 -0.7582 12.73
1.2629 -0.3637 0.7675 -0.1188 -1.4351 12.74
1.0967 -0.591 -0.0783 -0.0325 -0.3965 12.75
1.1581 -0.9886 -0.8889 0.0346 -1.4056 12.76
0.8778 -1.2705 -0.7616 0.0929 -2.9452 12.77
0.7527 -1.684 0.1643 0.1366 -2.1162 12.78
0.6713 -2.0318 1.0733 0.1657 -0.5754 12.79
0.5592 -1.8781 0.9927 0.1568 -1.2604 12.8
0.3947 -2.3313 0.1514 0.1604 -1.2095 12.81
0.232 -2.0614 -0.7145 0.1263 0.6197 12.82
0.0783 -2.1495 -0.9267 0.0742 0.5958 12.83
-0.0681 -2.0899 -0.2972 0.026 -1.1069 12.84
-0.2305 -1.631 0.5498 -0.045 -0.8749 12.85
-0.3486 -1.3611 0.5583 -0.1193 -0.1504 12.86
-0.5113 -1.0382 -0.1907 -0.222 -1.8701 12.87
-0.5959 -0.8481 -1.3067 -0.301 -3.0135 12.88
-0.7052 -0.5753 -1.6164 -0.4153 -1.1847 12.89
-0.8617 -0.3776 -1.2236 -0.5143 -0.8466 12.9
-0.9634 -0.3241 -0.3885 -0.7037 -1.9207 12.91
-0.9879 -0.3194 -0.1306 -0.7817 -0.709 12.92
-1.1706 -0.4303 -0.744 -0.8324 0.9741 12.93
-1.1235 -0.6571 -1.7799 -0.9801 0.1382 12.94
-1.1618 -1.0076 -2.5057 -0.9819 -1.0336 12.95
-1.2706 -1.3463 -1.897 -1.1334 -0.075 12.96
-1.2669 -1.6322 -1.2117 -1.2919 -0.1996 12.97
-1.2335 -1.6705 -0.6991 -1.3185 -2.3546 12.98
-1.2867 -2.1701 -1.165 -1.5083 -2.5032 12.99
-1.2514 -2.423 -2.2589 -1.4642 -0.7965 13.0
-1.2738 -2.4253 -2.7917 -1.5199 -1.0979 13.01
-1.064 -2.2326 -2.1304 -1.6391 -1.7803 13.02
-1.0747 -2.0886 -1.3957 -1.6243 -0.0006 13.03
-1.006 -2.1029 -0.6407 -1.4176 1.14 13.04
-0.9388 -1.7761 -0.9068 -1.563 -0.2715 13.05
-0.8333 -1.5742 -1.5836 -1.3183 -0.536 13.06
-0.8322 -1.2028 -2.2362 -1.4131 0.5385 13.07
-0.7552 -0.8946 -1.8171 -1.2797 -0.5316 13.08
-0.5867 -0.6183 -1.047 -1.0879 -2.3083 13.09
-0.4992 -0.4008 -0.0687 -1.0248 -1.4424 13.1
-0.4508 -0.3739 -0.0272 -0.9787 -0.5088 13.11
-0.3243 -0.4067 -0.8096 -0.8783 -1.6508 13.12
-0.2189 -0.5056 -1.3719 -0.6147 -1.4845 13.13
-0.1214 -0.7055 -1.2169 -0.5612 0.6343 13.14
-0.0185 -0.926 -0.2902 -0.3922 0.8017 13.15
0.0668 -1.3868 0.6394 -0.2361 -0.379 13.16
0.1687 -1.5181 0.8618 -0.1141 0.2617 13.17
0.2127 -2.0562 0.1937 0.0203 0.9295 13.18
0.3157 -1.9906 -0.5508 0.1575 -0.8321 13.19
0.3611 -2.3703 -0.6564 0.2958 -1.7838 13.2
0.4332 -2.2672 0.1158 0.4045 -0.752 13.21
0.4756 -2.3263 1.015 0.4739 -0.6513 13.22
0.4861 -2.1768 1.4929 0.5461 -1.7422 13.23
0.523 -2.0144 0.6819 0.6247 -0.7515 13.24
0.5533 -1.5091 -0.2387 0.7104 1.2435 13.25
0.5364 -1.3339 -0.6562 0.8526 0.5179 13.26
0.5105 -0.9877 -0.0492 0.864 -0.1838 13.27
0.5074 -0.6554 0.9292 0.7641 1.0062 13.28
0.4383 -0.4861 1.1953 0.841 0.9552 13.29
0.3877 -0.3185 0.5764 0.8279 -1.0701 13.3
0.3589 -0.2426 -0.5666 0.7856 -1.1363 13.31
0.3304 -0.2602 -1.1644 0.7308 -0.1115 13.32
0.2505 -0.4069 -0.8553 0.7049 -0.9367 13.33
0.1584 -0.6395 0.055 0.6303 -1.7533 13.34
0.0924 -0.9502 0.4866 0.494 0.1416 13.35
0.0112 -1.1885 -0.0425 0.386 1.3793 13.36
-0.067 -1.6171 -1.1887 0.3124 0.1962 13.37
-0.171 -1.8921 -1.9023 0.1765 0.4309 13.38
-0.2516 -2.0013 -1.8384 0.0713 1.748 13.39
-0.3026 -2.1776 -0.8961 -0.0569 0.7909 13.4
-0.4407 -2.0783 -0.2353 -0.159 -1.0902 13.41
-0.4484 -2.0018 -0.5677 -0.296 -0.355 13.42
-0.594 -1.9954 -1.599 -0.4423 0.1329 13.43
-0.6556 -1.6135 -2.1872 -0.5195 -1.2645 13.44
-0.7298 -1.338 -1.9931 -0.5941 -1.1631 13.45
-0.8069 -0.8983 -1.2237 -0.7268 0.8028 13.46
-0.8448 -0.6456 -0.4658 -0.8697 1.124 13.47
-0.8184 -0.3988 -0.4764 -0.874 0.1144 13.48
-0.8126 -0.1398 -1.2454 -0.8596 1.2701 13.49
-0.8737 0.0038 -1.9831 -0.9556 1.9693 13.5
-0.9236 0.0466 -1.8773 -1.0794 0.4202 13.51
-0.7671 -0.0062 -1.1208 -1.0582 -0.6031 13.52
-0.894 -0.1639 -0.133 -0.9977 0.3985 13.53
-0.8206 -0.3512 0.124 -0.9697 0.0093 13.54
-0.771 -0.6772 -0.5049 -0.8634 -1.4328 13.55
-0.6455 -1.0053 -1.2096 -0.9663 -0.4717 13.56
