# label : secret experiment #5480
# y : intensity
#y5 y3 y2 time y4 y1
0.8311 -1.5489 1.4823 9.06 0.3293 0.0454
0.7118 -1.0265 1.0054 9.07 0.3957 -0.1102
0.4088 0.2575 0.6945 9.08 0.4457 -0.3195
0.1629 0.4134 0.2926 9.09 0.4916 -0.4824
-0.1002 -0.6689 -0.0911 9.1 0.7076 -0.5901
-0.3559 -1.0982 -0.4334 9.11 0.7704 -0.8559
-0.6999 -0.04 -0.7782 9.12 0.8459 -0.9738
-0.8563 0.9698 -1.0974 9.13 0.9997 -1.2318
-1.2184 0.4362 -1.247 9.14 1.2184 -1.2242
-1.4399 -0.6973 -1.3925 9.15 1.1334 -1.447
-1.5899 -0.4277 -1.4673 9.16 1.3223 -1.7626
-1.8011 0.9088 -1.6503 9.17 1.5608 -1.6364
-1.612 1.2554 -1.3995 9.18 1.5147 -1.8334
-1.8529 0.2434 -1.4456 9.19 1.8074 -2.0326
-1.7655 -0.4177 -1.1941 9.2 1.6894 -2.1321
-1.9317 0.5224 -1.1079 9.21 2.0092 -2.2761
-1.6447 1.7364 -0.7555 9.22 2.0875 -2.002
-1.4355 1.3893 -0.5503 9.23 2.1002 -2.2609
-1.236 0.0959 -0.27 9.24 2.1113 -2.2098
-1.1468 0.1847 -0.0182 9.25 2.0132 -2.1924
-0.8948 1.5075 0.2201 9.26 1.8612 -1.9396
-0.5843 2.1836 0.4249 9.27 2.0026 -1.8554
-0.3984 0.9087 0.7094 9.28 2.2012 -1.9526
-0.1332 0.1326 0.8398 9.29 2.1 -1.8762
0.1063 0.9089 0.9395 9.3 1.9965 -1.8585
0.3385 1.9377 0.8973 9.31 1.9345 -1.6741
0.5657 1.7461 1.0269 9.32 1.6109 -1.5396
0.6387 0.6135 1.0305 9.33 1.6819 -1.637
0.848 0.4224 0.9077 9.34 1.3166 -1.553
0.9522 1.4896 0.7176 9.35 1.2642 -1.3497
0.9684 2.4271 0.6651 9.36 1.2143 -1.2782
0.9452 1.3677 0.4523 9.37 1.1092 -1.1973
0.9369 0.3444 0.2754 9.38 0.8961 -1.0785
0.9089 0.8538 0.0844 9.39 0.6897 -1.0468
0.8965 2.0102 -0.0845 9.4 0.5969 -0.9908
0.6999 1.8642 -0.225 9.41 0.4265 -0.8833
0.6429 0.7249 -0.3908 9.42 0.2381 -0.8986
0.4889 0.2704 -0.4543 9.43 0.0929 -0.8789
0.3923 1.4902 -0.5864 9.44 -0.0346 -0.8695
0.3456 2.3088 -0.5199 9.45 -0.1729 -0.8256
0.2619 1.4114 -0.6019 9.46 -0.2944 -0.9773
0.2098 0.1899 -0.4825 9.47 -0.373 -0.942
0.1821 0.5414 -0.4286 9.48 -0.4792 -1.0702
0.1696 1.5555 -0.3665 9.49 -0.4726 -1.0083
0.2037 1.8474 -0.3215 9.5 -0.5694 -1.309
0.2665 0.5149 -0.231 9.51 -0.5493 -1.2053
0.4191 -0.1105 -0.1247 9.52 -0.6364 -1.4294
0.5473 0.8267 -0.0677 9.53 -0.5811 -1.4875
0.7549 1.8127 -0.0377 9.54 -0.5927 -1.6897
0.9472 1.0497 -0.0321 9.55 -0.6214 -1.8582
1.0123 -0.1788 -0.0651 9.56 -0.5625 -1.9237
1.3283 -0.0718 -0.1382 9.57 -0.4631 -2.1657
1.3747 1.0728 -0.2739 9.58 -0.415 -2.2943
1.5244 1.4727 -0.4281 9.59 -0.2937 -2.2565
1.8281 0.2342 -0.6073 9.6 -0.2092 -2.6711
1.7296 -0.5338 -0.8879 9.61 -0.1046 -2.4598
1.8983 0.2092 -1.1062 9.62 -0.0097 -2.8642
2.2536 1.1888 -1.3715 9.63 0.1045 -2.9823
2.2465 0.7596 -1.6905 9.64 0.219 -2.7796
1.8959 -0.5326 -1.9028 9.65 0.2759 -2.9545
1.9767 -0.6503 -2.2178 9.66 0.4349 -2.9999
2.0082 0.6171 -2.2582 9.67 0.4502 -2.778
1.8454 1.0477 -2.582 9.68 0.523 -2.8875
1.6405 0.0376 -2.7299 9.69 0.6751 -2.9845
1.3392 -0.8946 -3.1276 9.7 0.7534 -2.953
1.0196 -0.2687 -2.8986 9.71 0.7409 -2.487
0.7388 0.8886 -2.9806 9.72 0.8677 -2.6746
0.4605 0.7301 -2.7267 9.73 0.7434 -2.3507
0.1514 -0.591 -2.378 9.74 0.8546 -2.4525
-0.1462 -0.8374 -2.1985 9.75 0.7876 -2.2702
-0.4339 0.2703 -2.0883 9.76 0.75 -1.9537
-0.6928 0.9218 -1.5728 9.77 0.764 -1.7951
-0.8502 0.101 -1.2462 9.78 0.6612 -1.7686
-0.9393 -0.9871 -0.9204 9.79 0.6606 -1.7496
-1.19 -0.4894 -0.6271 9.8 0.5779 -1.5313
-1.2874 0.7475 -0.2373 9.81 0.4567 -1.4481
-1.1933 0.8422 0.0658 9.82 0.307 -1.0872
-1.1194 -0.3965 0.327 9.83 0.2014 -1.0976
-1.1983 -0.8968 0.6283 9.84 0.0722 -0.8712
-0.9911 0.2475 0.8175 9.85 -0.0472 -0.661
-0.855 1.273 0.8746 9.86 -0.1863 -0.6505
-0.7676 0.4463 1.0043 9.87 -0.2937 -0.5005
-0.4712 -0.664 0.8955 9.88 -0.4717 -0.3803
-0.3011 -0.2979 0.9798 9.89 -0.5878 -0.3004
-0.1091 1.0755 0.8419 9.9 -0.7452 -0.2201
0.1058 1.194 0.6102 9.91 -0.7633 -0.2082
0.3221 0.0962 0.4664 9.92 -0.9206 -0.1679
0.462 -0.4948 0.2493 9.93 -1.0299 -0.1539
0.637 0.4784 0.016 9.94 -1.006 -0.1475
0.6957 1.5949 -0.2076 9.95 -1.075 -0.1568
0.8715 1.0938 -0.3976 9.96 -1.2434 -0.2036
0.8264 -0.1122 -0.613 9.97 -1.1838 -0.2618
0.9244 0.0335 -0.8676 9.98 -1.1397 -0.303
0.9442 1.4214 -0.915 9.99 -1.232 -0.4166
0.8015 1.9492 -0.9558 10.0 -1.218 -0.4614
0.824 0.7202 -1.0492 10.01 -1.1383 -0.5333
0.639 -0.0207 -1.118 10.02 -1.1398 -0.6793
0.6038 0.8326 -0.9834 10.03 -0.9768 -0.7317
0.5009 2.1504 -1.0345 10.04 -0.8156 -0.8136
0.4193 1.7992 -0.9214 10.05 -0.7453 -0.8684
0.3272 0.4976 -0.7364 10.06 -0.6661 -1.0117
0.2167 0.413 -0.6226 10.07 -0.5017 -1.1445
0.1615 1.7146 -0.4568 10.08 -0.393 -1.0866
0.1456 2.357 -0.3197 10.09 -0.2356 -1.1152
0.1588 1.3567 -0.1864 10.1 -0.0822 -1.2588
0.2002 0.3888 -0.0936 10.11 0.0765 -1.2266
0.2574 1.0661 -0.0101 10.12 0.2233 -1.2453
0.3713 2.4296 0.0315 10.13 0.4024 -1.4077
0.4757 2.142 0.0435 10.14 0.5948 -1.2467
0.7576 0.9265 0.0172 10.15 0.6413 -1.1455
0.8799 0.5208 -0.0368 10.16 0.9089 -1.297
1.0513 1.8609 -0.1226 10.17 0.9232 -1.2396
1.4192 2.353 -0.2255 10.18 1.1171 -1.0267
1.539 1.5691 -0.3207 10.19 1.1938 -0.9274
1.9342 0.5036 -0.4872 10.2 1.2472 -0.7737
1.8771 0.9483 -0.5782 10.21 1.3141 -0.7197
2.3518 1.985 -0.6971 10.22 1.307 -0.6185
2.216 2.1769 -0.7876 10.23 1.3263 -0.4761
2.4975 0.9549 -0.8662 10.24 1.6206 -0.2838
2.7958 0.3539 -0.7591 10.25 1.4872 -0.1354
2.5363 1.3476 -0.8166 10.26 1.3685 0.0195
2.8447 2.2354 -0.6935 10.27 1.5884 0.1662
2.5821 1.4245 -0.5514 10.28 1.4139 0.3457
2.7409 0.2827 -0.3206 10.29 1.3897 0.4468
2.5311 0.4765 -0.0863 10.3 1.3924 0.644
2.1598 1.7018 0.1831 10.31 1.2436 0.7079
2.0656 1.9365 0.5245 10.32 1.0633 0.8537
1.5876 0.6309 0.8046 10.33 1.0326 1.0434
1.4174 -0.1682 1.2852 10.34 1.0077 1.0624
1.2707 0.6697 1.5899 10.35 0.9118 1.0673
0.8009 1.6502 1.8768 10.36 0.8401 1.2318
0.5934 1.0727 2.0313 10.37 0.7873 1.2906
0.3241 -0.2722 2.3172 10.38 0.7098 1.1434
0.1154 -0.3155 2.7375 10.39 0.6207 1.1206
-0.0962 0.87 2.5644 10.4 0.463 1.1541
-0.2933 1.2532 2.5934 10.41 0.4568 1.0266
-0.3693 0.0222 2.9768 10.42 0.3793 1.0058
-0.5199 -0.9775 2.851 10.43 0.3701 1.0551
-0.5075 -0.3068 2.5036 10.44 0.3785 0.8625
-0.5462 0.7935 2.5387 10.45 0.3524 0.7498
-0.5312 0.3423 2.2172 10.46 0.3644 0.6836
-0.4375 -0.9033 2.1331 10.47 0.3568 0.4875
-0.3486 -1.258 1.534 10.48 0.4085 0.4238
-0.1767 -0.1865 1.2507 10.49 0.443 0.2726
-0.0346 0.4121 0.9927 10.5 0.6046 0.1146
0.1163 -0.7269 0.7243 10.51 0.6053 -0.0318
0.2567 -1.6883 0.4365 10.52 0.8167 -0.1601
0.4544 -1.3533 0.134 10.53 0.8172 -0.3203
0.6105 -0.1422 -0.0844 10.54 0.9867 -0.4799
0.7752 -0.2848 -0.2696 10.55 1.0298 -0.5304
0.7391 -1.5863 -0.4217 10.56 1.1808 -0.6983
0.8204 -2.0175 -0.4848 10.57 1.5184 -0.7773
0.9266 -1.1077 -0.5137 10.58 1.7216 -0.8127
0.9522 -0.3346 -0.4231 10.59 1.707 -0.9352
0.9419 -1.2133 -0.3894 10.6 1.8732 -0.9393
0.7695 -2.2638 -0.2636 10.61 1.975 -1.0653
0.752 -2.2377 -0.1013 10.62 2.0845 -0.9454
0.6824 -0.785 0.0643 10.63 2.1884 -0.9459
0.5587 -0.7886 0.258 10.64 2.4881 -0.8911
0.386 -2.029 0.4709 10.65 2.5449 -0.9388
0.2859 -2.6246 0.6054 10.66 2.8755 -0.8095
0.1393 -1.8205 0.7961 10.67 2.5381 -0.8153
0.0468 -0.7375 0.9817 10.68 2.7128 -0.7436
-0.0325 -1.3538 1.0482 10.69 3.0579 -0.6461
-0.0924 -2.5777 1.0212 10.7 2.6849 -0.5679
-0.1062 -2.6663 0.9979 10.71 3.098 -0.443
-0.1013 -1.2641 1.0346 10.72 2.8103 -0.3242
-0.0375 -0.9031 1.0828 10.73 2.7612 -0.2135
0.0627 -2.1106 1.019 10.74 2.7514 -0.1303
0.1794 -2.9728 0.8586 10.75 2.7003 -0.0257
0.3614 -1.7559 0.799 10.76 2.5158 0.0771
0.6293 -0.7072 0.6245 10.77 2.4723 0.1717
0.8767 -1.0436 0.4482 10.78 2.4582 0.2512
1.1546 -2.4508 0.4048 10.79 2.6305 0.3374
1.3494 -2.549 0.2797 10.8 2.4739 0.3554
1.7559 -1.002 0.2354 10.81 2.2607 0.3942
1.8751 -0.5668 0.2063 10.82 2.1039 0.4237
2.0919 -1.5998 0.203 10.83 2.0001 0.4781
2.5638 -2.6113 0.2464 10.84 1.9367 0.4503
2.6546 -1.6214 0.3179 10.85 1.544 0.3954
2.7884 -0.4096 0.517 10.86 1.7195 0.3455
3.0192 -0.6402 0.6684 10.87 1.3146 0.299
2.7129 -1.6991 0.7353 10.88 1.2965 0.2192
2.9355 -1.9201 0.9064 10.89 1.3137 0.1072
3.0589 -0.7986 1.2056 10.9 1.2068 0.0012
3.105 0.0123 1.2726 10.91 0.9505 -0.1113
2.9028 -0.8814 1.4313 10.92 0.9584 -0.2482
2.6369 -1.6749 1.7155 10.93 0.9464 -0.3578
2.5439 -1.133 1.5393 10.94 0.7572 -0.5156
2.0934 0.0652 1.5656 10.95 0.7709 -0.6817
1.924 0.1052 1.5395 10.96 0.7409 -0.7676
1.6263 -1.1456 1.5724 10.97 0.7368 -1.0884
1.453 -1.3686 1.381 10.98 0.766 -1.1965
1.2214 -0.3063 1.2212 10.99 0.8166 -1.4034
0.8298 0.6188 0.9401 11.0 0.8683 -1.3879
0.6677 -0.1047 0.6929 11.01 0.9239 -1.4591
0.4796 -1.2638 0.4186 11.02 0.9232 -1.5493
0.3463 -0.7687 0.0267 11.03 1.0136 -1.6553
0.1888 0.4369 -0.3823 11.04 1.1151 -1.7044
0.1178 0.7328 -0.7593 11.05 1.1755 -1.8991
0.0788 -0.4496 -1.2021 11.06 1.4367 -1.8143
0.0695 -1.0442 -1.5577 11.07 1.41 -2.0968
0.0909 -0.0639 -1.9095 11.08 1.6318 -1.8215
0.1726 0.9167 -1.8898 11.09 1.6588 -2.0735
0.2291 0.4807 -2.0067 11.1 1.5884 -1.8581
0.3715 -0.7688 -2.1689 11.11 1.679 -2.121
0.5023 -0.6983 -2.6491 11.12 1.8147 -2.0348
0.5414 0.6264 -2.5435 11.13 2.0468 -1.8157
0.7495 1.0909 -2.5605 11.14 1.8732 -1.6483
0.8247 -0.0628 -2.33 11.15 1.8871 -1.5762
0.8962 -0.8322 -2.032 11.16 1.9641 -1.5918
0.9621 -0.0767 -2.102 11.17 2.2181 -1.3333
0.9786 0.9814 -1.7794 11.18 2.0603 -1.1911
1.1301 0.599 -1.4216 11.19 2.1227 -1.0554
0.9387 -0.6016 -1.0357 11.2 1.8033 -0.9857
0.9968 -0.7512 -0.8321 11.21 1.9956 -0.7391
0.9582 0.4617 -0.6037 11.22 2.0425 -0.6749
0.7869 1.0381 -0.38 11.23 1.6496 -0.5394
0.5998 -0.002 -0.1839 11.24 1.5842 -0.3959
0.508 -1.0814 -0.0065 11.25 1.4208 -0.2368
0.3514 -0.3892 0.0981 11.26 1.5369 -0.1378
0.1817 0.838 0.185 11.27 1.2734 -0.0442
0.0084 0.5861 0.1812 11.28 1.0043 0.0404
-0.1355 -0.7975 0.1728 11.29 0.9369 0.1069
-0.258 -1.1463 0.1053 11.3 0.8324 0.1709
-0.3739 0.0109 -0.0064 11.31 0.595 0.184
-0.4346 0.6912 -0.1404 11.32 0.4452 0.2193
-0.4495 -0.1659 -0.2632 11.33 0.2735 0.2015
-0.5349 -1.4018 -0.4351 11.34 0.1437 0.1853
-0.4784 -0.8699 -0.5566 11.35 -0.0149 0.1681
-0.3648 0.3105 -0.7324 11.36 -0.1697 0.1123
-0.2013 0.3165 -0.8169 11.37 -0.3172 0.0682
-0.0232 -1.0546 -0.9686 11.38 -0.4262 -0.0043
0.1837 -1.4605 -0.9236 11.39 -0.5693 -0.0756
0.4574 -0.5311 -1.0901 11.4 -0.6131 -0.1633
0.6614 0.3283 -0.989 11.41 -0.6556 -0.2629
1.0035 -0.4205 -0.9103 11.42 -0.7536 -0.344
1.2532 -1.7031 -0.9506 11.43 -0.7924 -0.4351
1.7187 -1.3964 -0.8155 11.44 -0.8467 -0.5199
1.7029 -0.1645 -0.6067 11.45 -0.7789 -0.6238
1.965 0.0365 -0.5006 11.46 -0.7289 -0.6514
2.5561 -1.1078 -0.4557 11.47 -0.7394 -0.822
2.2921 -1.7011 -0.2947 11.48 -0.7096 -0.8512
2.876 -0.9422 -0.2077 11.49 -0.6537 -0.9445
2.7204 0.0336 -0.1537 11.5 -0.5743 -0.9198
2.7816 -0.4799 -0.115 11.51 -0.4617 -0.926
2.6236 -1.8981 -0.1318 11.52 -0.4037 -0.9289
2.7119 -1.6543 -0.1972 11.53 -0.2707 -0.8877
2.7939 -0.4358 -0.2827 11.54 -0.1784 -0.8754
2.5386 0.0074 -0.4081 11.55 -0.07 -0.9334
2.3349 -0.9608 -0.6273 11.56 0.0443 -0.8423
2.3141 -2.0091 -0.7777 11.57 0.1784 -0.7993
2.1666 -1.1639 -0.9582 11.58 0.2881 -0.6428
1.8825 0.0305 -1.254 11.59 0.3679 -0.5193
1.6199 -0.2392 -1.6593 11.6 0.4446 -0.3614
1.3941 -1.4017 -1.6615 11.61 0.5507 -0.2427
1.0969 -1.4775 -1.8974 11.62 0.6765 -0.0705
0.9666 -0.3781 -2.0821 11.63 0.7793 0.0931
0.8755 0.2769 -2.4448 11.64 0.7211 0.2675
0.6402 -0.5727 -2.2195 11.65 0.8695 0.4328
0.6163 -1.5331 -2.2609 11.66 0.8094 0.6252
0.4906 -0.8605 -2.5818 11.67 0.9186 0.8494
0.4825 0.3773 -2.4053 11.68 0.8824 0.9906
0.5451 0.3038 -2.3345 11.69 0.8221 1.2352
0.4998 -0.8348 -1.7821 11.7 0.8431 1.2983
0.6084 -1.113 -1.6333 11.71 0.8085 1.5777
0.7416 0.0293 -1.3882 11.72 0.6594 1.7288
0.7561 0.9377 -0.9337 11.73 0.6525 1.7201
0.8254 0.1981 -0.5719 11.74 0.5754 1.8318
1.0164 -0.8644 -0.1931 11.75 0.4607 1.9755
1.1162 -0.4014 0.1635 11.76 0.3741 2.1384
1.3057 0.98 0.5746 11.77 0.2633 2.1676
1.2063 1.19 0.9039 11.78 0.1468 2.1147
1.4154 0.0274 1.0806 11.79 0.0304 2.2172
1.2405 -0.4522 1.4364 11.8 -0.0846 2.3146
1.3185 0.6654 1.7438 11.81 -0.184 2.3692
1.1287 1.6725 1.6426 11.82 -0.3252 2.3493
1.0476 1.1887 1.6824 11.83 -0.4183 1.9808
1.0314 0.0228 1.8334 11.84 -0.5286 2.0903
0.856 0.2991 1.6208 11.85 -0.6299 2.0311
0.6606 1.7049 1.632 11.86 -0.6788 1.9089
0.408 1.9068 1.5009 11.87 -0.7152 1.7247
0.1887 0.8794 1.2397 11.88 -0.73 1.6706
-0.0293 0.2906 1.1303 11.89 -0.7425 1.477
-0.2243 1.1514 0.8601 11.9 -0.7539 1.5532
-0.4223 2.4792 0.6668 11.91 -0.7507 1.3541
-0.6144 1.9658 0.5156 11.92 -0.75 1.1525
-0.798 0.8602 0.3092 11.93 -0.6293 1.0987
-0.8036 0.8793 0.147 11.94 -0.5846 1.0432
-0.8533 2.2804 0.0147 11.95 -0.5333 0.9979
-1.0337 2.5937 -0.066 11.96 -0.4735 0.9357
-1.0126 1.7442 -0.0934 11.97 -0.3409 0.8381
-0.8572 0.7654 -0.1066 11.98 -0.2176 0.8637
-0.7044 1.6408 -0.0532 11.99 -0.0816 0.7537
-0.5271 2.7714 0.0192 12.0 0.0633 0.7401
-0.382 2.5634 0.118 12.01 0.2235 0.7588
-0.1134 1.3469 0.2429 12.02 0.381 0.8626
0.1525 1.0795 0.4022 12.03 0.512 0.7568
0.4191 2.3265 0.5436 12.04 0.731 0.86
0.7053 2.6973 0.6219 12.05 0.8538 0.9389
1.0935 2.2255 0.7155 12.06 0.9733 0.9622
1.2284 0.9416 0.8394 12.07 1.174 1.041
1.5494 1.4083 0.9141 12.08 1.2494 1.1203
1.7213 2.6469 0.8241 12.09 1.4568 1.2768
2.1176 2.6505 0.9512 12.1 1.4344 1.5692
2.097 1.3218 0.8116 12.11 1.7719 1.5342
2.2113 0.8638 0.7991 12.12 1.6739 1.6197
2.128 1.8812 0.6806 12.13 1.9977 1.8533
2.221 2.9551 0.4821 12.14 1.8004 2.1655
2.5696 2.0442 0.3572 12.15 2.1128 1.9723
2.1202 0.7217 0.203 12.16 1.9413 2.0772
2.0589 0.9607 0.0557 12.17 2.0186 2.2671
2.1338 2.3734 -0.0684 12.18 2.0603 2.5078
1.8796 2.2391 -0.1622 12.19 1.8964 2.6896
1.7243 1.2075 -0.2415 12.2 1.8631 2.5391
1.6632 0.4324 -0.2732 12.21 1.7326 2.5338
1.3163 1.3225 -0.2267 12.22 1.8156 2.3816
1.224 2.1312 -0.1384 12.23 1.8845 2.8513
1.0173 1.6443 -0.0166 12.24 1.7481 2.3835
0.9153 0.297 0.1529 12.25 1.5677 2.8402
0.7981 0.2918 0.4134 12.26 1.3239 2.6585
0.7423 1.5304 0.6644 12.27 1.2854 2.7077
0.7258 1.9322 0.8572 12.28 1.1015 2.3578
0.6025 0.5993 1.1834 12.29 1.2218 2.4363
0.7037 -0.2944 1.3959 12.3 0.9436 2.1143
0.6942 0.4623 1.95 12.31 0.9771 2.2107
0.7992 1.3199 2.3199 12.32 0.875 1.8652
0.8256 1.0557 2.45 12.33 0.7404 1.6709
0.8948 -0.3445 2.3837 12.34 0.6545 1.5983
1.0575 -0.5655 2.711 12.35 0.6007 1.3952
1.1706 0.6284 2.8455 12.36 0.5627 1.4156
1.3323 1.1986 2.6773 12.37 0.4386 1.1856
1.4207 0.051 2.8253 12.38 0.4298 0.9687
1.338 -0.9269 2.8814 12.39 0.488 0.7691
1.5055 -0.3967 2.8042 12.4 0.4324 0.6352
1.3895 0.6779 2.3341 12.41 0.5 0.4925
1.4144 0.4765 2.0986 12.42 0.5374 0.3698
1.316 -0.7879 1.6868 12.43 0.6193 0.232
1.3806 -1.2222 1.2937 12.44 0.6345 0.152
1.2735 -0.0648 0.9957 12.45 0.7031 0.0614
0.958 0.6289 0.7164 12.46 0.8736 -0.0136
0.8022 -0.2903 0.3555 12.47 0.8659 -0.0729
0.5918 -1.4431 0.0295 12.48 0.95 -0.1013
0.3345 -0.9687 -0.2688 12.49 1.1479 -0.1402
0.0788 0.2484 -0.5176 12.5 1.1983 -0.1328
-0.1783 0.2867 -0.7848 12.51 1.2826 -0.1258
-0.4124 -1.0358 -0.9495 12.52 1.6481 -0.0798
-0.6164 -1.4872 -0.9018 12.53 1.6765 -0.0429
-0.8117 -0.4288 -0.9641 12.54 1.7427 0.0192
-1.0811 0.4256 -1.0081 12.55 1.731 0.0912
-1.3273 -0.2407 -0.9134 12.56 1.9281 0.178
-1.4048 -1.506 -0.9051 12.57 2.2014 0.244
-1.4461 -1.1447 -0.7473 12.58 2.256 0.3347
-1.4703 0.105 -0.5545 12.59 2.3485 0.4772
-1.4623 0.3833 -0.3944 12.6 2.0671 0.5707
-1.3615 -0.8383 -0.2268 12.61 2.163 0.6071
-1.0921 -1.4476 -0.0814 12.62 2.0866 0.6904
-0.9234 -0.5554 0.0438 12.63 2.1639 0.9143
-0.6724 0.528 0.145 12.64 2.2701 0.9448
-0.4649 0.066 0.2238 12.65 2.3829 0.9683
-0.2253 -1.1057 0.2616 12.66 2.1144 1.184
0.0297 -1.0769 0.2174 12.67 1.8998 1.0904
0.3136 0.2216 0.1848 12.68 1.9095 1.2146
0.6113 0.7073 0.1363 12.69 1.6949 1.2711
0.7441 -0.3567 0.0276 12.7 1.8823 1.1395
1.1078 -1.1032 -0.0916 12.71 1.7207 1.1413
1.2652 -0.3627 -0.218 12.72 1.3984 1.2037
1.519 0.7526 -0.3852 12.73 1.219 1.03
1.4244 0.5831 -0.4785 12.74 1.0564 1.0654
1.4231 -0.7153 -0.5952 12.75 1.0103 0.9849
1.5085 -0.8026 -0.6507 12.76 0.8437 0.8557
1.4588 0.4576 -0.7302 12.77 0.7108 0.7766
1.6057 1.0227 -0.702 12.78 0.5069 0.5639
1.6414 0.1937 -0.7024 12.79 0.3205 0.459
1.3396 -0.7601 -0.7091 12.8 0.1615 0.3897
1.3705 -0.1605 -0.6246 12.81 0.0232 0.2252
1.2214 1.1664 -0.4377 12.82 -0.1119 0.0661
1.0229 1.0726 -0.2854 12.83 -0.2287 -0.0738
0.8058 -0.2347 -0.1195 12.84 -0.3057 -0.2017
0.7683 -0.5834 0.0676 12.85 -0.4356 -0.3349
0.626 0.5436 0.2455 12.86 -0.5184 -0.4919
0.5059 1.3841 0.3984 12.87 -0.5315 -0.6551
0.4263 0.6003 0.6326 12.88 -0.5588 -0.7787
0.3986 -0.5583 0.6526 12.89 -0.6182 -0.8581
0.3862 -0.1466 0.8113 12.9 -0.7179 -0.8364
0.4406 1.1143 0.8871 12.91 -0.6128 -0.9685
0.488 1.1589 0.7596 12.92 -0.6672 -1.019
0.5443 -0.0162 0.8067 12.93 -0.5496 -1.1114
0.6864 -0.5457 0.6272 12.94 -0.542 -1.0152
0.8794 0.3906 0.4348 12.95 -0.4668 -0.9874
0.8666 1.2838 0.1528 12.96 -0.3909 -0.9579
1.1992 0.622 -0.1149 12.97 -0.3346 -0.8946
1.1146 -0.5916 -0.4448 12.98 -0.2597 -0.9352
1.4963 -0.4551 -0.762 12.99 -0.1798 -0.7235
1.524 0.8372 -1.1989 13.0 -0.0988 -0.6811
1.6105 1.1054 -1.3664 13.01 -0.0053 -0.594
1.7036 -0.1209 -1.8949 13.02 0.0786 -0.4542
1.7406 -0.9092 -2.1072 13.03 0.1724 -0.3295
1.4966 -0.1001 -2.6555 13.04 0.2239 -0.1877
1.5591 0.9822 -2.8417 13.05 0.2767 -0.0208
1.5533 0.4337 -2.5502 13.06 0.3397 0.1233
1.299 -0.8823 -2.7196 13.07 0.4097 0.2891
1.0014 -0.9501 -2.9383 13.08 0.4609 0.4074
0.8835 0.1663 -3.0639 13.09 0.4705 0.6367
0.5312 0.6216 -2.7338 13.1 0.4025 0.7366
0.3317 -0.4709 -2.4557 13.11 0.4373 0.7963
0.0201 -1.5786 -2.3332 13.12 0.3927 0.9242
-0.2584 -0.8647 -2.3587 13.13 0.3271 1.0382
-0.5873 0.2247 -1.8997 13.14 0.2657 1.3083
-0.8068 -0.1005 -1.6912 13.15 0.181 1.2732
-1.0184 -1.3782 -1.2529 13.16 0.1062 1.43
-1.2289 -1.8855 -0.9556 13.17 -0.0014 1.2924
-1.5297 -0.5982 -0.7982 13.18 -0.1156 1.3844
-1.5297 -0.0387 -0.4965 13.19 -0.2676 1.4596
-1.5638 -0.9865 -0.2254 13.2 -0.355 1.3412
-1.7935 -2.2613 -0.052 13.21 -0.5658 1.3458
-1.8654 -1.5935 0.0928 13.22 -0.6622 1.3358
-1.64 -0.5211 0.1865 13.23 -0.8521 1.3458
-1.4532 -0.6836 0.2062 13.24 -0.9122 1.2715
-1.3427 -1.8151 0.2159 13.25 -1.2422 1.07
-1.376 -2.5491 0.1622 13.26 -1.1782 1.0633
-1.184 -1.3841 0.1088 13.27 -1.2932 0.9878
-0.8954 -0.6322 0.0051 13.28 -1.4524 0.9508
-0.6167 -1.5141 -0.1092 13.29 -1.668 0.8002
-0.3879 -2.4008 -0.2417 13.3 -1.6373 0.7224
-0.1509 -2.4994 -0.361 13.31 -1.9987 0.578
0.0491 -1.0779 -0.4005 13.32 -1.8403 0.5041
0.2395 -0.9638 -0.5363 13.33 -1.9256 0.4129
0.4309 -2.051 -0.5646 13.34 -2.1963 0.314
0.5369 -2.7784 -0.5414 13.35 -2.0561 0.2076
0.6951 -1.7977 -0.5315 13.36 -1.9273 0.146
0.6355 -0.9382 -0.4622 13.37 -2.104 0.1062
0.651 -1.5422 -0.4374 13.38 -2.1867 0.0838
0.699 -2.948 -0.3442 13.39 -2.2518 0.0657
0.5963 -2.7611 -0.1795 13.4 -1.8662 0.0556
0.5914 -1.5037 -0.0343 13.41 -1.7422 0.0838
0.5373 -0.9254 0.1143 13.42 -2.0094 0.1236
0.3526 -2.0848 0.2641 13.43 -1.8776 0.1693
0.2405 -2.7135 0.4199 13.44 -1.6957 0.2256
0.1523 -2.0951 0.5233 13.45 -1.5717 0.345
0.0357 -0.849 0.6433 13.46 -1.4649 0.3755
-0.0607 -1.2247 0.646 13.47 -1.295 0.5682
-0.1415 -2.5346 0.6436 13.48 -1.1263 0.7037
-0.1952 -2.4355 0.5348 13.49 -1.0259 0.7075
-0.2289 -1.2681 0.5194 13.5 -0.7553 0.9818
-0.2147 -0.5567 0.3958 13.51 -0.631 1.0493
-0.1446 -1.4928 0.2108 13.52 -0.6193 1.2792
-0.0858 -2.3052 0.0019 13.53 -0.4365 1.4283
0.0271 -1.6075 -0.225 13.54 -0.3491 1.4741
0.151 -0.466 -0.4801 13.55 -0.2177 1.5841
0.3291 -0.492 -0.735 13.56 -0.1384 1.6988
0.483 -1.7705 -0.9973 13.57 -0.0678 1.8052
0.7492 -1.974 -1.1381 13.58 -0.0165 2.0956
0.9609 -0.7411 -1.3794 13.59 0.0267 2.1479
1.1332 0.1255 -1.443 13.6 0.0559 2.2344
