#time y2 y3 y1
13.87 -0.4111 -0.016 -1.0691
13.88 0.453 0.4323 -1.0247
13.89 1.038 0.8583 -0.9873
13.9 1.6618 0.982 -0.9757
13.91 1.8038 1.1246 -1.1401
13.92 1.4296 0.9866 -1.2109
13.93 1.0649 0.723 -1.1725
13.94 0.5371 0.2986 -1.2311
13.95 0.346 -0.155 -1.3236
13.96 0.3343 -0.5645 -1.4488
13.97 0.5546 -0.7611 -1.6588
13.98 0.8492 -0.9578 -1.5856
13.99 1.0218 -0.7747 -1.5981
14.0 1.1397 -0.4892 -1.7774
14.01 1.0088 -0.097 -1.5833
14.02 0.4529 0.3172 -1.9381
14.03 -0.2191 0.7999 -1.7499
14.04 -0.8276 0.9012 -1.7443
14.05 -1.1917 1.0539 -1.932
14.06 -1.2842 0.9042 -1.8098
14.07 -0.9811 0.5827 -1.8029
14.08 -0.309 0.1318 -1.9191
14.09 0.5795 -0.3301 -1.7593
14.1 1.4995 -0.7596 -1.591
14.11 2.1498 -1.0237 -1.6891
14.12 2.3235 -1.0895 -1.3719
14.13 1.9994 -0.9105 -1.5055
14.14 1.5474 -0.5631 -1.1554
14.15 1.1212 -0.1155 -1.0255
14.16 0.8418 0.3547 -0.8952
14.17 0.5966 0.6659 -0.8553
14.18 0.6967 0.9048 -0.5929
14.19 0.9571 1.0092 -0.4913
14.2 1.3072 0.7824 -0.2555
14.21 1.3558 0.4614 -0.0906
14.22 1.3853 0.0445 0.1064
14.23 1.027 -0.4335 0.311
14.24 0.3882 -0.7648 0.5307
14.25 -0.2316 -1.0478 0.6882
14.26 -0.7308 -1.0236 0.8759
14.27 -0.9176 -0.9046 1.1228
14.28 -0.8415 -0.5041 1.2216
14.29 -0.2958 -0.0625 1.3572
14.3 0.502 0.419 1.6391
14.31 1.4433 0.694 1.8126
14.32 1.9832 0.9489 1.7449
14.33 2.7345 1.0157 1.8384
14.34 2.678 0.7918 1.9753
14.35 2.3608 0.4812 2.1179
14.36 1.5488 0.015 2.4096
14.37 1.1278 -0.3961 2.1568
14.38 0.7933 -0.7917 2.2428
14.39 0.7341 -1.0006 2.6364
14.4 0.8868 -0.9561 2.5331
14.41 1.2652 -0.7183 2.366
14.42 1.4945 -0.4038 2.1809
14.43 1.4384 0.0568 2.4947
14.44 1.1513 0.4556 2.4375
14.45 0.832 0.839 2.0976
14.46 0.2095 1.118 2.1282
14.47 -0.3638 0.9577 2.1227
14.48 -0.8006 0.7517 2.0202
14.49 -0.7791 0.4456 2.086
14.5 -0.3621 0.0507 1.7905
14.51 0.3448 -0.3837 1.7969
14.52 1.0772 -0.6882 1.6617
14.53 2.1707 -0.8681 1.5732
14.54 2.6149 -0.8363 1.4039
14.55 2.8187 -0.6047 1.5103
14.56 2.2584 -0.2348 1.1951
14.57 1.9914 0.236 1.2752
14.58 1.5606 0.7342 1.2063
14.59 0.8712 0.9923 1.1447
14.6 0.638 1.0905 1.0159
14.61 0.6785 1.1132 0.9799
14.62 0.7704 0.9888 1.0208
14.63 1.1285 0.5379 0.872
14.64 1.187 0.1206 0.8755
14.65 1.1672 -0.2752 1.0449
14.66 0.9756 -0.5481 0.9083
14.67 0.3782 -0.7496 1.0328
14.68 -0.1867 -0.6198 1.0693
14.69 -0.7399 -0.4012 1.1598
14.7 -0.7944 -0.0181 1.1363
14.71 -0.6218 0.4142 1.0626
14.72 -0.0689 0.9591 1.2376
14.73 0.7153 1.167 1.2511
14.74 1.5862 1.2306 1.4244
14.75 2.4754 1.1788 1.5108
14.76 2.4759 1.0643 1.6332
14.77 2.4715 0.7284 1.6115
14.78 2.2848 0.2355 1.7104
14.79 1.5763 -0.1446 1.6098
14.8 0.9072 -0.4661 1.5987
14.81 0.4476 -0.6073 1.8573
14.82 0.2299 -0.4428 1.884
14.83 0.3027 -0.2082 1.9818
14.84 0.6167 0.2188 1.8833
14.85 0.805 0.7342 1.792
14.86 0.8221 1.0941 1.6654
14.87 0.7815 1.5316 1.7607
14.88 0.3806 1.5913 1.6784
14.89 -0.2228 1.4241 1.6733
14.9 -0.7564 1.0812 1.5759
14.91 -1.1162 0.8031 1.6065
14.92 -0.9663 0.3564 1.2485
14.93 -0.5571 -0.0229 1.1613
14.94 0.1077 -0.3077 1.1923
14.95 0.8903 -0.3613 0.9689
14.96 1.7328 -0.286 0.85
14.97 2.1104 0.0303 0.6432
14.98 2.2101 0.4675 0.4112
14.99 1.8623 0.8709 0.2652
15.0 1.3362 1.4327 0.081
15.01 0.6612 1.5593 -0.1151
15.02 0.1448 1.5995 -0.346
15.03 -0.2147 1.7026 -0.5172
15.04 -0.2958 1.3955 -0.7296
15.05 -0.1248 0.9571 -0.9745
15.06 0.1442 0.4955 -1.0191
15.07 0.3742 0.0956 -1.3188
15.08 0.3627 -0.139 -1.3876
15.09 0.0935 -0.2207 -1.4857
15.1 -0.3939 -0.0818 -1.5803
15.11 -0.902 0.2463 -1.7891
15.12 -1.2302 0.609 -1.8356
15.13 -1.4355 1.0175 -1.9161
15.14 -1.319 1.3699 -2.1423
15.15 -0.5651 1.8014 -2.4165
15.16 0.1891 1.7472 -2.2486
15.17 1.0796 1.8369 -2.4419
15.18 1.6617 1.3578 -2.6532
15.19 1.7946 0.9101 -2.6581
15.2 1.7619 0.528 -2.2463
15.21 1.1485 0.198 -2.644
15.22 0.517 -0.041 -2.5739
15.23 -0.1765 -0.0821 -2.5304
15.24 -0.6752 0.0723 -2.4295
15.25 -0.8408 0.3931 -2.3251
15.26 -0.8647 0.8375 -2.0917
15.27 -0.6061 1.176 -1.9516
15.28 -0.3393 1.784 -2.1524
15.29 -0.1647 1.9915 -1.6965
15.3 -0.2649 2.021 -1.9093
15.31 -0.5898 1.7768 -1.6564
15.32 -1.1317 1.5142 -1.5773
15.33 -1.5116 1.0765 -1.4039
15.34 -1.6089 0.5866 -1.3541
15.35 -1.7097 0.243 -1.2873
15.36 -1.3476 0.0162 -1.2687
15.37 -0.6361 -0.0049 -1.2408
15.38 0.2627 0.1816 -1.1943
15.39 0.9256 0.533 -1.1269
15.4 1.4762 0.9777 -1.0828
15.41 1.5624 1.52 -1.0274
15.42 1.0054 1.6055 -0.9128
15.43 0.3566 1.8619 -0.8931
15.44 -0.3336 1.8145 -1.0299
15.45 -0.9702 1.9463 -0.9254
15.46 -1.5424 1.4217 -1.0345
15.47 -1.3516 1.0176 -1.0481
15.48 -1.242 0.5464 -1.0374
15.49 -0.9391 0.1964 -1.1735
15.5 -0.6949 0.0023 -1.2099
15.51 -0.6837 0.0009 -1.2074
15.52 -0.8293 0.2025 -1.2557
15.53 -1.2692 0.5007 -1.3071
15.54 -1.6076 0.9792 -1.5116
15.55 -1.7889 1.3739 -1.525
15.56 -2.0834 1.8289 -1.6344
15.57 -1.6819 1.8972 -1.496
15.58 -1.2998 1.7832 -1.7017
15.59 -0.4144 1.7119 -1.8556
15.6 0.3608 1.2344 -1.8002
15.61 0.9085 0.7875 -1.9218
15.62 1.1244 0.4755 -1.803
15.63 1.0194 0.0835 -1.7614
15.64 0.3807 -0.0862 -1.6404
15.65 -0.412 -0.0732 -1.7628
15.66 -1.1004 0.1487 -1.6597
15.67 -1.8442 0.4585 -1.699
15.68 -1.8053 0.9438 -1.7986
15.69 -1.8802 1.462 -1.5216
15.7 -1.6995 1.6441 -1.5835
15.71 -1.1532 1.7484 -1.3916
15.72 -0.9405 1.888 -1.2516
15.73 -0.9856 1.5628 -1.0987
15.74 -1.1086 1.0669 -1.0134
15.75 -1.6015 0.6121 -0.8387
15.76 -1.8556 0.2423 -0.6754
15.77 -2.0257 -0.092 -0.4501
15.78 -1.9852 -0.2423 -0.2498
15.79 -1.7338 -0.2433 -0.0632
15.8 -0.8879 0.0003 0.1257
15.81 -0.0976 0.3537 0.3355
15.82 0.5617 0.8227 0.5259
15.83 1.0232 1.2806 0.6798
15.84 0.8631 1.4416 0.8296
15.85 0.5229 1.5998 1.1768
15.86 -0.2269 1.4168 1.3332
15.87 -1.1042 1.3735 1.5767
15.88 -1.8008 0.846 1.4528
15.89 -1.9236 0.3528 1.7943
15.9 -2.0118 -0.0482 1.9713
15.91 -1.8077 -0.3396 2.197
15.92 -1.6107 -0.5037 2.1404
15.93 -1.0989 -0.4861 2.1769
15.94 -0.9435 -0.2277 2.1765
15.95 -1.0225 0.1497 2.5017
15.96 -1.4076 0.5766 2.3491
15.97 -1.76 0.9466 2.2979
15.98 -2.0086 1.298 2.3234
15.99 -1.9836 1.219 2.4066
16.0 -1.6007 1.113 2.5562
16.01 -1.187 1.003 2.3428
16.02 -0.3744 0.4792 2.3373
16.03 0.431 0.0284 2.1687
16.04 0.9542 -0.3992 2.305
16.05 1.1837 -0.6902 2.2747
16.06 0.7533 -0.8539 2.0328
16.07 0.2046 -0.7328 1.9741
16.08 -0.5772 -0.4476 1.9044
16.09 -1.3548 -0.1151 1.7179
16.1 -1.9533 0.3369 1.7487
16.11 -1.9787 0.7198 1.6543
16.12 -1.8088 0.9217 1.647
16.13 -1.6318 0.9143 1.2888
16.14 -1.1914 0.9342 1.4035
16.15 -0.8193 0.4866 1.1902
16.16 -0.7058 0.1017 1.1063
16.17 -0.9201 -0.3378 1.1831
16.18 -1.1608 -0.8535 1.0816
16.19 -1.3608 -1.0817 1.0431
16.2 -1.7662 -1.1652 1.0124
16.21 -1.6427 -1.12 0.9575
16.22 -1.0657 -0.7394 0.9054
16.23 -0.3769 -0.448 1.0022
16.24 0.3515 0.0022 0.9795
16.25 0.9556 0.3358 1.0463
16.26 1.3422 0.6212 0.9443
16.27 1.1819 0.5794 0.9473
16.28 0.7124 0.4974 1.0593
16.29 0.0197 0.1164 1.0774
16.3 -0.7486 -0.3152 1.3165
16.31 -1.4104 -0.7556 1.3717
16.32 -1.7235 -1.1194 1.2544
16.33 -2.0149 -1.3749 1.5275
16.34 -1.4169 -1.4287 1.455
16.35 -1.1126 -1.3345 1.4702
16.36 -0.6264 -1.155 1.5456
16.37 -0.406 -0.7978 1.7716
16.38 -0.3275 -0.3622 1.6752
16.39 -0.4837 0.015 1.8576
16.4 -0.8633 0.2016 1.9281
16.41 -1.0403 0.2323 1.6117
16.42 -1.0255 0.0338 1.9686
16.43 -0.7892 -0.3391 1.7428
16.44 -0.2111 -0.8357 1.6007
16.45 0.4735 -1.2002 1.573
16.46 1.2323 -1.4844 1.8391
16.47 1.6037 -1.8178 1.6506
16.48 1.7993 -1.9121 1.3991
16.49 1.5638 -1.81 1.4313
16.5 0.6955 -1.4154 1.2891
16.51 -0.0624 -1.1463 1.1972
16.52 -0.7815 -0.6989 1.0965
16.53 -1.4072 -0.302 0.9729
16.54 -1.4426 -0.1507 0.7565
16.55 -1.445 -0.1733 0.5725
16.56 -0.8567 -0.3647 0.4821
16.57 -0.4483 -0.6833 0.2662
16.58 0.0136 -1.1765 0.059
16.59 0.2416 -1.659 -0.1348
16.6 0.1876 -2.2462 -0.3379
16.61 -0.0484 -2.3692 -0.5684
16.62 -0.2916 -2.1652 -0.6922
16.63 -0.4868 -2.2826 -0.8215
16.64 -0.3526 -1.7268 -0.9969
16.65 0.0671 -1.4047 -1.3196
16.66 0.6752 -0.9824 -1.4065
16.67 1.5081 -0.6113 -1.6424
16.68 1.9735 -0.4775 -1.9394
16.69 2.0233 -0.5423 -1.9005
16.7 2.2028 -0.673 -2.1455
16.71 1.3565 -1.0916 -2.1458
16.72 0.7793 -1.4222 -2.2013
16.73 -0.1311 -2.043 -2.2441
16.74 -0.8726 -2.529 -2.4085
16.75 -1.1415 -2.5966 -2.5596
16.76 -1.2052 -2.5591 -2.6467
16.77 -0.7806 -2.1891 -2.3274
16.78 -0.2166 -2.0204 -2.2601
16.79 0.2863 -1.7216 -2.3298
16.8 0.7248 -1.2336 -2.5928
16.81 0.7511 -0.8984 -2.1839
16.82 0.5894 -0.7265 -2.4966
16.83 0.3911 -0.7187 -2.3882
16.84 0.1892 -1.0058 -2.3212
16.85 0.1342 -1.3008 -2.2631
16.86 0.3678 -1.8011 -1.9221
16.87 0.8096 -2.22 -1.8888
16.88 1.4059 -2.6451 -1.9391
16.89 1.9745 -2.6843 -1.768
16.9 2.546 -2.8321 -1.7055
16.91 2.3807 -2.7666 -1.4752
16.92 1.9514 -2.3316 -1.3404
16.93 1.2835 -1.7459 -1.2481
16.94 0.5858 -1.4373 -1.1922
16.95 -0.2277 -1.0905 -1.2461
16.96 -0.7244 -0.8808 -1.1197
16.97 -0.8495 -1.0104 -1.1526
16.98 -0.7337 -1.3077 -0.9525
16.99 -0.1695 -1.8012 -1.0421
17.0 0.4164 -2.0541 -0.9968
17.01 0.8634 -2.7685 -0.9649
17.02 1.2412 -2.6218 -0.9357
17.03 1.2401 -3.1697 -1.0152
17.04 0.9447 -3.0071 -1.0181
17.05 0.7138 -2.6152 -0.9062
17.06 0.5429 -2.1726 -1.0766
17.07 0.5626 -1.8944 -1.1258
17.08 0.9309 -1.2618 -1.0842
17.09 1.6017 -1.0668 -1.2463
17.1 2.2117 -1.0482 -1.153
17.11 2.4482 -1.0054 -1.4208
17.12 2.8977 -1.4432 -1.269
17.13 2.5463 -1.7392 -1.4545
17.14 1.7085 -2.2975 -1.3918
17.15 1.0396 -2.8017 -1.4835
17.16 0.221 -2.6597 -1.6532
17.17 -0.4998 -2.7585 -1.7479
17.18 -0.7908 -2.8216 -1.8332
17.19 -0.7205 -2.3648 -1.5961
17.2 -0.291 -2.0836 -1.6592
17.21 0.301 -1.5942 -1.7265
17.22 0.8498 -1.4377 -1.8085
17.23 1.4332 -1.0697 -1.9181
17.24 1.3517 -0.8848 -1.6241
17.25 1.2486 -1.1016 -1.8226
17.26 1.1796 -1.2487 -1.5132
17.27 0.7856 -1.7614 -1.6144
17.28 0.759 -2.0313 -1.5391
17.29 0.9732 -2.8637 -1.3849
17.3 1.1967 -2.9264 -1.3112
17.31 1.9247 -3.0894 -1.1005
17.32 2.3861 -3.0135 -0.9856
17.33 2.6882 -2.358 -0.82
17.34 2.315 -2.1057 -0.5687
17.35 2.0441 -1.6278 -0.4214
17.36 1.3953 -1.2364 -0.2564
17.37 0.4292 -0.8945 -0.0603
17.38 -0.3182 -0.8893 0.1393
17.39 -0.8337 -0.9717 0.3407
17.4 -0.87 -1.3312 0.5117
17.41 -0.6194 -1.7335 0.7595
17.42 -0.0707 -2.2699 1.0025
17.43 0.5438 -2.5538 1.0847
17.44 1.1915 -2.5934 1.2403
17.45 1.2991 -2.5526 1.3737
17.46 1.5355 -2.8191 1.5406
17.47 1.2651 -2.4368 1.8346
17.48 1.0041 -1.9625 1.8064
17.49 0.7616 -1.2427 2.1102
17.5 0.6287 -0.9219 1.9484
17.51 0.8945 -0.6429 2.3785
17.52 1.3935 -0.6953 2.2778
17.53 1.7959 -0.7973 2.4273
17.54 2.0695 -1.0859 2.2092
17.55 2.3173 -1.4445 2.4228
17.56 2.1581 -2.0889 2.5413
17.57 1.5015 -2.1041 2.4978
17.58 0.5084 -2.3451 2.4039
17.59 -0.3003 -2.6527 2.4943
17.6 -0.9918 -2.2006 2.4739
17.61 -1.2514 -2.0721 2.1179
17.62 -1.1843 -1.5042 2.2891
17.63 -0.6674 -1.0337 2.0739
17.64 0.0097 -0.6766 1.9294
17.65 0.7154 -0.4175 1.8517
17.66 1.0559 -0.3837 1.813
17.67 1.3928 -0.5288 1.8351
17.68 1.0727 -0.9048 1.7677
17.69 0.8954 -1.3019 1.6703
17.7 0.6211 -1.5801 1.4343
17.71 0.4261 -1.8481 1.3563
17.72 0.4599 -2.1661 1.2239
17.73 0.731 -2.0857 1.2894
17.74 1.2097 -1.9961 1.2777
17.75 1.6767 -1.4975 1.0429
17.76 1.8265 -0.9643 1.0231
17.77 1.7139 -0.5998 1.034
17.78 1.2854 -0.2176 0.8813
17.79 0.4047 -0.0223 0.9698
17.8 -0.4398 -0.0083 0.9074
17.81 -1.1107 -0.1791 0.9243
17.82 -1.6076 -0.5488 0.9927
17.83 -1.8107 -0.9152 0.8611
17.84 -1.3286 -1.2403 0.9913
17.85 -0.7066 -1.7291 0.9621
17.86 -0.0119 -1.7804 1.1468
17.87 0.5607 -1.7373 1.083
17.88 0.8594 -1.4957 1.1853
17.89 0.9829 -1.0331 1.3475
17.9 0.7107 -0.5805 1.2965
17.91 0.3533 -0.1474 1.3551
17.92 0.07 0.1742 1.5134
17.93 -0.0265 0.3437 1.4775
17.94 0.1066 0.3369 1.5565
17.95 0.5011 0.1568 1.5548
17.96 0.9386 -0.1807 1.5286
17.97 1.2467 -0.5717 1.5319
17.98 1.1126 -1.056 1.7339
17.99 0.9156 -1.2428 1.8615
18.0 0.208 -1.4383 1.6098
18.01 -0.6178 -1.397 1.7837
18.02 -1.3016 -1.1501 1.8117
18.03 -2.1583 -0.5837 1.7767
18.04 -2.3804 -0.1673 1.6788
18.05 -2.094 0.2861 1.538
18.06 -1.5031 0.6473 1.477
18.07 -0.7965 0.7593 1.4361
18.08 -0.0527 0.7661 1.3158
18.09 0.4031 0.5079 1.122
18.1 0.6142 0.1513 1.1029
18.11 0.536 -0.2377 0.9806
18.12 0.1961 -0.6746 0.7278
18.13 -0.1848 -0.8424 0.6433
18.14 -0.4579 -1.0307 0.4398
18.15 -0.4868 -0.9879 0.2529
18.16 -0.2102 -0.6414 0.0465
18.17 0.1181 -0.1967 -0.1304
18.18 0.5105 0.3026 -0.3712
18.19 0.6905 0.6611 -0.4983
18.2 0.5206 1.0401 -0.7735
18.21 0.0041 1.1983 -0.8546
18.22 -0.7894 1.0435 -1.1736
18.23 -1.469 0.9092 -1.1948
18.24 -2.4701 0.4866 -1.5618
18.25 -2.7557 0.0522 -1.619
18.26 -2.5336 -0.3203 -1.8652
18.27 -1.9754 -0.6248 -2.0697
18.28 -1.3464 -0.6501 -1.912
18.29 -0.6418 -0.5429 -2.1961
18.3 -0.0516 -0.2184 -2.2505
18.31 0.2841 0.2073 -2.2681
18.32 0.3342 0.746 -2.5171
18.33 0.0958 1.1848 -2.2122
18.34 -0.3211 1.4168 -2.6994
18.35 -0.593 1.6111 -2.5271
18.36 -0.8425 1.3273 -2.615
18.37 -0.6922 1.1814 -2.2768
18.38 -0.4919 0.7396 -2.4067
18.39 -0.1412 0.3247 -2.3625
18.4 0.1273 -0.0482 -2.348
18.41 0.1523 -0.2699 -2.2842
18.42 -0.1611 -0.3641 -2.3678
18.43 -0.7754 -0.1915 -2.0741
18.44 -1.4249 0.1238 -2.1481
18.45 -2.0734 0.598 -1.7747
18.46 -2.5304 1.1015 -1.9927
18.47 -2.765 1.5256 -1.8428
18.48 -2.6867 1.67 -1.533
18.49 -2.0916 1.7189 -1.6115
18.5 -1.1098 1.5893 -1.4884
18.51 -0.4247 1.382 -1.4016
18.52 0.0823 1.0153 -1.2301
18.53 0.3162 0.5509 -1.2803
18.54 0.1618 0.15 -1.0585
18.55 -0.2002 -0.0588 -1.1357
18.56 -0.6132 -0.1003 -0.9272
18.57 -0.918 0.0743 -0.9362
18.58 -0.9487 0.3708 -0.9282
18.59 -0.7771 0.8452 -0.9053
18.6 -0.5627 1.1998 -0.9855
18.61 -0.2238 1.6562 -0.8689
18.62 -0.0811 1.8163 -0.8607
18.63 -0.2073 2.1317 -1.0326
18.64 -0.6156 1.8848 -0.9357
18.65 -1.2565 1.465 -1.0517
18.66 -2.1539 0.9832 -1.1196
18.67 -2.4605 0.628 -1.0865
18.68 -2.9849 0.27 -1.2175
18.69 -2.9476 0.0862 -1.1678
18.7 -2.5236 0.0602 -1.3642
18.71 -1.4771 0.2396 -1.5272
18.72 -0.7632 0.5918 -1.5938
18.73 -0.0084 1.1116 -1.5539
18.74 0.3661 1.5155 -1.4386
18.75 0.4347 1.7223 -1.6497
