#y3 y4 y5 time y2 y1
-0.2951 0.915 1.7394 9.06 -0.1895 0.5656
-0.581 0.9448 1.298 9.07 -0.1544 0.4496
-0.9245 0.7806 0.9442 9.08 -0.1028 0.3518
-1.1432 0.7059 0.3914 9.09 -0.0334 0.2632
-1.161 0.7192 -0.0454 9.1 0.0465 0.2
-1.1609 0.5501 -0.1978 9.11 0.1285 0.1693
-1.1772 0.3864 0.0094 9.12 0.2091 0.1215
-0.9697 0.2548 0.447 9.13 0.3065 0.0983
-0.6091 0.0656 1.1017 9.14 0.4643 0.0833
-0.3214 -0.107 1.5647 9.15 0.5608 0.0964
0.0212 -0.2713 1.8171 9.16 0.671 0.1099
0.3882 -0.4363 2.0729 9.17 0.692 0.1263
0.712 -0.5448 1.5443 9.18 0.84 0.1377
1.0229 -0.7545 1.058 9.19 0.8345 0.1554
1.1311 -0.812 0.525 9.2 0.8451 0.1925
1.171 -1.0151 0.2004 9.21 1.0053 0.2062
1.1721 -1.2408 0.1443 9.22 1.0158 0.2342
1.3288 -1.1224 0.4064 9.23 1.1197 0.2325
1.0441 -1.152 0.945 9.24 1.1171 0.2489
0.8723 -1.4124 1.523 9.25 1.0252 0.198
0.7321 -1.3129 1.8522 9.26 1.0814 0.1728
0.4766 -1.1857 2.233 9.27 1.0198 0.1337
0.2859 -1.3096 2.3593 9.28 0.8871 0.0754
0.1416 -1.2377 1.6325 9.29 0.8009 0.004
0.0963 -1.1541 1.1883 9.3 0.6891 -0.0894
0.1348 -0.9153 0.7073 9.31 0.5833 -0.1861
0.2765 -0.8125 0.4599 9.32 0.538 -0.3432
0.5297 -0.7782 0.4188 9.33 0.4002 -0.466
0.7497 -0.5797 0.783 9.34 0.254 -0.5812
1.0574 -0.3539 1.2391 9.35 0.0811 -0.7941
1.5693 -0.1701 2.0121 9.36 -0.074 -0.8925
1.9078 0.0121 2.1851 9.37 -0.2052 -1.0374
2.4363 0.1863 2.3186 9.38 -0.3827 -1.2552
2.6607 0.3609 2.3016 9.39 -0.5693 -1.3862
2.7742 0.6036 1.9841 9.4 -0.6979 -1.489
2.8849 0.7716 1.4242 9.41 -0.7668 -1.7327
3.0767 0.942 0.8803 9.42 -1.0052 -1.6317
2.6191 0.961 0.6166 9.43 -1.1773 -1.9052
2.3945 1.184 0.6889 9.44 -1.3145 -1.8519
2.2112 1.2882 1.0816 9.45 -1.4526 -1.7187
2.0596 1.3565 1.7524 9.46 -1.5626 -1.9798
1.7797 1.4945 2.2296 9.47 -1.6467 -1.9329
1.462 1.5806 2.5257 9.48 -1.6621 -1.6273
1.1037 1.5132 2.4439 9.49 -1.4771 -1.8223
0.9504 1.5196 2.4241 9.5 -1.5177 -1.507
0.9059 1.2824 1.7883 9.51 -1.588 -1.3595
0.8597 1.2743 1.3221 9.52 -1.5401 -1.2072
0.8138 1.3792 0.8057 9.53 -1.7436 -0.9922
0.9715 1.1289 0.6394 9.54 -1.706 -0.8276
1.3355 1.2027 0.8172 9.55 -1.6037 -0.5796
1.5164 1.0416 1.226 9.56 -1.3355 -0.3102
1.5718 0.921 1.7766 9.57 -1.2848 -0.0578
1.7336 0.9307 2.3167 9.58 -1.2287 0.2007
2.1991 0.6853 2.8078 9.59 -1.2405 0.5226
2.135 0.6836 2.4454 9.6 -1.1039 0.759
2.2673 0.6473 2.0769 9.61 -0.8693 0.9643
2.0026 0.4876 1.8505 9.62 -0.7405 1.1965
1.7924 0.4351 1.1314 9.63 -0.7305 1.6329
1.6907 0.4474 0.8151 9.64 -0.6296 1.8906
1.2623 0.4156 0.7039 9.65 -0.476 1.938
1.0902 0.4878 0.8536 9.66 -0.3777 2.2135
0.5473 0.5284 1.4451 9.67 -0.2648 2.3104
0.2242 0.5303 1.859 9.68 -0.2029 2.338
-0.1144 0.6396 2.5946 9.69 -0.1334 2.2337
-0.35 0.6532 2.8056 9.7 -0.0833 2.4418
-0.6157 0.7642 2.3069 9.71 -0.0315 2.3574
-0.7003 0.9024 1.925 9.72 -0.0043 2.349
-0.6627 1.1374 1.4727 9.73 0.0078 2.0431
-0.5839 1.3015 1.0256 9.74 0.0032 1.9782
-0.3828 1.4518 0.6466 9.75 -0.0178 1.7716
-0.1456 1.6039 0.5949 9.76 -0.0537 1.7782
0.1356 1.7993 0.8875 9.77 -0.1095 1.5445
0.4302 2.1324 1.4142 9.78 -0.1908 1.349
0.604 2.1653 1.8899 9.79 -0.239 1.1773
0.8314 2.1926 2.2984 9.8 -0.3674 0.9174
0.9175 2.2619 2.6362 9.81 -0.4624 0.5855
0.9876 2.448 2.4915 9.82 -0.5776 0.3479
0.955 2.5971 1.7536 9.83 -0.6455 0.1497
0.892 2.7482 1.2662 9.84 -0.7854 -0.0972
0.6632 2.643 0.6402 9.85 -1.0298 -0.2971
0.3798 3.0661 0.4072 9.86 -1.1843 -0.4901
0.1098 2.9018 0.4523 9.87 -1.141 -0.7088
-0.1465 3.1273 0.8646 9.88 -1.2304 -0.9067
-0.356 2.7705 1.3661 9.89 -1.5949 -0.9996
-0.5804 2.8821 2.0526 9.9 -1.479 -1.2032
-0.6833 2.9365 2.2511 9.91 -1.534 -1.1789
-0.5956 2.5094 2.1968 9.92 -1.8778 -1.233
-0.457 2.5122 2.0598 9.93 -1.7491 -1.4603
-0.289 2.2672 1.3364 9.94 -1.8649 -1.2808
-0.0147 2.1352 0.7943 9.95 -1.7862 -1.3342
0.3431 2.1652 0.3954 9.96 -1.8661 -1.4077
0.7913 1.705 0.196 9.97 -2.1006 -1.3287
1.1589 1.6934 0.3447 9.98 -2.1422 -1.1275
1.4584 1.4497 0.694 9.99 -1.9991 -1.1583
1.6514 1.312 1.3249 10.0 -2.1258 -1.08
2.1562 1.1344 1.7652 10.01 -1.9279 -0.9039
2.2599 0.9283 2.1822 10.02 -1.8718 -0.823
2.4189 0.7875 2.0744 10.03 -1.8314 -0.797
2.1728 0.6675 1.6626 10.04 -1.7744 -0.6714
2.125 0.4738 1.0038 10.05 -1.4838 -0.5876
1.7842 0.4481 0.5064 10.06 -1.5749 -0.4149
1.5481 0.3116 0.056 10.07 -1.4098 -0.3527
1.5618 0.3081 -0.0591 10.08 -1.0777 -0.3545
1.3481 0.2484 0.1605 10.09 -0.9614 -0.2707
1.0326 0.2465 0.679 10.1 -0.8235 -0.2621
0.939 0.2312 1.2339 10.11 -0.7171 -0.2112
0.8767 0.3084 1.7034 10.12 -0.6924 -0.2304
1.002 0.3469 1.649 10.13 -0.4805 -0.2188
1.106 0.4326 1.8 10.14 -0.3909 -0.258
1.2814 0.4894 1.2876 10.15 -0.2515 -0.2642
1.5672 0.5304 0.5789 10.16 -0.1324 -0.2736
1.7282 0.6526 0.0676 10.17 -0.0477 -0.354
1.966 0.8136 -0.2823 10.18 0.0311 -0.3881
2.2768 0.7988 -0.3066 10.19 0.0919 -0.4453
2.8393 0.8971 -0.0126 10.2 0.1489 -0.4673
2.7088 1.0139 0.4959 10.21 0.1912 -0.5553
2.772 1.0829 1.1352 10.22 0.1987 -0.5088
2.6299 1.3253 1.3987 10.23 0.2017 -0.497
2.5241 1.2365 1.58 10.24 0.2025 -0.5573
2.335 1.4083 1.3908 10.25 0.1733 -0.5172
2.3608 1.4358 0.8326 10.26 0.1215 -0.517
1.8368 1.2312 0.2423 10.27 0.0693 -0.4221
1.3478 1.4354 -0.3087 10.28 -0.0081 -0.4201
1.0985 1.1993 -0.5237 10.29 -0.0854 -0.3356
0.7567 1.1857 -0.5111 10.3 -0.1832 -0.1913
0.4912 1.0506 -0.1358 10.31 -0.3122 -0.083
0.2698 1.1019 0.4219 10.32 -0.3849 0.0638
0.1381 0.9197 0.9576 10.33 -0.4646 0.2099
0.1207 0.7214 1.1313 10.34 -0.5743 0.352
0.1974 0.5768 1.3193 10.35 -0.807 0.5013
0.3512 0.4565 0.9759 10.36 -0.7774 0.7309
0.5552 0.2438 0.4624 10.37 -0.918 0.9136
0.7645 0.0936 -0.1358 10.38 -1.1353 1.0511
1.0236 -0.0675 -0.5966 10.39 -1.0685 1.3622
1.2272 -0.255 -0.7981 10.4 -1.2524 1.362
1.1759 -0.4225 -0.6091 10.41 -1.2245 1.6497
1.231 -0.4998 -0.2347 10.42 -1.2977 1.6729
1.4035 -0.676 0.3408 10.43 -1.3897 1.7123
1.135 -0.819 0.7755 10.44 -1.5277 2.0327
0.9635 -0.9073 1.0888 10.45 -1.3324 1.9222
0.6565 -0.8515 1.0855 10.46 -1.448 2.0633
0.3605 -0.8919 0.7344 10.47 -1.4158 2.0869
0.0173 -0.9891 0.1335 10.48 -1.4216 1.9388
-0.3539 -1.0335 -0.4383 10.49 -1.3536 1.8431
-0.6275 -0.9088 -0.8544 10.5 -1.1789 1.818
-0.9613 -0.9145 -0.8975 10.51 -1.0553 1.5251
-1.0163 -0.7219 -0.7457 10.52 -1.089 1.4875
-1.1204 -0.6019 -0.2293 10.53 -0.9112 1.2635
-1.1595 -0.5087 0.3826 10.54 -0.7265 1.0153
-0.9045 -0.3722 0.8054 10.55 -0.6679 0.922
-0.7144 -0.2138 1.106 10.56 -0.4917 0.6012
-0.4477 -0.0285 0.8406 10.57 -0.3777 0.3225
-0.1062 0.1533 0.5036 10.58 -0.1974 0.0695
0.2165 0.3772 -0.0903 10.59 -0.0696 -0.2125
0.5405 0.4855 -0.6071 10.6 0.0744 -0.4721
0.7606 0.6775 -1.0072 10.61 0.2285 -0.7333
1.0346 0.9399 -1.042 10.62 0.3134 -0.906
1.1404 1.167 -0.583 10.63 0.4376 -1.1337
1.1674 1.2593 -0.1067 10.64 0.5253 -1.365
1.1375 1.4901 0.4832 10.65 0.6515 -1.6736
1.1025 1.3983 0.7914 10.66 0.7562 -1.6655
0.891 1.5284 0.955 10.67 0.8475 -1.956
0.6517 1.7662 0.7696 10.68 0.8687 -2.0827
0.4759 1.6705 0.3408 10.69 0.9761 -1.9815
0.2656 1.8757 -0.2264 10.7 0.8916 -2.1623
0.0895 1.935 -0.785 10.71 1.019 -1.9721
-0.0017 1.8785 -0.906 10.72 0.9595 -2.2811
-0.0116 1.8535 -0.8683 10.73 0.8047 -2.0874
0.0707 1.5269 -0.5367 10.74 0.7472 -1.8607
0.2392 1.7483 0.0773 10.75 0.7613 -1.7522
0.5099 1.6183 0.6044 10.76 0.679 -1.6828
0.8961 1.4151 0.8928 10.77 0.6068 -1.4046
1.0921 1.464 1.1122 10.78 0.4884 -1.302
1.579 1.1692 0.7204 10.79 0.3757 -1.1987
2.0424 1.1171 0.25 10.8 0.2749 -0.9779
2.0793 0.9874 -0.2887 10.81 0.1608 -0.7025
2.3482 0.8617 -0.7389 10.82 0.0202 -0.4812
2.751 0.8812 -0.9088 10.83 -0.0964 -0.2987
2.573 0.8316 -0.6875 10.84 -0.2182 -0.0594
2.7009 0.7357 -0.2654 10.85 -0.3444 0.1424
2.3675 0.659 0.3334 10.86 -0.4961 0.3474
2.1508 0.6456 0.9337 10.87 -0.573 0.4529
2.1142 0.6039 1.1306 10.88 -0.6613 0.6121
1.577 0.6515 1.0604 10.89 -0.7516 0.7259
1.4076 0.6491 0.7939 10.9 -0.8503 0.934
1.0931 0.757 0.287 10.91 -0.8703 0.9865
0.8776 0.8213 -0.2686 10.92 -0.9196 1.0873
0.6755 0.9758 -0.6167 10.93 -0.9776 1.0529
0.593 1.086 -0.758 10.94 -1.0 0.9957
0.6034 1.1119 -0.4614 10.95 -1.0141 1.0993
0.7103 1.234 0.074 10.96 -0.9426 0.9823
0.8132 1.3427 0.6655 10.97 -0.8964 0.9233
1.0634 1.6427 1.2351 10.98 -0.7643 0.8212
1.3773 1.8003 1.4336 10.99 -0.7381 0.7579
1.5693 1.8048 1.3958 11.0 -0.6659 0.825
1.8151 2.0501 0.9765 11.01 -0.5322 0.7135
1.8473 2.4569 0.3796 11.02 -0.4377 0.5791
1.9635 2.3889 -0.1553 11.03 -0.3566 0.4976
1.6817 2.3011 -0.4593 11.04 -0.2021 0.408
1.5698 2.4095 -0.4321 11.05 -0.0824 0.3914
1.5914 2.63 -0.09 11.06 0.0356 0.3096
1.2611 3.0355 0.462 11.07 0.1506 0.2296
0.89 2.9684 1.01 11.08 0.2654 0.2177
0.4068 2.9939 1.6438 11.09 0.4012 0.1841
0.0254 2.7775 1.5499 11.1 0.5302 0.1988
-0.325 2.7409 1.581 11.11 0.6576 0.2026
-0.5946 2.5339 0.9346 11.12 0.738 0.211
-0.8855 2.3667 0.5057 11.13 0.7281 0.2473
-1.0052 2.5053 0.0074 11.14 0.7796 0.2993
-1.1387 2.3551 -0.2041 11.15 0.9174 0.3233
-1.008 2.2101 -0.1135 11.16 0.9522 0.3913
-0.9407 1.8089 0.3212 11.17 0.8469 0.4566
-0.7592 1.7842 0.8489 11.18 0.8802 0.5838
-0.415 1.6532 1.5096 11.19 0.8267 0.6425
-0.198 1.3642 1.7664 11.2 0.9166 0.6238
0.0713 1.139 1.9667 11.21 0.8692 0.7238
0.3001 0.9436 1.6042 11.22 0.6856 0.7756
0.3807 0.8903 1.139 11.23 0.6615 0.8852
0.5258 0.6255 0.5539 11.24 0.5496 0.7404
0.4393 0.4934 0.2117 11.25 0.4589 0.8991
0.3672 0.3043 0.0477 11.26 0.3326 0.8725
0.1871 0.2024 0.2331 11.27 0.1922 0.8156
-0.0509 0.0761 0.6645 11.28 0.0664 0.6348
-0.3425 -0.0059 1.2196 11.29 -0.088 0.5623
-0.5409 -0.0728 1.7323 11.3 -0.2376 0.5194
-0.9236 -0.1105 2.0195 11.31 -0.3947 0.3518
-1.1185 -0.1307 2.1505 11.32 -0.5221 0.2003
-1.1775 -0.1349 1.8669 11.33 -0.6477 0.0562
-1.1144 -0.1117 1.3386 11.34 -0.7705 -0.1205
-1.2253 -0.0653 0.705 11.35 -0.9042 -0.3299
-0.9616 -0.0106 0.3742 11.36 -1.0575 -0.4819
-0.8486 0.0634 0.2906 11.37 -1.1057 -0.6426
-0.4596 0.1537 0.5687 11.38 -1.3536 -0.8956
-0.1041 0.2255 1.0577 11.39 -1.2158 -1.0784
0.272 0.3233 1.6581 11.4 -1.3438 -1.1972
0.647 0.4798 2.2752 11.41 -1.2966 -1.4524
1.0912 0.5757 2.4473 11.42 -1.3206 -1.7496
1.2852 0.6855 2.0826 11.43 -1.426 -1.7051
1.5611 0.7332 1.9645 11.44 -1.5984 -2.0147
1.6034 0.7636 1.3799 11.45 -1.4129 -2.0774
1.5473 0.7947 0.8104 11.46 -1.3088 -1.8497
1.5176 0.9386 0.5295 11.47 -1.3784 -2.0164
1.3346 0.9102 0.5652 11.48 -1.3133 -1.9299
1.1727 0.8115 0.8613 11.49 -1.2228 -1.8789
0.8591 0.8086 1.5366 11.5 -1.0089 -1.8365
0.6606 0.821 1.9786 11.51 -1.0377 -1.6364
0.4518 0.7491 2.593 11.52 -0.8702 -1.4519
0.2706 0.7029 2.5032 11.53 -0.7368 -1.4184
0.1817 0.5988 2.3232 11.54 -0.6622 -1.2632
0.1632 0.4489 1.8673 11.55 -0.5554 -1.0977
0.2297 0.3445 1.4988 11.56 -0.5207 -0.8028
0.4054 0.1804 0.95 11.57 -0.3966 -0.6177
0.6407 0.0155 0.6725 11.58 -0.3182 -0.3249
0.9621 -0.1471 0.7154 11.59 -0.2137 -0.0532
1.3313 -0.2894 1.2387 11.6 -0.1266 0.2141
1.6056 -0.4847 1.5639 11.61 -0.0625 0.5
1.7974 -0.6485 2.4437 11.62 -0.0133 0.6965
1.9319 -0.743 2.6324 11.63 0.025 0.8886
1.9907 -0.9083 2.634 11.64 0.0415 1.2257
2.1751 -1.0651 2.5934 11.65 0.0539 1.2961
1.9005 -1.1836 1.8983 11.66 0.0384 1.6741
1.7259 -1.1711 1.3573 11.67 0.0111 1.8292
1.4496 -1.3486 0.8605 11.68 -0.0344 1.7384
1.1447 -1.2563 0.6311 11.69 -0.0903 1.8076
0.8099 -1.304 0.8197 11.7 -0.1829 1.7479
0.5111 -1.2553 1.2626 11.71 -0.2695 2.0424
0.1041 -1.4507 1.9476 11.72 -0.3531 1.7769
-0.2224 -1.2692 2.4511 11.73 -0.5082 1.8984
-0.4496 -1.1392 2.9124 11.74 -0.5618 1.9515
-0.5875 -1.1815 2.8183 11.75 -0.7638 1.6834
-0.6433 -0.9779 2.397 11.76 -0.8297 1.4366
-0.7099 -0.8126 1.7501 11.77 -0.9474 1.5287
-0.5514 -0.5973 1.2066 11.78 -1.1331 1.1754
-0.4318 -0.4497 0.7851 11.79 -1.3779 1.0543
-0.189 -0.3055 0.6902 11.8 -1.3512 0.8331
0.0112 -0.086 0.9084 11.81 -1.6968 0.7553
0.2174 0.0907 1.4925 11.82 -1.8944 0.5155
0.3828 0.2694 2.0794 11.83 -2.0658 0.3129
0.4121 0.4473 2.48 11.84 -1.8269 0.152
0.4795 0.6643 2.6411 11.85 -2.0927 -0.0332
0.3782 0.8048 2.4814 11.86 -2.0345 -0.1812
0.1844 0.8616 2.0289 11.87 -2.4191 -0.3399
-0.0557 1.1542 1.3884 11.88 -2.5524 -0.4993
-0.3674 1.2246 0.9475 11.89 -2.4013 -0.6248
-0.6693 1.1352 0.6345 11.9 -2.2469 -0.6336
-1.0712 1.209 0.5916 11.91 -2.5741 -0.7731
-1.4798 1.2472 0.86 11.92 -2.5855 -0.689
-1.5335 1.2546 1.4768 11.93 -2.1831 -0.8376
-1.8301 1.2868 1.8309 11.94 -2.159 -0.8191
-2.0654 1.2069 2.1181 11.95 -2.1071 -0.8332
-1.8449 1.3434 2.6427 11.96 -2.2294 -0.7515
-1.8292 1.2431 2.2521 11.97 -2.0576 -0.6355
-1.7761 1.1936 1.7867 11.98 -1.9257 -0.6167
-1.6506 1.0435 0.9981 11.99 -1.9393 -0.5974
-1.3023 0.9602 0.5875 12.0 -1.6603 -0.4496
-0.9464 0.6995 0.336 12.01 -1.6728 -0.4317
-0.6211 0.6516 0.4143 12.02 -1.5649 -0.303
-0.2545 0.5338 0.7842 12.03 -1.4317 -0.236
-0.0174 0.4279 1.3404 12.04 -1.3474 -0.1864
0.1427 0.3505 1.9715 12.05 -1.2722 -0.1369
0.2379 0.2365 2.0209 12.06 -1.0772 -0.0887
0.2289 0.1812 2.1739 12.07 -1.0648 -0.06
0.1393 0.1273 1.7405 12.08 -1.0048 -0.047
-0.0174 0.0798 1.3281 12.09 -0.7704 -0.0568
-0.2424 0.0643 0.7151 12.1 -0.7522 -0.0741
-0.4598 0.0727 0.2041 12.11 -0.7489 -0.1126
-0.707 0.0908 0.0167 12.12 -0.6975 -0.1522
-0.801 0.1323 0.1454 12.13 -0.6382 -0.2199
-1.0428 0.2299 0.6103 12.14 -0.7014 -0.2703
-0.9895 0.2799 0.9988 12.15 -0.6178 -0.3374
-0.9381 0.416 1.7173 12.16 -0.6361 -0.471
-0.8192 0.4778 1.8795 12.17 -0.7593 -0.5903
-0.6469 0.6787 1.9205 12.18 -0.7152 -0.5998
-0.3652 0.7183 1.4518 12.19 -0.8656 -0.7121
-0.0305 0.8742 0.7241 12.2 -0.9588 -0.8209
0.3553 1.0405 0.2042 12.21 -1.0014 -0.8234
0.6557 1.2937 -0.2283 12.22 -1.0786 -0.8969
1.0839 1.4158 -0.3402 12.23 -1.1865 -1.0958
1.3009 1.5317 -0.1042 12.24 -1.2567 -1.0081
1.6024 1.7891 0.3487 12.25 -1.3713 -1.1303
1.5846 1.6138 0.9305 12.26 -1.6573 -1.0745
1.4371 1.8483 1.3301 12.27 -1.6005 -1.0542
1.3458 2.0526 1.5013 12.28 -1.7675 -0.9772
1.3578 2.1168 1.3768 12.29 -2.1711 -0.7918
1.0737 2.0233 0.9515 12.3 -2.09 -0.6804
0.7663 2.0097 0.2523 12.31 -2.2329 -0.5832
0.3853 2.1511 -0.2664 12.32 -2.4297 -0.4735
0.1164 1.7635 -0.6175 12.33 -2.3836 -0.3013
-0.1347 1.8694 -0.6098 12.34 -2.2583 -0.1462
-0.3437 1.905 -0.4257 12.35 -2.4305 0.0638
-0.4425 1.5893 0.0953 12.36 -2.6422 0.2506
-0.493 1.5909 0.6886 12.37 -2.4636 0.514
-0.4256 1.328 0.9779 12.38 -2.6336 0.6292
-0.2651 1.2366 1.0236 12.39 -2.3275 0.8621
-0.0642 1.0219 0.8229 12.4 -2.5028 1.1567
0.1424 0.7707 0.3668 12.41 -2.4016 1.3708
0.3608 0.5205 -0.2644 12.42 -2.3362 1.5289
0.6067 0.3296 -0.8246 12.43 -2.1851 1.5748
0.7357 0.1142 -1.0988 12.44 -2.2234 1.8624
0.783 -0.085 -1.0107 12.45 -2.2385 1.7068
0.9186 -0.2527 -0.669 12.46 -2.0165 1.8331
0.7614 -0.4327 -0.1322 12.47 -1.7959 1.9849
0.571 -0.5519 0.413 12.48 -1.7846 1.7979
0.2759 -0.8105 0.7042 12.49 -1.4747 2.0223
-0.0459 -0.8834 0.7808 12.5 -1.4979 1.7836
-0.4021 -0.9262 0.3762 12.51 -1.2283 1.6928
-0.896 -1.0434 -0.1369 12.52 -0.9851 1.8066
-1.1483 -1.1149 -0.7668 12.53 -0.9089 1.5855
-1.599 -1.2219 -1.1819 12.54 -0.8495 1.3185
-1.6761 -1.1773 -1.4596 12.55 -0.7224 1.1301
-1.8456 -1.1074 -1.2135 12.56 -0.4929 1.0152
-1.9636 -1.1521 -0.893 12.57 -0.3965 0.7016
-2.3211 -0.9922 -0.3067 12.58 -0.3045 0.4651
-1.824 -0.9763 0.1667 12.59 -0.2559 0.2629
-1.8238 -0.8217 0.4377 12.6 -0.1549 -0.0059
-1.7527 -0.7249 0.3347 12.61 -0.1242 -0.2309
-1.4569 -0.6291 -0.0351 12.62 -0.0767 -0.4708
-1.0923 -0.5405 -0.5739 12.63 -0.0542 -0.6861
-0.816 -0.4713 -1.2355 12.64 -0.0488 -0.9949
-0.6941 -0.3908 -1.5517 12.65 -0.065 -1.1546
-0.5598 -0.2494 -1.5382 12.66 -0.0905 -1.2605
-0.6053 -0.2155 -1.5168 12.67 -0.136 -1.4086
-0.6907 -0.1431 -1.0131 12.68 -0.1866 -1.4844
-0.8506 -0.0856 -0.4285 12.69 -0.2441 -1.6329
-1.0269 -0.0611 -0.0127 12.7 -0.3032 -1.6573
-1.1675 -0.0574 0.1694 12.71 -0.381 -1.7613
-1.5558 -0.0689 0.023 12.72 -0.4554 -1.5579
-1.846 -0.1022 -0.432 12.73 -0.5452 -1.7025
-1.923 -0.1447 -1.0343 12.74 -0.748 -1.5802
-2.1864 -0.222 -1.4545 12.75 -0.7769 -1.3632
-2.0956 -0.3589 -1.8985 12.76 -0.8243 -1.4231
-2.422 -0.4698 -1.9434 12.77 -1.0522 -1.2071
-1.9972 -0.5281 -1.5376 12.78 -0.9986 -1.129
-2.1521 -0.6521 -1.0947 12.79 -1.1103 -0.9035
-1.7849 -0.9284 -0.5382 12.8 -1.1882 -0.7779
-1.3836 -1.0838 -0.1182 12.81 -1.3528 -0.6574
-0.9774 -1.2479 -0.0151 12.82 -1.3153 -0.4829
-0.5728 -1.4236 -0.2238 12.83 -1.3332 -0.2919
-0.2381 -1.5372 -0.7135 12.84 -1.414 -0.1236
0.0748 -1.624 -1.363 12.85 -1.3821 0.0138
0.3351 -1.6513 -1.8709 12.86 -1.4227 0.1544
0.4503 -2.0774 -2.1747 12.87 -1.4195 0.2565
0.5314 -1.9125 -2.0825 12.88 -1.3348 0.3849
0.4508 -2.1894 -1.7252 12.89 -1.1717 0.4825
0.344 -2.3 -1.1071 12.9 -1.0705 0.5265
0.1541 -2.412 -0.5379 12.91 -0.9739 0.5345
-0.0848 -2.0737 -0.1525 12.92 -0.8788 0.5612
-0.3098 -2.2937 -0.128 12.93 -0.737 0.6007
-0.4929 -2.284 -0.3789 12.94 -0.6725 0.5873
-0.7539 -2.1614 -0.9791 12.95 -0.5161 0.568
-0.859 -1.9154 -1.5858 12.96 -0.2882 0.4747
-0.8822 -1.812 -1.8954 12.97 -0.1486 0.414
-0.7822 -1.6163 -2.3023 12.98 0.0063 0.3372
-0.6575 -1.6338 -2.0891 12.99 0.1728 0.2824
-0.4822 -1.5307 -1.6208 13.0 0.3243 0.1949
-0.2356 -1.3528 -0.8965 13.01 0.4854 0.1401
0.0861 -0.9892 -0.4168 13.02 0.7081 0.0604
0.4 -0.8488 -0.1396 13.03 0.8696 -0.009
0.6818 -0.6343 -0.1782 13.04 0.9911 -0.0614
0.9678 -0.4757 -0.5151 13.05 1.1128 -0.11
1.045 -0.3269 -0.977 13.06 1.1263 -0.1334
1.2054 -0.1424 -1.6003 13.07 1.3328 -0.1441
1.1252 0.0218 -1.9958 13.08 1.2123 -0.1548
0.8657 0.1756 -1.9516 13.09 1.4095 -0.1247
0.7745 0.2709 -1.8462 13.1 1.3847 -0.0982
0.395 0.376 -1.3846 13.11 1.3474 -0.0497
0.0674 0.4818 -0.6467 13.12 1.3743 0.0207
-0.3359 0.5704 -0.2554 13.13 1.3492 0.0979
-0.7071 0.619 -0.0269 13.14 1.452 0.1936
-1.0396 0.6162 -0.1392 13.15 1.4992 0.3148
-1.3588 0.6078 -0.5062 13.16 1.2894 0.383
-1.4441 0.5256 -0.9931 13.17 1.3803 0.5423
-1.4713 0.5081 -1.6679 13.18 1.2644 0.6134
-1.4655 0.4624 -1.9249 13.19 1.1338 0.8313
-1.4754 0.3568 -1.7795 13.2 1.1649 0.891
-1.504 0.2763 -1.6984 13.21 0.9834 0.8769
-1.2956 0.1613 -1.0419 13.22 0.9464 1.0247
-1.0276 0.0419 -0.4537 13.23 0.6987 1.0307
-0.835 -0.078 -0.0094 13.24 0.7322 1.186
-0.6239 -0.1931 0.1272 13.25 0.5767 1.2594
-0.4954 -0.3344 -0.0542 13.26 0.4776 1.2829
-0.4568 -0.3776 -0.4702 13.27 0.4182 1.2329
-0.4349 -0.4999 -1.0075 13.28 0.3154 1.1298
-0.5893 -0.5928 -1.4165 13.29 0.2562 1.026
-0.8578 -0.6511 -1.6261 13.3 0.2132 0.9679
-1.1171 -0.7568 -1.6079 13.31 0.16 0.9161
-1.4436 -0.7425 -1.1939 13.32 0.1431 0.695
-1.8088 -0.6796 -0.7087 13.33 0.1326 0.5334
-1.9778 -0.7369 -0.1155 13.34 0.1429 0.3771
-2.4891 -0.6157 0.2641 13.35 0.1659 0.1913
-2.4981 -0.6672 0.3243 13.36 0.1929 -0.0224
-2.6374 -0.5333 0.0553 13.37 0.2797 -0.2199
-3.1171 -0.4038 -0.4645 13.38 0.3192 -0.4513
-2.7472 -0.3249 -1.0862 13.39 0.4207 -0.7187
-2.8273 -0.2236 -1.4123 13.4 0.5532 -0.947
-2.4456 -0.0696 -1.6806 13.41 0.5961 -1.054
-2.4137 0.0617 -1.2655 13.42 0.8341 -1.2708
-1.7325 0.2038 -0.8743 13.43 0.8864 -1.4139
-1.4479 0.3598 -0.323 13.44 1.0829 -1.6145
-1.135 0.5135 0.2475 13.45 1.2294 -1.7968
-0.9998 0.6025 0.5371 13.46 1.3438 -1.6714
-0.7346 0.6843 0.5494 13.47 1.3523 -1.6798
-0.6981 0.8404 0.1607 13.48 1.5702 -2.0165
-0.5587 1.0095 -0.3685 13.49 1.8187 -1.747
-0.6842 0.9886 -0.9048 13.5 1.7129 -1.6977
-0.8168 1.1524 -1.1523 13.51 2.2089 -1.6982
-0.9538 1.201 -1.321 13.52 2.1894 -1.7263
-1.1733 1.1037 -1.0053 13.53 2.3811 -1.5106
-1.4585 1.1433 -0.5671 13.54 2.5147 -1.3002
-1.6163 0.9836 0.0705 13.55 2.1744 -1.1736
-1.657 0.8679 0.5487 13.56 2.5806 -1.0648
-1.9503 0.8687 0.8394 13.57 2.3002 -0.7346
-1.9927 0.751 0.6615 13.58 2.7388 -0.5592
-1.8096 0.5141 0.3034 13.59 2.6337 -0.3434
