#y2 y1 time y3
0.9846 -2.5025 13.91 0.9807
1.0559 -2.5348 13.92 1.0481
1.0971 -2.1491 13.93 0.6764
1.4377 -2.0778 13.94 0.1429
1.4154 -1.9319 13.95 -0.35
1.4455 -1.8574 13.96 -0.588
1.5514 -1.5759 13.97 -0.5018
1.8487 -1.6215 13.98 0.0197
1.7105 -1.313 13.99 0.6527
1.966 -1.0676 14.0 1.3787
2.0488 -0.917 14.01 1.6007
2.0503 -0.9187 14.02 1.6074
2.2875 -0.7115 14.03 1.3452
2.087 -0.6568 14.04 0.825
2.0208 -0.597 14.05 0.4235
2.135 -0.619 14.06 0.2048
1.7403 -0.7201 14.07 0.3771
1.7364 -0.7182 14.08 0.8718
1.5521 -0.825 14.09 1.4142
1.632 -0.8502 14.1 2.1586
1.471 -1.1377 14.11 2.4826
1.1697 -1.1321 14.12 2.6407
1.0029 -1.5355 14.13 2.2638
0.8336 -1.7218 14.14 1.4999
0.582 -1.9067 14.15 0.9272
0.3751 -2.1375 14.16 0.6843
0.2544 -2.3133 14.17 0.883
0.0697 -2.2404 14.18 1.3199
-0.0851 -2.3722 14.19 1.854
-0.2327 -2.3456 14.2 2.7688
-0.3223 -2.7176 14.21 2.7031
-0.4077 -2.4415 14.22 2.5052
-0.5535 -2.6779 14.23 2.2298
-0.6149 -2.3427 14.24 1.5028
-0.5812 -2.7172 14.25 0.9467
-0.5484 -2.586 14.26 0.7263
-0.608 -2.1134 14.27 0.8441
-0.5596 -1.9398 14.28 1.2313
-0.434 -2.0826 14.29 1.7931
-0.3946 -1.6185 14.3 2.369
-0.2993 -1.5931 14.31 2.3739
-0.1478 -1.224 14.32 2.1689
-0.0389 -1.0933 14.33 1.6582
0.0941 -0.9602 14.34 1.0908
0.1982 -0.7748 14.35 0.5991
0.3695 -0.6554 14.36 0.2741
0.4852 -0.6218 14.37 0.3548
0.5656 -0.5268 14.38 0.8284
0.7101 -0.5483 14.39 1.362
0.8106 -0.4932 14.4 1.8208
0.8313 -0.6014 14.41 1.9126
0.7911 -0.6743 14.42 1.8034
0.9514 -0.6468 14.43 1.0999
0.9101 -0.8324 14.44 0.3827
0.8581 -0.9809 14.45 -0.1877
0.7522 -1.0748 14.46 -0.392
0.7067 -1.4101 14.47 -0.2737
0.5835 -1.6104 14.48 0.1677
0.4767 -1.526 14.49 0.7663
0.3725 -1.799 14.5 1.2534
0.2216 -2.1457 14.51 1.2777
0.0613 -2.0512 14.52 0.9561
-0.1079 -2.3494 14.53 0.455
-0.2657 -2.1748 14.54 -0.2463
-0.4588 -2.2268 14.55 -0.7464
-0.6618 -2.2071 14.56 -0.9301
-0.8521 -1.9958 14.57 -0.8051
-0.9934 -1.9774 14.58 -0.2071
-1.1236 -1.9825 14.59 0.3422
-1.1771 -1.8249 14.6 0.7835
-1.2497 -1.6384 14.61 0.9814
-1.4615 -1.6303 14.62 0.7168
-1.4956 -1.3097 14.63 0.2028
-1.5306 -1.2061 14.64 -0.3891
-1.5188 -0.9415 14.65 -0.8507
-1.4101 -0.7511 14.66 -0.9673
-1.2681 -0.5297 14.67 -0.6095
-1.3107 -0.3515 14.68 -0.0898
-1.257 -0.155 14.69 0.5538
-1.084 -0.0457 14.7 1.0599
-0.9795 0.0437 14.71 1.3199
-0.796 0.0916 14.72 1.0684
-0.6781 0.1251 14.73 0.5378
-0.4367 0.1133 14.74 -0.0446
-0.2971 0.0607 14.75 -0.412
-0.1537 -0.0194 14.76 -0.4137
0.0012 -0.1184 14.77 -0.1013
0.1378 -0.2437 14.78 0.5867
0.2651 -0.4227 14.79 1.2831
0.3635 -0.6108 14.8 1.7957
0.4704 -0.6735 14.81 1.8192
0.5109 -0.8545 14.82 1.6521
0.5481 -1.1316 14.83 1.1002
0.552 -1.155 14.84 0.6044
0.5681 -1.1635 14.85 0.3119
0.5938 -1.4771 14.86 0.3201
0.5239 -1.4245 14.87 0.7183
0.4201 -1.4496 14.88 1.2224
0.357 -1.562 14.89 2.1545
0.2154 -1.3199 14.9 2.6912
0.1063 -1.3195 14.91 2.5404
-0.0237 -1.3055 14.92 2.5233
-0.151 -0.9676 14.93 1.7674
-0.3161 -0.9724 14.94 1.1885
-0.4524 -0.6476 14.95 0.8482
-0.5854 -0.5401 14.96 0.9768
-0.6806 -0.2927 14.97 1.2857
-0.7865 -0.0725 14.98 2.0557
-0.9025 0.1573 14.99 2.4199
-0.9826 0.3439 15.0 2.6441
-1.1755 0.5833 15.01 2.8637
-1.2015 0.6402 15.02 2.6073
-1.1137 0.8595 15.03 1.9555
-1.0878 1.0266 15.04 1.5231
-1.0639 0.9323 15.05 0.9739
-1.0973 0.9918 15.06 1.0273
-1.0449 0.9568 15.07 1.3283
-0.9197 0.9923 15.08 1.9745
-0.7585 0.9657 15.09 2.6627
-0.6436 0.9134 15.1 2.6824
-0.4392 0.7269 15.11 2.5147
-0.3087 0.6223 15.12 2.2984
-0.1458 0.3936 15.13 1.7936
0.0392 0.2741 15.14 0.943
0.2052 0.1149 15.15 0.5582
0.4159 -0.0325 15.16 0.5483
0.5819 -0.1905 15.17 0.8364
0.7205 -0.3108 15.18 1.2924
0.826 -0.405 15.19 1.8411
0.9829 -0.5004 15.2 2.025
1.1477 -0.5249 15.21 1.9143
1.2116 -0.4872 15.22 1.677
1.086 -0.4322 15.23 0.9264
1.3052 -0.3567 15.24 0.2101
1.2801 -0.2774 15.25 -0.176
1.2318 -0.143 15.26 -0.1951
1.1038 0.0038 15.27 0.154
1.1612 0.196 15.28 0.7368
0.9663 0.3686 15.29 1.2894
0.9381 0.572 15.3 1.458
0.7694 0.7887 15.31 1.3276
0.666 1.0776 15.32 0.8317
0.4771 1.1946 15.33 0.0976
0.3488 1.3977 15.34 -0.4858
0.2275 1.4615 15.35 -0.8659
0.081 1.7733 15.36 -0.8493
-0.0594 1.9542 15.37 -0.457
-0.177 1.8437 15.38 0.146
-0.2593 1.9185 15.39 0.6462
-0.3427 1.8838 15.4 0.9696
-0.4261 2.0332 15.41 0.7239
-0.4307 1.8241 15.42 0.294
-0.4635 1.7577 15.43 -0.3449
-0.5217 1.7488 15.44 -0.9583
-0.4572 1.5365 15.45 -1.146
-0.4026 1.3616 15.46 -1.0268
-0.3385 1.1807 15.47 -0.515
-0.2513 1.0138 15.48 0.0693
-0.1185 0.8677 15.49 0.6442
0.0034 0.6553 15.5 0.9193
0.1482 0.531 15.51 0.7744
0.3184 0.4308 15.52 0.3433
0.4159 0.3493 15.53 -0.1984
0.6518 0.3009 15.54 -0.637
0.7457 0.2538 15.55 -0.8605
0.9232 0.2817 15.56 -0.668
1.0715 0.3603 15.57 -0.1361
1.1489 0.4603 15.58 0.576
1.2401 0.4912 15.59 1.0826
1.443 0.7168 15.6 1.394
1.5101 0.8432 15.61 1.4147
1.6772 1.0436 15.62 0.8147
1.608 1.2701 15.63 0.3414
1.6719 1.3366 15.64 -0.1292
1.4618 1.5081 15.65 -0.2403
1.3702 1.958 15.66 -0.0026
1.5298 1.8842 15.67 0.5544
1.2888 2.3352 15.68 1.2714
1.2585 2.2476 15.69 1.9113
1.009 2.5207 15.7 2.17
0.9865 2.472 15.71 1.9894
0.7189 2.411 15.72 1.3549
0.6205 2.6862 15.73 0.8892
0.4832 2.6335 15.74 0.5157
0.2574 2.3546 15.75 0.3499
0.1334 2.4072 15.76 0.5721
-0.0354 2.1853 15.77 1.1251
-0.1648 1.9817 15.78 1.7785
-0.3209 2.032 15.79 2.426
-0.4513 1.7468 15.8 2.2978
-0.5467 1.466 15.81 2.3318
-0.6091 1.4327 15.82 1.8646
-0.6403 1.2292 15.83 1.1388
-0.7018 0.9152 15.84 0.7253
-0.6049 0.9301 15.85 0.5507
-0.6214 0.7334 15.86 0.8766
-0.6039 0.6124 15.87 1.2043
-0.4824 0.6301 15.88 2.0609
-0.382 0.5952 15.89 2.4247
-0.3176 0.6543 15.9 2.4561
-0.2128 0.7559 15.91 2.0074
-0.076 0.7298 15.92 1.6536
0.0632 0.9812 15.93 0.9121
0.1786 1.1091 15.94 0.4166
0.2964 1.1404 15.95 0.2528
0.4781 1.4016 15.96 0.4021
0.6043 1.6274 15.97 0.899
0.6316 1.7549 15.98 1.4502
0.7212 1.9867 15.99 1.8046
0.7593 2.1077 16.0 1.9922
0.7865 2.1066 16.01 1.3892
0.8668 2.4728 16.02 0.8239
0.8385 2.7327 16.03 0.1864
0.9225 2.7749 16.04 -0.3616
0.8038 2.4055 16.05 -0.4911
0.6957 2.4862 16.06 -0.3259
0.6376 2.6549 16.07 0.1894
0.4647 2.5651 16.08 0.6851
0.3109 2.3694 16.09 0.9613
0.1787 2.2401 16.1 1.1308
0.0024 2.0245 16.11 0.7004
-0.1712 1.8625 16.12 -0.0097
-0.3919 1.7889 16.13 -0.7214
-0.5844 1.4373 16.14 -1.1846
-0.7604 1.4223 16.15 -1.3759
-0.9511 1.1532 16.16 -1.0767
-1.1963 0.9259 16.17 -0.5392
-1.2716 0.7675 16.18 0.0228
-1.4947 0.6982 16.19 0.3491
-1.5471 0.576 16.2 0.338
-1.7555 0.4558 16.21 -0.0221
-1.66 0.4169 16.22 -0.6853
-1.9026 0.4692 16.23 -1.2171
-1.6975 0.4958 16.24 -1.8128
-1.8192 0.5593 16.25 -1.7368
-1.8742 0.5959 16.26 -1.5167
-1.6848 0.7205 16.27 -0.8712
-1.7425 0.8361 16.28 -0.2133
-1.6099 1.0314 16.29 0.1424
-1.6461 1.2363 16.3 0.184
-1.3915 1.2839 16.31 -0.1895
-1.2804 1.4481 16.32 -0.7189
-1.0891 1.7248 16.33 -1.2502
-1.06 1.8338 16.34 -1.7427
-0.9412 1.9284 16.35 -1.6591
-0.753 2.1194 16.36 -1.1039
-0.6983 2.3545 16.37 -0.5806
-0.6424 2.0691 16.38 0.082
-0.5577 2.0602 16.39 0.4908
-0.48 2.3024 16.4 0.5044
-0.4756 2.0929 16.41 0.1715
-0.4674 2.1428 16.42 -0.336
-0.4603 1.7946 16.43 -0.8223
-0.4319 1.5522 16.44 -1.1567
-0.5135 1.5409 16.45 -1.1006
-0.625 1.3215 16.46 -0.5514
-0.6663 1.0379 16.47 0.1004
-0.8795 0.8589 16.48 0.6969
-0.8739 0.7059 16.49 1.0928
-1.2083 0.5001 16.5 1.247
-1.1797 0.3215 16.51 0.8184
-1.4009 0.1687 16.52 0.2362
-1.5959 0.0675 16.53 -0.2539
-1.7413 -0.0198 16.54 -0.5418
-1.9906 -0.0769 16.55 -0.3864
-2.3794 -0.0951 16.56 0.0926
-2.1093 -0.069 16.57 0.7941
-2.2756 -0.0149 16.58 1.32
-2.7276 0.0694 16.59 1.5604
-2.7977 0.1905 16.6 1.4839
-2.9189 0.3175 16.61 1.1672
-2.6898 0.4403 16.62 0.5755
-3.073 0.661 16.63 0.1003
-3.0107 0.8829 16.64 -0.1769
-2.6146 0.963 16.65 -0.0533
-2.8038 1.2171 16.66 0.4096
-2.5808 1.1834 16.67 1.0806
-2.864 1.3465 16.68 1.3943
-2.7767 1.5986 16.69 1.7732
-2.53 1.6934 16.7 1.5454
-2.5486 1.6436 16.71 1.2451
-2.0206 1.7445 16.72 0.5754
-1.9534 1.5832 16.73 -0.0483
-1.7315 1.4687 16.74 -0.3659
-1.8447 1.3385 16.75 -0.2729
-1.5676 1.1625 16.76 0.1494
-1.505 1.0422 16.77 0.7375
-1.191 0.8675 16.78 1.2438
-1.1376 0.7178 16.79 1.2334
-1.1243 0.5041 16.8 1.2189
-0.9529 0.3301 16.81 0.5686
-0.9551 0.1405 16.82 -0.1132
-1.0846 -0.0506 16.83 -0.7636
-1.0617 -0.2114 16.84 -1.0688
-1.1035 -0.3671 16.85 -0.9407
-1.147 -0.495 16.86 -0.5271
-1.0683 -0.637 16.87 0.0109
-1.2793 -0.6725 16.88 0.4616
-1.2416 -0.6951 16.89 0.5359
-1.5625 -0.6977 16.9 0.2915
-1.724 -0.5959 16.91 -0.3012
-1.6423 -0.5223 16.92 -0.9442
-2.0283 -0.3745 16.93 -1.5177
-1.9685 -0.2839 16.94 -1.7324
-2.0798 -0.1293 16.95 -1.7248
-2.4972 0.0418 16.96 -1.206
-2.1764 0.206 16.97 -0.7302
-2.5281 0.3982 16.98 -0.3196
-2.6472 0.5933 16.99 -0.196
-2.6081 0.6758 17.0 -0.46
-2.8229 0.9227 17.01 -1.0263
-2.9189 1.0301 17.02 -1.5382
-2.8922 1.1188 17.03 -2.2497
-2.4456 1.1188 17.04 -2.3927
-2.6994 1.1289 17.05 -2.3149
-2.4014 0.9931 17.06 -1.687
-2.2296 0.9801 17.07 -1.2378
-2.4453 1.0544 17.08 -0.6847
-2.0456 0.8665 17.09 -0.5053
-1.9854 0.6918 17.1 -0.7835
-1.8493 0.5484 17.11 -1.4404
-1.7636 0.3372 17.12 -2.069
-1.4266 0.1545 17.13 -2.4152
-1.2146 -0.0312 17.14 -2.3002
-1.0269 -0.2095 17.15 -2.3289
-0.9538 -0.4016 17.16 -1.5179
-0.8152 -0.5533 17.17 -0.9416
-0.6908 -0.7297 17.18 -0.5009
-0.5365 -0.7684 17.19 -0.367
-0.3676 -0.8651 17.2 -0.6061
-0.295 -0.9359 17.21 -0.9588
-0.2122 -1.0876 17.22 -1.5416
-0.1921 -1.0977 17.23 -2.1076
-0.1567 -1.0039 17.24 -2.2032
-0.1674 -0.7996 17.25 -1.5288
-0.1883 -0.7243 17.26 -1.1017
-0.2423 -0.637 17.27 -0.3792
-0.2934 -0.4756 17.28 0.1182
-0.3974 -0.3034 17.29 0.268
-0.5248 -0.0912 17.3 0.0409
-0.58 0.0885 17.31 -0.4094
-0.6988 0.2464 17.32 -0.9642
-0.819 0.4187 17.33 -1.3043
-1.0116 0.6523 17.34 -1.2804
-1.0486 0.6864 17.35 -1.0361
-1.1027 0.8038 17.36 -0.3434
-1.2721 0.8566 17.37 0.3434
-1.252 0.9802 17.38 0.7291
-1.4352 0.8781 17.39 0.9029
-1.3898 1.0123 17.4 0.6654
-1.5882 0.8547 17.41 0.0886
-1.6399 0.784 17.42 -0.4348
-1.499 0.6124 17.43 -0.8537
-1.4825 0.4606 17.44 -0.8151
-1.2804 0.3362 17.45 -0.493
-1.3327 0.1464 17.46 0.0986
-1.2323 -0.0412 17.47 0.7245
-1.0043 -0.2337 17.48 1.2229
-0.8266 -0.4221 17.49 1.1179
-0.6465 -0.5106 17.5 0.7365
-0.5806 -0.6922 17.51 0.2094
-0.3824 -0.8548 17.52 -0.4304
-0.1572 -0.8479 17.53 -0.8749
0.0272 -1.0481 17.54 -0.9054
0.2085 -0.9782 17.55 -0.4836
0.3834 -0.9346 17.56 0.0423
0.5008 -0.8834 17.57 0.5453
0.7241 -0.8189 17.58 0.9238
0.8115 -0.6778 17.59 0.9139
0.9731 -0.61 17.6 0.3884
1.0019 -0.3773 17.61 -0.2392
1.1531 -0.2216 17.62 -0.8964
1.1457 -0.0243 17.63 -1.2009
1.1373 0.1675 17.64 -1.2997
1.1808 0.3943 17.65 -0.9611
1.1058 0.5168 17.66 -0.5092
1.0795 0.7776 17.67 -0.0078
0.9866 0.9197 17.68 0.2298
0.9153 1.0667 17.69 0.127
0.6718 1.181 17.7 -0.3084
0.6109 1.1958 17.71 -0.9381
0.4952 1.1862 17.72 -1.8361
0.3506 1.1685 17.73 -1.9527
0.1918 1.1677 17.74 -2.1746
0.077 1.0981 17.75 -1.9197
-0.0493 0.9352 17.76 -1.3225
-0.156 0.8311 17.77 -0.6716
-0.2499 0.6355 17.78 -0.4576
-0.3434 0.4939 17.79 -0.6427
-0.4225 0.2821 17.8 -1.2159
-0.4114 0.1265 17.81 -1.6573
-0.4491 -0.0398 17.82 -2.5764
-0.4445 -0.2116 17.83 -2.6753
-0.4388 -0.3592 17.84 -2.5507
-0.4064 -0.4563 17.85 -2.3667
-0.3194 -0.5097 17.86 -1.9161
-0.1957 -0.6173 17.87 -1.1077
-0.0909 -0.6429 17.88 -1.016
0.0366 -0.6567 17.89 -1.0055
0.1829 -0.558 17.9 -1.6601
0.3155 -0.4877 17.91 -1.937
0.5264 -0.3714 17.92 -2.7281
0.6422 -0.2274 17.93 -2.8984
0.8647 -0.0531 17.94 -2.6603
0.9482 0.1362 17.95 -2.3487
1.0779 0.3329 17.96 -1.6379
1.194 0.5 17.97 -1.0681
1.4994 0.7468 17.98 -0.7864
1.5493 0.935 17.99 -1.0195
1.6094 1.2101 18.0 -1.2354
1.5414 1.1543 18.01 -1.9429
1.5324 1.4035 18.02 -2.3614
1.5401 1.3901 18.03 -2.4473
1.6241 1.516 18.04 -2.2439
1.6513 1.5264 18.05 -2.022
1.5658 1.5564 18.06 -1.0614
1.3722 1.7073 18.07 -0.5985
1.3312 1.5712 18.08 -0.282
1.2736 1.4655 18.09 -0.3397
0.9966 1.1941 18.1 -0.8368
0.8697 1.1799 18.11 -1.1977
0.645 0.9689 18.12 -1.6844
0.5778 0.7854 18.13 -1.9014
0.3748 0.6869 18.14 -1.5393
0.1808 0.456 18.15 -1.1475
0.045 0.2853 18.16 -0.3774
-0.0865 0.1614 18.17 0.209
-0.2036 0.0443 18.18 0.4407
-0.3132 -0.0526 18.19 0.309
-0.4316 -0.1151 18.2 -0.0939
-0.4693 -0.1675 18.21 -0.6268
-0.4792 -0.1571 18.22 -1.0488
-0.552 -0.1235 18.23 -1.2267
-0.5641 -0.0462 18.24 -0.9869
-0.4838 0.0642 18.25 -0.4277
-0.5015 0.1804 18.26 0.2256
-0.3809 0.3771 18.27 0.7047
-0.2877 0.5564 18.28 0.8714
-0.177 0.6778 18.29 0.8263
-0.0644 0.892 18.3 0.2719
0.0707 1.1121 18.31 -0.3311
0.2257 1.3822 18.32 -0.8818
0.3678 1.6069 18.33 -0.9975
0.4764 1.561 18.34 -0.7229
0.6157 1.9187 18.35 -0.2264
0.811 1.7082 18.36 0.3498
0.8237 1.8521 18.37 0.8982
0.9892 2.07 18.38 0.9462
1.126 1.9882 18.39 0.6612
1.0816 1.9649 18.4 0.0736
1.1905 2.0842 18.41 -0.5593
1.1053 1.7507 18.42 -1.0083
1.1655 1.7504 18.43 -1.3136
1.0496 1.6014 18.44 -1.0645
0.9124 1.3329 18.45 -0.568
0.9518 1.104 18.46 -0.0212
0.8374 0.9343 18.47 0.3406
0.6889 0.874 18.48 0.4221
0.5639 0.6125 18.49 0.0655
0.3983 0.5301 18.5 -0.6119
0.1958 0.391 18.51 -1.1403
0.0229 0.2378 18.52 -1.6122
-0.1415 0.1823 18.53 -1.8127
-0.3479 0.1306 18.54 -1.6593
-0.5275 0.1062 18.55 -1.208
-0.6769 0.1111 18.56 -0.6502
-0.7895 0.1884 18.57 -0.3168
-0.9902 0.2587 18.58 -0.3154
-1.0782 0.3845 18.59 -0.6396
-1.0299 0.5008 18.6 -1.4044
-1.2528 0.6712 18.61 -1.9795
-1.3352 0.8519 18.62 -2.3635
-1.1197 0.9395 18.63 -2.5502
-1.1031 1.1925 18.64 -2.2122
-1.1634 1.5005 18.65 -1.8906
-1.1547 1.4699 18.66 -1.2637
-1.0923 1.5712 18.67 -0.8375
-0.8578 1.7653 18.68 -0.7858
-0.8088 2.023 18.69 -1.1959
-0.682 1.9223 18.7 -1.7088
-0.5656 2.2625 18.71 -2.4974
-0.3978 1.9279 18.72 -2.8147
-0.269 2.0048 18.73 -3.0713
-0.1285 2.1619 18.74 -2.494
0.0236 1.826 18.75 -1.8227
0.1629 1.748 18.76 -1.1449
0.2699 1.7005 18.77 -0.786
0.3824 1.3451 18.78 -0.7783
0.4316 1.1303 18.79 -1.1478
0.5778 1.0033 18.8 -1.5889
0.5243 0.8751 18.81 -2.1278
0.5463 0.6545 18.82 -2.7098
0.5449 0.4471 18.83 -2.4851
0.5463 0.3208 18.84 -2.2271
0.5578 0.1708 18.85 -1.4843
0.4587 0.0651 18.86 -0.6827
0.3321 -0.0118 18.87 -0.3167
0.2528 -0.0514 18.88 -0.2763
0.099 -0.0657 18.89 -0.5593
-0.0333 -0.0309 18.9 -1.0772
-0.1669 0.031 18.91 -1.641
-0.3128 0.1182 18.92 -1.8481
-0.443 0.2546 18.93 -1.5699
-0.6909 0.3938 18.94 -1.1765
-0.7516 0.5878 18.95 -0.5864
-0.8711 0.7594 18.96 0.0814
-1.1141 0.8303 18.97 0.482
-1.1801 1.0397 18.98 0.543
-1.3156 1.1436 18.99 0.2001
-1.1347 1.465 19.0 -0.3342
-1.1665 1.4391 19.01 -0.8836
-1.2858 1.4638 19.02 -1.0629
-1.3568 1.4941 19.03 -0.917
-1.1466 1.6937 19.04 -0.4954
-1.109 1.5651 19.05 0.2143
-1.0137 1.5539 19.06 0.7863
-0.9354 1.4177 19.07 1.2148
-0.7815 1.3427 19.08 1.1977
-0.732 1.2111 19.09 0.7955
-0.4841 1.2313 19.1 0.1914
-0.3339 1.0729 19.11 -0.3133
-0.1896 0.7559 19.12 -0.5742
-0.0091 0.6246 19.13 -0.4619
0.1811 0.361 19.14 -0.0367
0.3052 0.1701 19.15 0.5402
0.518 -0.0355 19.16 1.2465
0.6712 -0.2011 19.17 1.5446
0.791 -0.3782 19.18 1.2535
0.8699 -0.5325 19.19 0.7725
0.8945 -0.6306 19.2 0.2005
1.0597 -0.6261 19.21 -0.3359
1.1022 -0.6236 19.22 -0.6326
1.1258 -0.6795 19.23 -0.5509
1.1211 -0.6457 19.24 -0.1458
1.0213 -0.5807 19.25 0.4095
1.041 -0.5048 19.26 0.8652
1.0129 -0.3309 19.27 1.138
0.8167 -0.1786 19.28 0.9165
0.7468 -0.0374 19.29 0.3952
0.6177 0.1315 19.3 -0.2798
0.4994 0.2871 19.31 -0.8671
0.4313 0.4714 19.32 -1.0944
0.2848 0.5483 19.33 -1.1284
0.157 0.762 19.34 -0.7032
0.0389 0.8635 19.35 -0.1167
-0.0632 0.9439 19.36 0.3306
-0.1644 0.9812 19.37 0.4982
-0.2333 0.938 19.38 0.2434
