# y : intensity
# label : secret experiment #4709
#y1 y5 time y2 y4 y3
-2.2915 -2.1076 9.06 2.4021 -1.8477 -1.1575
-2.4208 -1.854 9.07 2.738 -1.7522 -1.0622
-2.3157 -1.9361 9.08 2.2327 -1.4254 -0.9829
-2.208 -1.7283 9.09 2.359 -1.1991 -0.8547
-2.4472 -1.5394 9.1 2.2824 -0.9314 -0.8309
-2.3092 -1.4048 9.11 2.0899 -0.7084 -0.8124
-2.3729 -1.0792 9.12 1.8183 -0.4734 -0.6966
-2.5322 -1.1086 9.13 1.9688 -0.2195 -0.6382
-2.2351 -0.9006 9.14 1.748 -0.0013 -0.5712
-1.9628 -0.7354 9.15 1.3622 0.1361 -0.523
-1.911 -0.6566 9.16 1.3013 0.2252 -0.5236
-1.8112 -0.4999 9.17 1.159 0.2571 -0.4651
-1.7068 -0.4172 9.18 0.99 0.2107 -0.4803
-1.8948 -0.3409 9.19 0.7276 0.1176 -0.5516
-1.4905 -0.2423 9.2 0.6649 -0.0176 -0.5252
-1.5721 -0.1906 9.21 0.4996 -0.2055 -0.5983
-1.2069 -0.1481 9.22 0.4138 -0.3714 -0.6596
-1.215 -0.1279 9.23 0.3519 -0.5385 -0.5909
-1.0378 -0.0972 9.24 0.2355 -0.8496 -0.7325
-0.9281 -0.098 9.25 0.2084 -1.006 -0.6875
-0.7518 -0.1092 9.26 0.2169 -1.0802 -0.7467
-0.6726 -0.1243 9.27 0.196 -1.1087 -0.879
-0.5342 -0.134 9.28 0.2295 -1.1911 -0.9478
-0.3641 -0.1454 9.29 0.2588 -1.1021 -1.023
-0.2648 -0.1651 9.3 0.3782 -0.8359 -1.0465
-0.1382 -0.2236 9.31 0.4738 -0.6742 -0.997
-0.0365 -0.2401 9.32 0.5372 -0.3903 -0.9995
0.051 -0.2444 9.33 0.719 -0.087 -1.0065
0.1187 -0.2473 9.34 0.8156 0.1999 -1.0418
0.1807 -0.271 9.35 0.9065 0.5417 -0.9493
0.258 -0.2671 9.36 0.9515 0.7489 -1.0017
0.2829 -0.2329 9.37 1.2141 0.9965 -0.9609
0.2766 -0.2087 9.38 1.4038 1.222 -0.9359
0.3334 -0.1651 9.39 1.5004 1.472 -0.7559
0.3029 -0.0964 9.4 1.482 1.6331 -0.7033
0.2772 -0.0284 9.41 1.6822 1.6068 -0.6407
0.256 0.0653 9.42 1.5998 1.5503 -0.4922
0.2282 0.158 9.43 1.752 1.3188 -0.3432
0.1876 0.2861 9.44 1.7702 1.1943 -0.2078
0.127 0.4305 9.45 1.6322 1.0324 -0.0574
0.0463 0.5934 9.46 1.6896 0.6875 0.1117
-0.0237 0.7506 9.47 1.7219 0.4529 0.2717
-0.107 0.7723 9.48 1.6209 0.2003 0.4184
-0.2 1.0705 9.49 1.5149 -0.0119 0.654
-0.2961 1.2478 9.5 1.4783 -0.2022 0.7508
-0.3803 1.3716 9.51 1.1768 -0.3133 0.9362
-0.4483 1.5126 9.52 1.0786 -0.4247 1.2004
-0.549 1.7884 9.53 1.0057 -0.3816 1.3875
-0.6411 1.9402 9.54 0.7165 -0.3374 1.5373
-0.7339 1.7466 9.55 0.5863 -0.2781 1.6696
-0.7008 2.0912 9.56 0.4499 -0.1138 1.7907
-0.8584 2.2301 9.57 0.2893 0.0798 2.0135
-0.8548 2.1367 9.58 0.0871 0.2625 2.1787
-0.853 2.5463 9.59 -0.0639 0.4566 2.1709
-0.956 2.4837 9.6 -0.222 0.7195 2.1715
-1.0066 2.4893 9.61 -0.3255 0.806 2.3297
-1.0824 2.5707 9.62 -0.5186 0.8245 2.5314
-1.0545 2.5862 9.63 -0.6186 0.9618 2.6213
-0.9125 2.4032 9.64 -0.7164 0.8931 2.532
-1.0394 2.1562 9.65 -0.7359 0.7361 2.6233
-1.0142 2.2648 9.66 -0.7869 0.6116 2.3516
-0.8145 2.1418 9.67 -0.7303 0.3735 2.5111
-0.8364 1.8619 9.68 -0.7668 0.1395 2.1567
-0.7601 1.7812 9.69 -0.649 -0.2071 2.1526
-0.6312 1.7231 9.7 -0.5998 -0.4913 2.0241
-0.5715 1.3837 9.71 -0.5782 -0.8041 2.0719
-0.4647 1.3844 9.72 -0.4821 -1.1849 1.8914
-0.374 1.105 9.73 -0.3564 -1.5335 1.9028
-0.2243 0.9337 9.74 -0.2292 -1.775 1.6131
-0.1102 0.7998 9.75 -0.076 -1.924 1.4548
0.0024 0.5313 9.76 0.0554 -1.985 1.4332
0.1233 0.3079 9.77 0.1922 -2.3063 1.2296
0.2614 0.1118 9.78 0.3506 -1.9061 1.1131
0.3686 -0.0659 9.79 0.4097 -2.072 0.9663
0.5191 -0.2608 9.8 0.5541 -1.7684 0.7496
0.5649 -0.3825 9.81 0.7013 -1.5495 0.5628
0.6759 -0.5423 9.82 0.7974 -1.6016 0.4765
0.8464 -0.6935 9.83 0.8432 -1.2194 0.365
0.8328 -0.801 9.84 0.8117 -1.0482 0.2347
0.9974 -0.9183 9.85 0.9742 -0.9574 0.1611
1.1407 -0.9911 9.86 0.9157 -0.7252 0.0625
1.1324 -1.1 9.87 0.9474 -0.6861 -0.008
1.0926 -1.146 9.88 0.8495 -0.6673 -0.0659
1.1576 -0.9857 9.89 0.8837 -0.7428 -0.1138
1.3014 -1.1031 9.9 0.7775 -0.8484 -0.1234
1.137 -1.0216 9.91 0.6493 -0.9662 -0.1471
1.3128 -0.9421 9.92 0.5223 -1.1207 -0.1358
1.2666 -0.9122 9.93 0.3664 -1.3116 -0.1379
1.2403 -0.766 9.94 0.2133 -1.6943 -0.1079
1.1765 -0.6379 9.95 0.0538 -1.8138 -0.0547
1.0829 -0.5452 9.96 -0.0943 -1.9724 -0.004
1.0107 -0.3716 9.97 -0.2614 -2.1971 0.0644
0.8466 -0.2616 9.98 -0.4062 -2.414 0.1263
0.765 -0.1407 9.99 -0.5517 -2.3151 0.2258
0.7138 0.0049 10.0 -0.6788 -2.5931 0.2694
0.6616 0.1383 10.01 -0.8928 -2.4771 0.3756
0.516 0.3054 10.02 -0.9003 -2.3892 0.454
0.3953 0.416 10.03 -1.1394 -2.2952 0.5503
0.2647 0.5571 10.04 -1.1997 -1.9655 0.6581
0.119 0.6132 10.05 -1.1045 -1.4608 0.712
0.0002 0.7355 10.06 -1.1555 -1.3432 0.7685
-0.1368 0.8511 10.07 -1.247 -0.8475 0.8452
-0.2447 0.7871 10.08 -1.2635 -0.6368 0.9334
-0.3632 0.944 10.09 -1.2003 -0.3094 0.9358
-0.5027 1.0156 10.1 -1.0327 -0.1098 0.9671
-0.6411 0.9817 10.11 -0.996 0.0805 1.0632
-0.695 0.8791 10.12 -0.907 0.173 1.0583
-0.7183 0.9319 10.13 -0.7527 0.2358 0.9908
-0.7929 0.9238 10.14 -0.6323 0.1826 0.9863
-0.9075 0.7984 10.15 -0.5321 0.1 0.9238
-1.0141 0.6738 10.16 -0.3618 -0.0319 0.9273
-1.0704 0.61 10.17 -0.177 -0.1985 0.9486
-1.0304 0.6172 10.18 -0.0346 -0.4162 0.8102
-1.0604 0.4341 10.19 0.1169 -0.6063 0.7472
-1.1326 0.3232 10.2 0.2641 -0.8624 0.6725
-1.0417 0.2308 10.21 0.4341 -1.0215 0.5235
-1.0206 0.1257 10.22 0.4846 -1.0351 0.3951
-0.9664 0.0042 10.23 0.6131 -1.0932 0.3157
-0.9149 -0.1129 10.24 0.7051 -1.1217 0.2241
-0.8636 -0.2013 10.25 0.7946 -0.9675 0.0886
-0.779 -0.3022 10.26 0.8657 -0.9044 -0.0265
-0.79 -0.3777 10.27 0.833 -0.7404 -0.1365
-0.6885 -0.4705 10.28 0.8281 -0.5145 -0.2321
-0.5339 -0.532 10.29 0.8305 -0.2491 -0.3632
-0.4348 -0.6192 10.3 0.7881 0.036 -0.4556
-0.3735 -0.6311 10.31 0.6936 0.2894 -0.5644
-0.2544 -0.6986 10.32 0.5944 0.5297 -0.6468
-0.1507 -0.6794 10.33 0.5122 0.7708 -0.6337
-0.0436 -0.6327 10.34 0.3219 0.9869 -0.7147
0.0603 -0.6663 10.35 0.2199 0.9953 -0.7754
0.16 -0.6596 10.36 0.0763 1.1088 -0.7456
0.2391 -0.5341 10.37 -0.0606 1.054 -0.8737
0.3063 -0.5524 10.38 -0.217 0.7762 -0.8152
0.4026 -0.4969 10.39 -0.3108 0.5876 -0.8084
0.4322 -0.4119 10.4 -0.4591 0.4088 -0.7537
0.5473 -0.2921 10.41 -0.5752 0.1267 -0.6944
0.5896 -0.2303 10.42 -0.7612 -0.1724 -0.5509
0.5809 -0.1551 10.43 -0.8479 -0.5028 -0.5321
0.5871 -0.0834 10.44 -0.846 -0.8659 -0.4334
0.5886 -0.0056 10.45 -0.9938 -1.1282 -0.297
0.6481 0.0551 10.46 -0.9079 -1.3269 -0.1715
0.622 0.115 10.47 -0.8742 -1.5788 -0.0226
0.5498 0.1515 10.48 -0.8988 -1.5127 0.1273
0.5216 0.1761 10.49 -0.9419 -1.6015 0.2694
0.4884 0.2071 10.5 -0.8593 -1.4452 0.383
0.3754 0.2195 10.51 -0.773 -1.4864 0.5776
0.3421 0.1747 10.52 -0.6993 -1.4186 0.7959
0.2467 0.1568 10.53 -0.4841 -1.1671 0.8479
0.139 0.0956 10.54 -0.3506 -0.9555 0.987
0.0543 0.0288 10.55 -0.2334 -0.8486 1.193
-0.0461 -0.0535 10.56 -0.0568 -0.5936 1.3166
-0.1642 -0.1593 10.57 0.1028 -0.4803 1.4632
-0.2754 -0.283 10.58 0.2838 -0.4074 1.3835
-0.4056 -0.378 10.59 0.4875 -0.4436 1.5432
-0.5119 -0.5367 10.6 0.6214 -0.4706 1.8206
-0.5787 -0.7757 10.61 0.6967 -0.5537 1.7536
-0.7581 -0.8795 10.62 0.949 -0.7379 1.8376
-0.7793 -1.0415 10.63 0.9535 -0.9736 1.8975
-0.9624 -1.3388 10.64 1.1824 -1.1708 1.8779
-0.9452 -1.2892 10.65 1.2556 -1.5253 1.9314
-1.0516 -1.6081 10.66 1.2562 -1.6542 1.944
-1.1786 -1.868 10.67 1.3066 -2.2095 1.7372
-1.0879 -1.8867 10.68 1.4075 -2.5895 1.6023
-1.1055 -1.8764 10.69 1.4443 -2.8514 1.7021
-1.194 -2.0216 10.7 1.2753 -2.6291 1.6166
-1.1587 -2.4986 10.71 1.1683 -2.972 1.2902
-1.2104 -2.3788 10.72 1.192 -3.1046 1.4067
-1.2067 -2.6509 10.73 1.1761 -2.7665 1.0718
-1.1139 -2.5467 10.74 1.0176 -2.6622 0.9937
-1.1755 -2.6803 10.75 0.9048 -2.8005 0.8674
-1.0025 -2.623 10.76 0.7951 -2.313 0.7789
-1.1051 -2.5754 10.77 0.6084 -2.1201 0.561
-0.9152 -2.7815 10.78 0.4554 -1.9704 0.4761
-0.8559 -2.3026 10.79 0.3396 -1.5371 0.3065
-0.7474 -2.4957 10.8 0.2039 -1.3742 0.1576
-0.682 -2.2902 10.81 0.0787 -1.1317 0.001
-0.4947 -2.2968 10.82 -0.0392 -0.9874 -0.1482
-0.3913 -1.8465 10.83 -0.1422 -0.8563 -0.2783
-0.2836 -1.7427 10.84 -0.2064 -0.7279 -0.3921
-0.1212 -1.6317 10.85 -0.3025 -0.7064 -0.5221
0.0229 -1.2523 10.86 -0.319 -0.8242 -0.612
0.1586 -1.0636 10.87 -0.3487 -0.89 -0.6332
0.2982 -0.9275 10.88 -0.3537 -0.9949 -0.7657
0.4897 -0.6785 10.89 -0.3136 -1.3301 -0.8096
0.5899 -0.4349 10.9 -0.3041 -1.5231 -0.8644
0.7269 -0.2093 10.91 -0.2181 -1.6569 -0.8654
0.9083 0.0235 10.92 -0.1236 -1.8002 -0.8128
0.9776 0.2686 10.93 -0.0106 -1.7429 -0.9204
1.168 0.4585 10.94 0.1078 -2.1477 -0.9649
1.1021 0.6493 10.95 0.2315 -2.0321 -0.8485
1.2378 0.8953 10.96 0.4332 -1.8481 -0.8094
1.391 1.0733 10.97 0.519 -1.8586 -0.8119
1.3627 1.2059 10.98 0.6959 -1.5909 -0.7591
1.3932 1.3702 10.99 0.9447 -1.298 -0.666
1.6203 1.3765 11.0 0.9558 -1.217 -0.5989
1.4561 1.6115 11.01 1.1211 -0.8679 -0.6314
1.6548 1.7064 11.02 1.2682 -0.5017 -0.5656
1.5052 1.5505 11.03 1.3372 -0.1412 -0.4794
1.3928 1.9174 11.04 1.7356 0.1381 -0.389
1.6439 1.7695 11.05 1.8008 0.4413 -0.3558
1.4003 1.687 11.06 1.6571 0.6117 -0.3563
1.4593 1.7611 11.07 1.7014 0.7374 -0.2838
1.4556 1.576 11.08 1.8856 0.8968 -0.3019
1.2633 1.7023 11.09 1.8379 0.837 -0.2972
1.2654 1.5944 11.1 1.8681 0.7646 -0.2561
1.0569 1.6079 11.11 1.7872 0.7481 -0.2719
1.1277 1.6214 11.12 1.7967 0.4739 -0.3338
0.9282 1.4598 11.13 1.4827 0.2934 -0.3695
0.998 1.2837 11.14 1.5543 0.0531 -0.3915
0.7687 1.1931 11.15 1.3213 -0.1979 -0.4625
0.7324 1.1733 11.16 1.1565 -0.4342 -0.5903
0.6935 1.2097 11.17 1.1205 -0.5781 -0.6636
0.5872 0.9872 11.18 0.9443 -0.6963 -0.8202
0.5191 0.9862 11.19 0.775 -0.8368 -0.9273
0.4885 0.9374 11.2 0.5906 -0.9164 -1.0921
0.4298 0.8564 11.21 0.486 -0.9248 -1.0254
0.4237 0.9275 11.22 0.3068 -0.7524 -1.1867
0.3686 0.8922 11.23 0.2127 -0.5714 -1.3048
0.331 0.8959 11.24 0.1018 -0.4333 -1.6378
0.3286 0.9897 11.25 -0.0016 -0.2334 -1.5818
0.3227 0.9886 11.26 -0.0832 -0.0027 -1.8509
0.3514 1.02 11.27 -0.1243 0.2251 -1.8804
0.3712 0.938 11.28 -0.1751 0.3825 -2.1065
0.4286 1.0628 11.29 -0.1584 0.609 -2.4969
0.464 1.1638 11.3 -0.1631 0.6121 -2.6437
0.5186 1.1528 11.31 -0.1294 0.6873 -2.7406
0.6721 1.3444 11.32 -0.0662 0.6822 -2.6409
0.7639 1.4358 11.33 0.0194 0.5323 -2.8504
0.7579 1.3283 11.34 0.1087 0.3482 -2.6857
0.9524 1.4872 11.35 0.2137 0.1342 -2.5753
1.032 1.5488 11.36 0.3615 -0.1286 -2.7828
1.2137 1.7275 11.37 0.4559 -0.4085 -2.8332
1.3644 1.599 11.38 0.5835 -0.7288 -3.0066
1.4353 1.698 11.39 0.714 -1.0514 -2.9387
1.5442 1.6182 11.4 0.9208 -1.3729 -3.0392
1.6437 1.8289 11.41 1.0867 -1.698 -2.7741
1.6606 1.5285 11.42 1.1866 -2.0696 -2.9996
2.072 1.4912 11.43 1.2208 -2.1213 -2.7966
1.9185 1.5819 11.44 1.2641 -2.2402 -2.3526
2.1684 1.5716 11.45 1.5073 -2.1757 -2.1945
2.2881 1.458 11.46 1.4398 -2.1295 -2.0955
2.3297 1.3448 11.47 1.5666 -1.9707 -2.2579
2.3686 1.1056 11.48 1.6703 -1.9077 -2.1374
2.4659 1.1073 11.49 1.4794 -1.4512 -1.9268
2.6255 0.8685 11.5 1.5189 -1.4942 -1.5922
2.5368 0.6621 11.51 1.4939 -1.1463 -1.285
2.7371 0.5102 11.52 1.4403 -1.0461 -1.3348
2.5374 0.2915 11.53 1.3452 -0.8356 -1.1025
2.6654 0.1191 11.54 1.2285 -0.6788 -0.9309
2.8881 -0.0812 11.55 1.2055 -0.636 -0.7417
2.61 -0.2689 11.56 0.9977 -0.6006 -0.494
2.4859 -0.5078 11.57 0.846 -0.6988 -0.3406
2.4849 -0.6081 11.58 0.669 -0.7798 -0.1939
2.4183 -0.8844 11.59 0.4489 -0.8978 -0.0325
2.4631 -0.9541 11.6 0.2794 -1.0494 0.1007
2.2572 -1.0753 11.61 0.1074 -1.2236 0.2513
2.4391 -1.3472 11.62 -0.0647 -1.5556 0.3258
2.0264 -1.4715 11.63 -0.2169 -1.986 0.394
1.957 -1.4641 11.64 -0.3528 -2.1825 0.4894
1.9174 -1.5005 11.65 -0.4698 -2.3931 0.5747
1.7975 -1.7384 11.66 -0.6381 -2.146 0.6799
1.5648 -1.8852 11.67 -0.6858 -2.1754 0.6765
1.4749 -1.8398 11.68 -0.7683 -2.1576 0.6967
1.2412 -1.7993 11.69 -0.8381 -2.3753 0.7335
1.1605 -1.6802 11.7 -0.7875 -1.9391 0.6499
1.0595 -1.5709 11.71 -0.8319 -1.9608 0.71
0.8769 -1.56 11.72 -0.77 -1.5646 0.5837
0.8204 -1.628 11.73 -0.7712 -1.28 0.5458
0.6385 -1.3698 11.74 -0.6153 -0.8441 0.5342
0.5109 -1.1818 11.75 -0.6265 -0.5174 0.5057
0.4626 -1.0015 11.76 -0.4888 -0.2156 0.442
0.341 -0.9027 11.77 -0.3887 0.0753 0.3868
0.2571 -0.7067 11.78 -0.2348 0.2961 0.3188
0.1836 -0.6584 11.79 -0.127 0.4686 0.2908
0.1294 -0.4433 11.8 -0.0073 0.5592 0.2235
0.0995 -0.2505 11.81 0.1281 0.633 0.18
0.0492 -0.0833 11.82 0.2221 0.5446 0.1185
0.0264 0.0687 11.83 0.314 0.4919 0.0952
0.0165 0.2361 11.84 0.471 0.3289 0.0677
0.0169 0.4073 11.85 0.534 0.201 0.0507
0.0238 0.5369 11.86 0.5687 0.0058 0.0412
0.0461 0.6313 11.87 0.6574 -0.1655 0.0497
0.0779 0.6677 11.88 0.6703 -0.3575 0.0737
0.1296 0.7559 11.89 0.6967 -0.4614 0.1198
0.1804 0.8783 11.9 0.6107 -0.5504 0.1551
0.1979 0.9185 11.91 0.591 -0.6119 0.2335
0.285 0.9175 11.92 0.5363 -0.4949 0.3089
0.3349 0.8332 11.93 0.4379 -0.3884 0.352
0.4191 0.9103 11.94 0.2679 -0.2357 0.4995
0.4386 0.8518 11.95 0.1542 -0.0199 0.5825
0.5242 0.7043 11.96 0.0052 0.2471 0.6668
0.6578 0.714 11.97 -0.1555 0.5093 0.7152
0.6452 0.523 11.98 -0.3256 0.8433 0.8952
0.768 0.4248 11.99 -0.4774 1.0058 1.0032
0.7272 0.3052 12.0 -0.6908 1.3505 1.0683
0.8801 0.1713 12.01 -0.8196 1.5657 1.2316
0.7688 0.0422 12.02 -0.9855 1.7931 1.3286
0.8233 -0.0983 12.03 -1.2271 1.8903 1.4981
0.8519 -0.257 12.04 -1.4233 1.9017 1.546
0.9119 -0.389 12.05 -1.4277 1.712 1.7616
0.9334 -0.4822 12.06 -1.8044 1.7562 2.0071
0.8049 -0.7046 12.07 -1.6504 1.3475 1.8598
0.8287 -0.8744 12.08 -1.8369 1.1145 2.1863
0.7036 -0.9069 12.09 -1.8732 0.8472 1.9441
0.6755 -0.984 12.1 -1.9103 0.6104 2.2862
0.6198 -1.0329 12.11 -1.8684 0.3205 2.317
0.4802 -1.0861 12.12 -2.0244 0.0554 2.3286
0.4329 -1.1573 12.13 -1.9193 -0.1844 2.2895
0.3233 -1.2488 12.14 -1.987 -0.3424 2.1952
0.1773 -1.442 12.15 -1.9528 -0.5471 2.0445
0.0461 -1.3158 12.16 -1.6359 -0.5499 2.0989
-0.0936 -1.3954 12.17 -1.4692 -0.5963 1.9491
-0.2549 -1.2737 12.18 -1.5443 -0.496 1.6836
-0.3619 -1.1625 12.19 -1.3828 -0.433 1.7536
-0.5637 -1.2155 12.2 -1.3022 -0.2617 1.6778
-0.6706 -1.2299 12.21 -1.1192 -0.0624 1.4814
-0.9387 -1.0115 12.22 -1.0366 0.1312 1.3872
-1.0566 -1.0024 12.23 -0.8978 0.3397 1.247
-1.1987 -0.9952 12.24 -0.827 0.4746 1.0792
-1.4557 -0.8242 12.25 -0.7288 0.6685 0.8635
-1.4041 -0.6758 12.26 -0.594 0.6741 0.6831
-1.5094 -0.5968 12.27 -0.537 0.7815 0.5551
-1.7941 -0.5457 12.28 -0.466 0.6294 0.3861
-1.8303 -0.4725 12.29 -0.4888 0.5439 0.2078
-2.0742 -0.4444 12.3 -0.5223 0.4103 0.0525
-1.9795 -0.332 12.31 -0.5169 0.165 -0.0908
-2.2242 -0.3115 12.32 -0.5296 -0.1117 -0.246
-2.365 -0.3031 12.33 -0.6183 -0.4298 -0.3514
-2.3681 -0.2816 12.34 -0.7371 -0.7308 -0.5036
-2.6081 -0.2577 12.35 -0.7991 -1.0112 -0.5758
-2.6388 -0.2281 12.36 -0.934 -1.1706 -0.7192
-2.4124 -0.2488 12.37 -1.2224 -1.3637 -0.6835
-2.4001 -0.2797 12.38 -1.2008 -1.7451 -0.8433
-2.4365 -0.3264 12.39 -1.4357 -1.6495 -0.7557
-2.2848 -0.4351 12.4 -1.6121 -1.5995 -0.8524
-2.3697 -0.4682 12.41 -1.6298 -1.8708 -0.8768
-2.4586 -0.5404 12.42 -2.0185 -1.4632 -0.7402
-2.2571 -0.6155 12.43 -2.2239 -1.3105 -0.8396
-2.1898 -0.7639 12.44 -2.4694 -1.1387 -0.7393
-2.3697 -0.8645 12.45 -2.6135 -0.9704 -0.6285
-2.2387 -0.8223 12.46 -2.666 -0.6036 -0.6415
-1.897 -1.0364 12.47 -2.5923 -0.3308 -0.5084
-1.9841 -1.0616 12.48 -2.7503 -0.0758 -0.4083
-1.7173 -1.1753 12.49 -2.9253 0.1494 -0.2877
-1.6612 -1.2211 12.5 -2.7211 0.3355 -0.1645
-1.6105 -1.3967 12.51 -3.1141 0.4352 -0.0579
-1.3977 -1.3437 12.52 -2.9418 0.5619 0.0588
-1.3878 -1.4519 12.53 -2.7977 0.5366 0.1794
-1.304 -1.4162 12.54 -2.7495 0.4345 0.2885
-1.1995 -1.3201 12.55 -2.797 0.3512 0.4039
-1.2758 -1.2073 12.56 -2.5563 0.1913 0.5872
-1.1121 -1.2568 12.57 -2.3763 -0.0021 0.6165
-0.9349 -1.0994 12.58 -2.5669 -0.1995 0.6821
-1.019 -1.1982 12.59 -2.1176 -0.3938 0.8145
-0.8971 -0.9337 12.6 -2.2327 -0.552 0.9637
-0.9257 -0.9123 12.61 -1.875 -0.6467 0.8983
-0.8771 -0.7122 12.62 -1.6033 -0.6763 1.0401
-0.802 -0.5688 12.63 -1.6428 -0.6829 1.0436
-0.8016 -0.3323 12.64 -1.5479 -0.6029 1.1377
-0.8746 -0.146 12.65 -1.3105 -0.426 1.1334
-0.8854 0.0705 12.66 -1.239 -0.2596 1.071
-0.9897 0.2916 12.67 -1.0996 0.0153 1.1462
-0.9395 0.5447 12.68 -1.1191 0.3178 1.0837
-1.0535 0.7127 12.69 -1.089 0.7076 0.9369
-1.1541 0.9076 12.7 -0.9163 0.9935 1.0465
-1.333 1.2023 12.71 -0.9174 1.3679 0.8441
-1.2106 1.551 12.72 -0.9002 1.7324 0.8129
-1.2709 1.5341 12.73 -1.1094 2.0693 0.77
-1.4958 1.7298 12.74 -1.0456 1.9263 0.6739
-1.4574 2.2006 12.75 -1.2692 2.0323 0.5457
-1.5425 2.267 12.76 -1.2869 2.3964 0.5064
-1.6987 2.2131 12.77 -1.3765 2.2061 0.3626
-1.9153 2.5718 12.78 -1.5774 2.3856 0.3084
-2.0115 2.4847 12.79 -1.6033 1.9353 0.2217
-1.8967 2.5702 12.8 -1.9264 1.9614 0.1251
-1.9773 2.7724 12.81 -1.9354 1.6226 0.0559
-2.2273 3.0762 12.82 -2.0104 1.3542 -0.0128
-2.4219 3.1601 12.83 -2.2504 1.2669 -0.0759
-2.4394 2.9889 12.84 -2.2819 1.0795 -0.1204
-2.4255 2.7308 12.85 -2.6979 0.7609 -0.1468
-2.2287 2.7109 12.86 -2.6756 0.6446 -0.1836
-2.1595 2.4836 12.87 -2.7891 0.6095 -0.1915
-2.2247 2.7473 12.88 -2.549 0.68 -0.1834
-2.4447 2.6566 12.89 -2.6518 0.6588 -0.1816
-2.3082 2.2716 12.9 -2.6784 0.7557 -0.1265
-2.1341 2.0688 12.91 -2.7816 0.9664 -0.1012
-2.2285 1.9553 12.92 -2.7981 1.194 -0.0332
-2.1104 2.0181 12.93 -2.5738 1.2845 0.0339
-2.038 1.7517 12.94 -2.7753 1.7431 0.1082
-2.1137 1.6124 12.95 -2.8499 1.9252 0.2244
-1.8293 1.3976 12.96 -2.7635 2.1135 0.3382
-1.6058 1.2525 12.97 -2.4516 2.0248 0.3979
-1.7359 0.9634 12.98 -2.2701 2.3451 0.4941
-1.6402 0.7233 12.99 -2.1777 2.365 0.7098
-1.3424 0.5748 13.0 -2.0606 2.2113 0.8323
-1.1746 0.5285 13.01 -1.9511 1.8817 0.8935
-1.0814 0.377 13.02 -1.4531 1.9914 0.966
-0.9706 0.2342 13.03 -1.3969 1.6802 1.1103
-0.693 0.1362 13.04 -1.3774 1.412 1.3562
-0.6527 0.0492 13.05 -1.1306 0.963 1.3931
-0.4766 -0.0259 13.06 -0.9595 0.7652 1.5839
-0.325 -0.0843 13.07 -0.8603 0.3658 1.4941
-0.1442 -0.12 13.08 -0.7563 0.087 1.7407
-0.0219 -0.1361 13.09 -0.7045 -0.1473 1.7535
0.0987 -0.1437 13.1 -0.5417 -0.3825 1.6209
0.2293 -0.1607 13.11 -0.4939 -0.4896 1.7078
0.3083 -0.1537 13.12 -0.5148 -0.5139 1.7958
0.4419 -0.1315 13.13 -0.5119 -0.522 1.5427
0.5154 -0.0884 13.14 -0.5454 -0.5173 1.6483
0.6187 -0.0548 13.15 -0.5639 -0.3517 1.5167
0.7046 -0.0221 13.16 -0.5906 -0.1979 1.6317
0.7218 0.0151 13.17 -0.721 0.0192 1.3694
0.6914 0.0518 13.18 -0.7613 0.2247 1.297
0.7703 0.0783 13.19 -0.9149 0.4582 1.3223
0.7865 0.1009 13.2 -0.9358 0.6807 1.1797
0.7254 0.1325 13.21 -1.1266 0.7365 0.9338
0.741 0.1312 13.22 -1.2973 0.9345 0.7449
0.7599 0.1511 13.23 -1.3052 0.8498 0.6403
0.6792 0.1188 13.24 -1.4536 0.8241 0.481
0.6504 0.109 13.25 -1.6679 0.9085 0.2726
0.5958 0.0581 13.26 -1.8044 0.752 0.0687
0.4608 0.0075 13.27 -1.9213 0.5033 -0.1243
0.4217 -0.0556 13.28 -1.9251 0.2659 -0.2956
0.3649 -0.1488 13.29 -1.7922 0.0317 -0.5211
0.2732 -0.2476 13.3 -1.953 -0.2047 -0.646
0.1703 -0.3109 13.31 -2.0816 -0.4867 -0.909
0.1072 -0.4345 13.32 -1.9099 -0.6089 -0.9656
0.0154 -0.5196 13.33 -2.0493 -0.7969 -1.2689
-0.062 -0.654 13.34 -1.7358 -0.9075 -1.3406
-0.1549 -0.8738 13.35 -1.7974 -0.8534 -1.3491
-0.2243 -1.0427 13.36 -1.7734 -0.932 -1.6049
-0.2525 -1.0164 13.37 -1.6356 -0.7772 -1.6752
-0.3234 -1.3268 13.38 -1.3064 -0.6216 -1.9724
-0.3685 -1.2543 13.39 -1.2773 -0.3014 -1.7502
-0.3929 -1.3696 13.4 -1.0846 -0.0442 -2.0246
-0.4807 -1.6786 13.41 -0.9788 0.2611 -1.8866
-0.4117 -1.7899 13.42 -0.8157 0.6386 -1.9083
-0.4306 -1.7026 13.43 -0.5832 0.9369 -2.1726
-0.4292 -1.7311 13.44 -0.4232 1.1867 -1.9797
-0.422 -1.7874 13.45 -0.2329 1.5069 -1.9154
-0.3906 -1.9404 13.46 -0.074 1.8227 -2.0715
-0.3442 -2.0168 13.47 0.0651 1.788 -1.8408
-0.3072 -1.9039 13.48 0.2002 1.929 -1.7844
-0.2249 -1.8237 13.49 0.3282 1.708 -1.8706
-0.1363 -1.7822 13.5 0.415 1.7574 -1.6436
-0.0574 -1.8256 13.51 0.4839 1.7513 -1.7449
0.047 -1.6945 13.52 0.5153 1.5039 -1.5516
0.1467 -1.722 13.53 0.4897 1.2797 -1.379
