#y3 time y2 y1 y4
-0.0857 10.98 1.0466 0.5191 0.5501
1.5542 10.99 0.9554 0.5372 0.093
-0.0596 11.0 0.9878 0.8036 -0.2045
0.3003 11.01 0.838 0.9749 -0.3094
1.2377 11.02 0.6366 1.1217 -0.1743
-0.6782 11.03 0.4627 1.5432 0.0814
0.7091 11.04 0.1858 1.6958 0.4443
0.3046 11.05 -0.0943 1.5111 0.8629
-0.8859 11.06 -0.3918 1.4637 1.3477
0.9376 11.07 -0.6296 1.1707 1.5836
-0.6888 11.08 -0.8702 0.7258 1.7234
-0.5655 11.09 -1.0245 0.2071 1.3974
0.6138 11.1 -1.1888 -0.2765 1.1027
-1.3502 11.11 -1.2326 -0.6549 0.6363
-0.0538 11.12 -1.1549 -0.9144 0.2349
-0.0345 11.13 -1.01 -0.9519 -0.1776
-1.3433 11.14 -0.7744 -1.0023 -0.4435
0.3972 11.15 -0.6438 -0.6133 -0.5971
-0.7169 11.16 -0.405 -0.238 -0.444
-1.0162 11.17 -0.1375 0.2094 -0.1579
0.5952 11.18 0.1183 0.7056 0.2361
-1.0837 11.19 0.3337 1.1784 0.7187
-0.0965 11.2 0.5737 1.4812 1.1139
0.3278 11.21 0.7174 1.7977 1.3606
-1.0918 11.22 0.7531 1.7366 1.2023
0.7423 11.23 0.7578 1.637 1.1183
-0.0153 11.24 0.7802 1.4671 0.8098
-0.4469 11.25 0.5429 1.1375 0.4617
1.465 11.26 0.3829 0.9039 -0.0137
-0.2421 11.27 0.2062 0.7106 -0.4052
0.5744 11.28 -0.0459 0.681 -0.6315
1.4221 11.29 -0.3005 0.8198 -0.7467
-0.1199 11.3 -0.6057 1.0449 -0.606
1.6813 11.31 -0.8343 1.2415 -0.3634
1.1123 11.32 -0.9412 1.9038 0.0248
0.5675 11.33 -0.9978 2.0779 0.4797
2.6437 11.34 -1.1347 2.6903 0.846
0.8829 11.35 -1.1921 2.8828 1.121
1.455 11.36 -1.0858 2.5529 1.0263
2.6386 11.37 -0.931 2.8674 0.9293
0.7942 11.38 -0.8426 2.4419 0.6727
2.5987 11.39 -0.5015 2.1521 0.2373
1.9874 11.4 -0.2508 1.6365 -0.198
1.1436 11.41 0.0166 1.0397 -0.6246
2.6479 11.42 0.2615 0.4402 -0.7853
1.5868 11.43 0.5693 0.0846 -0.9222
1.5246 11.44 0.6789 -0.1633 -0.8271
2.8423 11.45 0.834 -0.2406 -0.5103
0.8765 11.46 0.9875 -0.1682 -0.1398
2.225 11.47 0.886 0.0133 0.2911
1.9741 11.48 0.9752 0.2557 0.649
0.681 11.49 0.7546 0.526 0.8728
2.5281 11.5 0.6793 0.7667 1.0565
1.2069 11.51 0.4657 0.8725 0.8942
0.8864 11.52 0.2083 0.9342 0.5581
2.2163 11.53 -0.0361 0.8041 0.0982
0.2766 11.54 -0.2551 0.5165 -0.3697
1.2713 11.55 -0.4202 0.1818 -0.792
1.4266 11.56 -0.6479 -0.1943 -1.0584
-0.2394 11.57 -0.6961 -0.5047 -1.0947
1.4465 11.58 -0.6831 -0.765 -0.999
0.3946 11.59 -0.6626 -0.8621 -0.5947
-0.2475 11.6 -0.6028 -0.7549 -0.2249
1.1953 11.61 -0.4688 -0.4863 0.2271
-0.5731 11.62 -0.2266 -0.0602 0.6615
0.1553 11.63 0.0566 0.4374 0.858
0.7564 11.64 0.3181 1.0745 0.8491
-1.0247 11.65 0.624 1.3694 0.8166
0.6449 11.66 0.992 1.8306 0.4747
-0.0251 11.67 1.0516 2.1985 0.0354
-0.9524 11.68 1.3659 2.2661 -0.3865
0.8991 11.69 1.6596 2.0865 -0.8036
-0.6893 11.7 1.6692 2.1602 -1.0854
-0.2492 11.71 1.6797 1.8226 -1.0672
0.7645 11.72 1.4334 1.5279 -0.8903
-0.9156 11.73 1.382 1.0245 -0.6228
0.6078 11.74 1.2237 0.9165 -0.2377
0.3479 11.75 1.0449 0.7482 0.223
-0.7073 11.76 0.8718 0.8029 0.6056
1.2672 11.77 0.6297 1.0439 0.8611
-0.0621 11.78 0.3696 1.2735 0.8742
0.1889 11.79 0.2303 1.5016 0.7371
1.4385 11.8 0.0819 1.7247 0.4369
-0.2112 11.81 0.0052 1.9699 0.0378
1.1657 11.82 -0.0041 2.1036 -0.4215
1.1874 11.83 0.0604 1.9012 -0.8238
0.0479 11.84 0.1659 1.6785 -1.0738
1.8111 11.85 0.4003 1.5104 -1.1603
0.7806 11.86 0.5954 0.8363 -0.9974
0.7543 11.87 0.8359 0.3726 -0.6313
2.029 11.88 1.0714 -0.1562 -0.1872
0.4978 11.89 1.4145 -0.6039 0.2452
1.4523 11.9 1.8084 -0.9005 0.5893
1.8391 11.91 1.9241 -1.0622 0.976
0.3636 11.92 2.1864 -0.9353 1.0286
2.0797 11.93 2.3745 -0.8292 0.844
1.2839 11.94 2.2146 -0.5227 0.55
0.6737 11.95 2.3822 -0.1035 0.0994
2.4403 11.96 2.339 0.2483 -0.3343
0.4419 11.97 1.9831 0.5377 -0.696
1.1642 11.98 2.0539 0.695 -0.9431
1.637 11.99 1.7842 0.861 -0.9596
-0.1149 12.0 1.6014 0.6781 -0.8944
1.4181 12.01 1.3302 0.507 -0.4565
0.6827 12.02 0.9808 0.2007 -0.0632
-0.2675 12.03 0.8087 -0.0571 0.3653
1.4616 12.04 0.8008 -0.2985 0.8271
-0.4213 12.05 0.6122 -0.3813 1.0253
-0.0945 12.06 0.6492 -0.3521 1.0912
0.7406 12.07 0.7758 -0.149 0.8947
-1.225 12.08 0.8633 0.2116 0.6981
0.1651 12.09 1.1175 0.6597 0.2425
-0.3236 12.1 1.3564 1.1335 -0.2165
-1.3817 12.11 1.5158 1.6593 -0.598
0.1554 12.12 1.89 1.9685 -0.7551
-1.49 12.13 2.0815 2.6492 -0.876
-1.4176 12.14 2.4757 2.5094 -0.6428
-0.1925 12.15 2.7408 2.719 -0.3666
-2.2378 12.16 2.9661 2.0723 0.0903
-0.814 12.17 2.8692 1.7755 0.5141
-0.8247 12.18 3.1059 1.5272 1.0091
-2.1138 12.19 2.9455 1.0674 1.1954
-0.5228 12.2 2.4524 0.6803 1.1923
-1.528 12.21 2.3946 0.3759 1.0978
-1.7113 12.22 2.2274 0.2075 0.8279
-0.3591 12.23 2.0226 0.223 0.4177
-2.0224 12.24 1.8668 0.3738 -0.0353
-0.9521 12.25 1.6117 0.5152 -0.4192
-0.6625 12.26 1.2018 0.8493 -0.6441
-2.089 12.27 1.187 1.1234 -0.608
-0.2333 12.28 0.9786 1.1128 -0.434
-1.1007 12.29 0.8122 1.2329 -0.1353
-1.465 12.3 0.9045 0.9584 0.3024
0.2237 12.31 0.9982 0.6455 0.7572
-1.4168 12.32 1.0914 0.2472 1.1819
-0.5067 12.33 1.2621 -0.2069 1.2833
0.2265 12.34 1.5084 -0.7592 1.5771
-1.4274 12.35 1.8333 -1.1386 1.179
0.4223 12.36 2.0377 -1.5289 0.9406
-0.1512 12.37 1.9604 -1.4444 0.558
-0.8529 12.38 2.4721 -1.3854 0.1454
0.9704 12.39 2.5687 -1.1951 -0.1867
-0.5854 12.4 2.5713 -0.9528 -0.4466
-0.0804 12.41 2.8011 -0.3937 -0.4393
0.8654 12.42 2.5389 0.0502 -0.2587
-0.8371 12.43 2.5107 0.5044 0.061
0.7195 12.44 2.6051 0.7774 0.5302
0.3286 12.45 2.0701 1.0837 0.8787
-0.7072 12.46 1.8905 1.0305 1.2642
0.9472 12.47 1.7472 1.0093 1.6196
-0.4886 12.48 1.4364 0.7087 1.6175
-0.3754 12.49 1.2687 0.5796 1.4322
0.7479 12.5 0.9963 0.2911 1.075
-1.1743 12.51 0.7658 0.0989 0.7001
0.0758 12.52 0.6147 0.0225 0.3167
-0.0277 12.53 0.5076 0.1005 -0.0145
-1.5015 12.54 0.4959 0.3082 -0.242
0.263 12.55 0.4876 0.6186 -0.2247
-1.0558 12.56 0.5741 1.1526 -0.0781
-1.3337 12.57 0.7454 1.4014 0.2531
-0.0658 12.58 0.952 1.8473 0.7359
-2.0396 12.59 1.0864 2.199 1.2374
-1.0474 12.6 1.3212 2.274 1.6556
-0.8869 12.61 1.7462 1.9555 1.7929
-2.5743 12.62 1.7252 1.7291 1.7308
-0.8535 12.63 1.8736 1.6029 1.5388
-1.7284 12.64 1.9157 1.0079 1.4258
-2.3659 12.65 2.0207 0.473 0.9259
-0.8476 12.66 1.9897 -0.0292 0.4697
-2.8072 12.67 1.9609 -0.4538 0.1621
-2.0639 12.68 1.8656 -0.6555 -0.0573
-1.3086 12.69 1.385 -0.7656 -0.0796
-2.7635 12.7 1.2427 -0.7249 0.091
-1.2564 12.71 0.9664 -0.6249 0.4337
-1.9733 12.72 0.547 -0.3403 0.8644
-2.8372 12.73 0.3162 -0.0894 1.332
-0.7936 12.74 0.0354 0.1435 1.6993
-2.2984 12.75 -0.1817 0.2595 1.9511
-1.8335 12.76 -0.3601 0.2431 1.7745
-0.8297 12.77 -0.3783 0.1147 1.6302
-2.7126 12.78 -0.4118 -0.1349 1.6261
-0.8279 12.79 -0.3545 -0.4692 1.0954
-1.0494 12.8 -0.2689 -0.9523 0.6928
-2.1219 12.81 -0.1037 -1.2433 0.2855
-0.0335 12.82 0.0864 -1.5378 0.061
-1.3676 12.83 0.317 -1.6664 0.0441
-1.0356 12.84 0.5294 -1.5609 0.2437
0.3066 12.85 0.7526 -1.2642 0.5891
-1.2557 12.86 0.8732 -1.0027 0.9816
0.0826 12.87 0.9654 -0.4108 1.3048
0.2139 12.88 1.1324 0.1056 1.7879
-0.9739 12.89 1.0737 0.6109 1.8581
0.9344 12.9 1.0139 1.0991 2.0687
-0.1673 12.91 0.886 1.3837 1.8923
-0.2612 12.92 0.6816 1.4113 1.6748
1.1633 12.93 0.4159 1.5777 1.1081
-0.5218 12.94 0.1227 1.2192 0.6848
0.633 12.95 -0.1746 0.9656 0.3398
1.0285 12.96 -0.4975 0.6555 0.1187
-0.5261 12.97 -0.6991 0.3583 0.1084
1.3521 12.98 -1.0273 0.1239 0.2611
0.349 12.99 -1.3106 0.0231 0.6587
-0.1607 13.0 -1.2489 0.0573 1.0433
1.3029 13.01 -1.3442 0.2297 1.3573
-0.3942 13.02 -1.3935 0.4525 1.8991
0.3821 13.03 -1.3705 0.8255 2.1338
0.9309 13.04 -1.1301 1.0908 2.2287
-0.8119 13.05 -1.0482 1.4131 2.012
0.7944 13.06 -0.7309 1.5658 1.6212
0.032 13.07 -0.6332 1.3311 1.2158
-0.7818 13.08 -0.3522 1.2237 0.7333
0.7289 13.09 -0.1373 0.7193 0.304
-0.9686 13.1 0.029 0.2695 0.1148
-0.5007 13.11 0.1555 -0.3089 0.0988
0.3165 13.12 0.193 -0.7941 0.2769
-1.5642 13.13 0.2084 -1.3669 0.5798
-0.0657 13.14 0.1096 -1.7651 0.9904
-0.44 13.15 -0.0203 -1.7021 1.4678
-1.7042 13.16 -0.2287 -1.8171 1.8787
0.1765 13.17 -0.5095 -1.5403 1.8507
-1.2888 13.18 -0.7278 -1.2953 1.8345
-1.1063 13.19 -1.046 -0.9931 1.7345
0.0374 13.2 -1.2836 -0.5885 1.4217
-1.6894 13.21 -1.4298 -0.2986 1.0938
-0.4009 13.22 -1.6806 -0.1416 0.6458
-0.3695 13.23 -1.7928 -0.0818 0.2696
-1.5764 13.24 -2.0156 -0.171 0.0305
0.2273 13.25 -1.8837 -0.41 0.0078
-0.8297 13.26 -1.8695 -0.7151 0.1863
-1.0411 13.27 -2.0931 -0.9085 0.4854
0.5961 13.28 -1.8678 -1.1495 0.9145
-1.2047 13.29 -1.4543 -1.2986 1.3549
0.0686 13.3 -1.1867 -1.3707 1.8336
0.5615 13.31 -1.0179 -1.0323 1.7696
-0.8717 13.32 -0.7543 -0.8138 1.8331
0.9733 13.33 -0.6087 -0.3222 1.5879
0.2585 13.34 -0.4248 0.2071 1.4504
-0.064 13.35 -0.2582 0.6943 0.8283
1.6246 13.36 -0.1918 1.0484 0.4555
0.0791 13.37 -0.2046 1.4176 0.0868
1.0301 13.38 -0.2511 1.6344 -0.1444
1.6444 13.39 -0.4271 1.6973 -0.1602
0.2203 13.4 -0.6549 1.3341 0.0054
2.2491 13.41 -0.7438 1.0095 0.3154
1.3677 13.42 -1.1723 0.6588 0.8118
0.8483 13.43 -1.2243 0.2203 1.2636
2.582 13.44 -1.5917 -0.1512 1.4991
0.98 13.45 -1.8411 -0.4661 1.8312
1.7133 13.46 -1.9005 -0.5751 1.754
2.7753 13.47 -2.2798 -0.5377 1.4945
0.7462 13.48 -2.0427 -0.4711 1.1757
2.4891 13.49 -2.1881 -0.2414 0.7117
2.0655 13.5 -1.8942 0.0174 0.1912
0.8493 13.51 -1.7893 0.2534 -0.1715
2.695 13.52 -1.8803 0.3837 -0.3816
1.1779 13.53 -1.4552 0.357 -0.3772
1.2792 13.54 -1.1641 0.2618 -0.2359
2.3756 13.55 -0.9455 -0.0518 0.0863
0.4966 13.56 -0.7474 -0.4868 0.4559
1.6002 13.57 -0.4694 -0.9125 0.9609
1.6938 13.58 -0.2919 -1.5267 1.126
0.1971 13.59 -0.1326 -1.8774 1.4463
1.9482 13.6 -0.0596 -2.4253 1.4998
0.6076 13.61 -0.0558 -2.2932 1.1561
0.3063 13.62 -0.1214 -2.3316 0.8506
1.7805 13.63 -0.2612 -2.0045 0.3942
-0.2886 13.64 -0.3838 -1.9883 -0.0935
0.7417 13.65 -0.6244 -1.5057 -0.4557
0.9203 13.66 -0.8262 -0.8477 -0.6219
-0.7391 13.67 -1.144 -0.4825 -0.7342
0.9756 13.68 -1.4097 -0.1425 -0.5385
-0.021 13.69 -1.4353 0.0696 -0.2215
-0.5539 13.7 -1.8658 0.1295 0.1882
1.087 13.71 -1.6591 0.0373 0.6526
-0.7099 13.72 -1.9416 -0.1482 1.0013
0.0657 13.73 -1.9559 -0.3967 1.1345
0.6688 13.74 -1.8335 -0.7011 1.0168
-0.919 13.75 -1.6347 -0.9118 0.8669
0.7642 13.76 -1.2784 -0.8512 0.4507
0.1158 13.77 -1.079 -0.8179 0.0223
-0.5543 13.78 -0.7771 -0.5803 -0.396
1.2961 13.79 -0.4125 -0.3027 -0.7795
-0.3597 13.8 -0.1885 0.1041 -1.018
0.2775 13.81 0.0576 0.5729 -1.1402
1.1668 13.82 0.2772 0.8824 -0.9187
-0.4046 13.83 0.38 1.3549 -0.6138
1.3041 13.84 0.4439 1.3313 -0.1595
1.0899 13.85 0.4547 1.3408 0.258
0.0487 13.86 0.3352 1.1381 0.6197
2.1275 13.87 0.2412 0.8345 0.8018
0.6061 13.88 0.05 0.2926 0.6488
0.8871 13.89 -0.1654 -0.2367 0.5039
2.2949 13.9 -0.3955 -0.7921 0.1113
0.4803 13.91 -0.7042 -1.1303 -0.3627
1.8947 13.92 -0.953 -1.3327 -0.8633
1.9395 13.93 -1.0987 -1.711 -1.2428
0.7348 13.94 -1.1764 -1.4698 -1.264
2.5331 13.95 -1.2366 -1.3811 -1.4235
1.2417 13.96 -1.2507 -1.161 -1.2168
1.1281 13.97 -1.1756 -0.9274 -0.8575
2.5522 13.98 -1.0337 -0.6893 -0.5066
0.81 13.99 -0.8458 -0.4919 -0.1024
1.8978 14.0 -0.6608 -0.515 0.2194
2.1695 14.01 -0.4469 -0.7229 0.3789
0.5436 14.02 -0.1384 -0.9622 0.3207
2.5148 14.03 0.1374 -1.3097 0.1107
1.1336 14.04 0.4015 -1.6059 -0.2886
0.6292 14.05 0.6076 -1.8858 -0.7487
2.2307 14.06 0.7387 -2.3355 -1.2525
0.3046 14.07 0.9156 -2.3548 -1.551
1.0677 14.08 0.9552 -2.6087 -1.6205
1.5722 14.09 0.815 -2.0487 -1.8404
-0.3785 14.1 0.7081 -1.9134 -1.659
1.1905 14.11 0.6699 -1.4044 -1.2346
0.3726 14.12 0.4187 -0.9289 -0.7892
-0.5381 14.13 0.1656 -0.3099 -0.4861
1.0913 14.14 -0.0778 0.0925 -0.1323
-0.7001 14.15 -0.3415 0.4477 0.0199
-0.3068 14.16 -0.581 0.5285 -0.0162
0.4351 14.17 -0.7749 0.5638 -0.26
-1.3314 14.18 -0.8929 0.4444 -0.6852
-0.0121 14.19 -0.8947 0.1487 -1.0442
-0.5267 14.2 -0.9347 -0.1645 -1.4256
-1.6347 14.21 -0.9737 -0.492 -1.8349
0.1314 14.22 -0.853 -0.6515 -2.2711
-1.456 14.23 -0.5555 -0.6977 -1.9813
-1.2354 14.24 -0.3938 -0.6846 -1.8466
-0.0899 14.25 -0.1433 -0.5857 -1.4808
-1.9483 14.26 0.1387 -0.3114 -1.223
-0.5939 14.27 0.4187 0.039 -0.7731
-0.6586 14.28 0.5832 0.3486 -0.4621
-2.047 14.29 0.8813 0.6194 -0.3057
0.0032 14.3 0.9668 0.7028 -0.3407
-1.0932 14.31 1.0341 0.7596 -0.531
-1.1207 14.32 1.1081 0.5528 -0.8542
0.2329 14.33 1.0168 0.1607 -1.5417
-1.6622 14.34 0.7629 -0.3689 -2.0368
-0.3146 14.35 0.6649 -0.953 -2.3463
0.0708 14.36 0.4149 -1.3092 -2.4407
-1.3541 14.37 0.115 -1.7371 -2.619
0.5762 14.38 -0.1535 -2.2046 -2.3129
-0.3639 14.39 -0.4051 -2.3968 -1.9962
-0.6646 14.4 -0.6853 -2.5193 -1.4658
0.9356 14.41 -0.8828 -2.3456 -1.0742
-0.6617 14.42 -1.0222 -1.9953 -0.706
0.2302 14.43 -0.9867 -1.5622 -0.5189
0.8944 14.44 -1.1883 -1.2948 -0.5901
-0.702 14.45 -1.1003 -0.9958 -0.7916
0.9358 14.46 -0.8624 -0.9372 -1.1318
0.3314 14.47 -0.7916 -0.7598 -1.7543
-0.3915 14.48 -0.5175 -0.9376 -2.1878
1.4342 14.49 -0.3188 -1.0677 -2.267
-0.2912 14.5 -0.0807 -1.4757 -2.4815
0.2499 14.51 0.1699 -1.7824 -2.5935
1.0435 14.52 0.3271 -1.8948 -2.3448
-0.7269 14.53 0.5521 -2.0999 -2.0568
0.6976 14.54 0.6247 -2.0764 -1.5322
0.2858 14.55 0.6538 -1.7877 -1.1846
-0.9094 14.56 0.5789 -1.4881 -0.9574
0.9259 14.57 0.5372 -1.0997 -0.7864
-0.7433 14.58 0.3859 -0.6281 -0.7877
-0.6596 14.59 0.1377 -0.0896 -1.103
0.4549 14.6 -0.1268 0.3494 -1.3755
-1.5637 14.61 -0.3769 0.7215 -1.7314
-0.2921 14.62 -0.6872 0.8563 -2.4175
-0.4775 14.63 -0.8746 0.9467 -2.3757
-1.9105 14.64 -1.1344 0.695 -2.6856
-0.2381 14.65 -1.335 0.4817 -2.7898
-1.6399 14.66 -1.4551 0.0677 -2.7461
-2.0039 14.67 -1.7228 -0.3651 -2.1627
-0.507 14.68 -1.7758 -0.6716 -1.6279
-2.7281 14.69 -1.6841 -1.0467 -1.4902
-1.4189 14.7 -1.4734 -1.0738 -1.0266
-1.3498 14.71 -1.4172 -1.2078 -0.8875
-2.6914 14.72 -1.1528 -0.9762 -0.8709
-1.0616 14.73 -0.8988 -0.8459 -1.1894
-2.315 14.74 -0.6229 -0.539 -1.4114
-2.4464 14.75 -0.3796 -0.2759 -2.1003
-1.0981 14.76 -0.2266 -0.1253 -2.4944
-2.7244 14.77 -0.0852 -0.0996 -2.5627
-2.0039 14.78 0.0013 -0.2326 -2.7358
-1.2806 14.79 0.0171 -0.5544 -3.1029
-2.7572 14.8 -0.04 -0.8741 -2.6558
-1.14 14.81 -0.1699 -1.4481 -2.2339
-1.672 14.82 -0.3094 -1.93 -1.7963
-2.4323 14.83 -0.5469 -2.5069 -1.3773
-0.5208 14.84 -0.8242 -2.6204 -1.0005
-2.0538 14.85 -1.0742 -3.0727 -0.9792
-1.3264 14.86 -1.4868 -3.1953 -0.9977
-0.3702 14.87 -1.5586 -2.7931 -1.197
-2.0543 14.88 -1.915 -2.3949 -1.4674
-0.371 14.89 -2.0994 -2.0842 -2.072
-0.5951 14.9 -2.4363 -1.5915 -2.4398
-1.3978 14.91 -2.4159 -1.207 -2.7149
0.4042 14.92 -2.3497 -0.7455 -3.0545
-0.8739 14.93 -2.3088 -0.585 -3.0057
-0.542 14.94 -1.9797 -0.4491 -2.6607
0.7038 14.95 -1.7996 -0.5462 -2.3982
-1.1134 14.96 -1.7772 -0.7688 -1.8541
0.3748 14.97 -1.5258 -0.9754 -1.4196
0.3502 14.98 -1.1866 -1.3365 -0.9483
-0.7936 14.99 -0.9957 -1.5444 -0.7972
0.9818 15.0 -0.7645 -1.3913 -0.8729
-0.1977 15.01 -0.6035 -1.3241 -1.067
-0.2556 15.02 -0.4938 -1.2178 -1.5142
1.1539 15.03 -0.5794 -0.7855 -1.8656
-0.6966 15.04 -0.5898 -0.4621 -2.0745
0.4325 15.05 -0.7013 0.0249 -2.401
0.5713 15.06 -0.9217 0.469 -2.7008
-0.9895 15.07 -1.1018 0.7239 -2.7019
0.8558 15.08 -1.4459 0.9666 -2.3385
-0.225 15.09 -1.7064 0.9871 -2.0023
-0.6754 15.1 -1.9967 0.7493 -1.5896
0.7074 15.11 -2.1272 0.4245 -1.2571
-1.2202 15.12 -2.3451 -0.0126 -0.7969
-0.3267 15.13 -2.7508 -0.4761 -0.7261
0.1419 15.14 -2.3664 -1.0967 -0.7151
-1.639 15.15 -2.6982 -1.3689 -0.9615
0.0009 15.16 -2.3994 -1.6339 -1.3208
-0.7555 15.17 -2.3158 -1.8495 -1.8372
-1.5186 15.18 -2.4062 -1.9832 -2.1958
0.0129 15.19 -1.9456 -1.7362 -2.3052
-1.8009 15.2 -1.9189 -1.5699 -2.7288
-1.1102 15.21 -1.7016 -1.139 -2.3363
-0.4305 15.22 -1.2469 -1.0409 -2.2084
-2.3811 15.23 -1.0287 -0.841 -2.0722
-0.6172 15.24 -0.8419 -0.7361 -1.4244
-1.0754 15.25 -0.7051 -0.9976 -1.0584
-2.0524 15.26 -0.6711 -1.2629 -0.6278
-0.2419 15.27 -0.5863 -1.5586 -0.4713
-1.6079 15.28 -0.661 -2.1406 -0.5216
-1.3706 15.29 -0.7469 -2.3578 -0.6964
-0.2204 15.3 -0.9185 -2.4201 -1.1408
-2.0712 15.31 -1.1383 -2.9672 -1.4627
-0.5116 15.32 -1.4049 -2.6799 -1.8815
-0.5246 15.33 -1.6578 -2.4841 -2.3638
-1.6073 15.34 -1.705 -2.2126 -2.4759
0.2985 15.35 -1.9159 -1.733 -2.4802
-0.747 15.36 -2.4296 -1.1867 -2.0672
-0.7739 15.37 -2.2721 -0.8244 -1.6704
0.7999 15.38 -2.2428 -0.3051 -1.1703
-0.9175 15.39 -2.279 0.038 -0.752
0.4228 15.4 -2.4394 0.2188 -0.3598
0.8569 15.41 -2.2275 0.2135 -0.2109
-0.5797 15.42 -1.8083 0.1121 -0.2734
1.2904 15.43 -1.8565 -0.1441 -0.459
0.5679 15.44 -1.4553 -0.392 -0.7757
0.2641 15.45 -1.0865 -0.7495 -1.2208
2.0904 15.46 -0.8187 -0.8955 -1.624
0.2975 15.47 -0.5995 -0.9577 -2.1213
1.1597 15.48 -0.3379 -0.9076 -1.8932
1.9742 15.49 -0.2022 -0.7202 -2.0916
0.3228 15.5 -0.107 -0.5226 -1.7059
1.9585 15.51 -0.0833 -0.1636 -1.2619
1.5772 15.52 -0.1276 0.1981 -0.9564
0.7888 15.53 -0.2279 0.4952 -0.4537
2.5994 15.54 -0.3665 0.6739 -0.1184
0.8986 15.55 -0.588 0.5962 0.0601
1.4734 15.56 -0.7478 0.4745 0.0271
2.1799 15.57 -1.0825 0.1445 -0.179
0.4477 15.58 -1.35 -0.3405 -0.5334
1.9978 15.59 -1.4263 -0.8974 -1.0528
1.5379 15.6 -1.413 -1.3578 -1.4605
0.3813 15.61 -1.5785 -1.8105 -1.8003
2.3072 15.62 -1.761 -2.1182 -1.9203
0.473 15.63 -1.5541 -2.5902 -1.5814
0.6212 15.64 -1.544 -2.3889 -1.5824
1.8066 15.65 -1.2013 -2.5638 -0.9466
-0.2333 15.66 -0.9597 -2.0179 -0.5313
1.0495 15.67 -0.7989 -1.9472 -0.1599
0.8536 15.68 -0.5196 -1.5597 0.1982
-0.5148 15.69 -0.1752 -1.097 0.3648
1.2749 15.7 0.1295 -1.0062 0.3227
-0.1041 15.71 0.4198 -1.0036 0.0874
-0.2589 15.72 0.5809 -1.0579 -0.2768
1.0503 15.73 0.7738 -1.3174 -0.6274
-0.7647 15.74 0.831 -1.3617 -1.1553
0.2527 15.75 0.798 -1.8414 -1.4369
0.4435 15.76 0.7971 -2.2233 -1.3713
-1.0074 15.77 0.64 -2.1372 -1.4972
0.7544 15.78 0.5715 -2.1787 -1.2677
-0.2475 15.79 0.3164 -2.199 -0.7645
-0.5653 15.8 0.1453 -1.9042 -0.3176
0.9698 15.81 -0.0786 -1.2894 0.1389
-0.7643 15.82 -0.2621 -0.8291 0.4736
0.207 15.83 -0.4535 -0.2281 0.6265
0.8532 15.84 -0.6206 0.2534 0.6329
-0.7351 15.85 -0.657 0.6319 0.3259
1.1182 15.86 -0.6526 0.8883 -0.0171
0.4875 15.87 -0.5879 0.8682 -0.4546
-0.1153 15.88 -0.4544 0.819 -0.7836
1.6424 15.89 -0.2036 0.4816 -1.179
0.1578 15.9 0.0299 0.1743 -1.3275
0.9421 15.91 0.3 -0.216 -1.077
1.9068 15.92 0.5911 -0.6054 -0.8584
0.2147 15.93 0.8769 -0.8705 -0.5235
1.9284 15.94 1.145 -1.0374 -0.0502
1.5566 15.95 1.4435 -0.8988 0.3666
0.7222 15.96 1.6841 -0.7939 0.6718
2.5325 15.97 1.711 -0.6323 0.8844
1.1509 15.98 1.9818 -0.3356 0.8
1.4664 15.99 1.7166 -0.0974 0.618
2.7643 16.0 1.9138 0.0685 0.1871
0.9135 16.01 1.5328 0.1206 -0.2224
2.374 16.02 1.4716 0.0101 -0.5775
2.0739 16.03 1.3432 -0.2764 -0.9256
1.0366 16.04 1.0957 -0.5906 -1.014
3.0892 16.05 0.7101 -1.039 -0.9559
1.6168 16.06 0.5497 -1.5275 -0.6515
1.4879 16.07 0.3819 -2.0991 -0.2889
2.7006 16.08 0.2479 -2.6187 0.1419
0.7913 16.09 0.227 -2.6315 0.5318
1.8573 16.1 0.2234 -2.7292 0.9248
1.8056 16.11 0.2856 -2.597 1.1094
0.4152 16.12 0.3917 -2.4853 0.9706
2.2262 16.13 0.6459 -2.0439 0.692
1.0087 16.14 0.9149 -1.3156 0.3853
0.4512 16.15 1.2006 -1.0729 -0.0737
1.9738 16.16 1.5139 -0.6712 -0.4548
-0.0585 16.17 1.6053 -0.421 -0.7416
0.6671 16.18 1.79 -0.327 -0.9103
1.0303 16.19 2.2148 -0.4127 -0.8644
-0.7431 16.2 2.3371 -0.5698 -0.5425
0.9655 16.21 2.2037 -0.8581 -0.167
0.0308 16.22 2.2638 -1.1181 0.2927
-0.8605 16.23 2.2405 -1.1129 0.6706
0.8374 16.24 2.0986 -1.269 1.059
-0.9232 16.25 2.2454 -1.1865 1.1003
-0.4222 16.26 1.855 -1.015 1.0917
0.3291 16.27 1.5411 -0.667 0.8293
-1.4684 16.28 1.3197 -0.2459 0.4906
0.0478 16.29 1.1395 0.2399 0.0084
-0.4012 16.3 1.0083 0.6965 -0.4112
-1.4919 16.31 0.7349 1.0187 -0.7162
0.3952 16.32 0.6257 1.1941 -0.8311
-1.1838 16.33 0.6109 1.3638 -0.6888
-0.8736 16.34 0.6005 1.1451 -0.4909
0.3321 16.35 0.6746 0.8899 -0.0926
-1.3069 16.36 0.8119 0.4294 0.368
0.0326 16.37 0.9276 -0.0536 0.8161
-0.0168 16.38 1.0878 -0.5715 1.0386
-1.1627 16.39 1.2809 -0.8582 1.0934
0.7523 16.4 1.6215 -1.1741 1.1889
