# label : secret experiment #1893
# x : time signal
#y3 y5 y2 time y1 y4
0.6386 2.1708 2.4214 9.03 -1.1559 1.0799
0.7234 2.1307 2.1653 9.04 -1.1583 1.0704
0.857 2.4683 1.8824 9.05 -1.1864 1.0487
1.0262 2.4063 1.7489 9.06 -1.1678 1.1713
1.1354 2.6259 1.5212 9.07 -1.2307 1.1563
1.2812 3.1284 1.1844 9.08 -1.0524 0.9691
1.375 2.7944 0.9845 9.09 -0.9111 0.8619
1.4168 2.7256 0.6959 9.1 -0.8019 0.7695
1.8605 2.8008 0.3553 9.11 -0.6689 0.7895
1.7575 2.9274 0.0826 9.12 -0.537 0.6954
2.0789 2.4552 -0.1968 9.13 -0.2837 0.5292
2.0306 2.5647 -0.4549 9.14 -0.1322 0.4302
2.1171 2.4412 -0.6069 9.15 0.083 0.3881
2.4571 1.9035 -0.8651 9.16 0.2853 0.3851
2.5459 1.703 -0.9705 9.17 0.4854 0.3424
2.5085 1.6184 -1.0778 9.18 0.7561 0.4336
2.686 1.4427 -1.1829 9.19 1.0201 0.4743
2.7125 1.0942 -1.3388 9.2 1.161 0.5995
3.0139 0.961 -1.231 9.21 1.4043 0.7396
2.8618 0.7011 -1.2684 9.22 1.6923 0.8389
2.8416 0.6302 -1.0003 9.23 1.6244 1.1775
3.1067 0.581 -0.9727 9.24 1.8163 1.2731
2.7787 0.4967 -0.7501 9.25 2.3082 1.4639
2.818 0.6057 -0.6029 9.26 2.2367 1.6766
2.8661 0.5675 -0.4121 9.27 2.5514 1.8661
2.9971 0.7886 -0.1515 9.28 2.4206 2.0205
2.991 0.8922 0.1007 9.29 2.5625 2.3831
3.1038 0.9055 0.3182 9.3 2.8923 2.7075
2.9041 1.0868 0.5624 9.31 2.9178 2.4337
2.9864 1.3788 0.8056 9.32 2.7098 2.6645
2.541 1.5778 1.0625 9.33 2.8243 2.7071
2.5096 1.4274 1.2961 9.34 2.6395 2.4926
2.4743 1.5162 1.3949 9.35 2.7988 2.6207
2.3969 1.6192 1.5879 9.36 2.5913 2.729
2.2176 1.7651 1.5079 9.37 2.4297 2.4601
2.1775 1.8313 1.6186 9.38 2.1425 2.4085
2.0373 1.5859 1.7574 9.39 2.0768 2.0087
1.9365 1.4677 1.7044 9.4 2.0246 1.8532
1.8165 1.334 1.5107 9.41 1.8936 1.5835
1.7791 0.9657 1.4115 9.42 1.6909 1.1003
1.6728 0.7817 1.5199 9.43 1.443 0.7935
1.5933 0.5174 1.3165 9.44 1.0518 0.5856
1.4398 0.2221 1.0571 9.45 0.985 0.2955
1.3216 -0.0693 0.749 9.46 0.6394 0.0748
1.0657 -0.3664 0.5601 9.47 0.5329 -0.1444
1.0903 -0.5827 0.3093 9.48 0.2577 -0.3034
0.9744 -0.9011 0.0596 9.49 0.0838 -0.4865
0.8338 -1.1779 -0.1814 9.5 -0.1174 -0.6005
0.738 -1.2344 -0.4269 9.51 -0.2881 -0.6581
0.7666 -1.2313 -0.7531 9.52 -0.4837 -0.5824
0.6126 -1.4941 -0.9154 9.53 -0.5466 -0.5187
0.6735 -1.4666 -1.0712 9.54 -0.7248 -0.4552
0.5981 -1.3222 -1.327 9.55 -0.7955 -0.3861
0.5654 -1.4266 -1.4053 9.56 -0.9336 -0.2375
0.5507 -1.2452 -1.6757 9.57 -0.8975 -0.0714
0.5074 -1.1152 -1.5587 9.58 -0.9405 0.1179
0.5109 -0.851 -1.6807 9.59 -0.9689 0.279
0.4734 -0.7499 -1.7974 9.6 -0.8279 0.4869
0.5148 -0.6204 -1.6792 9.61 -0.8236 0.5869
0.5102 -0.4643 -1.819 9.62 -0.8128 0.7871
0.6077 -0.3769 -1.7028 9.63 -0.6677 0.9014
0.6165 -0.3097 -1.7606 9.64 -0.5284 1.0884
0.6708 -0.2633 -1.728 9.65 -0.4122 0.9957
0.684 -0.3088 -1.5486 9.66 -0.3113 1.0012
0.7641 -0.3221 -1.5291 9.67 -0.1205 1.2005
0.8428 -0.4479 -1.3018 9.68 0.045 1.1395
0.9013 -0.647 -1.2861 9.69 0.2195 1.0987
0.8876 -0.7731 -1.1147 9.7 0.4441 0.8679
1.0231 -0.9122 -0.9867 9.71 0.6015 0.7479
1.033 -1.3322 -1.028 9.72 0.8464 0.7466
1.1015 -1.5844 -0.9342 9.73 1.0407 0.6206
1.1662 -1.8447 -0.8558 9.74 1.1089 0.5011
1.119 -1.8754 -0.8948 9.75 1.2854 0.4065
1.1001 -2.0896 -0.9565 9.76 1.6191 0.2918
1.2887 -2.3028 -0.9343 9.77 1.7913 0.2469
1.2117 -2.7226 -0.927 9.78 1.7557 0.2355
1.1403 -2.7534 -0.8891 9.79 1.8676 0.2317
1.184 -2.9299 -1.0068 9.8 2.1808 0.3007
1.2216 -3.0061 -0.9806 9.81 2.35 0.3776
1.2395 -2.6882 -1.0614 9.82 2.3684 0.4885
1.1554 -2.8676 -1.0899 9.83 2.283 0.6208
1.2119 -2.6562 -1.2875 9.84 2.4738 0.9046
1.1804 -2.3696 -1.2766 9.85 2.4408 1.0226
1.0956 -2.2686 -1.1351 9.86 2.6189 1.2182
1.0556 -1.8894 -1.2011 9.87 2.4826 1.4568
0.9294 -1.6274 -1.2429 9.88 2.1717 1.659
0.7754 -1.577 -1.1444 9.89 2.2731 1.9781
0.7944 -1.203 -1.0907 9.9 2.1689 2.1901
0.6478 -1.0332 -0.9033 9.91 2.1828 2.6176
0.5033 -1.0467 -0.8945 9.92 1.8293 2.5725
0.4077 -0.7744 -0.8137 9.93 1.7049 2.9971
0.2486 -0.7874 -0.5777 9.94 1.8355 2.6869
0.1221 -0.6879 -0.5055 9.95 1.4655 2.9189
-0.0239 -0.7206 -0.2894 9.96 1.4861 2.6926
-0.169 -0.8382 -0.1073 9.97 1.2758 3.0438
-0.331 -0.8418 0.061 9.98 1.0511 2.856
-0.4937 -1.0283 0.235 9.99 1.0363 2.4173
-0.597 -1.1441 0.4169 10.0 0.7472 2.4556
-0.8068 -1.3398 0.5213 10.01 0.7027 2.1971
-0.8756 -1.56 0.7691 10.02 0.5266 2.1856
-1.1828 -1.6311 0.7652 10.03 0.3639 1.6072
-1.1031 -1.7626 0.8921 10.04 0.2536 1.3645
-1.3752 -1.9286 0.9464 10.05 0.1248 1.2579
-1.6238 -1.9468 1.1014 10.06 0.0282 0.8817
-1.7623 -2.1094 0.9858 10.07 -0.062 0.6205
-1.6871 -2.1539 0.9673 10.08 -0.1387 0.3985
-2.0147 -1.9126 1.0554 10.09 -0.2069 0.184
-1.8315 -2.0292 0.8753 10.1 -0.2491 -0.0035
-2.1743 -1.955 0.7326 10.11 -0.3045 -0.1398
-2.3464 -1.6977 0.7016 10.12 -0.3163 -0.2293
-2.2522 -1.4234 0.4703 10.13 -0.297 -0.28
-2.0567 -1.3227 0.2823 10.14 -0.3155 -0.3105
-2.3889 -0.8599 0.0768 10.15 -0.3138 -0.2519
-2.3401 -0.6183 -0.1317 10.16 -0.3096 -0.2336
-2.3505 -0.3651 -0.3289 10.17 -0.2319 -0.1186
-2.4933 -0.0865 -0.5757 10.18 -0.2028 -0.0003
-2.3323 0.172 -0.7167 10.19 -0.1786 0.1276
-2.4266 0.3527 -0.897 10.2 -0.1164 0.2581
-2.5581 0.5714 -1.0699 10.21 -0.0757 0.4297
-2.4383 0.634 -1.1368 10.22 -0.0343 0.5935
-2.0958 0.715 -1.2697 10.23 0.0141 0.6334
-2.2241 0.8246 -1.2996 10.24 0.0565 0.7318
-2.3266 0.7531 -1.3442 10.25 0.0962 0.9435
-2.2616 0.6996 -1.2407 10.26 0.1312 0.8513
-2.063 0.6118 -1.1106 10.27 0.162 0.9099
-1.9824 0.5488 -1.1705 10.28 0.2031 0.9861
-1.8433 0.372 -1.043 10.29 0.2095 0.9793
-1.7442 0.2414 -0.7196 10.3 0.2223 0.8685
-1.8405 0.0751 -0.4909 10.31 0.2219 0.7708
-1.5366 -0.0676 -0.2684 10.32 0.2117 0.618
-1.5614 -0.194 0.0065 10.33 0.1775 0.4678
-1.4698 -0.3004 0.3268 10.34 0.1606 0.4083
-1.3558 -0.3246 0.6335 10.35 0.1334 0.2596
-1.2064 -0.3149 0.8539 10.36 0.1068 0.1173
-1.0586 -0.3213 1.169 10.37 0.0622 0.0035
-1.1481 -0.2218 1.6671 10.38 0.0134 -0.0831
-0.9666 -0.0744 1.9014 10.39 -0.033 -0.1467
-0.9578 0.1028 2.1358 10.4 -0.0849 -0.161
-0.8325 0.3055 2.536 10.41 -0.149 -0.1475
-0.7382 0.5166 2.7975 10.42 -0.2044 -0.0878
-0.7375 0.7543 2.8335 10.43 -0.2467 0.0027
-0.6422 1.1245 2.958 10.44 -0.3019 0.1479
-0.6626 1.3247 2.7067 10.45 -0.36 0.3406
-0.7203 1.5588 2.9132 10.46 -0.3576 0.5464
-0.6277 1.8436 2.9782 10.47 -0.4629 0.7633
-0.712 2.2046 2.8632 10.48 -0.4786 0.9899
-0.6763 2.2603 3.0021 10.49 -0.5111 1.3486
-0.6192 2.3167 2.5176 10.5 -0.5353 1.6226
-0.766 2.5446 2.3041 10.51 -0.4571 1.9776
-0.6647 2.3174 2.1313 10.52 -0.4492 1.8726
-0.7883 2.2288 2.0053 10.53 -0.4563 2.4889
-0.782 2.0666 1.7275 10.54 -0.4839 2.3413
-0.8894 2.0201 1.515 10.55 -0.397 2.8446
-0.9339 2.1249 1.1438 10.56 -0.3874 2.9099
-0.9091 1.8581 0.819 10.57 -0.3494 2.9671
-1.069 1.5629 0.6088 10.58 -0.2973 2.6669
-1.1713 1.4521 0.3589 10.59 -0.2402 2.6416
-1.3075 1.1022 0.1473 10.6 -0.1743 2.6815
-1.2462 1.0423 -0.0616 10.61 -0.0979 2.5141
-1.3123 0.7668 -0.2359 10.62 -0.029 2.2494
-1.4448 0.6112 -0.3675 10.63 0.04 2.4297
-1.3789 0.6541 -0.5038 10.64 0.0968 1.954
-1.4272 0.5319 -0.6146 10.65 0.1691 1.643
-1.7456 0.523 -0.6892 10.66 0.2266 1.5991
-1.8043 0.6098 -0.7261 10.67 0.2792 1.1286
-1.603 0.673 -0.6556 10.68 0.2841 0.8714
-1.7511 0.8255 -0.6306 10.69 0.3209 0.6645
-1.6774 0.9465 -0.5545 10.7 0.3603 0.4642
-1.7188 1.214 -0.5242 10.71 0.3862 0.2493
-1.6583 1.502 -0.442 10.72 0.3832 0.1015
-1.8202 1.8049 -0.2923 10.73 0.3578 -0.0378
-1.6837 1.8274 -0.1905 10.74 0.3054 -0.1263
-1.7001 2.0178 -0.0827 10.75 0.2494 -0.1885
-1.7243 2.1822 0.0255 10.76 0.1815 -0.2011
-1.5915 2.0697 0.1301 10.77 0.0961 -0.1593
-1.5892 2.1227 0.2193 10.78 0.0039 -0.1243
-1.7926 2.2076 0.297 10.79 -0.1178 -0.0367
-1.613 2.3693 0.3705 10.8 -0.2397 0.0619
-1.4293 2.2691 0.4387 10.81 -0.3637 0.1881
-1.4582 1.8411 0.4567 10.82 -0.5505 0.2989
-1.2817 1.6807 0.4179 10.83 -0.6215 0.409
-1.2769 1.6252 0.3665 10.84 -0.7629 0.5574
-1.0789 1.2077 0.3746 10.85 -0.9998 0.6213
-1.0507 0.9771 0.306 10.86 -1.1385 0.7553
-0.8454 0.766 0.2457 10.87 -1.3668 0.7728
-0.7509 0.5986 0.1483 10.88 -1.6347 0.7951
-0.6102 0.3182 0.0467 10.89 -1.6991 0.685
-0.4132 0.0886 -0.0528 10.9 -1.9588 0.7436
-0.306 -0.098 -0.1449 10.91 -2.015 0.6086
-0.1423 -0.2592 -0.2454 10.92 -2.2736 0.4877
-0.001 -0.3123 -0.3425 10.93 -2.0559 0.3445
0.1254 -0.3655 -0.3977 10.94 -2.5227 0.1876
0.2955 -0.3778 -0.5084 10.95 -2.26 0.0476
0.4174 -0.3398 -0.6059 10.96 -2.3423 -0.1317
0.5558 -0.2512 -0.557 10.97 -2.4668 -0.3071
0.6679 -0.1108 -0.6342 10.98 -2.5225 -0.4151
0.7375 0.03 -0.6648 10.99 -2.8111 -0.6123
0.9398 0.1789 -0.6255 11.0 -2.5969 -0.6237
1.0255 0.3285 -0.6319 11.01 -2.6748 -0.7345
1.1379 0.4678 -0.5767 11.02 -2.7653 -0.8031
1.0867 0.7082 -0.4625 11.03 -2.5968 -0.7662
1.2084 0.7099 -0.4375 11.04 -2.5634 -0.644
1.1999 0.7984 -0.3835 11.05 -2.4283 -0.5479
1.2054 0.8981 -0.3077 11.06 -2.2877 -0.4211
1.2169 0.89 -0.2335 11.07 -1.973 -0.2601
1.4228 0.7662 -0.1864 11.08 -1.6619 -0.0464
1.4655 0.6691 -0.1324 11.09 -1.5365 0.2102
1.4081 0.5641 -0.0845 11.1 -1.3127 0.4792
1.2386 0.4208 -0.0604 11.11 -1.1709 0.7006
1.3747 0.1647 -0.0711 11.12 -0.9652 1.094
1.2974 -0.0745 -0.0973 11.13 -0.7199 1.3017
1.1742 -0.3435 -0.1423 11.14 -0.5514 1.4821
1.2344 -0.5636 -0.2191 11.15 -0.3292 1.8691
1.0652 -0.9092 -0.3335 11.16 -0.1112 2.0646
1.0648 -1.1651 -0.4372 11.17 0.092 2.3047
0.9201 -1.418 -0.6263 11.18 0.2937 2.3624
0.9346 -1.4424 -0.7944 11.19 0.3942 2.4017
0.8151 -1.4924 -0.8448 11.2 0.6425 2.4455
0.6858 -1.7997 -1.029 11.21 0.7464 2.6427
0.6003 -1.822 -1.3811 11.22 0.7982 2.1711
0.5098 -1.7012 -1.6446 11.23 0.8243 2.2949
0.4972 -1.6764 -1.6637 11.24 0.9273 1.9747
0.3618 -1.6336 -1.9062 11.25 0.936 2.0217
0.2622 -1.4741 -2.2425 11.26 0.9728 1.6596
0.172 -1.1948 -2.0555 11.27 0.9534 1.4722
0.1176 -1.2223 -2.2826 11.28 0.8974 1.3621
0.0363 -0.9462 -2.4781 11.29 0.9462 1.0646
-0.0385 -0.7892 -2.2844 11.3 0.9016 0.8073
-0.0883 -0.559 -2.7362 11.31 0.7197 0.5687
-0.1472 -0.4239 -2.7075 11.32 0.6168 0.3097
-0.2055 -0.2503 -2.6917 11.33 0.4437 0.1346
-0.2197 -0.1763 -2.6228 11.34 0.2617 -0.0199
-0.2718 -0.1186 -2.2057 11.35 0.0901 -0.1466
-0.2591 -0.1423 -2.0851 11.36 -0.1035 -0.2293
-0.2674 -0.1952 -1.7194 11.37 -0.3086 -0.2567
-0.2723 -0.3034 -1.4697 11.38 -0.5299 -0.262
-0.2731 -0.3979 -1.3043 11.39 -0.6527 -0.2417
-0.273 -0.5897 -0.9765 11.4 -0.9767 -0.1596
-0.2172 -0.7416 -0.7379 11.41 -1.2557 -0.1025
-0.1854 -1.0572 -0.3915 11.42 -1.3922 -0.0042
-0.1562 -1.2271 -0.1019 11.43 -1.5131 0.1036
-0.0951 -1.4818 0.2073 11.44 -1.588 0.1829
-0.0378 -1.6093 0.5708 11.45 -1.9088 0.304
0.035 -1.8861 0.8527 11.46 -1.8903 0.3781
0.1025 -2.0038 1.0062 11.47 -2.2826 0.4195
0.1876 -2.0352 1.38 11.48 -2.5255 0.4476
0.2796 -1.9968 1.4738 11.49 -2.3499 0.527
0.3685 -2.1812 1.7882 11.5 -2.5862 0.4791
0.4296 -2.0732 1.6988 11.51 -2.7097 0.4506
0.5202 -1.9398 1.9957 11.52 -2.2876 0.3025
0.6026 -1.7635 2.0416 11.53 -2.5807 0.2003
0.7774 -1.6578 1.6676 11.54 -2.2748 0.0493
0.7348 -1.4889 1.6753 11.55 -2.4649 -0.1154
0.9621 -1.1559 1.7547 11.56 -2.2526 -0.3078
1.0461 -0.8572 1.6548 11.57 -2.2153 -0.4944
1.0896 -0.6628 1.4 11.58 -2.168 -0.7422
1.071 -0.4109 1.1732 11.59 -1.9981 -0.8869
1.0851 -0.205 0.8468 11.6 -2.0337 -0.9625
1.2952 -0.0374 0.6999 11.61 -1.6883 -1.226
1.1584 0.1091 0.4471 11.62 -1.6087 -1.4242
1.3516 0.2083 0.213 11.63 -1.2194 -1.2722
1.3402 0.2801 -0.0244 11.64 -1.0446 -1.3603
1.2636 0.2852 -0.2532 11.65 -0.7933 -1.5431
1.3768 0.2253 -0.4242 11.66 -0.6848 -1.2922
1.2516 0.1283 -0.5851 11.67 -0.4752 -1.3108
1.4622 0.0082 -0.811 11.68 -0.2599 -1.1864
1.3149 -0.143 -0.8761 11.69 -0.0384 -1.0752
1.3625 -0.3456 -0.9199 11.7 0.1656 -0.6956
1.2325 -0.5453 -1.0628 11.71 0.3735 -0.5631
1.1558 -0.6718 -0.9267 11.72 0.4821 -0.2679
1.1732 -0.8506 -1.0229 11.73 0.6455 0.0398
1.0397 -1.0771 -0.8432 11.74 0.8547 0.306
0.8879 -1.1408 -0.8911 11.75 1.0172 0.6237
0.8055 -1.2882 -0.6525 11.76 0.9445 0.8722
0.7395 -1.2899 -0.5352 11.77 1.1533 1.2034
0.7116 -1.2776 -0.3145 11.78 1.1961 1.2456
0.5139 -1.0895 -0.1141 11.79 1.2654 1.5416
0.4279 -1.1393 0.1129 11.8 1.273 1.7057
0.3413 -0.886 0.2968 11.81 1.3931 1.6613
0.2053 -0.7197 0.5378 11.82 1.3779 2.027
0.0918 -0.5121 0.7256 11.83 1.2664 1.9259
-0.0316 -0.2472 0.9069 11.84 1.1657 1.8907
-0.1486 0.0192 1.1586 11.85 1.1771 1.7762
-0.2356 0.2586 1.4508 11.86 1.1972 1.5539
-0.3366 0.5038 1.4963 11.87 0.9845 1.2887
-0.4442 0.7059 1.4879 11.88 0.9467 1.2057
-0.5335 0.9788 1.7898 11.89 0.7888 0.9448
-0.6887 1.1409 1.763 11.9 0.6578 0.7436
-0.6699 1.2363 1.7 11.91 0.5874 0.6389
-0.7533 1.1881 2.0264 11.92 0.5443 0.4089
-0.908 1.2671 1.8483 11.93 0.3896 0.1795
-0.816 1.3315 1.8893 11.94 0.3262 -0.0066
-0.977 1.1441 1.7398 11.95 0.2174 -0.1616
-0.9862 1.0886 1.5784 11.96 0.1082 -0.2556
-1.0824 0.9105 1.5927 11.97 0.0264 -0.4006
-1.094 0.7349 1.4322 11.98 -0.0487 -0.4395
-1.0422 0.5193 1.4944 11.99 -0.1209 -0.4524
-0.9353 0.2768 1.2951 12.0 -0.1656 -0.4592
-0.9983 0.098 1.2469 12.01 -0.1944 -0.4199
-0.9468 -0.0669 0.9689 12.02 -0.2263 -0.2893
-0.8357 -0.208 1.0797 12.03 -0.2524 -0.222
-0.8765 -0.3493 0.8238 12.04 -0.2873 -0.1288
-0.7915 -0.4014 0.9143 12.05 -0.2744 -0.0419
-0.6674 -0.4249 0.7461 12.06 -0.2373 0.0523
-0.5879 -0.3774 0.7467 12.07 -0.2378 0.1319
-0.472 -0.2919 0.7054 12.08 -0.193 0.1986
-0.4019 -0.1799 0.77 12.09 -0.1454 0.2322
-0.268 -0.032 0.6863 12.1 -0.0854 0.2396
-0.1901 0.1665 0.7654 12.11 -0.0229 0.2342
-0.0734 0.3932 0.7396 12.12 0.0449 0.1834
0.0317 0.5633 0.8469 12.13 0.1164 0.0957
0.1436 0.7403 0.7382 12.14 0.1668 -0.0214
0.2697 1.103 0.8749 12.15 0.264 -0.1632
0.3557 1.2045 0.7631 12.16 0.3205 -0.3521
0.5 1.3077 0.8494 12.17 0.4328 -0.5876
0.5491 1.4654 0.8693 12.18 0.4461 -0.7566
0.6562 1.6439 0.8425 12.19 0.5652 -0.9135
0.7521 1.5715 0.7885 12.2 0.5536 -1.1767
0.7866 1.6777 0.7162 12.21 0.6773 -1.4188
0.9746 1.7124 0.6056 12.22 0.7183 -1.7825
1.0321 1.3863 0.5343 12.23 0.7369 -1.7631
1.0685 1.312 0.4216 12.24 0.7343 -2.135
1.1593 1.2015 0.2628 12.25 0.802 -2.0758
1.1216 0.9307 0.0853 12.26 0.7064 -2.018
1.1349 0.7038 -0.0917 12.27 0.7373 -2.2429
1.2086 0.4315 -0.2883 12.28 0.7148 -2.2191
1.3151 0.2424 -0.4469 12.29 0.7725 -2.0069
1.2011 0.0313 -0.6507 12.3 0.7965 -2.0124
1.1234 -0.1667 -0.7955 12.31 0.718 -1.849
1.2838 -0.2788 -0.985 12.32 0.6627 -1.4167
1.2269 -0.3694 -1.3385 12.33 0.7211 -1.1621
1.1889 -0.461 -1.286 12.34 0.6637 -0.9005
1.0876 -0.4405 -1.5552 12.35 0.6337 -0.722
1.0329 -0.4638 -1.5581 12.36 0.6073 -0.3819
1.0127 -0.3399 -1.6348 12.37 0.5521 -0.1198
0.8912 -0.2274 -1.9144 12.38 0.5082 0.1661
0.8649 -0.0895 -1.6631 12.39 0.5686 0.3882
0.7744 0.0919 -1.8824 12.4 0.5168 0.6032
0.7414 0.2843 -1.6846 12.41 0.5019 0.8666
0.6275 0.4574 -1.5634 12.42 0.5234 1.0051
0.5967 0.6688 -1.6247 12.43 0.5542 1.1202
0.4885 0.8554 -1.281 12.44 0.5735 1.1545
0.3789 0.9822 -1.2272 12.45 0.6423 1.2033
0.2835 1.0548 -1.0361 12.46 0.6402 1.2353
0.2079 1.1683 -0.8053 12.47 0.7118 1.0851
0.1502 1.15 -0.5266 12.48 0.7837 0.9994
0.0869 1.1694 -0.3398 12.49 0.829 0.8629
0.0154 1.136 -0.1018 12.5 0.8307 0.6602
-0.0433 0.9714 0.125 12.51 1.004 0.4582
-0.1019 0.9486 0.3486 12.52 1.1633 0.276
-0.1544 0.6834 0.5007 12.53 1.177 0.103
-0.1655 0.5115 0.6916 12.54 1.1763 -0.0778
-0.2046 0.2639 0.857 12.55 1.4134 -0.2288
-0.2192 0.0267 0.9305 12.56 1.4545 -0.3611
-0.2227 -0.1999 0.9786 12.57 1.7511 -0.4625
-0.2044 -0.432 1.0447 12.58 1.6491 -0.6367
-0.2209 -0.6823 1.022 12.59 1.8076 -0.6714
-0.2019 -0.7478 0.8068 12.6 1.7725 -0.6012
-0.1675 -0.9864 0.7253 12.61 2.1264 -0.6211
-0.1112 -1.0352 0.6231 12.62 2.0388 -0.6275
-0.0581 -0.998 0.405 12.63 2.0044 -0.5987
0.003 -1.0244 0.1996 12.64 2.1129 -0.4751
0.0762 -0.9814 -0.049 12.65 2.1393 -0.3494
0.1381 -0.7311 -0.347 12.66 2.2306 -0.2718
0.2357 -0.5961 -0.5926 12.67 2.1266 -0.1435
0.3259 -0.4312 -0.9463 12.68 2.1976 -0.0486
0.4007 -0.2525 -1.1313 12.69 2.0663 0.0283
0.4741 -0.0238 -1.5423 12.7 2.1548 0.0842
0.6449 0.1739 -1.5685 12.71 2.017 0.1228
0.7396 0.3672 -1.7714 12.72 2.0548 0.1307
0.8444 0.533 -1.9963 12.73 1.8814 0.0884
0.9847 0.6278 -2.1876 12.74 1.5436 0.0083
1.0068 0.7901 -2.6268 12.75 1.4551 -0.106
1.1489 0.9295 -2.497 12.76 1.2796 -0.2266
1.3054 0.9027 -2.5275 12.77 1.1256 -0.3898
1.3712 0.7339 -2.7868 12.78 0.9317 -0.611
1.3398 0.7101 -2.6031 12.79 0.8139 -0.8129
1.5892 0.5993 -2.7327 12.8 0.6045 -1.0381
1.7097 0.398 -2.3371 12.81 0.4878 -1.3718
1.5705 0.2498 -2.4153 12.82 0.2921 -1.66
1.5837 0.0138 -2.0561 12.83 0.1035 -2.0324
1.6328 -0.1932 -1.9392 12.84 -0.0626 -1.9019
1.8593 -0.39 -1.677 12.85 -0.2137 -2.3408
1.9432 -0.6216 -1.475 12.86 -0.3744 -2.45
1.7311 -0.8837 -1.0464 12.87 -0.5271 -2.5458
1.7264 -0.914 -0.8324 12.88 -0.6788 -2.4324
1.72 -1.1004 -0.546 12.89 -0.7337 -2.7617
1.8396 -1.1653 -0.3279 12.9 -0.8365 -2.4867
1.8957 -1.2652 -0.0277 12.91 -0.9245 -2.6939
1.828 -1.0919 0.2413 12.92 -1.0221 -2.3574
1.6299 -1.0524 0.4748 12.93 -1.0627 -2.2572
1.4562 -0.9014 0.6681 12.94 -0.9307 -2.0636
1.3485 -0.7294 0.8931 12.95 -1.0492 -1.9119
1.3169 -0.5648 0.9756 12.96 -0.8643 -1.6215
1.3376 -0.3363 1.0258 12.97 -0.9228 -1.3297
1.1376 -0.0986 1.123 12.98 -0.8564 -0.9804
1.1391 0.1284 1.3396 12.99 -0.7334 -0.8086
0.9565 0.3607 1.351 13.0 -0.5737 -0.4627
0.7797 0.4996 1.1234 13.01 -0.4379 -0.2338
0.7552 0.7002 1.1381 13.02 -0.2709 -0.0227
0.5752 0.7905 1.2002 13.03 -0.0793 0.1505
0.4231 0.9813 1.0704 13.04 0.1062 0.3006
0.2967 0.8574 1.0202 13.05 0.2884 0.4357
0.1702 0.926 0.8191 13.06 0.509 0.4908
0.0333 0.8774 0.7026 13.07 0.679 0.4969
-0.1036 0.7403 0.7139 13.08 0.8432 0.4475
-0.2147 0.6288 0.57 13.09 0.988 0.4412
-0.3215 0.4267 0.5176 13.1 1.399 0.3343
-0.4558 0.2095 0.4422 13.11 1.4879 0.2241
-0.5258 -0.0163 0.3593 13.12 1.7151 0.0924
-0.6625 -0.2154 0.2867 13.13 1.9613 -0.0646
-0.7839 -0.4412 0.2875 13.14 1.8548 -0.2237
-0.8765 -0.6108 0.2952 13.15 2.2246 -0.3356
-0.9664 -0.7232 0.3135 13.16 2.339 -0.5517
-1.0649 -0.9576 0.3208 13.17 2.3457 -0.7026
-1.1652 -1.024 0.3524 13.18 2.338 -0.752
-1.0349 -0.9111 0.4545 13.19 2.1989 -0.8365
-1.2189 -1.0361 0.5199 13.2 2.4223 -0.8713
-1.2533 -0.8683 0.5546 13.21 2.4582 -0.9347
-1.2696 -0.6971 0.6761 13.22 1.993 -0.9214
-1.1442 -0.5758 0.7941 13.23 2.2672 -0.8614
-1.3384 -0.4149 0.899 13.24 2.2218 -0.7108
-1.1587 -0.1861 0.8455 13.25 1.8936 -0.6464
-1.291 0.0172 1.0392 13.26 1.7179 -0.513
-1.2762 0.2606 0.9752 13.27 1.4317 -0.4383
-1.1701 0.4697 1.1121 13.28 1.3782 -0.2624
-1.0861 0.5908 1.1414 13.29 1.1636 -0.1626
-1.0854 0.8353 0.9554 13.3 1.0299 -0.0434
-0.9985 1.0149 0.9676 13.31 0.7452 0.0519
-0.9924 1.0463 1.0311 13.32 0.4718 0.1159
-0.9334 1.1355 0.9951 13.33 0.261 0.1309
-0.7643 1.0079 0.7911 13.34 0.025 0.1258
-0.781 1.013 0.77 13.35 -0.2039 0.0936
-0.6421 0.7872 0.5902 13.36 -0.4164 0.0094
-0.625 0.7461 0.5697 13.37 -0.6821 -0.1119
-0.5672 0.5207 0.4034 13.38 -0.8342 -0.2564
-0.5209 0.2667 0.2962 13.39 -1.086 -0.4644
-0.4947 0.0635 0.2265 13.4 -1.3761 -0.7763
-0.4507 -0.1751 0.1295 13.41 -1.614 -0.971
-0.3837 -0.3496 0.0549 13.42 -1.5649 -1.2772
-0.3759 -0.5653 0.0032 13.43 -1.6341 -1.4706
-0.3735 -0.8176 -0.032 13.44 -1.7645 -1.7536
-0.331 -0.8211 -0.0449 13.45 -1.8927 -2.1662
-0.3225 -1.071 -0.0257 13.46 -2.2201 -2.1359
-0.3333 -0.941 0.0146 13.47 -2.2658 -2.724
-0.359 -0.9592 0.084 13.48 -2.0897 -2.929
-0.3953 -1.0939 0.1667 13.49 -1.9566 -2.7742
-0.4015 -0.8216 0.3047 13.5 -2.151 -3.1967
-0.4778 -0.7853 0.4675 13.51 -1.9663 -2.8938
-0.4683 -0.6375 0.565 13.52 -1.7773 -2.8643
-0.5271 -0.3736 0.7546 13.53 -1.8654 -2.8154
-0.6366 -0.1871 0.8843 13.54 -1.5785 -2.8471
-0.7136 0.0045 1.1838 13.55 -1.6004 -2.7737
