#time y5 y3 y2 y1 y6 y4
7.74 -1.0928 1.806 0.9678 -1.1922 -0.4424 1.0649
7.75 -0.7325 1.9794 1.121 -1.3183 -1.2402 0.9762
7.76 -0.4646 1.7554 1.2689 -1.2945 -1.9437 0.9294
7.77 -0.0886 1.7624 1.1831 -1.2639 -2.479 0.8673
7.78 0.2825 1.3948 1.2182 -1.0191 -2.2581 0.5803
7.79 0.5995 1.2524 1.1807 -1.0464 -1.4733 0.3904
7.8 0.8689 1.3028 1.2442 -0.8167 -0.7449 0.1256
7.81 1.2554 0.9172 1.2332 -0.8102 -0.4711 -0.1371
7.82 1.4628 0.7311 1.036 -0.68 -0.8122 -0.3959
7.83 1.6374 0.6713 0.8515 -0.4932 -1.7751 -0.678
7.84 1.8 0.427 0.8292 -0.3044 -2.4201 -0.7704
7.85 1.5493 0.247 0.6833 -0.1007 -2.736 -0.9617
7.86 1.6036 0.1054 0.528 0.0736 -2.2068 -0.9291
7.87 1.3491 -0.0146 0.4039 0.2473 -1.3697 -1.0583
7.88 1.2159 -0.1105 0.2622 0.456 -0.7171 -0.8765
7.89 0.8895 -0.163 0.1146 0.6878 -0.69 -0.7647
7.9 0.6106 -0.1602 -0.0142 0.8194 -1.1253 -0.6719
7.91 0.2703 -0.1293 -0.1095 0.9774 -1.9199 -0.3874
7.92 -0.011 -0.0748 -0.2184 1.1543 -2.3553 -0.1125
7.93 -0.3121 0.019 -0.2825 1.1443 -2.6423 0.1941
7.94 -0.59 0.1432 -0.3062 1.4376 -2.0168 0.46
7.95 -0.8056 0.3097 -0.2932 1.4013 -1.2348 0.7349
7.96 -0.9265 0.4615 -0.3258 1.5548 -0.6178 0.9194
7.97 -1.0234 0.6437 -0.2858 1.6491 -0.837 0.9888
7.98 -0.9845 0.8213 -0.198 1.7891 -1.4209 1.1871
7.99 -0.9279 1.1041 -0.1224 1.6684 -2.0843 1.164
8.0 -0.8901 1.2023 -0.0164 1.747 -2.373 1.3246
8.01 -0.8223 1.233 0.1083 1.5061 -2.444 1.2254
8.02 -0.7729 1.3339 0.2514 1.7143 -1.5942 0.9615
8.03 -0.5884 1.4087 0.4081 1.4438 -0.9406 0.7622
8.04 -0.5167 1.7049 0.5604 1.4007 -0.5535 0.5803
8.05 -0.4573 1.5371 0.6574 1.3025 -0.8419 0.3599
8.06 -0.4217 1.4829 0.8443 1.0653 -1.6402 0.1771
8.07 -0.4452 1.7348 0.9072 0.9942 -2.219 -0.0162
8.08 -0.535 1.568 1.0204 0.8209 -2.7817 -0.1488
8.09 -0.5955 1.3623 1.1797 0.8197 -2.0501 -0.2348
8.1 -0.763 1.21 1.1715 0.6359 -1.2833 -0.2511
8.11 -0.9988 1.1385 1.3102 0.5244 -0.6747 -0.2334
8.12 -1.2349 0.8152 1.2252 0.3614 -0.43 -0.114
8.13 -1.5536 0.5985 1.0959 0.2084 -0.9089 0.0651
8.14 -1.9783 0.4512 1.2456 0.0737 -1.7537 0.2829
8.15 -2.2046 0.2034 0.9934 -0.0341 -2.0818 0.6187
8.16 -2.2676 0.0046 0.8802 -0.1271 -2.4006 0.822
8.17 -2.5099 -0.1788 0.7485 -0.2184 -1.6125 1.2075
8.18 -2.6889 -0.3346 0.6698 -0.2804 -1.0605 1.3601
8.19 -2.7317 -0.4967 0.4237 -0.3469 -0.3495 1.7334
8.2 -2.7101 -0.594 0.2482 -0.3586 -0.3321 1.795
8.21 -2.2964 -0.6364 0.0331 -0.3944 -0.8841 2.055
8.22 -2.457 -0.6455 -0.2028 -0.4094 -1.7556 2.2153
8.23 -2.1259 -0.6737 -0.3755 -0.3779 -1.9787 2.2146
8.24 -1.6093 -0.607 -0.61 -0.3709 -2.1721 2.3513
8.25 -1.4306 -0.4698 -0.9 -0.3113 -1.3105 1.9841
8.26 -0.8944 -0.3417 -0.9624 -0.2388 -0.5409 1.9544
8.27 -0.5524 -0.2233 -1.3251 -0.1777 -0.0616 1.7098
8.28 -0.1887 -0.0499 -1.3477 -0.0821 -0.1976 1.5318
8.29 0.1381 0.1211 -1.6309 -0.0064 -0.893 1.4792
8.3 0.3897 0.2985 -1.4862 0.0735 -1.7149 1.2404
8.31 0.6123 0.499 -1.7036 0.1479 -1.7436 0.9689
8.32 0.7943 0.6758 -1.5536 0.2492 -1.4825 0.7708
8.33 0.8701 0.841 -1.6515 0.3063 -0.8058 0.713
8.34 0.828 0.8357 -1.8038 0.4192 -0.0846 0.6104
8.35 0.6706 1.0335 -1.6948 0.4133 0.225 0.6551
8.36 0.5137 1.0123 -1.4405 0.4505 -0.1147 0.6335
8.37 0.3727 1.0546 -1.4241 0.5591 -0.8853 0.8262
8.38 0.0942 1.1096 -1.2202 0.4938 -1.5122 0.9886
8.39 -0.1734 0.9166 -1.0673 0.4956 -1.6546 1.2788
8.4 -0.4915 0.8798 -1.038 0.5489 -1.0814 1.4802
8.41 -0.7536 0.7257 -0.7726 0.4186 -0.377 1.6203
8.42 -1.0178 0.6294 -0.6583 0.4063 0.2924 2.175
8.43 -1.0869 0.4614 -0.4775 0.2944 0.4313 2.0009
8.44 -1.2986 0.2435 -0.3371 0.1939 -0.0616 2.3757
8.45 -1.2617 0.0272 -0.1679 0.0628 -0.8047 2.658
8.46 -1.4648 -0.1829 -0.0354 -0.0828 -1.4594 2.5169
8.47 -1.4433 -0.3851 0.079 -0.2168 -1.2921 2.6252
8.48 -1.2371 -0.5809 0.1926 -0.3936 -0.6916 2.5314
8.49 -1.1692 -0.7179 0.2361 -0.5545 0.097 2.4695
8.5 -1.1861 -0.9447 0.3175 -0.8009 0.5893 2.2527
8.51 -0.8907 -0.9902 0.3058 -0.9533 0.5884 1.7745
8.52 -0.7758 -1.0415 0.3484 -1.1595 -0.0502 1.3905
8.53 -0.7556 -1.061 0.2991 -1.2829 -0.8312 1.1375
8.54 -0.646 -1.1282 0.27 -1.6961 -1.2454 0.8888
8.55 -0.5128 -1.1653 0.1812 -1.6458 -1.063 0.6713
8.56 -0.5654 -1.0873 0.1041 -1.9873 -0.2966 0.4492
8.57 -0.6639 -1.0176 0.0036 -2.2241 0.529 0.2088
8.58 -0.7812 -0.9032 -0.0958 -2.0178 0.8305 0.1118
8.59 -0.9114 -0.6442 -0.2094 -2.3979 0.6207 0.0437
8.6 -1.019 -0.541 -0.3007 -2.4512 -0.1242 0.0553
8.61 -1.2684 -0.322 -0.4045 -2.6737 -0.9048 0.1193
8.62 -1.4075 -0.1415 -0.4855 -2.8068 -1.0872 0.2309
8.63 -1.7684 0.0373 -0.619 -2.7726 -0.7151 0.414
8.64 -2.0849 0.2053 -0.6618 -2.659 0.08 0.6305
8.65 -2.1299 0.333 -0.6056 -2.4746 0.7108 0.7713
8.66 -2.2217 0.4624 -0.6349 -2.8036 0.8888 1.0444
8.67 -2.3205 0.5929 -0.7292 -2.4479 0.5208 1.1595
8.68 -2.2544 0.6999 -0.6781 -2.6707 -0.2407 1.2775
8.69 -2.1834 0.7346 -0.5233 -2.3691 -0.8543 1.2618
8.7 -1.9352 0.6712 -0.4152 -2.1909 -1.0302 1.3049
8.71 -1.7563 0.6636 -0.3224 -2.4274 -0.4374 1.2556
8.72 -1.3955 0.5634 -0.1759 -1.9789 0.3941 1.2611
8.73 -1.0257 0.432 0.0073 -1.792 0.9402 1.0603
8.74 -0.5712 0.2821 0.2039 -1.7374 0.8357 0.8101
8.75 -0.2057 0.132 0.4217 -1.7313 0.3603 0.4384
8.76 0.2017 -0.0561 0.5747 -1.4872 -0.4876 0.159
8.77 0.5509 -0.2261 0.7527 -1.2504 -0.8737 -0.1508
8.78 0.8804 -0.4188 1.075 -1.269 -0.8538 -0.4315
8.79 1.1015 -0.6854 1.1361 -1.0161 -0.2362 -0.765
8.8 1.5392 -0.819 1.5522 -0.9293 0.5784 -0.9884
8.81 1.7236 -0.8976 1.7002 -0.7188 0.8765 -1.2958
8.82 1.7572 -1.1732 1.8025 -0.7317 0.7623 -1.2408
8.83 1.51 -1.1571 2.0608 -0.6018 0.0567 -1.4535
8.84 1.5611 -1.2029 1.7849 -0.5399 -0.7034 -1.4711
8.85 1.4012 -1.2797 2.0832 -0.459 -1.0309 -1.2471
8.86 1.1104 -1.2851 2.0589 -0.4871 -0.756 -1.2391
8.87 0.8801 -1.1277 2.08 -0.3971 -0.0855 -0.9955
8.88 0.6153 -1.0889 1.9239 -0.4586 0.6312 -0.7197
8.89 0.3742 -0.9881 1.8448 -0.4473 0.9426 -0.5592
8.9 0.1788 -0.9146 1.9622 -0.5049 0.4623 -0.3733
8.91 -0.0235 -0.6054 1.6253 -0.5354 -0.2971 -0.1609
8.92 -0.1824 -0.4599 1.6639 -0.6255 -1.0337 -0.0075
8.93 -0.3064 -0.2458 1.3643 -0.7176 -1.1036 0.1025
8.94 -0.3433 -0.0632 1.2572 -0.799 -0.845 0.1466
8.95 -0.3094 0.1317 0.9866 -0.8643 -0.0089 0.1356
8.96 -0.2574 0.3491 0.683 -0.8628 0.6075 0.05
8.97 -0.1628 0.4625 0.4743 -1.1244 0.6292 -0.0868
8.98 -0.0318 0.6409 0.322 -1.1337 0.1178 -0.2593
8.99 0.116 0.7258 0.0831 -1.1596 -0.7326 -0.5211
9.0 0.2972 0.7982 -0.1037 -1.1614 -1.3918 -0.7148
9.01 0.4437 0.9429 -0.265 -1.2711 -1.3068 -1.0792
9.02 0.5474 0.9891 -0.4704 -1.5233 -0.7303 -1.4206
9.03 0.6233 0.8374 -0.5991 -1.498 0.0016 -1.4041
9.04 0.6884 0.8943 -0.6564 -1.4942 0.4897 -1.743
9.05 0.6711 0.6615 -0.8603 -1.522 0.3702 -1.7579
9.06 0.6244 0.6297 -0.9022 -1.5185 -0.3125 -2.1051
9.07 0.455 0.4177 -0.9344 -1.3548 -1.1752 -1.761
9.08 0.3113 0.2832 -0.9085 -1.3497 -1.5859 -2.0201
9.09 0.0994 0.1133 -0.8705 -1.3784 -1.4035 -1.7989
9.1 -0.1185 -0.0716 -0.8292 -1.2063 -0.8195 -1.4775
9.11 -0.3188 -0.2491 -0.719 -1.163 -0.0392 -1.1849
9.12 -0.5178 -0.3954 -0.7069 -0.9873 0.2721 -1.0117
9.13 -0.7807 -0.474 -0.5928 -0.8654 -0.0384 -0.6573
9.14 -0.8964 -0.6145 -0.5114 -0.6989 -0.8568 -0.4026
9.15 -0.8804 -0.6828 -0.357 -0.517 -1.6935 -0.1546
9.16 -0.9905 -0.7723 -0.2747 -0.3442 -1.8938 0.0503
9.17 -1.0013 -0.8271 -0.2097 -0.2168 -1.4973 0.2328
9.18 -0.8011 -0.7664 -0.1252 -0.0486 -0.7121 0.3079
9.19 -0.6106 -0.6536 -0.078 0.1173 -0.1189 0.3637
9.2 -0.3043 -0.5666 -0.0381 0.2626 0.0213 0.3667
9.21 0.0256 -0.4172 -0.0234 0.4422 -0.4398 0.2755
9.22 0.3918 -0.2029 -0.0289 0.5135 -1.1854 0.1402
9.23 0.7242 -0.0277 -0.0648 0.6947 -1.7892 -0.04
9.24 1.2997 0.1695 -0.1141 0.8123 -2.1505 -0.2357
9.25 1.4534 0.3736 -0.2119 0.889 -1.5717 -0.5072
9.26 1.9279 0.5987 -0.3107 0.8532 -0.8018 -0.7078
9.27 2.4384 0.7728 -0.4388 1.0187 -0.2083 -0.7903
9.28 2.277 1.083 -0.558 0.8927 -0.271 -0.9681
9.29 2.4179 1.1897 -0.7232 0.8979 -0.8217 -1.2095
9.3 2.5652 1.5223 -0.7939 1.0148 -1.653 -1.0666
9.31 2.8125 1.4132 -1.147 0.8751 -2.3322 -1.1613
9.32 2.9283 1.7706 -1.1862 0.759 -2.2204 -0.9358
9.33 2.6961 1.708 -1.3229 0.7311 -1.4722 -0.8172
9.34 2.3172 1.72 -1.6384 0.6186 -0.729 -0.6791
9.35 2.1398 1.7949 -1.6497 0.5058 -0.298 -0.3675
9.36 1.6746 1.7661 -1.802 0.3055 -0.5021 -0.0657
9.37 1.6538 1.4746 -1.9825 0.1711 -1.3183 0.2108
9.38 1.3256 1.529 -1.8728 -0.0059 -1.9517 0.5049
9.39 0.9667 1.3757 -1.8603 -0.1759 -2.1972 0.8291
9.4 0.7593 1.1887 -2.1001 -0.3804 -2.1182 0.9824
9.41 0.6907 1.0324 -1.7882 -0.5742 -1.294 1.1222
9.42 0.547 0.7576 -1.9432 -0.6746 -0.6966 1.4257
9.43 0.4776 0.6694 -1.8767 -0.9694 -0.435 1.2767
9.44 0.4977 0.477 -1.6375 -0.9985 -0.8361 1.4066
9.45 0.5038 0.341 -1.6078 -1.2343 -1.6633 1.3159
9.46 0.6677 0.2241 -1.3148 -1.334 -2.1159 1.0497
9.47 0.8193 0.1678 -1.1483 -1.6544 -2.1573 0.8534
9.48 0.971 0.1372 -0.8021 -1.5644 -1.9337 0.6471
9.49 1.0969 0.1298 -0.5769 -1.7873 -1.267 0.3486
9.5 1.0308 0.1828 -0.3769 -1.9883 -0.5134 0.1447
9.51 1.2062 0.2713 -0.0949 -1.7377 -0.4268 -0.0805
9.52 1.2577 0.4075 0.16 -1.8599 -0.9812 -0.2454
9.53 1.1644 0.4817 0.4246 -1.7905 -1.6443 -0.3984
9.54 1.0606 0.6648 0.7216 -1.9931 -2.4172 -0.4485
9.55 0.9952 0.8146 0.8356 -1.9576 -2.1522 -0.4863
9.56 0.8117 1.1175 1.1676 -1.7159 -1.5744 -0.4659
9.57 0.7008 1.4069 1.2884 -1.8081 -0.8283 -0.2977
9.58 0.4181 1.6797 1.3723 -1.7302 -0.3989 -0.1536
9.59 0.1529 1.852 1.6562 -1.526 -0.4538 0.0487
9.6 -0.117 1.8827 1.7378 -1.5463 -1.015 0.2771
9.61 -0.3563 2.1116 1.8374 -1.4264 -2.0036 0.4829
9.62 -0.5879 2.3563 1.8309 -1.2948 -2.4658 0.7972
9.63 -0.704 2.2364 1.8547 -1.3311 -2.1375 0.957
9.64 -0.8341 2.7475 1.7246 -1.0692 -1.2549 1.2363
9.65 -0.8425 2.3184 1.5308 -1.0075 -0.575 1.2087
9.66 -0.7705 2.7856 1.417 -0.9465 -0.175 1.3944
9.67 -0.6037 2.2889 1.5484 -0.9385 -0.457 1.3922
9.68 -0.4128 2.4725 1.1918 -0.925 -1.1605 1.1799
9.69 -0.1553 2.3722 1.2793 -0.7555 -1.7954 1.0173
9.7 0.1482 2.2371 0.9852 -0.7749 -2.2084 0.8322
9.71 0.4836 1.8763 0.9047 -0.819 -1.5545 0.4918
9.72 0.9167 1.9482 0.8399 -0.7118 -0.8837 0.2431
9.73 1.1853 1.7233 0.6702 -0.7513 -0.1347 -0.0764
9.74 1.5012 1.6227 0.5858 -0.7267 0.0791 -0.3786
9.75 1.967 1.3951 0.5315 -0.7861 -0.3566 -0.6979
9.76 1.9518 1.2267 0.4485 -0.9338 -1.1167 -0.9757
9.77 2.4792 1.0213 0.4243 -0.9664 -1.6207 -1.0917
9.78 2.4909 0.9162 0.3874 -1.0223 -1.8609 -1.2148
9.79 2.534 0.8632 0.3967 -1.1817 -1.0698 -1.2483
9.8 2.2811 0.8721 0.4433 -1.3219 -0.3041 -1.3976
9.81 2.1832 0.9159 0.4469 -1.5686 0.2854 -1.1815
9.82 1.9864 0.9075 0.4958 -1.5976 0.3009 -1.1239
9.83 1.9159 1.0438 0.6178 -1.5912 -0.2021 -0.8949
9.84 1.5732 1.0356 0.7301 -1.8211 -0.938 -0.8197
9.85 1.1313 1.1036 0.8403 -1.8532 -1.5122 -0.5461
9.86 0.826 1.2527 0.9654 -2.0442 -1.1474 -0.429
9.87 0.5199 1.5978 1.0901 -2.0864 -0.5395 -0.204
9.88 0.3121 1.6211 1.1342 -2.0775 0.2951 -0.0938
9.89 0.0851 2.0009 1.1464 -2.1631 0.6738 -0.0069
9.9 -0.092 2.0741 1.3811 -2.4893 0.5886 0.0124
9.91 -0.2198 2.1228 1.2603 -2.4373 -0.0671 -0.0299
9.92 -0.2602 2.5793 1.4894 -2.7093 -0.8397 -0.1371
9.93 -0.2726 2.8585 1.5188 -2.2625 -1.1069 -0.3228
9.94 -0.224 2.5319 1.3948 -2.2754 -0.6716 -0.5329
9.95 -0.1656 2.8101 1.2505 -2.3441 0.0745 -0.8582
9.96 -0.0661 2.8961 1.2641 -2.1829 0.813 -1.1873
9.97 0.0331 3.1924 1.055 -2.422 1.1387 -1.3821
9.98 0.1403 2.7376 0.9529 -2.0314 0.8319 -1.8487
9.99 0.2105 2.9837 0.9066 -1.9417 0.0981 -1.8673
10.0 0.2228 3.0233 0.5797 -1.7195 -0.5277 -2.4418
10.01 0.249 2.4382 0.4031 -1.6775 -0.5985 -2.4283
10.02 0.1913 2.6035 0.1764 -1.3301 -0.1144 -2.7648
10.03 0.0638 2.4914 -0.0727 -1.3859 0.6402 -2.7581
10.04 -0.0938 2.2912 -0.3709 -1.0796 1.2486 -2.627
10.05 -0.3145 1.8528 -0.5779 -0.8329 1.4065 -2.3057
10.06 -0.5248 1.839 -0.7899 -0.7043 0.9511 -2.3903
10.07 -0.7318 1.7187 -1.2319 -0.4878 0.2594 -2.3169
10.08 -1.0869 1.3381 -1.3134 -0.2335 -0.2541 -2.0044
10.09 -1.3617 1.2059 -1.7581 -0.0505 -0.1627 -1.5741
10.1 -1.5502 1.0724 -1.8859 0.1464 0.5121 -1.4492
10.11 -1.8877 1.0991 -1.9344 0.2799 1.3395 -1.4019
10.12 -1.7684 1.0268 -1.9932 0.4441 1.9011 -1.1166
10.13 -2.1716 0.8642 -2.4016 0.565 1.6317 -0.9073
10.14 -1.9017 0.9447 -2.5055 0.653 1.0486 -1.0024
10.15 -1.9573 1.0473 -2.4094 0.8344 0.4504 -0.9673
10.16 -1.7735 1.0949 -2.428 0.8742 0.0486 -0.8729
10.17 -1.4305 1.1719 -2.5303 0.9058 0.2799 -1.1873
10.18 -1.3973 1.2465 -2.1773 1.057 0.9733 -1.2406
10.19 -1.0303 1.4365 -2.3841 1.096 1.759 -1.5603
10.2 -0.6036 1.6372 -1.9557 0.9904 2.291 -1.8351
10.21 -0.2476 1.8664 -1.8633 0.9294 1.9457 -1.8494
10.22 0.1148 2.1331 -1.7916 0.8597 1.1182 -2.1813
10.23 0.3903 2.3374 -1.7909 0.8578 0.5279 -2.4937
10.24 0.7133 2.2266 -1.5058 0.7415 0.3404 -2.777
10.25 0.8543 2.4078 -1.2181 0.7352 0.6746 -2.9314
10.26 1.1716 2.4576 -1.1061 0.6552 1.6813 -2.7059
10.27 1.0745 2.6718 -0.9716 0.4683 2.1329 -2.8376
10.28 1.029 2.7508 -0.7652 0.441 2.3104 -2.4764
10.29 1.0709 2.8287 -0.5601 0.2931 2.0205 -2.3772
10.3 0.8361 2.5741 -0.4154 0.1767 1.1803 -2.3348
10.31 0.7161 2.4181 -0.2496 0.0979 0.6824 -1.8709
10.32 0.3914 2.2486 -0.1827 0.0059 0.6398 -1.8178
10.33 0.1341 2.4755 -0.0946 -0.0801 1.2281 -1.5519
10.34 -0.1791 2.2856 -0.0302 -0.1493 2.0393 -1.2389
10.35 -0.4369 1.7094 0.003 -0.178 2.2913 -0.8771
10.36 -0.8197 1.7294 0.0136 -0.2194 2.4176 -0.6315
10.37 -1.0349 1.4499 0.005 -0.2347 2.0095 -0.4548
10.38 -1.1112 1.357 -0.0222 -0.2718 1.1912 -0.3444
10.39 -1.2217 1.0573 -0.0626 -0.2479 0.711 -0.2802
10.4 -1.4103 0.8316 -0.1262 -0.2153 0.7631 -0.2822
10.41 -1.3367 0.7126 -0.1837 -0.1745 1.5308 -0.3074
10.42 -1.3982 0.4678 -0.2433 -0.1088 2.3383 -0.4342
10.43 -1.258 0.392 -0.3177 -0.027 2.5129 -0.6034
10.44 -1.1386 0.3134 -0.3715 0.0619 2.2086 -0.8166
10.45 -1.1842 0.2934 -0.4085 0.1746 1.5739 -0.9498
10.46 -0.9209 0.2635 -0.448 0.2915 0.9809 -1.1571
10.47 -0.8232 0.3226 -0.3869 0.3646 0.6886 -1.2834
10.48 -0.85 0.3926 -0.3749 0.5046 0.8753 -1.497
10.49 -0.8105 0.4571 -0.3443 0.5889 1.8056 -1.6906
10.5 -0.7423 0.5694 -0.3261 0.7545 2.2173 -1.8027
10.51 -0.8313 0.6845 -0.2308 0.8998 2.5365 -1.713
10.52 -0.9541 0.855 -0.0991 0.8882 2.2017 -1.6641
10.53 -1.1523 1.0195 0.033 1.1639 1.52 -1.3621
10.54 -1.2394 1.3145 0.1878 1.2366 0.764 -1.0558
10.55 -1.5629 1.5206 0.3522 1.108 0.6116 -0.8752
10.56 -1.7371 1.4306 0.5884 1.2371 1.156 -0.5556
10.57 -1.8524 1.6637 0.7851 1.318 1.999 -0.2685
10.58 -2.1262 1.8905 0.9919 1.4281 2.6638 0.0028
10.59 -2.4871 1.8779 1.2098 1.2561 2.5039 0.2708
10.6 -2.5582 1.7838 1.5686 1.1341 1.8748 0.5449
10.61 -2.6653 1.9133 1.6031 1.1238 1.2022 0.7162
10.62 -2.7233 1.6672 1.728 1.2257 0.5165 0.8536
10.63 -2.4255 1.669 2.1042 1.0955 0.4929 0.8685
10.64 -2.6792 1.5928 2.4663 0.9141 1.1624 0.8954
10.65 -2.1653 1.3338 2.1757 0.7448 2.01 0.7092
10.66 -1.8266 1.0887 2.7434 0.6446 2.169 0.5625
10.67 -1.714 1.0341 2.7401 0.4624 1.9934 0.3688
10.68 -1.3517 0.7204 2.4767 0.3037 1.4139 0.1566
10.69 -0.8835 0.5032 2.8934 0.1549 0.7627 -0.088
10.7 -0.4864 0.2859 2.6666 -0.0408 0.2588 -0.3164
10.71 -0.0806 0.0457 2.4828 -0.2487 0.4381 -0.4987
10.72 0.272 -0.1647 2.63 -0.3794 1.0257 -0.6857
10.73 0.5139 -0.325 2.1505 -0.5364 1.8869 -0.9132
10.74 0.7404 -0.4604 2.2593 -0.7427 1.9841 -0.9512
10.75 0.8425 -0.6108 2.0477 -0.9414 1.6987 -1.0703
10.76 1.0066 -0.6523 1.6779 -1.0009 1.1031 -1.007
10.77 0.8985 -0.7778 1.4055 -1.148 0.3106 -0.7747
10.78 0.8515 -0.6734 1.3499 -1.4467 0.0145 -0.6329
10.79 0.7983 -0.6384 0.9486 -1.4168 0.3453 -0.4848
10.8 0.6022 -0.6134 0.7475 -1.4752 1.0174 -0.2339
10.81 0.3059 -0.4729 0.4601 -1.3885 1.7859 0.0085
10.82 0.06 -0.356 0.2408 -1.6168 1.6973 0.24
10.83 -0.1913 -0.2234 0.012 -1.6086 1.4521 0.449
10.84 -0.4466 -0.0501 -0.2232 -1.4095 0.5278 0.5908
10.85 -0.6702 0.1256 -0.3929 -1.4526 -0.1085 0.8134
10.86 -0.7912 0.2699 -0.5505 -1.3706 -0.2197 0.8225
10.87 -0.9453 0.4344 -0.751 -1.4041 0.3235 0.7654
10.88 -1.0749 0.5745 -0.8698 -1.2171 1.1412 0.714
10.89 -1.1006 0.7385 -1.0072 -1.1655 1.6571 0.5078
10.9 -1.0671 0.7447 -1.0118 -1.1315 1.5822 0.3503
10.91 -0.9638 0.837 -0.9797 -0.819 0.832 0.0734
10.92 -0.8714 0.9209 -1.0732 -0.759 0.0621 -0.2256
10.93 -0.768 0.8374 -1.1012 -0.5856 -0.4582 -0.4993
10.94 -0.5913 0.7595 -0.9614 -0.3926 -0.3851 -0.8862
10.95 -0.4069 0.7381 -0.8724 -0.2829 0.2516 -1.1758
10.96 -0.3246 0.6012 -0.8567 -0.1242 1.0927 -1.244
10.97 -0.1803 0.395 -0.8455 0.021 1.2986 -1.5307
10.98 -0.1504 0.246 -0.6987 0.1578 1.2468 -1.6002
10.99 -0.1286 0.0567 -0.6783 0.2995 0.4439 -1.6723
11.0 -0.1823 -0.1517 -0.6067 0.4304 -0.3703 -1.7128
11.01 -0.2772 -0.3697 -0.5694 0.5432 -0.6523 -1.6783
11.02 -0.4344 -0.5356 -0.5519 0.5523 -0.4658 -1.5493
11.03 -0.6367 -0.7775 -0.5243 0.6677 0.2944 -1.2776
11.04 -0.7179 -0.9289 -0.5118 0.6673 0.9522 -1.271
11.05 -0.9485 -1.2279 -0.5333 0.7688 1.0921 -0.9539
11.06 -1.2598 -1.252 -0.6155 0.7297 0.7847 -0.7188
11.07 -1.3471 -1.4482 -0.6783 0.6742 -0.0078 -0.5375
11.08 -1.4413 -1.456 -0.8208 0.6709 -0.7361 -0.4018
11.09 -1.7123 -1.5112 -0.9323 0.6434 -0.8978 -0.2958
11.1 -1.7242 -1.5472 -1.0576 0.6061 -0.3873 -0.2947
11.11 -1.6672 -1.3262 -1.1971 0.5329 0.3836 -0.2973
11.12 -1.4228 -1.2804 -1.2786 0.4667 0.8961 -0.3965
11.13 -1.276 -1.1804 -1.504 0.3697 0.8972 -0.4966
11.14 -1.0911 -1.0033 -1.6642 0.3402 0.4174 -0.7364
11.15 -0.7961 -0.7907 -1.938 0.2512 -0.3514 -1.0522
11.16 -0.3704 -0.6365 -1.9422 0.1759 -0.8888 -1.3584
11.17 0.0051 -0.4868 -2.2251 0.0933 -0.8317 -1.5513
11.18 0.4571 -0.2773 -2.155 0.022 -0.2794 -2.0085
11.19 0.7823 -0.0951 -2.3536 -0.0348 0.5189 -1.939
11.2 1.196 0.0622 -2.4415 -0.0768 0.9257 -2.3077
11.21 1.5095 0.2024 -2.5527 -0.1047 0.885 -2.5128
11.22 1.9444 0.337 -2.1204 -0.1207 0.1799 -2.3753
11.23 2.0766 0.3458 -2.2313 -0.131 -0.6466 -2.8377
11.24 1.9507 0.4551 -2.0873 -0.1088 -0.9618 -2.5457
11.25 2.3037 0.4091 -2.2649 -0.0644 -0.8634 -2.5053
11.26 1.999 0.3659 -2.1483 -0.0007 -0.0837 -2.6016
11.27 2.2605 0.3266 -1.721 0.0822 0.6953 -2.3577
11.28 1.9829 0.1887 -1.4894 0.1933 1.0179 -1.7726
11.29 1.6422 0.0722 -1.3515 0.3023 0.6773 -1.6136
11.3 1.5972 -0.0971 -1.1879 0.4165 -0.0367 -1.3536
11.31 1.1208 -0.2693 -0.8127 0.5911 -0.7115 -1.0693
11.32 0.9915 -0.484 -0.495 0.7382 -0.8899 -0.9435
11.33 0.72 -0.6138 -0.2526 0.8553 -0.5543 -0.8165
11.34 0.4665 -0.8816 0.0537 1.1262 0.2139 -0.6622
11.35 0.3324 -1.1128 0.3224 1.3788 0.9718 -0.67
11.36 0.2196 -1.0924 0.6761 1.4526 1.0394 -0.6593
11.37 0.17 -1.3152 0.9647 1.779 0.6178 -0.7824
11.38 0.1564 -1.3668 1.2037 2.0082 -0.1505 -0.9462
11.39 0.1875 -1.4846 1.5182 1.9667 -0.748 -1.1299
11.4 0.2946 -1.5084 1.6226 2.1641 -0.7699 -1.4577
11.41 0.4446 -1.4764 1.8423 2.5348 -0.2279 -1.7107
11.42 0.5121 -1.4764 1.9071 2.3148 0.6209 -1.7687
11.43 0.6693 -1.2797 2.1884 2.4924 1.1871 -1.8721
11.44 0.8295 -1.4143 2.0643 2.5219 1.1803 -2.1367
11.45 0.8792 -1.1164 2.1261 2.8499 0.5408 -2.4005
11.46 1.0259 -0.8983 1.919 3.0729 -0.1948 -2.4732
11.47 1.1759 -0.7438 2.297 2.5909 -0.7033 -2.36
11.48 0.9554 -0.5736 2.0928 2.6984 -0.5568 -2.1973
11.49 1.0668 -0.3992 1.885 2.8541 0.1671 -2.0806
11.5 0.8165 -0.173 1.7351 2.6842 0.949 -1.8187
11.51 0.7356 0.0241 1.8038 2.893 1.4658 -1.5156
11.52 0.4671 0.2127 1.6214 2.4814 1.2285 -1.0861
11.53 0.224 0.338 1.58 2.6185 0.4811 -0.9125
11.54 0.0109 0.5043 1.501 2.4924 -0.2088 -0.5023
11.55 -0.1964 0.5253 1.3929 2.3871 -0.5306 -0.2592
