#y3 y2 y5 y4 y1 time
0.394 0.7418 -0.6534 -0.3154 1.0906 9.1
0.2477 0.5626 -0.9749 -0.4731 1.1981 9.11
0.0967 0.343 -2.3191 -0.6825 1.2952 9.12
-0.0907 0.1682 -0.3757 -0.827 1.656 9.13
-0.2954 -0.028 -1.7297 -1.143 1.6612 9.14
-0.43 -0.2203 -1.8324 -1.5512 1.8565 9.15
-0.6221 -0.472 -0.4037 -1.7328 1.7028 9.16
-0.8318 -0.6107 -2.0779 -1.8516 2.1021 9.17
-0.9768 -0.8928 -1.5711 -1.902 1.8177 9.18
-1.0215 -1.1033 -0.7603 -2.0298 2.0265 9.19
-0.9408 -1.2344 -2.5793 -1.9907 2.2546 9.2
-1.064 -1.313 -1.1454 -1.8889 2.3083 9.21
-0.9312 -1.5449 -1.2163 -1.7974 2.3912 9.22
-0.8813 -1.6954 -2.4029 -1.2956 2.2021 9.23
-0.7497 -1.5141 -0.8485 -1.0334 2.286 9.24
-0.6265 -1.7894 -1.9499 -0.5505 2.0818 9.25
-0.458 -1.786 -2.2245 -0.1904 2.3845 9.26
-0.2152 -1.6754 -0.7449 0.1473 2.3395 9.27
0.0165 -1.7835 -2.4712 0.4826 2.181 9.28
0.2367 -1.5652 -2.1673 0.6747 2.2141 9.29
0.4455 -1.5539 -0.8477 0.8146 2.2891 9.3
0.7069 -1.3336 -2.6213 0.751 2.2823 9.31
0.8285 -1.178 -1.5512 0.77 1.9512 9.32
1.0396 -1.1263 -1.2193 0.68 2.1502 9.33
1.2929 -0.9258 -3.0037 0.4738 1.9495 9.34
1.3564 -0.8893 -1.0695 0.3005 2.0132 9.35
1.4526 -0.6775 -2.0008 0.0906 1.6236 9.36
1.3916 -0.4227 -2.753 -0.05 1.7511 9.37
1.4497 -0.279 -0.8444 -0.1333 1.5377 9.38
1.3063 -0.1178 -2.2829 -0.1293 1.4269 9.39
1.2817 0.0497 -2.1507 -0.0301 1.3811 9.4
1.0095 0.2067 -0.9113 0.1638 1.2597 9.41
0.898 0.3241 -2.6305 0.42 1.0546 9.42
0.7219 0.4617 -1.8629 0.8005 0.9994 9.43
0.5932 0.499 -1.2446 1.1401 0.9742 9.44
0.3659 0.5231 -3.1902 1.6072 0.754 9.45
0.1865 0.5818 -1.3593 1.8521 0.6877 9.46
0.0669 0.6101 -1.6319 2.3884 0.5465 9.47
-0.0519 0.5504 -3.0515 2.3622 0.5415 9.48
-0.1289 0.5544 -1.0201 2.488 0.4749 9.49
-0.1602 0.5066 -2.119 2.8158 0.3845 9.5
-0.157 0.3899 -2.2972 2.5461 0.2929 9.51
-0.1141 0.3255 -0.8571 2.5835 0.27 9.52
-0.017 0.2456 -2.4603 2.3277 0.2272 9.53
0.1143 0.1163 -1.9651 2.044 0.1675 9.54
0.2657 0.0037 -1.0593 1.7762 0.1665 9.55
0.5027 -0.1165 -2.9122 1.4638 0.1353 9.56
0.6535 -0.2176 -1.3443 1.1045 0.1273 9.57
0.9496 -0.3438 -1.435 0.9399 0.1301 9.58
1.2414 -0.3991 -2.8365 0.7716 0.1692 9.59
1.2881 -0.5031 -1.1196 0.715 0.1694 9.6
1.4825 -0.5939 -2.0884 0.6923 0.1957 9.61
1.8427 -0.6844 -2.5633 0.9243 0.2556 9.62
2.1934 -0.6443 -0.8874 0.9665 0.3297 9.63
2.238 -0.7235 -2.5448 1.3335 0.3957 9.64
2.1691 -0.6956 -1.8639 1.514 0.4379 9.65
2.0733 -0.6456 -0.9023 1.7605 0.4462 9.66
2.4658 -0.5762 -2.7064 1.9272 0.5364 9.67
2.3319 -0.44 -1.3459 2.0643 0.6808 9.68
2.2943 -0.3261 -1.2493 1.9765 0.7007 9.69
1.964 -0.2583 -2.6588 1.9756 0.7858 9.7
2.0853 -0.1067 -0.9927 1.9415 0.7767 9.71
1.7661 0.0512 -1.4645 1.7847 0.977 9.72
1.4705 0.2209 -2.4575 1.392 0.9649 9.73
1.3828 0.3469 -0.6224 0.8861 1.1642 9.74
1.1494 0.5641 -1.8807 0.4894 1.1278 9.75
1.0936 0.622 -1.7441 0.1663 1.2744 9.76
0.871 0.7748 -0.5905 -0.18 1.2851 9.77
0.8266 1.005 -2.3623 -0.464 1.2779 9.78
0.6971 1.1404 -1.4255 -0.6343 1.4161 9.79
0.6912 1.0758 -0.7718 -0.8592 1.4685 9.8
0.7173 1.1617 -2.3921 -0.7501 1.4153 9.81
0.6908 1.2543 -0.79 -0.6727 1.3842 9.82
0.7299 1.2948 -1.0439 -0.5455 1.246 9.83
0.9576 1.3642 -2.2283 -0.2786 1.4213 9.84
1.1425 1.2803 -0.3606 -0.0288 1.4214 9.85
1.2723 1.0547 -1.5738 0.2603 1.4086 9.86
1.4313 1.1022 -1.8483 0.4703 1.1623 9.87
1.7182 0.8876 -0.2003 0.651 1.265 9.88
1.7381 0.754 -2.0559 0.8282 1.1993 9.89
2.1919 0.6281 -1.1491 0.7342 0.9581 9.9
2.2616 0.4546 -0.2797 0.7067 0.9219 9.91
2.6372 0.2116 -2.0032 0.6564 0.8926 9.92
2.4528 0.021 -0.5076 0.3971 0.6853 9.93
2.8729 -0.2089 -0.5961 0.1206 0.5967 9.94
2.6568 -0.426 -1.7749 -0.1732 0.4706 9.95
2.9586 -0.6236 -0.0699 -0.447 0.3772 9.96
2.733 -0.8914 -0.9582 -0.6335 0.282 9.97
2.7355 -0.9686 -1.673 -0.8809 0.1223 9.98
2.6797 -1.1203 0.2097 -1.009 -0.0149 9.99
2.6013 -1.298 -1.3286 -0.916 -0.1569 10.0
2.4742 -1.5095 -0.8975 -0.9033 -0.268 10.01
2.3406 -1.7753 0.1971 -0.615 -0.4646 10.02
2.2197 -1.7589 -1.634 -0.4199 -0.5975 10.03
2.0344 -1.7995 -0.363 -0.0672 -0.7015 10.04
1.7684 -1.9823 -0.0496 0.2712 -0.9055 10.05
1.579 -1.8789 -1.4226 0.6761 -0.9394 10.06
1.3951 -2.1158 0.2113 1.053 -1.0948 10.07
1.1723 -1.7542 -0.4805 1.3895 -1.1343 10.08
1.0379 -1.6908 -1.2038 1.5875 -1.2822 10.09
1.013 -1.8982 0.5413 1.6385 -1.3381 10.1
1.0121 -1.7449 -0.8819 1.4203 -1.4495 10.11
1.0304 -1.6376 -0.6946 1.3901 -1.6951 10.12
1.0489 -1.6198 0.6168 1.2456 -1.6449 10.13
1.2413 -1.5454 -1.0619 0.9794 -1.6239 10.14
1.2645 -1.3231 -0.1609 0.8053 -1.6941 10.15
1.3491 -1.1733 0.4192 0.5054 -1.786 10.16
1.7799 -1.0508 -1.1022 0.2219 -1.8669 10.17
1.776 -1.1071 0.4361 0.0276 -1.7997 10.18
2.1916 -0.948 0.0665 -0.1182 -1.7969 10.19
2.0839 -0.8606 -0.9263 -0.1774 -1.8614 10.2
2.352 -0.8068 0.8034 -0.1178 -1.8215 10.21
2.4435 -0.93 -0.3342 -0.0005 -1.873 10.22
2.4992 -0.9338 -0.5627 0.2125 -1.6274 10.23
2.8495 -0.8376 0.9567 0.4716 -1.8233 10.24
3.047 -1.062 -0.6714 0.6646 -1.5487 10.25
2.6572 -1.0035 -0.0401 0.9219 -1.6475 10.26
3.0053 -1.0545 0.8127 1.2728 -1.5859 10.27
2.9393 -1.2541 -0.8794 1.4934 -1.3782 10.28
2.6798 -1.3746 0.5331 1.4043 -1.5122 10.29
2.5465 -1.5389 0.522 1.5122 -1.3073 10.3
2.3107 -1.6578 -0.8059 1.2415 -1.3574 10.31
1.9961 -1.6556 1.0771 1.087 -1.1859 10.32
2.0846 -1.9629 0.0472 0.8015 -1.2013 10.33
1.5481 -2.2546 -0.4744 0.4621 -1.0302 10.34
1.362 -2.4037 1.2154 0.0653 -1.0082 10.35
1.3342 -2.5851 -0.3546 -0.3674 -0.9199 10.36
0.9815 -2.3342 -0.0044 -0.7296 -0.8453 10.37
0.9629 -2.6361 1.2113 -1.1086 -0.7991 10.38
0.7155 -2.5641 -0.6045 -1.3675 -0.7322 10.39
0.7188 -2.784 0.6034 -1.5156 -0.6572 10.4
0.6651 -2.6195 0.7797 -1.4844 -0.6456 10.41
0.6136 -2.5008 -0.6502 -1.5743 -0.6648 10.42
0.7194 -2.792 0.9971 -1.3884 -0.5851 10.43
0.7603 -2.8915 0.3518 -1.3251 -0.6341 10.44
0.9306 -2.4898 -0.5374 -1.026 -0.5449 10.45
1.07 -2.2333 1.2923 -0.8155 -0.6395 10.46
1.2108 -2.4185 -0.1107 -0.6463 -0.645 10.47
1.5128 -2.046 -0.0678 -0.5663 -0.6184 10.48
1.4874 -1.7794 1.4161 -0.4845 -0.6686 10.49
1.6287 -1.7756 -0.5318 -0.4913 -0.6845 10.5
1.9676 -1.4866 0.4733 -0.6941 -0.8331 10.51
1.8999 -1.237 1.0004 -0.8877 -0.7737 10.52
2.3507 -1.2191 -0.7175 -1.1965 -0.8645 10.53
2.1152 -0.9351 1.0276 -1.4333 -0.9796 10.54
2.3278 -0.6206 0.5208 -1.6121 -1.1027 10.55
2.3608 -0.5006 -0.5575 -2.0917 -1.2467 10.56
2.3482 -0.2642 1.3449 -2.5235 -1.3781 10.57
2.0714 -0.0993 0.0479 -2.6306 -1.4101 10.58
2.1709 0.0608 -0.2149 -3.0902 -1.5826 10.59
2.016 0.1903 1.2303 -2.8205 -1.5403 10.6
1.5168 0.3293 -0.3951 -3.1074 -1.87 10.61
1.4818 0.3648 0.2557 -2.8766 -1.8102 10.62
1.13 0.4704 1.1819 -2.5688 -1.9151 10.63
0.9484 0.5122 -0.6724 -2.5046 -1.8301 10.64
0.7895 0.5106 0.7781 -1.8764 -2.1292 10.65
0.4912 0.5077 0.734 -1.7453 -2.4096 10.66
0.3373 0.3872 -0.7024 -1.2246 -2.3607 10.67
0.1541 0.359 1.0708 -0.9526 -2.1403 10.68
0.0258 0.2629 0.1305 -0.8608 -2.6399 10.69
-0.0662 0.1927 -0.4735 -0.5911 -2.5921 10.7
-0.1206 0.0797 1.2834 -0.603 -2.5685 10.71
-0.1084 -0.0342 -0.3991 -0.6334 -2.587 10.72
-0.0728 -0.1546 -0.0543 -0.6959 -2.7325 10.73
0.0056 -0.286 0.9714 -0.9002 -2.891 10.74
0.1134 -0.3492 -0.714 -1.0311 -2.8096 10.75
0.2865 -0.4924 0.4142 -1.2829 -2.4759 10.76
0.4018 -0.5157 0.6219 -1.6402 -2.3993 10.77
0.5494 -0.6242 -0.8555 -1.7909 -2.6409 10.78
0.8358 -0.6529 0.8418 -1.8105 -2.4418 10.79
1.0082 -0.6646 0.1306 -1.6517 -2.6841 10.8
1.1503 -0.7722 -0.7258 -1.5136 -2.4971 10.81
1.2666 -0.651 0.9045 -1.4421 -2.4162 10.82
1.4985 -0.6915 -0.4086 -0.9922 -2.2116 10.83
1.371 -0.6288 -0.3804 -0.691 -2.106 10.84
1.5314 -0.5444 0.9806 -0.2716 -2.1267 10.85
1.4429 -0.4285 -0.8268 0.1116 -2.155 10.86
1.5054 -0.3428 0.0417 0.4684 -1.8985 10.87
1.2465 -0.208 0.6436 0.7903 -2.026 10.88
1.3045 -0.0703 -1.1556 1.1193 -1.9225 10.89
1.0923 0.0661 0.4543 1.2701 -1.5122 10.9
0.7448 0.2022 0.0769 1.2467 -1.6224 10.91
0.6452 0.3326 -1.1715 1.3479 -1.4993 10.92
0.3735 0.4604 0.6875 1.0178 -1.2473 10.93
0.1526 0.6091 -0.4522 0.9078 -1.1768 10.94
-0.0823 0.7367 -0.8149 0.6634 -0.9528 10.95
-0.2776 0.8893 0.8065 0.4088 -0.9816 10.96
-0.4762 0.8903 -0.9653 0.0981 -0.7819 10.97
-0.5986 1.0411 -0.3884 -0.1141 -0.6692 10.98
-0.7863 0.947 0.4765 -0.3065 -0.5939 10.99
-0.8767 1.045 -1.3574 -0.3346 -0.4716 11.0
-0.8376 0.9683 0.0956 -0.3313 -0.4143 11.01
-0.9537 0.9875 0.0278 -0.2897 -0.3558 11.02
-0.7719 0.9558 -1.2537 -0.0912 -0.2791 11.03
-0.6823 0.8845 0.403 0.1369 -0.2106 11.04
-0.6131 0.6678 -0.5571 0.3942 -0.1499 11.05
-0.4344 0.5757 -1.0485 0.7318 -0.1219 11.06
-0.3034 0.4201 0.5626 1.004 -0.0992 11.07
-0.0973 0.2371 -1.0746 1.2007 -0.0685 11.08
0.0957 0.0339 -0.6892 1.2416 -0.0636 11.09
0.2708 -0.1683 0.4161 1.3877 -0.0779 11.1
0.4924 -0.3473 -1.5779 1.2059 -0.08 11.11
0.5849 -0.5476 -0.2594 1.2171 -0.1152 11.12
0.6768 -0.704 -0.0078 0.9857 -0.1452 11.13
0.8526 -0.9508 -1.7048 0.5841 -0.1938 11.14
0.8092 -1.058 0.1203 0.2717 -0.2388 11.15
0.8672 -1.3644 -0.5871 -0.0984 -0.2806 11.16
0.8268 -1.4409 -1.4579 -0.479 -0.3384 11.17
0.7016 -1.7042 0.3604 -0.8071 -0.4112 11.18
0.6351 -1.7979 -1.1548 -1.0244 -0.4622 11.19
0.426 -1.6972 -1.086 -1.0564 -0.5219 11.2
0.2999 -1.6418 0.3293 -1.0716 -0.6682 11.21
0.0847 -1.6158 -1.3826 -1.1906 -0.7253 11.22
-0.1396 -1.8269 -0.5478 -0.9066 -0.8708 11.23
-0.3578 -1.7274 0.0088 -0.7228 -0.8205 11.24
-0.5073 -1.6135 -1.5311 -0.5078 -1.0123 11.25
-0.8154 -1.4595 -0.1129 -0.2061 -1.1075 11.26
-0.9246 -1.3267 -0.4773 0.0769 -0.9782 11.27
-1.1203 -1.2804 -1.6289 0.316 -1.1724 11.28
-1.1781 -1.0688 0.2151 0.5377 -1.1973 11.29
-1.3512 -1.0644 -1.0842 0.5965 -1.193 11.3
-1.2935 -0.7802 -1.3841 0.7027 -1.3635 11.31
-1.1885 -0.6434 0.2609 0.5546 -1.4368 11.32
-1.0966 -0.4912 -1.3373 0.458 -1.3437 11.33
-1.0749 -0.3988 -0.7174 0.2381 -1.4182 11.34
-0.8638 -0.238 0.101 -0.016 -1.5017 11.35
-0.7676 -0.1205 -1.7118 -0.2747 -1.3491 11.36
-0.5449 -0.0053 -0.2445 -0.5762 -1.3077 11.37
-0.3166 0.0846 -0.3007 -0.7839 -1.4188 11.38
-0.0946 0.1422 -1.7672 -0.8397 -1.2006 11.39
0.0979 0.1843 0.1454 -0.9214 -1.2708 11.4
0.3139 0.2447 -0.8168 -0.7507 -1.2848 11.41
0.4678 0.2298 -1.2878 -0.7223 -1.0717 11.42
0.5429 0.2131 0.3097 -0.389 -1.1123 11.43
0.6688 0.1649 -1.3161 -0.0938 -0.9308 11.44
0.7722 0.105 -0.8221 0.2706 -0.8849 11.45
0.7083 0.036 0.2836 0.7026 -0.8146 11.46
0.7948 -0.043 -1.408 1.097 -0.7346 11.47
0.6857 -0.129 -0.3205 1.3598 -0.5769 11.48
0.608 -0.2254 -0.0193 1.6709 -0.4921 11.49
0.485 -0.3606 -1.4837 1.8406 -0.3649 11.5
0.283 -0.4188 0.1816 2.1211 -0.2211 11.51
0.1047 -0.4988 -0.4202 2.1011 -0.1097 11.52
-0.0947 -0.579 -1.1917 2.0419 0.009 11.53
-0.299 -0.7162 0.4819 1.9772 0.1335 11.54
-0.4342 -0.7456 -0.8703 1.6121 0.2374 11.55
-0.7012 -0.8398 -0.8752 1.468 0.3178 11.56
-0.8026 -0.7824 0.5125 1.1505 0.45 11.57
-0.8639 -0.7346 -1.3382 0.9047 0.4965 11.58
-0.9694 -0.7728 -0.2542 0.8803 0.6441 11.59
-0.9839 -0.7052 0.3534 0.7096 0.7787 11.6
-1.1025 -0.5522 -1.3962 0.8186 0.7277 11.61
-0.932 -0.4225 0.3168 0.868 0.8522 11.62
-0.896 -0.3068 -0.0218 1.2112 0.8981 11.63
-0.8086 -0.159 -1.0564 1.4338 1.0388 11.64
-0.6008 0.0399 0.6631 1.8401 1.0247 11.65
-0.4319 0.2389 -0.4558 1.8794 0.9344 11.66
-0.2452 0.4974 -0.7053 2.2312 1.0793 11.67
-0.0001 0.626 0.8323 2.7944 0.95 11.68
0.2396 0.9408 -0.858 2.7109 1.0861 11.69
0.4291 1.0883 -0.1107 2.6922 0.9823 11.7
0.6425 1.246 0.7514 2.7813 1.0338 11.71
0.7537 1.4893 -1.0502 2.5524 0.9775 11.72
0.904 1.618 0.5338 2.7492 0.8379 11.73
1.1466 2.0658 0.4527 2.4274 0.7849 11.74
1.1267 2.2468 -0.8231 2.0251 0.7308 11.75
1.2531 2.0577 0.9116 1.6099 0.6516 11.76
1.2125 2.6186 0.0913 1.185 0.5288 11.77
1.1863 2.4102 -0.423 0.6722 0.4666 11.78
1.0094 2.4747 1.3426 0.473 0.4209 11.79
0.8953 2.3816 -0.3026 0.2182 0.2645 11.8
0.8149 2.8406 0.0924 0.0901 0.1596 11.81
0.6188 2.6986 1.3709 0.0365 0.059 11.82
0.361 2.3591 -0.4566 0.0846 -0.0498 11.83
0.1799 2.3751 0.6965 0.183 -0.1624 11.84
0.0166 2.1412 0.9742 0.4048 -0.2445 11.85
-0.1559 2.3573 -0.4928 0.5947 -0.352 11.86
-0.2915 2.2176 1.2606 0.7739 -0.4737 11.87
-0.4389 2.1024 0.7061 0.9896 -0.5355 11.88
-0.4911 1.6845 -0.1706 0.9841 -0.6217 11.89
-0.4693 1.7263 1.515 1.0495 -0.8429 11.9
-0.4935 1.4801 0.2734 0.8811 -0.8011 11.91
-0.428 1.3981 0.3553 0.8238 -1.0117 11.92
-0.3809 1.2056 1.7462 0.4961 -1.0305 11.93
-0.2376 1.0863 0.0052 0.2109 -1.0988 11.94
-0.0616 0.9244 1.0461 -0.1988 -1.1494 11.95
0.1421 0.9664 1.5975 -0.5331 -1.2247 11.96
0.3749 0.873 -0.0493 -0.9577 -1.2717 11.97
0.5285 0.8312 1.5474 -1.2277 -1.2689 11.98
0.7562 0.7044 1.1556 -1.5901 -1.2556 11.99
0.9569 0.7186 0.147 -1.745 -1.152 12.0
1.1321 0.7916 1.8274 -1.8015 -1.2437 12.01
1.3374 0.7669 0.8431 -2.0477 -1.0886 12.02
1.7071 0.8236 0.6284 -1.685 -1.0458 12.03
1.8027 0.8425 2.0806 -1.5105 -1.1328 12.04
1.7704 1.037 0.5409 -1.3975 -1.0532 12.05
1.7788 1.1834 1.2605 -1.0805 -0.9994 12.06
1.844 1.3205 2.2273 -0.7709 -0.8925 12.07
1.7586 1.2774 0.3587 -0.5229 -0.8739 12.08
1.672 1.3674 1.9323 -0.3095 -0.7213 12.09
1.3839 1.4768 1.7238 -0.1646 -0.6983 12.1
1.3627 1.5033 0.5218 -0.1098 -0.6777 12.11
1.1653 1.6449 2.4545 -0.1273 -0.5496 12.12
0.8619 1.6628 1.3751 -0.2701 -0.4812 12.13
0.6905 1.7663 0.9089 -0.4809 -0.3705 12.14
0.5289 1.7894 2.6772 -0.6376 -0.3075 12.15
0.3334 1.7581 0.998 -1.0227 -0.2056 12.16
0.1935 2.0467 1.4141 -1.2215 -0.1249 12.17
0.0751 1.7389 2.4947 -1.5191 -0.0642 12.18
-0.0073 1.927 0.8056 -1.5256 -0.0017 12.19
-0.0528 1.6383 1.8067 -1.8158 0.0572 12.2
-0.0533 1.6394 2.0887 -1.7286 0.1023 12.21
-0.0048 1.5667 0.6879 -1.4743 0.1498 12.22
0.0831 1.22 2.4988 -1.4961 0.1861 12.23
0.2101 1.016 1.8845 -1.1391 0.2234 12.24
0.3242 1.0099 0.9904 -0.7365 0.223 12.25
0.5153 0.663 2.8895 -0.4277 0.2345 12.26
0.8031 0.4882 1.4038 -0.0337 0.2419 12.27
0.9002 0.2935 1.5946 0.315 0.2314 12.28
1.0916 0.1001 2.7192 0.6075 0.1975 12.29
1.4418 -0.0815 0.9859 0.8317 0.1676 12.3
1.5243 -0.2777 2.0268 0.9378 0.1034 12.31
1.7238 -0.4674 2.6701 0.9524 0.0466 12.32
1.7893 -0.6343 0.949 0.8519 -0.0147 12.33
2.0032 -0.8047 2.6028 0.6515 -0.0977 12.34
1.9106 -0.8824 2.2661 0.3491 -0.1707 12.35
1.9974 -1.0097 1.0491 0.0635 -0.2386 12.36
1.7825 -0.9843 2.9591 -0.22 -0.3517 12.37
1.903 -1.0553 1.6712 -0.5326 -0.4536 12.38
1.9189 -1.0114 1.3449 -0.762 -0.6123 12.39
1.7819 -0.878 3.1865 -0.9565 -0.6864 12.4
1.5194 -0.9019 1.2565 -1.0522 -0.7533 12.41
1.1695 -0.8521 1.9987 -0.9689 -0.891 12.42
1.1034 -0.6837 2.9509 -0.8911 -1.02 12.43
0.7569 -0.5966 1.0165 -0.6787 -1.2686 12.44
0.6341 -0.423 2.4171 -0.4443 -1.1604 12.45
0.4333 -0.2618 2.4965 -0.1845 -1.307 12.46
0.2417 -0.1006 1.1213 0.0647 -1.5925 12.47
0.1092 0.0664 3.0583 0.323 -1.7622 12.48
0.0087 0.2223 1.8921 0.4644 -1.6571 12.49
-0.0507 0.4417 1.2354 0.5941 -1.8194 12.5
-0.0671 0.6111 3.2394 0.5152 -2.0609 12.51
-0.0408 0.7943 1.4197 0.494 -1.9037 12.52
0.0246 0.7916 1.7099 0.2786 -1.893 12.53
0.1265 0.9412 2.7076 -0.0116 -1.9369 12.54
0.2715 1.1405 1.0963 -0.3327 -2.282 12.55
0.4143 1.2215 2.0989 -0.7802 -2.3543 12.56
0.6409 1.3196 2.3139 -1.1895 -2.1626 12.57
0.7743 1.1434 0.9644 -1.5688 -2.0961 12.58
1.0377 1.2511 2.7979 -1.6674 -2.4163 12.59
1.2062 1.1541 1.8225 -2.0873 -2.2856 12.6
1.2313 1.0876 1.0727 -2.216 -2.0465 12.61
1.5046 1.2539 2.9632 -2.2134 -2.1634 12.62
1.7317 1.0403 1.3951 -2.0552 -2.0315 12.63
1.6222 1.0313 1.4856 -1.8853 -2.0075 12.64
1.8145 0.9374 2.9695 -1.6372 -2.098 12.65
1.7581 0.743 0.9816 -1.6229 -2.0213 12.66
1.6114 0.6619 1.8009 -1.3485 -2.0405 12.67
1.4814 0.5248 2.424 -1.1047 -1.9087 12.68
1.3884 0.3944 0.5993 -0.7645 -1.7535 12.69
1.3237 0.3653 2.0679 -0.6405 -1.7352 12.7
0.9587 0.237 1.802 -0.6025 -1.5413 12.71
0.7536 0.1838 0.7363 -0.6227 -1.3123 12.72
0.5258 0.1297 2.4554 -0.7056 -1.3979 12.73
0.3216 0.0892 1.2508 -0.9371 -1.2447 12.74
0.1008 0.0683 0.8986 -1.2789 -1.0824 12.75
-0.1163 0.0865 2.2224 -1.4691 -1.0009 12.76
-0.278 0.1095 0.7621 -1.8425 -0.8463 12.77
-0.4654 0.1829 1.3384 -2.1319 -0.7196 12.78
-0.5884 0.2415 2.2448 -2.2682 -0.6974 12.79
-0.6976 0.393 0.3566 -2.1564 -0.5408 12.8
-0.6545 0.5219 1.5747 -2.5106 -0.4691 12.81
-0.687 0.6295 1.7915 -2.2506 -0.3624 12.82
-0.5651 0.7077 0.2747 -1.9853 -0.3453 12.83
-0.5232 0.9674 1.8205 -1.6634 -0.2477 12.84
-0.3868 1.0545 1.091 -1.3221 -0.2041 12.85
-0.231 1.3144 0.4032 -1.1202 -0.1663 12.86
-0.0879 1.5458 2.1985 -0.5796 -0.1141 12.87
0.082 1.7449 0.4496 -0.2196 -0.0917 12.88
0.2795 1.737 0.7676 0.1458 -0.0693 12.89
0.4216 1.8073 1.8136 0.417 -0.0609 12.9
0.5885 2.1418 0.0317 0.5916 -0.0633 12.91
0.6718 2.3617 1.08 0.7276 -0.0749 12.92
0.8753 2.4419 1.4763 0.6908 -0.0963 12.93
0.7962 2.252 -0.1724 0.7383 -0.1077 12.94
0.9047 2.2032 1.3877 0.5891 -0.1604 12.95
0.906 2.2992 0.8383 0.347 -0.2034 12.96
0.7372 2.2887 -0.0928 0.177 -0.2437 12.97
0.7113 2.4698 1.7483 -0.0029 -0.327 12.98
0.5134 2.3587 0.2063 -0.1357 -0.3901 12.99
0.345 2.1714 0.1856 -0.1954 -0.4051 13.0
0.1226 1.7824 1.5572 -0.1819 -0.4855 13.01
-0.1255 1.9235 -0.2719 -0.0883 -0.5731 13.02
-0.3878 1.693 0.5454 0.1235 -0.6816 13.03
-0.5587 1.2606 1.1026 0.3678 -0.729 13.04
-0.7796 1.0764 -0.5283 0.7977 -0.751 13.05
-1.0114 0.8888 0.989 1.0242 -0.8137 13.06
-1.2261 0.7201 0.656 1.4221 -1.041 13.07
-1.3582 0.5878 -0.5662 1.6623 -1.0902 13.08
-1.4529 0.36 1.1643 2.1512 -1.0083 13.09
-1.6845 0.1443 -0.0155 2.384 -1.1587 13.1
-1.4935 -0.0474 -0.3472 2.503 -1.1049 13.11
-1.6394 -0.2122 1.2995 2.4886 -1.1662 13.12
-1.7021 -0.3783 -0.5493 2.4376 -1.3233 13.13
-1.363 -0.4751 0.0435 2.4615 -1.3148 13.14
-1.3691 -0.6398 0.8474 2.0587 -1.3063 13.15
-1.2651 -0.6325 -0.9349 1.6501 -1.1975 13.16
-1.104 -0.7393 0.5004 1.3273 -1.2316 13.17
-0.8797 -0.7589 0.4531 1.0626 -1.2534 13.18
-0.7527 -0.7287 -1.0615 0.8653 -1.2065 13.19
-0.5827 -0.7451 0.7282 0.6561 -1.109 13.2
-0.3428 -0.7202 -0.1714 0.4428 -1.1141 13.21
-0.2643 -0.6298 -0.8234 0.4597 -1.0657 13.22
-0.1473 -0.5389 0.9098 0.4599 -1.0138 13.23
-0.1051 -0.4539 -0.6812 0.6552 -0.9144 13.24
-0.0842 -0.4123 -0.419 0.7933 -0.788 13.25
-0.1211 -0.297 0.6532 0.9551 -0.7128 13.26
-0.1781 -0.2579 -1.1923 1.3395 -0.6016 13.27
-0.2741 -0.1634 0.0068 1.4848 -0.5038 13.28
-0.4 -0.0981 0.304 1.7834 -0.3704 13.29
-0.6616 -0.0295 -1.353 1.7554 -0.2432 13.3
-0.8877 0.0107 0.4284 1.7046 -0.1136 13.31
-1.0204 0.0368 -0.2585 1.7367 0.0184 13.32
-1.2933 0.0359 -1.0818 1.5444 0.166 13.33
-1.6367 0.0219 0.6114 1.3802 0.302 13.34
-1.6252 -0.0173 -0.9017 1.0308 0.4214 13.35
-2.117 -0.0754 -0.8816 0.6386 0.6325 13.36
-2.0501 -0.168 0.543 0.2947 0.735 13.37
-2.3481 -0.2957 -1.1655 -0.0865 0.779 13.38
-2.3084 -0.4433 -0.3696 -0.4394 1.0628 13.39
-2.3414 -0.5846 0.2284 -0.6367 1.1709 13.4
-2.4848 -0.722 -1.4055 -0.8134 1.2226 13.41
-2.3284 -0.946 0.1012 -0.8054 1.4273 13.42
-2.2571 -1.1048 -0.2278 -0.839 1.4112 13.43
-2.2919 -1.2861 -1.3881 -0.6636 1.464 13.44
-2.322 -1.4641 0.4362 -0.4667 1.504 13.45
