#y1 y4 y2 time y3
1.1165 -0.1944 0.0425 10.97 -1.065
1.6005 -0.011 -0.023 10.98 -1.11
1.7587 0.1985 -0.1234 10.99 -1.4179
2.2544 0.3597 -0.2763 11.0 -1.4979
2.5314 0.6007 -0.405 11.01 -1.714
2.7436 0.8341 -0.6062 11.02 -1.7368
2.586 0.9049 -0.7937 11.03 -1.6515
2.5623 1.0049 -1.111 11.04 -1.7192
2.5506 1.1755 -1.3193 11.05 -1.7237
2.6966 1.2985 -1.4358 11.06 -1.8215
2.4555 1.2149 -1.8891 11.07 -2.098
2.3042 1.3097 -1.8839 11.08 -2.0141
1.7455 1.378 -2.4578 11.09 -1.8076
1.7982 1.4229 -2.5227 11.1 -1.9008
1.2872 1.2115 -2.8404 11.11 -1.9317
1.1295 1.1583 -2.4827 11.12 -2.0453
0.9176 1.0887 -2.8413 11.13 -2.0189
0.9206 0.8845 -2.5479 11.14 -1.9724
0.9077 0.6802 -2.8739 11.15 -1.7587
0.8935 0.5277 -2.8371 11.16 -1.6377
1.0547 0.3269 -2.7478 11.17 -1.8046
1.2874 0.1038 -2.4352 11.18 -1.4642
1.4515 -0.0878 -2.2754 11.19 -1.547
1.787 -0.2658 -1.8361 11.2 -1.4808
1.8407 -0.4282 -1.4634 11.21 -1.2984
2.2182 -0.6073 -1.3683 11.22 -1.3088
2.5396 -0.7288 -0.9564 11.23 -1.2396
2.7868 -0.8084 -0.6689 11.24 -1.0954
2.9797 -0.8423 -0.3317 11.25 -0.9699
2.7794 -0.934 0.0042 11.26 -0.8742
2.8211 -0.9564 0.2778 11.27 -0.9067
2.7229 -0.8142 0.5981 11.28 -0.7535
2.7146 -0.676 0.7385 11.29 -0.7431
2.3957 -0.5597 0.9547 11.3 -0.7176
2.0697 -0.444 1.0975 11.31 -0.6835
1.989 -0.2571 1.177 11.32 -0.662
1.674 -0.0263 1.2171 11.33 -0.6003
1.269 0.229 1.3014 11.34 -0.5978
1.1054 0.4977 1.0875 11.35 -0.7112
0.9896 0.6865 1.1088 11.36 -0.73
0.97 1.1189 0.8255 11.37 -0.7203
0.8928 1.337 0.6416 11.38 -0.8057
1.0042 1.5113 0.4418 11.39 -0.8334
1.0889 1.919 0.2351 11.4 -0.8944
1.2098 2.0237 -0.0334 11.41 -1.0604
1.5612 2.2062 -0.3281 11.42 -1.1556
1.9212 2.5639 -0.5339 11.43 -1.1557
2.1487 2.269 -0.7924 11.44 -1.2376
2.2479 2.6263 -1.145 11.45 -1.292
2.6793 2.4091 -1.2848 11.46 -1.4624
2.4445 2.8176 -1.4645 11.47 -1.6861
2.8774 2.5093 -1.7694 11.48 -1.8264
2.5381 2.298 -1.7467 11.49 -1.9017
2.7391 2.1933 -1.8214 11.5 -2.1062
2.311 2.1669 -1.9117 11.51 -1.9867
2.2036 1.7633 -1.6547 11.52 -2.0463
2.0162 1.4765 -1.8552 11.53 -2.2915
1.7721 1.3351 -1.5669 11.54 -2.5199
1.5536 0.8602 -1.5407 11.55 -2.5184
1.0543 0.6136 -1.3989 11.56 -2.6792
0.8806 0.1946 -1.1817 11.57 -2.5565
0.7628 -0.1286 -1.1326 11.58 -2.6634
0.6281 -0.4998 -0.8531 11.59 -2.9316
0.5006 -0.7774 -0.6269 11.6 -3.0087
0.518 -1.0884 -0.448 11.61 -2.7163
0.7005 -1.293 -0.3182 11.62 -2.9942
0.834 -1.7363 -0.144 11.63 -3.1968
0.9733 -1.9751 0.0139 11.64 -3.0245
1.295 -1.9823 0.1353 11.65 -3.143
1.5858 -2.0631 0.2632 11.66 -3.0669
1.7087 -2.3244 0.3416 11.67 -2.8506
1.7893 -2.2875 0.3762 11.68 -2.9201
2.2737 -2.6409 0.3852 11.69 -2.8978
2.0263 -2.3169 0.4344 11.7 -2.9444
2.0576 -2.5114 0.4077 11.71 -2.5803
2.3566 -2.2869 0.4329 11.72 -2.536
2.1614 -1.977 0.3284 11.73 -2.4623
1.8969 -2.1049 0.3028 11.74 -2.3894
1.5161 -1.679 0.2737 11.75 -2.2184
1.2114 -1.5276 0.2209 11.76 -2.2204
0.9403 -1.4811 0.1878 11.77 -1.9149
0.7023 -1.2117 0.151 11.78 -1.8656
0.4325 -0.9204 0.1544 11.79 -1.6344
0.1835 -0.6765 0.1346 11.8 -1.6617
0.0175 -0.5229 0.1601 11.81 -1.3929
-0.0808 -0.3403 0.2166 11.82 -1.2299
-0.0975 -0.2229 0.2506 11.83 -1.2993
-0.037 -0.0716 0.3702 11.84 -1.09
0.0997 0.0372 0.4401 11.85 -1.0078
0.2621 0.1295 0.6011 11.86 -1.0195
0.5313 0.1838 0.6703 11.87 -0.8233
0.8118 0.2482 0.8494 11.88 -0.8051
1.066 0.2155 0.9533 11.89 -0.8582
1.1731 0.2506 0.9881 11.9 -0.8202
1.4406 0.1961 1.0702 11.91 -0.7056
1.6246 0.1609 1.258 11.92 -0.6536
1.6828 0.0801 1.1849 11.93 -0.7253
1.6192 0.0097 1.452 11.94 -0.7162
1.5183 -0.0644 1.458 11.95 -0.728
1.3664 -0.1496 1.2473 11.96 -0.7808
0.9584 -0.2209 1.3469 11.97 -0.7745
0.8567 -0.2941 1.1258 11.98 -0.8635
0.4492 -0.379 1.2248 11.99 -0.8367
0.1777 -0.4651 0.9494 12.0 -0.9593
-0.0916 -0.4831 0.9054 12.01 -1.0783
-0.3261 -0.5507 0.673 12.02 -1.134
-0.501 -0.5099 0.4024 12.03 -1.1619
-0.684 -0.4837 0.2181 12.04 -1.1775
-0.6762 -0.4715 0.0191 12.05 -1.4946
-0.6759 -0.4285 -0.1927 12.06 -1.3774
-0.5844 -0.3595 -0.3919 12.07 -1.6675
-0.3578 -0.2775 -0.5588 12.08 -1.766
-0.1718 -0.2105 -0.761 12.09 -1.739
0.0946 -0.1101 -0.8426 12.1 -1.6327
0.3836 -0.0018 -0.9049 12.11 -1.6523
0.6075 0.0963 -1.0012 12.12 -2.0588
0.8169 0.1964 -0.9111 12.13 -1.9141
0.981 0.3168 -0.9763 12.14 -2.1372
1.0076 0.4198 -0.8084 12.15 -1.8689
1.0523 0.5088 -0.6604 12.16 -1.8666
0.9703 0.6008 -0.4532 12.17 -2.0637
0.9254 0.6785 -0.2573 12.18 -1.9664
0.7361 0.6994 0.0237 12.19 -2.1175
0.495 0.7178 0.2838 12.2 -2.0539
0.1877 0.7097 0.5617 12.21 -2.0108
-0.1089 0.752 0.8631 12.22 -1.7407
-0.3585 0.7582 1.2788 12.23 -1.9077
-0.6733 0.7849 1.6583 12.24 -1.8589
-0.8534 0.6938 1.9448 12.25 -1.6546
-1.0404 0.6812 2.3454 12.26 -1.4099
-0.9828 0.6237 2.2859 12.27 -1.4743
-0.9565 0.5359 2.3652 12.28 -1.3579
-0.9855 0.524 2.7768 12.29 -1.1845
-0.805 0.4206 2.7988 12.3 -1.0868
-0.5855 0.4189 2.7583 12.31 -0.9
-0.2595 0.3492 2.8187 12.32 -0.7177
-0.0076 0.3277 3.0147 12.33 -0.5748
0.2427 0.3344 3.0352 12.34 -0.4674
0.5044 0.328 2.6494 12.35 -0.2787
0.7265 0.3379 2.6244 12.36 -0.1367
0.7734 0.3623 2.1835 12.37 -0.0127
0.84 0.4446 2.0735 12.38 0.1301
0.8951 0.5129 1.8926 12.39 0.2433
0.8265 0.5891 1.5665 12.4 0.3391
0.7471 0.7235 1.064 12.41 0.4535
0.4553 0.8277 0.8666 12.42 0.5353
0.226 1.0306 0.5632 12.43 0.7294
-0.0502 1.0814 0.3082 12.44 0.7255
-0.3396 1.2636 0.0666 12.45 0.8023
-0.6125 1.4422 -0.1291 12.46 0.8424
-0.7009 1.4484 -0.3233 12.47 0.8358
-0.8678 1.5254 -0.4167 12.48 0.9151
-1.0439 1.7548 -0.5081 12.49 0.9757
-0.8896 1.6682 -0.6418 12.5 1.0394
-0.8147 1.5955 -0.5763 12.51 1.017
-0.7371 1.6778 -0.5871 12.52 0.88
-0.4848 1.5874 -0.4802 12.53 0.9401
-0.2713 1.7185 -0.3817 12.54 0.7998
0.0188 1.4941 -0.1995 12.55 0.7509
0.2805 1.2951 -0.058 12.56 0.7394
0.6351 1.3429 0.1322 12.57 0.7327
0.7475 1.0401 0.3066 12.58 0.6306
0.9517 0.8373 0.5583 12.59 0.5174
1.1967 0.4975 0.6507 12.6 0.4678
1.1924 0.2717 0.8647 12.61 0.3856
1.0569 -0.0262 1.0609 12.62 0.2479
0.9707 -0.344 1.1331 12.63 0.1777
0.8076 -0.5859 1.2598 12.64 0.0883
0.681 -0.8737 1.3219 12.65 0.0152
0.378 -1.2409 1.4523 12.66 -0.0586
0.1225 -1.5409 1.6406 12.67 -0.1383
-0.1306 -1.6993 1.5248 12.68 -0.2095
-0.3326 -2.2036 1.4553 12.69 -0.2485
-0.4703 -2.0758 1.5551 12.7 -0.3185
-0.5506 -2.6949 1.3681 12.71 -0.3514
-0.5544 -2.3857 1.3387 12.72 -0.3325
-0.5142 -2.5305 1.3246 12.73 -0.336
-0.4078 -2.8825 1.2581 12.74 -0.3601
-0.2054 -2.7065 1.1221 12.75 -0.3972
0.0529 -2.8189 1.0208 12.76 -0.3167
0.3562 -2.5995 0.8806 12.77 -0.322
0.6085 -2.6339 0.7684 12.78 -0.25
0.9562 -2.1202 0.7162 12.79 -0.2119
1.2235 -1.9603 0.6638 12.8 -0.1428
1.404 -1.8592 0.688 12.81 -0.0727
1.5005 -1.5905 0.7744 12.82 0.014
1.5944 -1.2463 0.7237 12.83 0.1077
1.5145 -1.0051 0.7264 12.84 0.2284
1.5123 -0.7359 0.7976 12.85 0.3448
1.3707 -0.4363 0.776 12.86 0.4205
1.1925 -0.1284 0.8942 12.87 0.5699
0.9407 0.155 1.0676 12.88 0.6541
0.6937 0.3998 1.0173 12.89 0.8232
0.4763 0.6429 1.0686 12.9 0.988
0.2633 0.8265 1.1549 12.91 0.9776
0.1105 1.1146 1.1185 12.92 1.2408
-0.0129 1.2186 1.2713 12.93 1.357
-0.0661 1.2888 1.2467 12.94 1.3737
-0.0288 1.3822 1.133 12.95 1.4789
0.0738 1.2694 0.9712 12.96 1.4278
0.2338 1.2204 1.0485 12.97 1.7025
0.4594 1.1085 0.7541 12.98 1.6343
0.7358 1.019 0.6642 12.99 1.7042
1.1679 0.8818 0.5219 13.0 1.9856
1.473 0.6972 0.2911 13.01 1.7781
1.5423 0.5677 0.0769 13.02 1.8907
1.9921 0.309 -0.1546 13.03 1.7745
1.8734 0.1064 -0.3428 13.04 1.8954
2.264 -0.1304 -0.6061 13.05 1.9169
1.9863 -0.3236 -0.863 13.06 1.9603
2.2825 -0.5505 -0.9898 13.07 1.9133
1.8784 -0.7208 -1.2644 13.08 1.6586
1.9733 -0.9161 -1.1844 13.09 1.9007
1.6439 -1.1239 -1.2603 13.1 1.7433
1.3662 -1.0554 -1.5372 13.11 1.5068
0.9943 -1.2476 -1.4511 13.12 1.5417
0.8848 -1.2511 -1.4192 13.13 1.2966
0.5872 -1.2937 -1.4582 13.14 1.35
0.4773 -1.1834 -1.3226 13.15 1.1155
0.359 -1.156 -1.1294 13.16 1.1395
0.4061 -0.9557 -0.9548 13.17 0.8975
0.4616 -0.8689 -0.6972 13.18 0.7794
0.6274 -0.6994 -0.408 13.19 0.7213
0.7286 -0.5527 -0.1462 13.2 0.5572
0.9949 -0.3362 0.1229 13.21 0.4718
1.3521 -0.079 0.413 13.22 0.342
1.7021 0.1421 0.6058 13.23 0.2345
1.9791 0.3765 0.8607 13.24 0.1722
2.0336 0.6401 1.1482 13.25 0.0725
2.4339 0.7985 1.2313 13.26 -0.009
2.3335 1.1555 1.6485 13.27 -0.0872
2.3017 1.2518 1.6284 13.28 -0.1503
2.221 1.3357 1.7617 13.29 -0.184
2.2601 1.4969 1.6279 13.3 -0.2279
2.1298 1.8973 1.8657 13.31 -0.2592
1.8796 2.0445 1.6906 13.32 -0.2632
1.5896 1.9695 1.4701 13.33 -0.2664
1.4916 2.1471 1.4341 13.34 -0.2466
1.1412 2.0764 1.0764 13.35 -0.2061
0.7932 2.0306 0.8162 13.36 -0.1902
0.7107 2.0891 0.5287 13.37 -0.1425
0.5765 1.773 0.2412 13.38 -0.0797
0.4869 1.6736 -0.0935 13.39 -0.0189
0.4575 1.673 -0.4531 13.4 0.0487
0.5243 1.665 -0.7573 13.41 0.1203
0.7105 1.4611 -1.1557 13.42 0.2216
1.0093 1.139 -1.4563 13.43 0.3144
1.1495 1.0749 -1.5074 13.44 0.4124
1.5743 1.021 -1.7137 13.45 0.4949
1.7411 0.79 -2.0129 13.46 0.6269
2.0827 0.6408 -1.9697 13.47 0.6849
1.9498 0.4913 -2.2611 13.48 0.832
2.4667 0.4008 -2.3032 13.49 0.8602
2.3622 0.2848 -2.1206 13.5 0.9243
2.2132 0.2323 -2.2236 13.51 1.0865
2.1475 0.1317 -2.063 13.52 1.177
1.9442 0.0687 -2.0894 13.53 1.2219
1.8813 0.0234 -1.8805 13.54 1.2622
1.5301 -0.0154 -1.8767 13.55 1.2027
1.1887 -0.0452 -1.544 13.56 1.3928
0.9983 -0.0666 -1.2635 13.57 1.3571
0.7678 -0.0862 -1.1099 13.58 1.3093
0.4572 -0.1054 -0.9602 13.59 1.2589
0.3147 -0.1214 -0.7293 13.6 1.1758
0.17 -0.1339 -0.5292 13.61 1.2709
0.1473 -0.1705 -0.3786 13.62 1.3409
0.1879 -0.203 -0.2445 13.63 1.1783
0.3147 -0.2536 -0.1466 13.64 1.21
0.4742 -0.3424 -0.0661 13.65 0.9574
0.7266 -0.3655 -0.0119 13.66 0.8779
1.0087 -0.52 0.0051 13.67 0.9016
1.1963 -0.6084 -0.0056 13.68 0.721
1.3712 -0.6203 -0.0422 13.69 0.6652
1.6337 -0.7353 -0.1058 13.7 0.4663
1.6477 -0.9224 -0.2019 13.71 0.3942
1.9468 -1.0187 -0.257 13.72 0.2866
1.9169 -1.0753 -0.414 13.73 0.1433
1.9049 -1.2566 -0.5326 13.74 0.0188
1.605 -1.4179 -0.6445 13.75 -0.0975
1.5013 -1.4646 -0.7556 13.76 -0.2216
1.1317 -1.6401 -0.7691 13.77 -0.3818
0.8253 -1.6651 -0.9448 13.78 -0.4193
0.4728 -1.9203 -0.9648 13.79 -0.5553
0.1856 -1.7731 -0.9697 13.8 -0.7285
-0.0793 -1.9011 -0.9611 13.81 -0.786
-0.2678 -1.7509 -0.9903 13.82 -0.7673
-0.4797 -1.7196 -0.9618 13.83 -0.9022
-0.5355 -1.7217 -0.973 13.84 -0.9076
-0.5582 -1.4935 -1.0031 13.85 -1.0672
-0.4197 -1.4332 -0.8241 13.86 -1.1219
-0.3216 -1.2545 -0.7801 13.87 -1.158
-0.1275 -1.1993 -0.7556 13.88 -1.0288
0.1112 -1.0824 -0.6047 13.89 -0.996
0.3159 -0.8027 -0.5653 13.9 -1.0085
0.6263 -0.5906 -0.5137 13.91 -1.0931
0.746 -0.3588 -0.4914 13.92 -0.9083
0.8596 -0.1343 -0.4958 13.93 -0.9837
0.9524 0.0906 -0.4791 13.94 -0.8494
0.9839 0.2804 -0.5978 13.95 -0.8203
0.9474 0.5504 -0.5629 13.96 -0.6603
0.9237 0.6147 -0.7038 13.97 -0.6298
0.6863 0.8401 -0.8947 13.98 -0.5608
0.4718 1.0396 -0.9298 13.99 -0.4165
0.14 1.1153 -1.0383 14.0 -0.3146
-0.1703 1.1226 -1.2003 14.01 -0.216
-0.4724 1.0934 -1.3909 14.02 -0.1061
-0.7359 1.0677 -1.586 14.03 0.0075
-1.0869 1.1318 -1.7227 14.04 0.1234
-1.0678 0.9432 -1.7468 14.05 0.2158
-1.4182 0.9178 -2.1255 14.06 0.2923
-1.3168 0.7927 -2.2497 14.07 0.4161
-1.1791 0.6006 -2.2735 14.08 0.5223
-1.16 0.4049 -2.1848 14.09 0.5948
-1.0256 0.234 -2.5123 14.1 0.7211
-0.7024 0.0164 -2.2307 14.11 0.6996
-0.5435 -0.1817 -2.4674 14.12 0.7235
-0.277 -0.4236 -2.0326 14.13 0.739
-0.0582 -0.5917 -1.8217 14.14 0.9011
0.1229 -0.8313 -1.9897 14.15 0.902
0.2773 -0.9443 -1.7253 14.16 0.8127
0.3027 -1.0 -1.3415 14.17 0.8434
0.3183 -1.0616 -1.077 14.18 0.9176
0.2373 -1.1472 -0.7449 14.19 0.8062
0.0502 -1.3361 -0.5026 14.2 0.828
-0.1613 -1.1769 -0.1983 14.21 0.7106
-0.4149 -1.2748 0.0825 14.22 0.6306
-0.7079 -1.0189 0.3567 14.23 0.5736
-0.9767 -0.9873 0.6121 14.24 0.4856
-1.345 -0.6866 0.8668 14.25 0.4224
-1.7372 -0.583 1.0974 14.26 0.3292
-1.8236 -0.3216 1.0777 14.27 0.2586
-1.7948 -0.0363 1.2651 14.28 0.1663
-2.1027 0.2592 1.3876 14.29 0.0622
-1.8914 0.5506 1.3066 14.3 -0.0304
-1.6846 0.9318 1.2664 14.31 -0.1272
-1.5906 1.14 1.1822 14.32 -0.2057
-1.4079 1.5336 1.0249 14.33 -0.3042
-1.2475 1.9015 0.7908 14.34 -0.3656
-0.9708 1.8999 0.4706 14.35 -0.4808
-0.6713 2.4454 0.256 14.36 -0.5202
-0.4881 2.3118 -0.0432 14.37 -0.6368
-0.3227 2.3386 -0.3572 14.38 -0.6197
-0.1724 2.5653 -0.688 14.39 -0.6606
-0.1697 2.7426 -0.9918 14.4 -0.8067
-0.1854 2.8968 -1.1949 14.41 -0.7874
-0.3207 2.6695 -1.3716 14.42 -0.7248
-0.5487 2.5139 -1.62 14.43 -0.698
-0.7093 2.5186 -1.7989 14.44 -0.7869
-1.0295 2.4579 -1.9628 14.45 -0.6614
-1.2186 2.3288 -2.0399 14.46 -0.6161
-1.5323 2.0391 -2.3311 14.47 -0.6405
-1.8763 1.7245 -2.185 14.48 -0.4801
-2.1625 1.3784 -2.1779 14.49 -0.4781
-2.0897 1.2371 -2.036 14.5 -0.368
-2.3522 0.7998 -1.829 14.51 -0.2521
-2.2328 0.5478 -1.6839 14.52 -0.1567
-2.1338 0.2215 -1.6059 14.53 -0.0303
-1.9592 -0.1212 -1.3496 14.54 0.0915
-1.88 -0.377 -1.072 14.55 0.2088
-1.4557 -0.7534 -0.8234 14.56 0.385
-1.2056 -0.9223 -0.5226 14.57 0.4794
-0.9391 -1.1438 -0.2342 14.58 0.6299
-0.6493 -1.4237 0.0419 14.59 0.7349
-0.5138 -1.5903 0.2657 14.6 0.9523
-0.3419 -1.5727 0.525 14.61 0.962
-0.2423 -1.7768 0.6659 14.62 1.1127
-0.2261 -1.7859 0.9066 14.63 1.2714
-0.2965 -1.8475 1.0249 14.64 1.3271
-0.432 -1.8809 1.0356 14.65 1.4376
-0.6692 -1.9321 1.1635 14.66 1.4568
-0.7944 -1.5503 1.2126 14.67 1.6104
-1.0633 -1.6791 1.1203 14.68 1.8236
-1.2995 -1.553 1.0415 14.69 1.6922
-1.5659 -1.2768 0.9609 14.7 1.85
-2.0462 -1.1683 0.9144 14.71 1.7426
-1.8634 -1.0425 0.8283 14.72 1.8788
-1.9063 -0.823 0.8079 14.73 1.8
-2.1432 -0.787 0.6101 14.74 1.7507
-2.2156 -0.6219 0.5322 14.75 1.9606
-2.0353 -0.4828 0.4339 14.76 2.0122
-1.6439 -0.3946 0.3834 14.77 1.7926
-1.4313 -0.294 0.279 14.78 1.9332
-1.1046 -0.2468 0.2488 14.79 1.7816
-0.7403 -0.1925 0.2312 14.8 1.5886
-0.5601 -0.1623 0.2012 14.81 1.6174
-0.3004 -0.1633 0.2506 14.82 1.5679
-0.0859 -0.1717 0.2547 14.83 1.6088
0.0362 -0.178 0.3072 14.84 1.3893
0.0854 -0.2463 0.3955 14.85 1.4189
0.0617 -0.2626 0.4465 14.86 1.1813
-0.0285 -0.3685 0.5895 14.87 1.1945
-0.1752 -0.387 0.5909 14.88 0.9983
-0.3887 -0.4474 0.6423 14.89 0.9743
-0.644 -0.5418 0.7623 14.9 0.902
-0.8343 -0.6601 0.8941 14.91 0.7391
-1.1995 -0.7048 0.8232 14.92 0.7266
-1.3483 -0.8007 0.8194 14.93 0.6822
-1.531 -0.7759 0.8667 14.94 0.606
-1.5671 -0.7387 0.8233 14.95 0.6398
-1.5722 -0.7668 0.8678 14.96 0.546
-1.5715 -0.693 0.7047 14.97 0.4941
-1.5213 -0.7613 0.6863 14.98 0.572
-1.2154 -0.7312 0.5715 14.99 0.5896
-0.9694 -0.6358 0.4104 15.0 0.5245
-0.8253 -0.5804 0.2775 15.01 0.5704
-0.4901 -0.4206 0.1151 15.02 0.6663
-0.1543 -0.3632 -0.0093 15.03 0.6828
0.1099 -0.2631 -0.1364 15.04 0.7206
0.3492 -0.1371 -0.2564 15.05 0.756
0.5167 -0.0373 -0.3365 15.06 0.9686
0.6223 0.054 -0.4114 15.07 0.9682
0.6028 0.1401 -0.4086 15.08 1.1664
0.4826 0.2498 -0.4564 15.09 1.3094
0.3738 0.2898 -0.4248 15.1 1.2174
0.2215 0.3992 -0.3313 15.11 1.5306
-0.027 0.4345 -0.2433 15.12 1.4512
-0.2545 0.4554 -0.1095 15.13 1.6913
-0.54 0.4051 0.0832 15.14 1.689
-0.7492 0.4372 0.3076 15.15 1.7543
-0.9304 0.4146 0.5032 15.16 2.204
-1.0378 0.3948 0.7734 15.17 2.1952
-1.0873 0.3421 0.984 15.18 2.0733
-1.2418 0.2935 1.2502 15.19 2.5255
-0.9885 0.2053 1.7008 15.2 2.2413
-0.9249 0.1369 1.9603 15.21 2.3182
-0.665 0.0853 2.3284 15.22 2.378
-0.4099 0.0195 2.4125 15.23 2.8706
-0.0904 -0.0277 2.2964 15.24 2.7133
0.2067 -0.071 2.897 15.25 3.0312
0.4405 -0.0859 3.0386 15.26 2.8314
0.7789 -0.085 2.9883 15.27 2.6895
0.8793 -0.0655 2.721 15.28 3.0538
0.958 -0.0326 2.7312 15.29 2.6513
1.0047 0.0291 2.9304 15.3 2.5424
1.0047 0.1132 2.4015 15.31 2.8116
0.8082 0.2137 2.5291 15.32 2.9398
0.7672 0.3886 2.0033 15.33 2.6803
0.5163 0.5355 1.965 15.34 2.6897
0.2189 0.6754 1.7929 15.35 2.4234
-0.0474 0.8749 1.4526 15.36 2.3201
-0.3301 0.9492 1.0193 15.37 2.5072
-0.5761 1.2858 0.6948 15.38 1.9957
-0.7275 1.5198 0.4297 15.39 2.1783
-0.8695 1.5332 0.139 15.4 1.898
-0.818 1.6775 -0.1312 15.41 1.9603
-0.7104 1.9662 -0.3667 15.42 1.7297
-0.6937 1.9136 -0.5369 15.43 1.6872
-0.4353 2.1887 -0.7344 15.44 1.4546
-0.2606 2.1453 -0.8816 15.45 1.3567
0.0288 2.2799 -0.8566 15.46 1.2861
0.2989 2.1497 -0.9006 15.47 1.1067
0.6042 2.2865 -0.9252 15.48 0.9515
0.8707 2.0004 -0.7687 15.49 0.9731
1.017 1.9725 -0.6815 15.5 0.8506
1.0519 2.1296 -0.4642 15.51 0.8391
1.1845 1.6909 -0.2753 15.52 0.7321
1.1814 1.547 -0.0705 15.53 0.6368
1.1021 1.3681 0.1657 15.54 0.627
0.9041 1.0559 0.4445 15.55 0.5363
0.6701 0.6634 0.688 15.56 0.537
0.3663 0.3553 0.9418 15.57 0.5564
0.1114 -0.0015 1.075 15.58 0.5184
-0.1727 -0.3753 1.3921 15.59 0.545
-0.4165 -0.6159 1.6045 15.6 0.5859
-0.6242 -1.0546 1.8683 15.61 0.6641
-0.8376 -1.2614 1.9658 15.62 0.6268
-0.9522 -1.4506 1.8711 15.63 0.7489
-0.9441 -1.9306 2.2743 15.64 0.8325
-0.7726 -2.2795 2.2432 15.65 0.8247
-0.6104 -2.0815 2.0578 15.66 0.912
-0.4773 -2.3606 1.8311 15.67 0.928
-0.21 -2.4904 1.952 15.68 0.9861
0.0528 -2.6213 1.8228 15.69 1.1774
0.3024 -2.338 1.7981 15.7 1.1442
0.5069 -2.4972 1.6694 15.71 1.4115
0.7751 -2.6507 1.4156 15.72 1.5453
0.8206 -2.1777 1.1224 15.73 1.39
0.937 -2.1254 0.9555 15.74 1.64
0.9392 -2.0389 0.8672 15.75 1.5396
0.7785 -1.6676 0.7543 15.76 1.6925
0.7025 -1.3548 0.5968 15.77 1.7136
0.425 -1.1117 0.4806 15.78 1.8034
0.1904 -0.866 0.4495 15.79 1.8165
-0.1126 -0.6049 0.3515 15.8 1.9517
-0.4051 -0.3482 0.3332 15.81 1.7327
-0.6653 -0.0939 0.2911 15.82 1.9576
-0.8552 0.1445 0.2669 15.83 1.7815
-1.0841 0.3941 0.3263 15.84 1.7945
-1.3253 0.5735 0.3412 15.85 1.881
-1.1943 0.6682 0.4013 15.86 1.6811
-1.3339 0.7969 0.37 15.87 1.7246
-1.0786 0.9035 0.4838 15.88 1.6897
-1.0989 0.8868 0.4635 15.89 1.5159
-0.8663 1.0052 0.5225 15.9 1.2226
-0.6103 0.8417 0.5638 15.91 1.1302
-0.297 0.8621 0.54 15.92 1.1803
-0.0757 0.6748 0.5357 15.93 0.9493
0.1408 0.6002 0.4441 15.94 0.7892
0.2865 0.4558 0.4252 15.95 0.7723
0.3433 0.2296 0.3527 15.96 0.5771
0.4116 0.0349 0.2187 15.97 0.4672
0.3295 -0.1868 0.0996 15.98 0.2773
0.1806 -0.3982 -0.0212 15.99 0.1311
-0.0469 -0.5706 -0.1513 16.0 -0.0063
-0.3325 -0.7993 -0.2876 16.01 -0.1519
-0.6193 -0.9023 -0.4726 16.02 -0.257
-0.9474 -1.0755 -0.6622 16.03 -0.4038
-1.2522 -1.2409 -0.677 16.04 -0.4938
-1.4517 -1.3281 -0.8476 16.05 -0.6316
-1.5739 -1.5128 -0.9918 16.06 -0.7148
-1.7899 -1.4107 -1.0367 16.07 -0.9307
-2.0374 -1.3339 -1.1317 16.08 -0.8498
-2.071 -1.4281 -0.9957 16.09 -0.9634
-1.7305 -1.2476 -1.0126 16.1 -1.0674
-1.9296 -1.4037 -0.8592 16.11 -1.1161
-1.5118 -1.1521 -0.7977 16.12 -1.1199
-1.4667 -0.9722 -0.6866 16.13 -1.1912
-1.0549 -0.8465 -0.4849 16.14 -1.2091
-0.7874 -0.6267 -0.3477 16.15 -1.2635
-0.6215 -0.3769 -0.1023 16.16 -1.1584
-0.4925 -0.2002 0.1054 16.17 -1.0715
-0.3587 0.029 0.3175 16.18 -1.1916
-0.303 0.2577 0.623 16.19 -1.031
-0.3495 0.5157 0.8532 16.2 -1.0395
-0.4128 0.6396 0.9471 16.21 -0.947
-0.6495 0.8125 1.0972 16.22 -0.9629
-0.901 0.9835 1.3928 16.23 -0.7535
-1.1874 1.2739 1.3326 16.24 -0.6709
-1.5493 1.3688 1.6239 16.25 -0.5968
-1.654 1.4778 1.5037 16.26 -0.6267
-2.1799 1.6782 1.5869 16.27 -0.5012
-2.1567 1.4833 1.3736 16.28 -0.4321
-2.5999 1.727 1.3775 16.29 -0.3568
-2.529 1.7213 1.1309 16.3 -0.2705
-2.3703 1.479 0.8353 16.31 -0.1724
-2.6333 1.7008 0.6703 16.32 -0.1178
-2.2765 1.4697 0.3419 16.33 -0.0654
-2.076 1.4927 0.0447 16.34 -0.0179
-1.9917 1.4046 -0.265 16.35 0.0181
-1.9047 1.2489 -0.6463 16.36 0.0507
-1.4888 1.1393 -0.9913 16.37 0.0637
-1.1868 1.0699 -1.2287 16.38 0.0723
-1.1523 1.0996 -1.4539 16.39 0.058
-0.9592 0.9654 -1.6942 16.4 0.0414
-0.8945 0.9962 -1.902 16.41 0.0114
-0.8898 0.9289 -2.4944 16.42 -0.0339
-0.8391 0.7993 -2.3137 16.43 -0.0798
-1.0314 0.8459 -2.5756 16.44 -0.1523
-1.3189 0.7855 -2.7766 16.45 -0.2082
