#y1 y2 time y6 y4 y3 y5
-1.744 0.7341 7.72 3.0006 -0.8005 -0.94 -1.3533
-1.6512 0.6707 7.73 2.5921 -0.7368 -0.7033 -0.9802
-1.8465 0.5033 7.74 2.4509 -0.5169 -0.4705 -0.6341
-1.925 0.3814 7.75 2.7142 -0.0899 -0.1972 -0.381
-2.0046 0.2923 7.76 2.2445 0.3701 -0.0523 -0.0985
-2.0689 0.1858 7.77 2.0598 0.8887 -0.0017 0.0919
-1.9655 0.1152 7.78 1.4595 1.225 -0.098 0.1844
-1.8837 0.0467 7.79 1.3719 1.5409 -0.353 0.1871
-1.736 0.0053 7.8 0.9577 1.5339 -0.7287 0.0877
-1.884 -0.0195 7.81 0.6374 1.4164 -1.1544 -0.0853
-1.9506 -0.0281 7.82 0.3686 1.3094 -1.6169 -0.3232
-1.745 -0.0218 7.83 0.14 0.9537 -2.2372 -0.6757
-1.6995 -0.0009 7.84 -0.0265 0.6178 -2.5718 -0.8514
-1.7157 0.0348 7.85 -0.1396 0.319 -3.1965 -1.1833
-1.6006 0.0893 7.86 -0.1836 0.0606 -3.0155 -1.2724
-1.5575 0.1496 7.87 -0.1859 -0.0298 -2.8933 -1.5449
-1.4677 0.2265 7.88 -0.1627 0.0581 -2.6784 -1.6245
-1.4523 0.3005 7.89 -0.0584 0.2897 -2.0675 -1.5219
-1.4027 0.344 7.9 0.0633 0.6542 -1.6684 -1.4298
-1.372 0.4832 7.91 0.2069 1.0855 -1.0717 -1.0758
-1.0761 0.4804 7.92 0.3902 1.4705 -0.7583 -0.918
-1.0025 0.5987 7.93 0.4706 1.9897 -0.382 -0.4773
-0.9406 0.6311 7.94 0.6 2.1901 -0.2526 -0.1361
-1.0128 0.7916 7.95 0.7284 2.3091 -0.2385 0.1759
-0.8088 0.7107 7.96 0.8903 1.9754 -0.3486 0.492
-0.8398 0.7617 7.97 0.9945 1.8844 -0.5209 0.712
-0.7998 0.8701 7.98 0.8502 1.3972 -0.8571 0.8716
-0.7074 0.8694 7.99 0.8843 1.2038 -1.0403 0.8374
-0.7456 0.8903 8.0 0.9008 0.7348 -1.1329 0.6705
-0.607 0.8666 8.01 0.7508 0.5156 -1.1546 0.598
-0.6823 0.9074 8.02 0.6988 0.408 -0.9799 0.328
-0.6663 0.8232 8.03 0.55 0.4482 -0.7388 0.0913
-0.6493 0.7848 8.04 0.3849 0.6698 -0.3583 -0.1798
-0.6757 0.6438 8.05 0.2986 0.9817 0.0333 -0.4142
-0.716 0.6129 8.06 0.2016 1.4927 0.4051 -0.5599
-0.7827 0.5412 8.07 0.1518 1.9179 0.6938 -0.6952
-0.7896 0.4359 8.08 0.1178 2.4147 0.8648 -0.6773
-0.8833 0.3533 8.09 0.1516 2.4785 0.8374 -0.5487
-1.0432 0.3036 8.1 0.1961 2.2277 0.5865 -0.4198
-1.1344 0.2195 8.11 0.3246 2.2138 0.1847 -0.142
-1.0822 0.123 8.12 0.5234 1.775 -0.2873 0.1885
-1.3491 0.0498 8.13 0.6497 1.6996 -0.7991 0.5072
-1.4155 -0.0199 8.14 0.9567 1.0178 -1.4587 0.8469
-1.409 -0.0696 8.15 1.2728 0.7857 -1.7418 1.1499
-1.5244 -0.1096 8.16 1.4918 0.4252 -2.0836 1.5784
-1.5836 -0.1519 8.17 1.7322 0.3462 -2.4601 1.7753
-1.6861 -0.1589 8.18 1.8442 0.399 -2.587 1.6828
-1.8353 -0.1498 8.19 1.9388 0.6371 -2.2905 1.9921
-2.1155 -0.1024 8.2 2.3263 0.8277 -1.7256 1.8866
-2.162 -0.0568 8.21 2.2869 1.3142 -1.4043 1.5504
-2.1609 0.0066 8.22 2.4914 1.6261 -1.1013 1.4269
-2.3581 0.0967 8.23 2.0902 2.1465 -0.9638 1.1309
-2.5108 0.2225 8.24 2.1389 2.017 -0.6565 0.769
-2.7126 0.3605 8.25 1.8839 2.065 -0.642 0.573
-2.5904 0.4907 8.26 1.6377 1.7578 -0.7626 0.3683
-2.7487 0.6121 8.27 1.3365 1.6223 -0.813 0.3078
-2.7297 0.7597 8.28 1.061 1.053 -1.1666 0.2951
-2.7687 0.9937 8.29 0.6604 0.6846 -1.3557 0.3682
-2.8013 1.1025 8.3 0.2874 0.2598 -1.4287 0.5382
-2.8772 1.3295 8.31 -0.0779 -0.0409 -1.6621 0.8045
-3.0985 1.687 8.32 -0.5009 -0.1654 -1.5071 1.0505
-2.6017 1.9256 8.33 -0.7789 -0.1364 -1.2149 1.4954
-2.8699 1.8881 8.34 -1.1501 0.064 -0.9074 1.7353
-2.7682 1.9242 8.35 -1.3937 0.3481 -0.3812 2.2032
-2.8311 2.1038 8.36 -1.4508 0.6861 0.1784 2.3443
-2.5484 2.3323 8.37 -1.427 1.021 0.7699 2.2929
-2.705 2.4745 8.38 -1.7171 1.4636 1.0785 2.4144
-2.57 2.9051 8.39 -1.4503 1.5941 1.4064 2.6024
-2.2979 2.6466 8.4 -1.3747 1.5113 1.4744 2.5433
-2.344 2.742 8.41 -1.2917 1.3689 1.3852 2.2086
-2.2589 3.2087 8.42 -1.0962 0.926 1.2346 1.999
-2.2104 3.1063 8.43 -0.7735 0.42 0.8143 1.4672
-1.9147 3.2204 8.44 -0.457 0.0089 0.3498 1.3057
-1.9668 2.8149 8.45 -0.1694 -0.4057 -0.109 0.9866
-1.948 2.6333 8.46 0.1066 -0.7141 -0.5444 0.8799
-1.5151 2.669 8.47 0.3881 -0.7984 -0.803 0.7193
-1.5047 2.3909 8.48 0.6499 -0.7977 -0.949 0.6444
-1.4728 2.6443 8.49 0.707 -0.4691 -0.9888 0.7535
-1.3859 2.4154 8.5 0.9094 -0.1794 -0.8477 0.8772
-1.1052 2.2748 8.51 1.036 0.2184 -0.6267 1.1256
-0.9401 2.044 8.52 1.1049 0.5186 -0.3994 1.3339
-0.8512 1.6209 8.53 1.0852 0.8449 -0.1643 1.6171
-0.8196 1.614 8.54 1.0275 1.0511 0.0068 2.1888
-0.7369 1.3139 8.55 0.8404 0.9437 0.0584 2.3264
-0.6049 1.1125 8.56 0.702 0.6856 -0.0327 2.2842
-0.5925 0.8658 8.57 0.575 0.4201 -0.2447 2.7625
-0.5422 0.5846 8.58 0.4011 -0.0307 -0.545 2.3862
-0.4622 0.4059 8.59 0.2305 -0.4306 -0.9013 2.328
-0.3619 0.2011 8.6 0.1051 -0.8214 -1.1636 2.3164
-0.3482 -0.0033 8.61 -0.0146 -0.9867 -1.4648 2.0614
-0.3212 -0.1892 8.62 -0.0992 -1.0526 -1.7495 1.5481
-0.3545 -0.3129 8.63 -0.1376 -0.9701 -1.6519 1.2232
-0.3285 -0.4793 8.64 -0.1476 -0.7906 -1.4148 0.8996
-0.3233 -0.6098 8.65 -0.1262 -0.4449 -1.0553 0.6687
-0.3867 -0.7394 8.66 -0.0778 -0.0161 -0.5536 0.5046
-0.3915 -0.7674 8.67 0.0112 0.3464 0.0393 0.3008
-0.424 -0.8665 8.68 0.1097 0.6754 0.6166 0.2606
-0.4605 -0.9277 8.69 0.2138 0.7976 1.0972 0.3117
-0.5251 -0.7627 8.7 0.3213 0.8662 1.4406 0.4944
-0.6728 -0.7533 8.71 0.4477 0.5916 1.8653 0.6358
-0.7 -0.7357 8.72 0.4551 0.3179 1.9751 0.9661
-0.7957 -0.7616 8.73 0.4889 -0.097 1.8332 1.3012
-0.7603 -0.6165 8.74 0.502 -0.5113 1.4883 1.3539
-0.8189 -0.5467 8.75 0.4536 -0.8086 1.2697 1.5278
-0.9538 -0.4117 8.76 0.3268 -1.0644 0.8431 1.9094
-1.091 -0.3097 8.77 0.1433 -0.9577 0.5454 2.0712
-1.1434 -0.1585 8.78 -0.063 -0.8126 0.3425 1.8717
-1.2632 -0.0277 8.79 -0.3363 -0.5532 0.3341 1.6636
-1.2099 0.0969 8.8 -0.6578 -0.1719 0.3966 1.5168
-1.1934 0.2471 8.81 -0.8131 0.2349 0.5486 1.2261
-1.3343 0.344 8.82 -1.1577 0.6732 0.8575 0.8809
-1.4817 0.5376 8.83 -1.416 0.9145 1.1516 0.472
-1.2764 0.6197 8.84 -1.6608 1.1154 1.3463 0.1401
-1.2827 0.7503 8.85 -1.8891 1.2181 1.5594 -0.1448
-1.4174 0.8462 8.86 -2.0664 0.9321 1.363 -0.3496
-1.3329 0.9284 8.87 -2.2428 0.7376 1.3323 -0.5032
-1.3654 0.9331 8.88 -2.3212 0.3575 1.0334 -0.5272
-1.2606 0.8991 8.89 -2.2676 -0.0309 0.466 -0.4966
-1.1596 1.0457 8.9 -2.3033 -0.3299 0.0031 -0.3124
-1.1546 1.0461 8.91 -2.0634 -0.5054 -0.4553 -0.0901
-1.1177 1.0295 8.92 -1.9168 -0.454 -0.996 0.1696
-1.1318 1.0259 8.93 -1.6962 -0.309 -1.2201 0.4811
-0.9025 1.0674 8.94 -1.4713 0.0369 -1.415 0.6672
-0.7739 0.9103 8.95 -1.0035 0.5035 -1.3149 0.9299
-0.7814 0.8507 8.96 -0.7199 0.9779 -1.0661 1.0614
-0.6017 0.839 8.97 -0.3409 1.2573 -0.5648 1.1286
-0.5028 0.7744 8.98 0.0304 1.6668 -0.0863 1.0947
-0.3358 0.7028 8.99 0.3715 1.8858 0.4509 0.926
-0.2099 0.5789 9.0 0.6679 1.9439 0.8828 0.7877
-0.046 0.5277 9.01 0.8305 1.7818 1.1521 0.4344
0.0909 0.4154 9.02 1.0516 1.3105 1.4183 0.152
0.2269 0.3708 9.03 1.1358 0.9643 1.4428 -0.189
0.4252 0.3346 9.04 0.9781 0.6385 1.4283 -0.5065
0.5064 0.2394 9.05 0.9486 0.3916 1.3801 -0.72
0.6517 0.2048 9.06 0.935 0.272 1.044 -0.8667
0.7946 0.1868 9.07 0.6888 0.2962 0.9084 -0.9551
0.9259 0.1578 9.08 0.4238 0.5166 0.7763 -0.9257
1.1092 0.1719 9.09 0.1699 0.7904 0.7481 -0.8898
1.276 0.1843 9.1 -0.1347 1.2922 0.829 -0.7098
1.3112 0.191 9.11 -0.4211 1.7683 0.992 -0.4053
1.5158 0.2311 9.12 -0.7758 2.0586 1.3717 -0.1103
1.565 0.2595 9.13 -0.9981 2.4047 1.7102 0.2011
1.6637 0.3586 9.14 -1.1324 2.8344 2.1473 0.5525
1.779 0.4022 9.15 -1.4318 2.6057 2.5172 0.8141
1.5619 0.4961 9.16 -1.553 2.592 2.7497 0.967
1.6012 0.6347 9.17 -1.5712 1.9961 2.9449 0.9205
1.6574 0.6335 9.18 -1.5942 1.6522 2.6836 0.9726
1.6353 0.6923 9.19 -1.7006 1.2117 2.1601 0.8492
1.9879 0.7901 9.2 -1.6394 1.0786 1.6134 0.6345
1.6762 0.9841 9.21 -1.4393 0.8716 1.0645 0.415
1.7182 1.0033 9.22 -1.4752 0.8771 0.6129 0.1374
1.8164 1.2004 9.23 -1.3814 1.1419 0.1074 -0.1508
1.6026 1.1194 9.24 -1.2344 1.3447 -0.2846 -0.4364
1.7147 1.2468 9.25 -1.1445 1.6726 -0.581 -0.6655
1.7506 1.2716 9.26 -1.1538 2.1391 -0.6206 -0.6773
1.4996 1.2493 9.27 -0.9798 2.4678 -0.4705 -0.7842
1.3345 1.3354 9.28 -0.9271 2.83 -0.2397 -0.7425
1.4572 1.1388 9.29 -0.9658 3.2523 0.0863 -0.5019
1.1955 1.2956 9.3 -1.0965 3.0295 0.4677 -0.3063
1.1752 1.0333 9.31 -1.1458 2.6556 0.8122 0.0323
1.2241 0.9721 9.32 -1.1113 2.3443 0.8786 0.4156
1.0452 0.8955 9.33 -1.2979 1.9611 1.1334 0.7885
0.9249 0.8273 9.34 -1.4291 1.6086 0.9422 0.9574
0.8534 0.6137 9.35 -1.6759 1.2128 0.9427 1.3498
0.7073 0.4379 9.36 -1.7552 1.0105 0.6351 1.6368
0.7183 0.2717 9.37 -1.7297 0.9018 0.3492 1.7368
0.6934 0.0996 9.38 -2.0859 1.2006 0.1553 1.578
0.6318 -0.12 9.39 -2.1678 1.4918 0.0168 1.48
0.5499 -0.3185 9.4 -1.8487 1.7444 0.0251 1.3093
0.5402 -0.5755 9.41 -1.9736 2.1144 0.1802 1.1789
0.4275 -0.7778 9.42 -1.9809 2.5121 0.4703 0.845
0.4023 -0.9783 9.43 -1.7561 2.5879 0.9807 0.5975
0.4636 -1.163 9.44 -1.5239 2.7874 1.4094 0.3203
0.4481 -1.4426 9.45 -1.1589 2.8387 1.9154 0.1632
0.4733 -1.4762 9.46 -0.9475 2.2463 2.4184 0.0663
0.426 -1.7712 9.47 -0.5664 2.0495 2.9984 0.0575
0.5226 -2.0414 9.48 -0.3101 1.4678 2.7758 0.179
0.5739 -2.2373 9.49 0.0037 1.1661 2.7186 0.328
0.6371 -2.4383 9.5 0.3107 0.8503 2.7667 0.676
0.7254 -2.238 9.51 0.5218 0.6695 2.309 1.018
0.8193 -2.6081 9.52 0.7659 0.6384 1.9753 1.3697
0.8309 -2.3063 9.53 0.8857 0.7205 1.2238 1.6878
0.9996 -2.4846 9.54 0.9877 0.9366 0.8645 1.7982
0.9348 -2.6032 9.55 0.9491 1.2909 0.4626 2.188
1.2147 -2.427 9.56 0.8107 1.6193 0.2099 2.5622
1.2391 -2.3291 9.57 0.7372 1.9045 0.1165 2.7004
1.43 -2.1485 9.58 0.562 2.1665 0.1412 2.4249
1.4095 -2.1289 9.59 0.2575 2.4897 0.3302 2.3875
1.5374 -1.8712 9.6 -0.0758 2.3021 0.5465 2.0627
1.6587 -1.9727 9.61 -0.421 1.8694 0.819 2.0771
1.8511 -1.7208 9.62 -0.8629 1.5148 0.9498 1.7555
2.0253 -1.3779 9.63 -1.2583 0.9097 0.955 1.4638
1.9746 -1.2499 9.64 -1.5925 0.4457 0.9532 1.1411
2.2867 -1.1877 9.65 -1.6971 0.1242 0.7071 0.9899
2.1018 -0.8783 9.66 -2.2644 -0.0684 0.3303 0.8948
2.0888 -0.7356 9.67 -2.3339 -0.0866 -0.0317 0.867
2.4526 -0.522 9.68 -2.3468 0.0489 -0.4253 0.9428
2.3951 -0.2722 9.69 -2.4478 0.3189 -0.72 0.9939
2.3114 -0.1089 9.7 -2.7518 0.6268 -1.0466 1.2684
2.2701 0.0522 9.71 -2.3574 1.0668 -1.0082 1.5393
2.5946 0.1964 9.72 -2.3079 1.4072 -1.0783 1.8585
2.3508 0.3625 9.73 -2.2083 1.4465 -0.6305 2.2931
2.5801 0.4546 9.74 -1.9335 1.4388 -0.2609 2.378
2.4794 0.5434 9.75 -1.6704 1.4484 0.2452 2.9881
2.1891 0.6133 9.76 -1.39 0.9967 0.7933 3.126
2.3235 0.7515 9.77 -1.2403 0.5751 1.2079 3.1407
2.435 0.7181 9.78 -0.9851 0.1748 1.9139 2.8613
2.2112 0.6816 9.79 -0.7576 -0.2888 1.8963 2.5204
2.1762 0.6504 9.8 -0.5157 -0.5903 1.8911 2.6282
2.0668 0.6277 9.81 -0.3366 -0.7682 1.9787 2.3295
1.7546 0.6188 9.82 -0.2334 -0.7235 1.6791 1.8955
1.7579 0.5303 9.83 -0.1323 -0.5663 1.3369 1.5454
1.5861 0.4824 9.84 -0.1009 -0.2829 0.9576 1.3686
1.4063 0.31 9.85 -0.0921 0.0927 0.6779 1.0215
1.4595 0.1989 9.86 -0.1332 0.4399 0.4746 0.9756
1.1748 0.0873 9.87 -0.184 0.8012 0.2994 0.8727
1.1671 -0.0523 9.88 -0.3116 0.9683 0.313 0.8893
1.009 -0.1828 9.89 -0.3663 1.0317 0.4148 1.0708
0.8425 -0.3392 9.9 -0.5175 0.8996 0.6651 1.4545
0.7558 -0.4682 9.91 -0.5213 0.5797 0.8517 1.6282
0.6136 -0.5922 9.92 -0.589 0.1271 1.1151 2.045
0.5142 -0.7002 9.93 -0.6708 -0.292 1.1468 2.2566
0.4673 -0.8821 9.94 -0.644 -0.7455 1.2407 2.2371
0.3567 -1.0157 9.95 -0.5567 -1.0628 1.1413 2.3341
0.2244 -0.9935 9.96 -0.4497 -1.0239 0.6855 2.4796
0.1604 -1.1837 9.97 -0.3538 -1.1299 0.2818 2.5977
0.0785 -1.1552 9.98 -0.2443 -0.9045 -0.2561 2.6751
0.0112 -1.2053 9.99 -0.0537 -0.5306 -0.745 2.3507
-0.0405 -1.1908 10.0 0.1234 -0.0818 -1.1858 2.0378
-0.0766 -1.1571 10.01 0.3043 0.31 -1.7125 1.519
-0.0965 -1.1995 10.02 0.5181 0.6553 -1.7621 1.3277
-0.1309 -1.1518 10.03 0.6052 0.9284 -2.1127 0.8165
-0.1201 -1.2363 10.04 0.6994 0.8432 -1.8701 0.5576
-0.1116 -1.2311 10.05 0.846 0.8311 -1.3933 0.3404
-0.1004 -1.2299 10.06 0.8408 0.5335 -0.9879 0.205
-0.0669 -1.1116 10.07 0.8223 0.1196 -0.5983 0.1526
-0.0205 -0.9843 10.08 0.6779 -0.2584 -0.1341 0.1999
0.0328 -0.9681 10.09 0.5443 -0.6665 0.2348 0.3953
0.0937 -0.8846 10.1 0.2976 -0.8633 0.508 0.5733
0.1589 -0.9709 10.11 0.0682 -0.8985 0.5817 0.7755
0.2522 -0.8328 10.12 -0.2095 -0.772 0.5434 0.9947
0.3321 -0.8388 10.13 -0.512 -0.5401 0.3508 1.3123
0.4026 -0.708 10.14 -0.779 -0.2265 0.1149 1.4961
0.4999 -0.7067 10.15 -1.1849 0.2422 -0.1461 1.7858
0.5964 -0.6839 10.16 -1.5645 0.6268 -0.3396 1.5656
0.6791 -0.7507 10.17 -1.5177 0.9228 -0.501 1.5358
0.7514 -0.7003 10.18 -1.862 1.2171 -0.4636 1.4143
0.9045 -0.8175 10.19 -1.8278 1.3409 -0.2968 1.2222
0.9616 -0.8337 10.2 -2.0304 1.1469 -0.0353 0.8964
1.0135 -0.8331 10.21 -2.2122 0.9048 0.3297 0.4976
0.9671 -0.9906 10.22 -2.1531 0.617 0.6411 0.1821
1.1951 -1.1301 10.23 -1.6568 0.2022 1.0737 -0.1653
1.1521 -1.1989 10.24 -1.4763 -0.149 1.2332 -0.408
1.1134 -1.1619 10.25 -1.2145 -0.3537 1.2836 -0.651
1.3512 -1.336 10.26 -1.0291 -0.4451 1.2642 -0.747
1.2502 -1.4428 10.27 -0.5801 -0.2695 0.9402 -0.7984
1.2107 -1.7329 10.28 -0.2167 -0.0027 0.4418 -0.7463
1.2358 -1.7671 10.29 0.161 0.3647 -0.0838 -0.59
1.3728 -1.9505 10.3 0.4781 0.7803 -0.7303 -0.3389
1.2257 -1.9607 10.31 0.8007 1.2902 -1.1457 -0.0637
1.0784 -2.2452 10.32 1.0557 1.7248 -1.601 0.2044
1.2337 -2.2681 10.33 1.456 2.0239 -2.1365 0.4763
0.9925 -2.1769 10.34 1.5896 2.0841 -2.3399 0.6331
1.0272 -2.2659 10.35 1.8908 1.8488 -2.2852 0.8116
0.9305 -2.2593 10.36 1.6688 1.6257 -2.0269 0.8385
0.8918 -2.6481 10.37 1.818 1.1507 -1.6942 0.7882
0.8128 -2.6489 10.38 1.837 0.7642 -1.2622 0.6795
0.6738 -2.4334 10.39 1.5956 0.4512 -0.9525 0.4267
0.5117 -2.2451 10.4 1.4919 0.2299 -0.8873 0.1077
0.3772 -2.536 10.41 1.3327 0.225 -0.6525 -0.2048
0.2591 -2.1723 10.42 0.9847 0.3559 -0.7196 -0.5393
0.1537 -2.2774 10.43 0.8641 0.6082 -0.8516 -0.8485
0.0349 -1.8498 10.44 0.5906 0.953 -0.9603 -1.0783
-0.0884 -1.9278 10.45 0.3882 1.3515 -1.3505 -1.3662
-0.22 -1.6944 10.46 0.2581 1.9031 -1.6403 -1.2041
-0.3188 -1.6273 10.47 0.1009 2.1837 -1.6999 -1.2258
-0.4359 -1.2288 10.48 0.0292 2.2084 -1.7642 -1.155
-0.524 -1.0982 10.49 -0.0117 2.5066 -1.8578 -0.8802
-0.6845 -0.9588 10.5 -0.0084 2.076 -1.5735 -0.7093
-0.756 -0.7099 10.51 0.0314 2.0835 -1.1282 -0.3521
-0.8517 -0.4173 10.52 0.1135 1.6648 -0.5644 -0.0594
-0.8367 -0.202 10.53 0.2181 1.2405 -0.0578 0.2495
-0.9327 0.007 10.54 0.3022 0.8489 0.4183 0.4775
-0.9995 0.2059 10.55 0.4036 0.6202 0.8135 0.6643
-0.9704 0.4124 10.56 0.5872 0.5053 1.0684 0.7378
-1.0257 0.6583 10.57 0.6363 0.6019 1.147 0.6128
-1.0839 0.7399 10.58 0.6864 0.89 0.8759 0.544
-1.1714 0.9251 10.59 0.7322 1.1986 0.6348 0.3085
-1.1559 1.0437 10.6 0.682 1.6311 0.1693 0.0484
-1.1416 1.1023 10.61 0.6165 2.194 -0.3626 -0.2388
-1.0669 1.1986 10.62 0.6432 2.3078 -0.88 -0.5448
-1.0434 1.2548 10.63 0.4332 2.391 -1.2273 -0.7545
-0.8855 1.2851 10.64 0.3608 2.6154 -1.4276 -0.9012
-0.7752 1.2425 10.65 0.1751 2.1887 -1.7786 -0.9896
-0.6851 1.2801 10.66 -0.0103 2.0975 -1.6945 -1.1266
-0.7119 1.0829 10.67 -0.1921 1.4814 -1.6037 -0.9354
-0.5459 1.1381 10.68 -0.3172 1.1339 -1.2899 -0.8294
-0.482 1.0234 10.69 -0.4961 0.6419 -1.0424 -0.5883
-0.3173 0.8022 10.7 -0.6042 0.4451 -0.8823 -0.2722
-0.2401 0.7743 10.71 -0.6316 0.3784 -0.7287 0.086
-0.1133 0.5811 10.72 -0.6352 0.4536 -0.8481 0.4088
-0.0066 0.4065 10.73 -0.5632 0.6522 -1.0039 0.697
0.1042 0.2159 10.74 -0.3823 1.0632 -1.2344 0.9532
0.2122 0.0071 10.75 -0.23 1.3146 -1.5489 1.1494
0.3516 -0.1911 10.76 0.0224 1.854 -2.1631 1.3439
0.4561 -0.411 10.77 0.2952 2.0909 -2.5571 1.1638
0.5441 -0.5233 10.78 0.6523 1.9877 -2.7497 1.1526
0.6913 -0.7673 10.79 1.0759 1.9823 -2.7112 0.9566
0.757 -0.9234 10.8 1.2567 1.8931 -2.786 0.6814
0.7301 -1.0443 10.81 1.8365 1.3189 -2.4946 0.4
0.9517 -1.1972 10.82 2.2277 0.9074 -2.2628 0.092
0.9712 -1.4134 10.83 2.5496 0.4946 -1.5215 -0.1287
0.9915 -1.5078 10.84 2.608 0.0587 -0.9055 -0.3058
0.9047 -1.5117 10.85 2.8955 -0.2039 -0.3884 -0.3639
1.0172 -1.6442 10.86 3.1414 -0.3126 0.0849 -0.3517
0.9357 -1.5767 10.87 2.6961 -0.2435 0.3876 -0.282
1.0493 -1.5405 10.88 3.0159 0.0049 0.6451 -0.0666
0.9278 -1.6232 10.89 2.5969 0.3265 0.6171 0.2159
0.9555 -1.8223 10.9 2.6828 0.7232 0.3856 0.5656
1.0385 -1.7875 10.91 2.2382 0.9566 0.1543 0.9055
0.872 -1.5036 10.92 1.8528 1.2124 -0.1949 1.1357
0.9133 -1.6129 10.93 1.7549 1.38 -0.508 1.413
0.8567 -1.5373 10.94 1.2183 1.2907 -0.7192 1.604
0.6696 -1.221 10.95 1.0694 0.9122 -0.962 1.8462
0.6233 -1.1571 10.96 0.6105 0.5463 -1.0108 1.7683
0.5321 -1.0385 10.97 0.362 0.0609 -0.9124 1.9448
0.4609 -1.0114 10.98 0.0559 -0.4201 -0.6914 1.5829
0.3716 -0.8531 10.99 -0.187 -0.8181 -0.3873 1.5505
0.2917 -0.678 11.0 -0.3094 -0.9677 -0.1153 1.2797
0.1677 -0.5731 11.01 -0.4573 -1.0848 0.0921 0.9689
0.0776 -0.4074 11.02 -0.5083 -1.054 0.1828 0.6235
-0.0093 -0.2912 11.03 -0.4327 -0.875 0.1071 0.4461
-0.0967 -0.2271 11.04 -0.4332 -0.428 -0.124 0.2248
-0.1712 -0.1231 11.05 -0.2436 -0.0991 -0.5004 0.1522
-0.2457 -0.0396 11.06 -0.1073 0.2424 -0.8929 0.1486
-0.3662 0.0263 11.07 0.0923 0.4102 -1.4791 0.2639
-0.3963 0.091 11.08 0.3054 0.5246 -1.9041 0.4349
-0.459 0.1323 11.09 0.5351 0.4344 -2.4386 0.6286
-0.5005 0.137 11.1 0.7054 0.1257 -2.8761 0.9624
-0.5145 0.1552 11.11 0.885 -0.283 -2.5398 1.3485
-0.5509 0.1672 11.12 1.0231 -0.6732 -2.7027 1.6393
-0.5231 0.1404 11.13 1.2336 -1.2164 -2.2716 1.72
-0.6028 0.1336 11.14 1.2648 -1.4941 -1.8661 2.099
-0.5526 0.0957 11.15 1.1628 -1.8862 -1.3078 1.9624
-0.4791 0.0617 11.16 1.1479 -1.7139 -0.8266 1.9272
-0.4752 0.0191 11.17 1.0973 -1.4923 -0.4013 1.848
-0.3985 -0.0258 11.18 1.1265 -1.2483 -0.0723 1.7091
-0.3796 -0.0715 11.19 1.0156 -1.1002 0.1133 1.455
-0.3013 -0.1045 11.2 1.0509 -0.6579 0.1698 1.288
-0.2129 -0.1321 11.21 0.8221 -0.2768 0.0591 0.8137
-0.1445 -0.1704 11.22 0.8228 -0.0392 -0.1147 0.5515
-0.0313 -0.1901 11.23 0.7442 0.0462 -0.3523 0.2619
0.0741 -0.195 11.24 0.6684 -0.0487 -0.567 0.0712
0.1776 -0.2079 11.25 0.6253 -0.2849 -0.6488 -0.0403
0.3072 -0.1881 11.26 0.6863 -0.6263 -0.616 -0.0717
0.433 -0.1477 11.27 0.7901 -1.1058 -0.4953 0.0071
0.5178 -0.1009 11.28 0.9081 -1.3682 -0.2423 0.1741
0.7007 -0.0355 11.29 1.0582 -1.7978 0.1542 0.3723
0.8296 0.0383 11.3 1.1412 -2.0962 0.5116 0.6297
0.9595 0.142 11.31 1.5353 -2.0814 0.8942 0.9869
1.0834 0.2696 11.32 1.6002 -1.8884 1.2099 1.1811
1.2294 0.3317 11.33 2.028 -1.5534 1.4948 1.3418
1.2074 0.5494 11.34 2.0302 -1.1405 1.5253 1.4663
1.281 0.6316 11.35 2.0571 -0.6597 1.2967 1.7061
1.5461 0.772 11.36 2.5046 -0.2564 0.835 1.4817
1.6103 0.8975 11.37 2.2605 -0.0181 0.4678 1.2064
1.482 1.2114 11.38 2.6352 0.0836 -0.1072 1.072
1.5117 1.3403 11.39 2.4812 0.0181 -0.6909 0.8306
1.6746 1.4058 11.4 2.2576 -0.1991 -1.1613 0.3771
1.8051 1.5134 11.41 2.1432 -0.5456 -1.4183 0.0421
1.8233 1.7754 11.42 1.8175 -0.9478 -1.7988 -0.3224
1.8379 1.6969 11.43 1.612 -1.2489 -1.5478 -0.5426
1.6279 1.9409 11.44 1.2038 -1.4712 -1.4623 -0.8008
1.6503 2.2305 11.45 0.7167 -1.6901 -1.2216 -0.9702
1.5947 2.1532 11.46 0.4402 -1.7432 -0.8189 -1.0451
1.7671 1.9821 11.47 0.0401 -1.5349 -0.4554 -0.8425
1.5026 2.0969 11.48 -0.2881 -1.2119 -0.168 -0.7131
1.4455 2.0493 11.49 -0.5603 -0.7346 0.038 -0.5771
1.3832 2.035 11.5 -0.8449 -0.224 0.1178 -0.2871
1.3742 2.0971 11.51 -1.1778 0.1664 0.0543 -0.033
1.2875 2.0397 11.52 -1.1964 0.4741 -0.1104 0.1887
1.1597 2.0798 11.53 -1.3386 0.5012 -0.309 0.3738
1.0585 2.08 11.54 -1.2819 0.506 -0.587 0.4647
0.9865 1.8202 11.55 -1.125 0.2661 -0.7936 0.5536
0.8724 1.7703 11.56 -0.9384 -0.0639 -0.9019 0.4196
0.7913 1.5782 11.57 -0.7281 -0.4295 -0.6818 0.2307
0.5794 1.3499 11.58 -0.5089 -0.8396 -0.4759 -0.018
0.4703 1.0632 11.59 -0.1794 -0.9913 -0.153 -0.353
0.3761 0.8769 11.6 0.1192 -1.2644 0.3703 -0.6703
