#time y1 y2 y3
13.93 0.8097 -1.6037 0.5529
13.94 1.1303 -0.8364 1.9354
13.95 1.6399 -2.1054 -0.0681
13.96 1.8638 -2.5355 0.9764
13.97 2.1632 -1.1768 1.3867
13.98 2.2599 -1.1909 -0.226
13.99 2.2243 -2.7181 1.4889
14.0 1.723 -2.1268 0.599
14.01 1.2968 -0.6642 -0.0335
14.02 0.9014 -1.7793 1.456
14.03 0.5965 -2.6401 -0.09
14.04 0.3697 -0.8793 0.4268
14.05 0.3056 -0.4508 1.285
14.06 0.3762 -1.7768 -0.4941
14.07 0.5989 -1.609 0.9128
14.08 0.9661 0.043 0.6503
14.09 1.5426 -0.505 -0.5035
14.1 1.825 -1.5009 1.3244
14.11 2.1667 -0.3891 -0.0334
14.12 2.3645 0.5611 -0.1679
14.13 2.1526 -0.7571 1.2183
14.14 2.3103 -1.0084 -0.658
14.15 1.9051 0.6682 0.3204
14.16 1.2903 0.4281 0.7409
14.17 0.9646 -0.9189 -0.9256
14.18 0.6042 -0.1035 0.7799
14.19 0.4003 1.0689 0.0575
14.2 0.3481 -0.1241 -0.7581
14.21 0.429 -0.7722 1.0569
14.22 0.6815 0.5843 -0.65
14.23 1.1657 0.7811 -0.2888
14.24 1.3825 -0.874 0.7885
14.25 1.9563 -0.5015 -1.064
14.26 2.2947 0.8938 0.2289
14.27 2.3996 -0.1283 0.1693
14.28 2.0356 -1.4119 -1.2045
14.29 2.0678 -0.1451 0.5509
14.3 1.7852 0.3902 -0.5549
14.31 1.368 -1.3386 -0.962
14.32 0.7569 -1.5821 0.5559
14.33 0.4797 -0.0636 -1.1279
14.34 0.2992 -0.7057 -0.3994
14.35 0.2485 -2.0683 0.2124
14.36 0.4004 -1.2826 -1.4286
14.37 0.6677 -0.4392 0.0905
14.38 1.0933 -1.9697 -0.4596
14.39 1.5567 -2.591 -1.3519
14.4 1.8636 -0.9833 0.3189
14.41 2.0906 -1.039 -1.0852
14.42 2.2434 -2.503 -1.0219
14.43 1.8743 -2.0173 0.1583
14.44 1.8809 -0.8832 -1.7684
14.45 1.5332 -2.2039 -0.4871
14.46 1.0074 -2.7575 -0.3686
14.47 0.6387 -1.4421 -1.7695
14.48 0.2567 -1.0346 -0.0761
14.49 0.0774 -2.3798 -1.1562
14.5 0.078 -2.6151 -1.5091
14.51 0.2174 -0.856 0.0184
14.52 0.5265 -1.5561 -1.5844
14.53 0.8463 -2.4888 -0.9877
14.54 1.3496 -1.415 -0.2983
14.55 1.8218 -0.4258 -2.0801
14.56 1.9283 -1.7159 -0.5152
14.57 1.9406 -1.9779 -0.9171
14.58 1.8067 -0.2746 -2.031
14.59 1.4529 -0.3817 -0.2352
14.6 1.1436 -1.7106 -1.6159
14.61 0.6576 -0.8548 -1.6043
14.62 0.3208 0.4162 -0.284
14.63 -0.0093 -0.6056 -2.0798
14.64 -0.182 -1.2009 -1.0369
14.65 -0.1538 0.2542 -0.8086
14.66 0.0301 0.6203 -2.4658
14.67 0.3592 -0.9574 -0.5679
14.68 0.7293 -0.5722 -1.4445
14.69 1.2061 0.9361 -2.2547
14.7 1.5355 0.1317 -0.4326
14.71 1.7382 -1.0626 -1.882
14.72 1.5659 0.2388 -1.6465
14.73 1.4616 0.7961 -0.6164
14.74 1.166 -0.5766 -2.28
14.75 0.7752 -0.8353 -1.0527
14.76 0.346 0.6014 -1.0955
14.77 -0.0233 0.1332 -2.552
14.78 -0.3186 -1.4428 -0.6291
14.79 -0.4045 -0.5223 -1.987
14.8 -0.381 0.385 -2.1308
14.81 -0.1908 -0.884 -0.5924
14.82 0.139 -1.7671 -2.3798
14.83 0.55 -0.3006 -1.5007
14.84 0.8448 -0.4179 -0.9346
14.85 1.1305 -1.9673 -2.6476
14.86 1.4515 -1.5452 -0.8988
14.87 1.456 -0.3894 -1.5953
14.88 1.2944 -1.3852 -2.2478
14.89 0.9105 -2.7601 -0.6611
14.9 0.4413 -1.2582 -1.9917
14.91 0.0473 -1.0173 -1.7622
14.92 -0.3372 -2.2849 -0.7756
14.93 -0.5825 -2.4425 -2.4238
14.94 -0.6808 -1.0225 -1.3533
14.95 -0.5769 -1.5838 -1.1235
14.96 -0.3857 -3.0975 -2.765
14.97 -0.0237 -1.8928 -0.7508
14.98 0.3838 -0.9645 -2.0123
14.99 0.8239 -2.4432 -2.131
15.0 1.0644 -2.6461 -0.6894
15.01 1.2447 -0.9937 -2.2919
15.02 1.0493 -1.2436 -1.7337
15.03 1.0504 -2.4494 -0.9804
15.04 0.6286 -1.6902 -2.8455
15.05 0.1867 -0.4715 -1.1487
15.06 -0.2353 -1.5225 -1.3528
15.07 -0.6035 -2.1958 -2.7494
15.08 -0.8847 -0.5996 -0.7542
15.09 -0.8209 -0.1617 -2.1746
15.1 -0.7031 -1.6003 -1.9964
15.11 -0.4563 -1.2491 -0.7509
15.12 -0.1262 0.344 -2.4966
